Name,Score,Label,Direction
NC_066857.1_34119569_34119680,-2.31977,Non-coding,forward
NC_066857.1_34442833_34442593,-0.844327,Non-coding,forward
NC_066857.1_34759433_34759325,-2.37772,Non-coding,forward
NC_066857.1_34761952_34761869,-2.46011,Non-coding,forward
NC_066857.1_34787118_34787219,-1.93958,Non-coding,reverse
NC_066857.1_34975853_34975679,-1.79856,Non-coding,forward
NC_066857.1_35161021_35160921,-2.13059,Non-coding,reverse
NC_066857.1_35275055_35274962,-2.36221,Non-coding,reverse
NC_066857.1_35486963_35487163,-2.39028,Non-coding,forward
NC_066857.1_35688539_35687997,-1.22717,Non-coding,forward
NC_066857.1_3591450_3591565,-1.72029,Non-coding,reverse
NC_066857.1_36624687_36624843,-1.7987899999999999,Non-coding,reverse
NC_066857.1_36746345_36746458,-2.15299,Non-coding,reverse
NC_066857.1_36747366_36747559,-2.13991,Non-coding,forward
NC_066857.1_36803632_36803776,-2.2542,Non-coding,forward
NC_066857.1_36841918_36842156,-0.425245,Non-coding,forward
NC_066857.1_37033500_37033231,-1.50128,Non-coding,forward
NC_066857.1_37180275_37180395,-1.99908,Non-coding,forward
NC_066857.1_37368414_37368273,-1.77752,Non-coding,reverse
NC_066857.1_37409909_37409819,-2.35797,Non-coding,reverse
NC_066857.1_37530596_37530510,-2.21465,Non-coding,forward
NC_066857.1_37600016_37600130,-2.08375,Non-coding,forward
NC_066857.1_37600282_37600888,0.63575,Coding,forward
NC_066857.1_37654047_37653915,-1.81176,Non-coding,reverse
NC_066857.1_37657131_37656339,-0.38454,Non-coding,reverse
NC_066857.1_37703180_37703363,-1.77437,Non-coding,reverse
NC_066857.1_37860920_37860721,-1.95939,Non-coding,reverse
NC_066857.1_37895762_37895889,-2.09131,Non-coding,reverse
NC_066857.1_38043589_38043488,-2.25465,Non-coding,reverse
NC_066857.1_412289_412169,-1.84336,Non-coding,reverse
NC_066857.1_619755_619659,-1.91344,Non-coding,forward
NC_066857.1_6898528_6898420,-2.17068,Non-coding,reverse
NC_066857.1_705171_705726,-1.02807,Non-coding,reverse
NC_066857.1_766827_766551,-1.3482,Non-coding,reverse
NC_066857.1_7975963_7976105,-2.10337,Non-coding,reverse
NC_066857.1_849314_849395,-2.30304,Non-coding,reverse
NC_066857.1_868000_868081,-2.40661,Non-coding,forward
NC_066857.1_9437883_9438093,-1.48913,Non-coding,forward
NC_066857.1_962533_962323,-1.84218,Non-coding,forward
NC_066857.1_9729347_9729433,-2.07777,Non-coding,reverse
NC_066858.1_10051535_10051285,-1.87447,Non-coding,forward
NC_066858.1_1008452_1008574,-2.10975,Non-coding,reverse
NC_066858.1_105452_105671,-1.37949,Non-coding,forward
NC_066858.1_11527378_11527469,-2.31862,Non-coding,forward
NC_066858.1_1163254_1163350,-2.23524,Non-coding,reverse
NC_066858.1_11878761_11878572,-1.77445,Non-coding,forward
NC_066858.1_11898567_11898672,-2.2862,Non-coding,reverse
NC_066858.1_11936281_11936077,-2.21185,Non-coding,forward
NC_066858.1_1293476_1293371,-2.26689,Non-coding,forward
NC_066858.1_1310652_1310801,-2.06293,Non-coding,reverse
NC_066858.1_13343740_13343634,-2.013,Non-coding,forward
NC_066858.1_13585684_13585419,-1.60684,Non-coding,forward
NC_066858.1_13587818_13587713,-2.13688,Non-coding,forward
NC_066858.1_13937133_13936731,-1.01574,Non-coding,forward
NC_066858.1_13972228_13972783,-0.391322,Non-coding,reverse
NC_066858.1_14491139_14491456,-1.08823,Non-coding,reverse
NC_066858.1_14814039_14814244,-1.65835,Non-coding,forward
NC_066858.1_15081683_15081526,-2.25505,Non-coding,reverse
NC_066858.1_15178087_15177582,-0.560775,Non-coding,reverse
NC_066858.1_162480_162579,-1.82261,Non-coding,reverse
NC_066858.1_1665370_1665529,-2.02463,Non-coding,forward
NC_066858.1_1691446_1691532,-2.27453,Non-coding,reverse
NC_066858.1_17114086_17114208,-2.37873,Non-coding,reverse
NC_066858.1_17199970_17199751,-1.82733,Non-coding,forward
NC_066858.1_17263152_17263582,-1.41154,Non-coding,reverse
NC_066858.1_1737426_1737548,-2.08766,Non-coding,reverse
NC_066858.1_1851849_1851965,-2.14864,Non-coding,reverse
NC_066858.1_19015050_19015185,-2.13977,Non-coding,forward
NC_066858.1_19079569_19079990,-1.208,Non-coding,forward
NC_066858.1_19080092_19080775,0.103503,Coding,forward
NC_066858.1_19194719_19194471,-1.54037,Non-coding,forward
NC_066858.1_1981403_1981261,-1.79197,Non-coding,reverse
NC_066858.1_2020482_2020047,-1.42319,Non-coding,forward
NC_066858.1_20645233_20644861,-1.29595,Non-coding,reverse
NC_066858.1_2102885_2102985,-2.14516,Non-coding,reverse
NC_066858.1_2106042_2105351,-1.09839,Non-coding,forward
NC_066858.1_21561348_21560601,-1.08236,Non-coding,forward
NC_066858.1_21648108_21648370,-1.19769,Non-coding,reverse
NC_066858.1_22033165_22033313,-2.07251,Non-coding,reverse
NC_066858.1_22137045_22136947,-1.94286,Non-coding,forward
NC_066858.1_22345475_22345602,-1.98143,Non-coding,reverse
NC_066858.1_22575095_22574973,-1.89265,Non-coding,reverse
NC_066858.1_229765_229601,-2.2128,Non-coding,forward
NC_066858.1_23549004_23548266,0.067194,Coding,forward
NC_066858.1_23554077_23554203,-2.14135,Non-coding,forward
NC_066858.1_23668236_23668048,-1.97376,Non-coding,forward
NC_066858.1_23876831_23876324,-1.85069,Non-coding,reverse
NC_066858.1_23981922_23981833,-2.28347,Non-coding,reverse
NC_066858.1_24230416_24229521,-0.979139,Non-coding,reverse
NC_066858.1_24236266_24236133,-1.93142,Non-coding,reverse
NC_066858.1_24347644_24348145,0.095898,Coding,forward
NC_066858.1_24403490_24403826,-0.062207,Non-coding,reverse
NC_066858.1_2452785_2452890,-2.4907,Non-coding,reverse
NC_066858.1_24920998_24920916,-2.20103,Non-coding,reverse
NC_066858.1_25130003_25130146,-2.22248,Non-coding,reverse
NC_066858.1_25393273_25393090,-2.08522,Non-coding,forward
NC_066858.1_25487001_25486815,-1.85317,Non-coding,forward
NC_066858.1_25601641_25601269,-1.68316,Non-coding,reverse
NC_066858.1_25614664_25614799,-2.17507,Non-coding,reverse
NC_066858.1_25629437_25629122,-1.49765,Non-coding,reverse
NC_066858.1_25691650_25691542,-1.70564,Non-coding,forward
NC_066858.1_25738125_25738043,-2.29408,Non-coding,forward
NC_066858.1_25754406_25754198,-1.65225,Non-coding,forward
NC_066858.1_25795550_25795848,-1.78389,Non-coding,reverse
NC_066858.1_26003271_26003435,-2.63672,Non-coding,reverse
NC_066858.1_26160882_26161068,-2.22622,Non-coding,forward
NC_066858.1_2842933_2842740,-1.89836,Non-coding,forward
NC_066858.1_3170850_3171101,-1.38028,Non-coding,forward
NC_066858.1_3209327_3209515,-1.27458,Non-coding,forward
NC_066858.1_4292571_4292454,-1.54281,Non-coding,reverse
NC_066858.1_5221045_5221127,-2.33836,Non-coding,forward
NC_066858.1_6623767_6623674,-2.24163,Non-coding,forward
NC_066858.1_7021138_7020761,-1.40697,Non-coding,forward
NC_066858.1_7825044_7825159,-2.21729,Non-coding,forward
NC_066858.1_7919889_7919998,-2.2377,Non-coding,forward
NC_066858.1_834512_835181,0.122571,Coding,forward
NC_066858.1_885561_884694,-0.418704,Non-coding,forward
NC_066858.1_931188_931330,-1.74897,Non-coding,reverse
NC_066858.1_9837735_9837954,-2.23647,Non-coding,forward
NC_066859.1_12981162_12981415,-1.87299,Non-coding,reverse
NC_066859.1_1339814_1339685,-2.23768,Non-coding,forward
NC_066859.1_14801442_14801903,-0.706875,Non-coding,forward
NC_066859.1_17689926_17690011,-2.14973,Non-coding,reverse
NC_066859.1_17747060_17747353,-1.38595,Non-coding,forward
NC_066859.1_1907693_1907849,-1.40628,Non-coding,reverse
NC_066859.1_1921438_1921861,-1.28331,Non-coding,reverse
NC_066859.1_1973489_1973365,-2.06669,Non-coding,reverse
NC_066859.1_20444867_20444705,-1.26822,Non-coding,forward
NC_066859.1_21526656_21526740,-2.28694,Non-coding,forward
NC_066859.1_21876360_21876570,-1.93577,Non-coding,reverse
NC_066859.1_22630173_22630258,-1.7328,Non-coding,reverse
NC_066859.1_23623046_23623164,-2.17129,Non-coding,forward
NC_066859.1_23863069_23862414,0.090474,Coding,forward
NC_066859.1_24147605_24147773,-2.01159,Non-coding,reverse
NC_066859.1_2431320_2431230,-2.14397,Non-coding,reverse
NC_066859.1_24995669_24995397,-1.51062,Non-coding,reverse
NC_066859.1_25155847_25156076,-1.93903,Non-coding,forward
NC_066859.1_25215761_25215655,-2.05838,Non-coding,forward
NC_066859.1_25225644_25225857,-1.85774,Non-coding,reverse
NC_066859.1_25245297_25245387,-2.2548,Non-coding,forward
NC_066859.1_25295289_25295520,-1.8583,Non-coding,reverse
NC_066859.1_25322141_25322034,-1.94096,Non-coding,forward
NC_066859.1_25392891_25392621,-1.35141,Non-coding,forward
NC_066859.1_25675436_25675617,-2.30127,Non-coding,reverse
NC_066859.1_25726130_25726332,-1.91176,Non-coding,reverse
NC_066859.1_26336941_26336534,-1.53193,Non-coding,reverse
NC_066859.1_26460431_26460340,-2.18484,Non-coding,reverse
NC_066859.1_26713402_26714068,-0.74162,Non-coding,forward
NC_066859.1_26757278_26756894,-1.43225,Non-coding,forward
NC_066859.1_26984136_26984019,-1.23596,Non-coding,forward
NC_066859.1_27295447_27295589,-2.01858,Non-coding,reverse
NC_066859.1_27801107_27801213,-1.97339,Non-coding,forward
NC_066859.1_27865799_27865707,-1.98287,Non-coding,forward
NC_066859.1_28150038_28150236,-2.62205,Non-coding,reverse
NC_066859.1_28195561_28196027,-0.192576,Non-coding,forward
NC_066859.1_28304321_28304150,-2.02279,Non-coding,forward
NC_066859.1_28491681_28491770,-2.05627,Non-coding,reverse
NC_066859.1_28670913_28670825,-2.21576,Non-coding,reverse
NC_066859.1_28909699_28910094,-0.028131,Non-coding,reverse
NC_066859.1_28927288_28927411,-1.64676,Non-coding,forward
NC_066859.1_29091823_29091712,-2.09298,Non-coding,forward
NC_066859.1_29195777_29195563,-1.90497,Non-coding,reverse
NC_066859.1_29292708_29293462,-0.944272,Non-coding,forward
NC_066859.1_29680204_29679906,-1.26305,Non-coding,forward
NC_066859.1_29755824_29756328,-1.23531,Non-coding,reverse
NC_066859.1_29811535_29811407,-2.14283,Non-coding,reverse
NC_066859.1_30199164_30199068,-2.18785,Non-coding,reverse
NC_066859.1_30304556_30304643,-1.96514,Non-coding,forward
NC_066859.1_30321755_30322142,-1.20147,Non-coding,forward
NC_066859.1_30483707_30483600,-2.54585,Non-coding,forward
NC_066859.1_30732911_30733018,-2.17209,Non-coding,reverse
NC_066859.1_30739541_30739381,-1.95997,Non-coding,reverse
NC_066859.1_30853640_30853819,-1.74987,Non-coding,forward
NC_066859.1_30860202_30860338,-2.1064600000000002,Non-coding,reverse
NC_066859.1_461030_461180,-2.08227,Non-coding,reverse
NC_066859.1_6141893_6141987,-2.11961,Non-coding,reverse
NC_066859.1_8294785_8294568,-1.46821,Non-coding,forward
NC_066859.1_8940244_8940131,-2.06203,Non-coding,reverse
NC_066859.1_9857881_9858064,-1.86271,Non-coding,forward
NC_066860.1_10205416_10205509,-2.44513,Non-coding,reverse
NC_066860.1_1131575_1131461,-1.80853,Non-coding,forward
NC_066860.1_1246316_1246451,-2.09686,Non-coding,forward
NC_066860.1_14576321_14576439,-2.0335,Non-coding,forward
NC_066860.1_14610627_14610414,-1.52076,Non-coding,forward
NC_066860.1_14823941_14823796,-1.99748,Non-coding,reverse
NC_066860.1_14853282_14853601,-1.27794,Non-coding,forward
NC_066860.1_15119532_15119653,-2.0884,Non-coding,forward
NC_066860.1_1549281_1549369,-2.35039,Non-coding,forward
NC_066860.1_16164179_16164097,-2.32219,Non-coding,reverse
NC_066860.1_16300990_16301139,-1.72429,Non-coding,reverse
NC_066860.1_16446906_16446815,-2.32359,Non-coding,forward
NC_066860.1_16745875_16745329,-1.45704,Non-coding,forward
NC_066860.1_16754586_16755023,-1.38714,Non-coding,forward
NC_066860.1_16849246_16849549,-1.66619,Non-coding,forward
NC_066860.1_1866698_1866869,-2.34976,Non-coding,reverse
NC_066860.1_20468752_20468844,-2.04678,Non-coding,reverse
NC_066860.1_20863704_20863858,-1.94507,Non-coding,reverse
NC_066860.1_20864112_20864238,-2.27645,Non-coding,forward
NC_066860.1_21129970_21130141,-1.88232,Non-coding,reverse
NC_066860.1_21522020_21522124,-2.20523,Non-coding,reverse
NC_066860.1_21646642_21646557,-2.32485,Non-coding,reverse
NC_066860.1_2180362_2180647,-1.69192,Non-coding,forward
NC_066860.1_2196342_2196228,-1.90804,Non-coding,forward
NC_066860.1_22006241_22006362,-1.9783,Non-coding,reverse
NC_066860.1_2234500_2234372,-2.10401,Non-coding,reverse
NC_066860.1_24385533_24386402,-0.093393,Non-coding,forward
NC_066860.1_2442124_2441983,-1.56719,Non-coding,reverse
NC_066860.1_24550866_24551126,-0.921217,Non-coding,forward
NC_066860.1_2464894_2465019,-1.45441,Non-coding,forward
NC_066860.1_2499234_2499453,-1.10169,Non-coding,forward
NC_066860.1_25209204_25209323,-2.32488,Non-coding,forward
NC_066860.1_26554442_26554279,-1.74539,Non-coding,reverse
NC_066860.1_27337020_27336797,-1.92598,Non-coding,forward
NC_066860.1_2747657_2747545,-2.30958,Non-coding,reverse
NC_066860.1_28218077_28217956,-2.21054,Non-coding,reverse
NC_066860.1_28744174_28744265,-2.21111,Non-coding,reverse
NC_066860.1_28751789_28751639,-1.96038,Non-coding,reverse
NC_066860.1_28947322_28947223,-2.03802,Non-coding,reverse
NC_066860.1_28950489_28950380,-2.25626,Non-coding,reverse
NC_066860.1_28951806_28951700,-2.05178,Non-coding,reverse
NC_066860.1_28970275_28970172,-2.14386,Non-coding,reverse
NC_066860.1_29350410_29350746,-1.54112,Non-coding,reverse
NC_066860.1_29377379_29377100,-1.88153,Non-coding,reverse
NC_066860.1_29553587_29553477,-2.05557,Non-coding,forward
NC_066860.1_29869304_29869392,-2.44935,Non-coding,reverse
NC_066860.1_29930008_29930172,-1.95282,Non-coding,reverse
NC_066860.1_29945182_29945098,-2.37356,Non-coding,reverse
NC_066860.1_30125093_30125343,-1.55035,Non-coding,reverse
NC_066860.1_30149316_30149118,-2.0514,Non-coding,reverse
NC_066860.1_30281884_30282514,-0.982777,Non-coding,forward
NC_066860.1_3033397_3033497,-2.1043,Non-coding,reverse
NC_066860.1_3041480_3041642,-2.1228,Non-coding,reverse
NC_066860.1_30455495_30455402,-2.1253,Non-coding,forward
NC_066860.1_30554004_30554196,-1.99408,Non-coding,forward
NC_066860.1_30575059_30575201,-2.3225,Non-coding,reverse
NC_066860.1_30602796_30602346,-1.77367,Non-coding,forward
NC_066860.1_30620626_30620469,-2.52927,Non-coding,reverse
NC_066860.1_3069323_3069673,-1.532,Non-coding,reverse
NC_066860.1_30767774_30767614,-1.54761,Non-coding,reverse
NC_066860.1_31462050_31461742,-1.40932,Non-coding,forward
NC_066860.1_31652039_31651924,-2.01223,Non-coding,reverse
NC_066860.1_31778830_31778688,-1.61105,Non-coding,forward
NC_066860.1_31885383_31885223,-1.89827,Non-coding,reverse
NC_066860.1_31888328_31888428,-2.1905,Non-coding,forward
NC_066860.1_31893630_31893845,-1.48254,Non-coding,reverse
NC_066860.1_32066358_32066129,-1.73904,Non-coding,forward
NC_066860.1_32257915_32257802,-2.17205,Non-coding,forward
NC_066860.1_32300085_32299998,-2.03291,Non-coding,reverse
NC_066860.1_32393868_32393650,-1.85228,Non-coding,forward
NC_066860.1_32611438_32611537,-2.14236,Non-coding,reverse
NC_066860.1_3295847_3296114,-2.06116,Non-coding,forward
NC_066860.1_33008819_33008046,-0.681705,Non-coding,reverse
NC_066860.1_33082293_33082203,-2.04523,Non-coding,forward
NC_066860.1_33128628_33128343,-1.23482,Non-coding,forward
NC_066860.1_33140020_33139924,-2.1453700000000002,Non-coding,forward
NC_066860.1_33176407_33176306,-2.23727,Non-coding,reverse
NC_066860.1_33345184_33344647,-1.56586,Non-coding,forward
NC_066860.1_33412163_33412329,-1.1409,Non-coding,reverse
NC_066860.1_33755534_33755898,-1.40771,Non-coding,forward
NC_066860.1_33758134_33758041,-2.16901,Non-coding,reverse
NC_066860.1_34027788_34027980,-2.28509,Non-coding,reverse
NC_066860.1_34187759_34187652,-2.15238,Non-coding,reverse
NC_066860.1_34206039_34205906,-1.72357,Non-coding,forward
NC_066860.1_3431512_3431668,-2.41894,Non-coding,reverse
NC_066860.1_3432735_3432833,-2.07293,Non-coding,reverse
NC_066860.1_34373751_34374348,-0.438344,Non-coding,forward
NC_066860.1_34603580_34603743,-1.90149,Non-coding,reverse
NC_066860.1_34675509_34675400,-2.29652,Non-coding,reverse
NC_066860.1_34752710_34752843,-1.67361,Non-coding,forward
NC_066860.1_3483753_3483917,-2.02041,Non-coding,reverse
NC_066860.1_3752353_3752242,-1.82239,Non-coding,forward
NC_066860.1_3898752_3898653,-2.40818,Non-coding,forward
NC_066860.1_3902482_3902331,-2.19135,Non-coding,reverse
NC_066860.1_452513_452630,-2.20131,Non-coding,reverse
NC_066860.1_456612_456704,-2.1149,Non-coding,forward
NC_066860.1_5022757_5022838,-2.09608,Non-coding,reverse
NC_066860.1_5041590_5041492,-2.00067,Non-coding,reverse
NC_066860.1_5466045_5466138,-2.30088,Non-coding,forward
NC_066860.1_892066_891133,-0.972207,Non-coding,forward
NC_066860.1_921237_921096,-1.8129,Non-coding,reverse
NC_066860.1_929702_930619,-0.688249,Non-coding,forward
NC_066860.1_9497183_9497050,-2.34081,Non-coding,forward
NC_066860.1_9831721_9831848,-2.12795,Non-coding,reverse
NC_066861.1_1001201_1001393,-1.91733,Non-coding,reverse
NC_066861.1_10569546_10569945,-1.41272,Non-coding,forward
NC_066861.1_10575830_10575956,-2.00829,Non-coding,forward
NC_066861.1_10908153_10907976,-1.84342,Non-coding,reverse
NC_066861.1_11382963_11382802,-2.26157,Non-coding,reverse
NC_066861.1_1190639_1190831,-1.63303,Non-coding,reverse
NC_066861.1_1237161_1237400,-1.51816,Non-coding,forward
NC_066861.1_1387705_1387584,-1.76429,Non-coding,reverse
NC_066861.1_1390523_1390622,-1.91434,Non-coding,reverse
NC_066861.1_14456527_14456834,-1.70917,Non-coding,forward
NC_066861.1_15096820_15096605,-1.37561,Non-coding,forward
NC_066861.1_1579645_1579396,-1.59934,Non-coding,reverse
NC_066861.1_16212522_16212647,-2.189,Non-coding,reverse
NC_066861.1_1636361_1636235,-1.46419,Non-coding,forward
NC_066861.1_17520906_17520775,-2.09266,Non-coding,reverse
NC_066861.1_19022250_19022403,-1.62938,Non-coding,reverse
NC_066861.1_1955160_1955420,-1.7276,Non-coding,forward
NC_066861.1_19883350_19883974,-0.517995,Non-coding,forward
NC_066861.1_20262149_20262316,-2.04458,Non-coding,reverse
NC_066861.1_20794168_20794030,-2.20047,Non-coding,reverse
NC_066861.1_21008131_21007986,-1.57153,Non-coding,reverse
NC_066861.1_21014471_21014564,-2.3653,Non-coding,reverse
NC_066861.1_21036446_21036323,-1.86287,Non-coding,reverse
NC_066861.1_2113227_2112836,-0.748526,Non-coding,forward
NC_066861.1_2194351_2194072,-1.29148,Non-coding,reverse
NC_066861.1_22355032_22355327,-2.08571,Non-coding,forward
NC_066861.1_22371226_22370908,-1.41279,Non-coding,forward
NC_066861.1_22382567_22382476,-2.04059,Non-coding,forward
NC_066861.1_2281085_2280999,-2.20162,Non-coding,forward
NC_066861.1_23246001_23245836,-1.72325,Non-coding,reverse
NC_066861.1_23837572_23837654,-2.01811,Non-coding,reverse
NC_066861.1_24767611_24767705,-2.26223,Non-coding,reverse
NC_066861.1_24865789_24865653,-2.221,Non-coding,reverse
NC_066861.1_24904879_24904694,-1.44972,Non-coding,reverse
NC_066861.1_25710142_25709969,-2.11914,Non-coding,forward
NC_066861.1_25923769_25923462,-1.25323,Non-coding,reverse
NC_066861.1_26026579_26026045,-0.826624,Non-coding,forward
NC_066861.1_26098000_26098099,-2.20044,Non-coding,reverse
NC_066861.1_26175215_26175340,-1.10321,Non-coding,forward
NC_066861.1_26285292_26285031,-1.63427,Non-coding,forward
NC_066861.1_26338499_26338264,-1.40132,Non-coding,forward
NC_066861.1_264692_264839,-1.80072,Non-coding,forward
NC_066861.1_26476075_26475913,-2.22117,Non-coding,reverse
NC_066861.1_26611797_26612383,-0.643321,Non-coding,forward
NC_066861.1_27671048_27670891,-1.79295,Non-coding,reverse
NC_066861.1_27687460_27687351,-2.43256,Non-coding,forward
NC_066861.1_27924526_27924178,-0.744268,Non-coding,forward
NC_066861.1_2801202_2801085,-1.85159,Non-coding,reverse
NC_066861.1_28292228_28292104,-2.20855,Non-coding,reverse
NC_066861.1_28298167_28298057,-2.35062,Non-coding,forward
NC_066861.1_28403291_28403588,-2.13557,Non-coding,forward
NC_066861.1_28411871_28411974,-2.08624,Non-coding,reverse
NC_066861.1_28695451_28695701,-0.823658,Non-coding,reverse
NC_066861.1_29095128_29094990,-1.98846,Non-coding,reverse
NC_066861.1_29097844_29097673,-1.87176,Non-coding,forward
NC_066861.1_29165585_29165411,-1.84114,Non-coding,reverse
NC_066861.1_29617655_29618159,-1.12597,Non-coding,forward
NC_066861.1_29966253_29965623,0.848347,Coding,forward
NC_066861.1_29975784_29975700,-2.24899,Non-coding,reverse
NC_066861.1_30106968_30106852,-2.09196,Non-coding,forward
NC_066861.1_30180440_30180351,-2.31433,Non-coding,forward
NC_066861.1_3152638_3152550,-2.23424,Non-coding,reverse
NC_066861.1_3530470_3530359,-2.30874,Non-coding,reverse
NC_066861.1_3579800_3579569,-1.63161,Non-coding,forward
NC_066861.1_3753908_3754036,-1.98229,Non-coding,reverse
NC_066861.1_3931843_3931703,-2.03515,Non-coding,forward
NC_066861.1_4030658_4030794,-2.20821,Non-coding,reverse
NC_066861.1_4083279_4083405,-1.53137,Non-coding,reverse
NC_066861.1_4846674_4846584,-2.12399,Non-coding,forward
NC_066861.1_494556_494651,-2.32166,Non-coding,forward
NC_066861.1_495167_495293,-1.59268,Non-coding,forward
NC_066861.1_5612262_5612173,-2.33145,Non-coding,reverse
NC_066861.1_582589_582457,-1.55394,Non-coding,forward
NC_066861.1_6069781_6069883,-1.91731,Non-coding,reverse
NC_066861.1_617348_617705,-1.16364,Non-coding,forward
NC_066861.1_628133_627782,-1.38311,Non-coding,forward
NC_066861.1_8707605_8707517,-2.09117,Non-coding,reverse
NC_066861.1_887587_887889,-1.65116,Non-coding,forward
NC_066861.1_887981_888248,-2.0258,Non-coding,reverse
NC_066862.1_1024680_1024846,-2.01611,Non-coding,reverse
NC_066862.1_1086371_1086542,-1.96966,Non-coding,forward
NC_066862.1_11180251_11180167,-2.15457,Non-coding,reverse
NC_066862.1_12138413_12138534,-2.1119,Non-coding,forward
NC_066862.1_1313401_1313230,-2.04492,Non-coding,reverse
NC_066862.1_1353638_1353792,-1.92698,Non-coding,forward
NC_066862.1_1407235_1407830,-0.434906,Non-coding,forward
NC_066862.1_14487277_14487049,-1.85726,Non-coding,reverse
NC_066862.1_14488204_14488100,-2.20304,Non-coding,reverse
NC_066862.1_1464544_1464735,-1.87009,Non-coding,reverse
NC_066862.1_1492658_1492534,-2.33214,Non-coding,forward
NC_066862.1_1494404_1494319,-2.14292,Non-coding,forward
NC_066862.1_1538036_1537856,-1.48594,Non-coding,forward
NC_066862.1_1596621_1596502,-2.07823,Non-coding,forward
NC_066862.1_15969590_15969453,-1.7427,Non-coding,reverse
NC_066862.1_16300976_16300740,-1.88797,Non-coding,forward
NC_066862.1_16685991_16686182,-2.21344,Non-coding,reverse
NC_066862.1_1749399_1749524,-1.66381,Non-coding,reverse
NC_066862.1_1844780_1844867,-2.30182,Non-coding,forward
NC_066862.1_1854519_1854618,-2.18934,Non-coding,reverse
NC_066862.1_18760318_18760155,-1.9984,Non-coding,forward
NC_066862.1_18778458_18778328,-2.05762,Non-coding,forward
