Name,Score,Label,Direction
NC_058369.1_12937217_12937025,-1.53643,Non-coding,forward
NC_058369.1_13417351_13417606,-1.23239,Non-coding,forward
NC_058369.1_13565318_13565126,-1.43182,Non-coding,forward
NC_058369.1_13576224_13576018,-1.76895,Non-coding,reverse
NC_058369.1_139601925_139601797,-2.1571,Non-coding,forward
NC_058369.1_140810418_140810775,-1.33261,Non-coding,forward
NC_058369.1_145194018_145193897,-1.63434,Non-coding,reverse
NC_058369.1_146136242_146136029,-1.3327,Non-coding,reverse
NC_058369.1_146400821_146400912,-1.82359,Non-coding,reverse
NC_058369.1_148323541_148323358,-1.62933,Non-coding,forward
NC_058369.1_150665936_150665764,-1.32871,Non-coding,reverse
NC_058369.1_151137441_151137321,-1.59869,Non-coding,forward
NC_058369.1_153033853_153033751,-1.94233,Non-coding,forward
NC_058369.1_153604150_153603933,-1.32492,Non-coding,forward
NC_058369.1_153610054_153609960,-2.18947,Non-coding,forward
NC_058369.1_154597034_154597165,-1.84052,Non-coding,reverse
NC_058369.1_154668047_154667905,-1.39753,Non-coding,reverse
NC_058369.1_154741843_154741725,-1.90635,Non-coding,forward
NC_058369.1_15557252_15557380,-2.54837,Non-coding,forward
NC_058369.1_155972863_155972667,-0.963941,Non-coding,forward
NC_058369.1_156879842_156880021,-1.4524,Non-coding,forward
NC_058369.1_160370390_160370534,-1.92461,Non-coding,forward
NC_058369.1_162310556_162310710,-1.68672,Non-coding,forward
NC_058369.1_163324861_163324754,-2.0045,Non-coding,forward
NC_058369.1_163474157_163473983,-1.67942,Non-coding,forward
NC_058369.1_163982066_163982222,-1.87777,Non-coding,forward
NC_058369.1_164652416_164652512,-2.12425,Non-coding,forward
NC_058369.1_166177501_166177600,-2.07769,Non-coding,reverse
NC_058369.1_16867725_16867853,-1.91942,Non-coding,reverse
NC_058369.1_168992038_168991903,-2.13208,Non-coding,reverse
NC_058369.1_17668550_17668669,-2.42337,Non-coding,reverse
NC_058369.1_17903560_17903447,-1.60829,Non-coding,forward
NC_058369.1_18290538_18290412,-1.24568,Non-coding,forward
NC_058369.1_18424421_18424229,-1.44737,Non-coding,reverse
NC_058369.1_18757658_18757739,-2.07727,Non-coding,forward
NC_058369.1_18772769_18772943,-2.31251,Non-coding,reverse
NC_058369.1_19071734_19071832,-1.87115,Non-coding,reverse
NC_058369.1_20667425_20667530,-1.60571,Non-coding,reverse
NC_058369.1_21289481_21289328,-1.81294,Non-coding,forward
NC_058369.1_25584906_25584711,-1.39651,Non-coding,forward
NC_058369.1_25635943_25635773,-1.67355,Non-coding,reverse
NC_058369.1_26150677_26150815,-2.29121,Non-coding,forward
NC_058369.1_26186686_26186572,-1.57405,Non-coding,reverse
NC_058369.1_34663773_34663657,-1.52437,Non-coding,forward
NC_058369.1_38388531_38388348,-1.5063,Non-coding,forward
NC_058369.1_39892025_39891897,-2.35065,Non-coding,forward
NC_058369.1_41294467_41294232,-1.29144,Non-coding,reverse
NC_058369.1_447851_448035,-1.41037,Non-coding,forward
NC_058369.1_464225_464350,-1.57932,Non-coding,reverse
NC_058369.1_46429481_46429623,-2.17115,Non-coding,forward
NC_058369.1_4653246_4653153,-1.69052,Non-coding,reverse
NC_058369.1_4680852_4681040,-1.01237,Non-coding,reverse
NC_058369.1_51356654_51356750,-1.70059,Non-coding,forward
NC_058369.1_52160788_52160892,-2.08174,Non-coding,forward
NC_058369.1_5259142_5259310,-1.34687,Non-coding,forward
NC_058369.1_53234602_53234463,-1.45869,Non-coding,forward
NC_058369.1_545161_545045,-1.17069,Non-coding,forward
NC_058369.1_55439947_55439812,-1.67804,Non-coding,reverse
NC_058369.1_56025990_56026086,-1.86592,Non-coding,forward
NC_058369.1_5784665_5784761,-1.80197,Non-coding,forward
NC_058369.1_5839175_5839323,-1.54144,Non-coding,forward
NC_058369.1_59677801_59677665,-1.68413,Non-coding,reverse
NC_058369.1_60744698_60744792,-2.12986,Non-coding,forward
NC_058369.1_61784881_61784676,-1.85616,Non-coding,reverse
NC_058369.1_61837124_61836977,-1.11293,Non-coding,forward
NC_058369.1_70155111_70155294,-1.74549,Non-coding,forward
NC_058369.1_7523720_7523607,-2.0355,Non-coding,forward
NC_058369.1_76537410_76537755,-1.75066,Non-coding,reverse
NC_058369.1_77229668_77229751,-2.21046,Non-coding,forward
NC_058369.1_7771156_7771026,-1.36669,Non-coding,reverse
NC_058369.1_78041873_78041726,-1.72733,Non-coding,forward
NC_058369.1_7950460_7950120,-1.34953,Non-coding,forward
NC_058369.1_8004683_8004768,-2.05907,Non-coding,reverse
NC_058369.1_82002697_82002602,-2.39147,Non-coding,reverse
NC_058369.1_82013949_82013820,-2.09755,Non-coding,forward
NC_058369.1_8392672_8392795,-1.86684,Non-coding,forward
NC_058369.1_86818329_86818212,-1.74696,Non-coding,forward
NC_058369.1_95565003_95565107,-2.24035,Non-coding,forward
NC_058369.1_96740917_96741058,-2.1365,Non-coding,reverse
NC_058369.1_96820261_96820383,-1.85654,Non-coding,reverse
NC_058369.1_9890785_9890478,-1.0003,Non-coding,reverse
NC_058369.1_9932295_9932457,-1.75181,Non-coding,reverse
NC_058370.1_101336856_101337025,-1.65758,Non-coding,forward
NC_058370.1_102895241_102895351,-2.36862,Non-coding,forward
NC_058370.1_110165162_110165291,-1.95665,Non-coding,reverse
NC_058370.1_114045126_114044992,-2.11154,Non-coding,forward
NC_058370.1_114319717_114319630,-2.23377,Non-coding,reverse
NC_058370.1_117837445_117837335,-1.82,Non-coding,forward
NC_058370.1_118605430_118605190,-1.70094,Non-coding,forward
NC_058370.1_118752914_118752797,-2.04619,Non-coding,reverse
NC_058370.1_118781350_118781186,-1.60151,Non-coding,forward
NC_058370.1_119454178_119453997,-1.97524,Non-coding,forward
NC_058370.1_119655518_119655391,-1.98464,Non-coding,reverse
NC_058370.1_121606946_121606762,-1.69493,Non-coding,forward
NC_058370.1_12474773_12474978,-1.91076,Non-coding,forward
NC_058370.1_12517716_12517626,-2.21067,Non-coding,reverse
NC_058370.1_12533599_12533396,-1.60246,Non-coding,reverse
NC_058370.1_126794413_126794550,-2.04091,Non-coding,forward
NC_058370.1_128543970_128543823,-1.97111,Non-coding,forward
NC_058370.1_13235100_13235002,-2.24417,Non-coding,forward
NC_058370.1_133206619_133206462,-1.43726,Non-coding,forward
NC_058370.1_133559841_133559688,-1.78041,Non-coding,reverse
NC_058370.1_139372969_139373091,-2.07209,Non-coding,forward
NC_058370.1_1849827_1849691,-1.29507,Non-coding,reverse
NC_058370.1_19085832_19085709,-1.97951,Non-coding,forward
NC_058370.1_19453847_19453946,-2.24941,Non-coding,reverse
NC_058370.1_21471564_21471762,-1.51632,Non-coding,forward
NC_058370.1_21760473_21760352,-1.6325,Non-coding,forward
NC_058370.1_22419310_22419433,-1.54033,Non-coding,forward
NC_058370.1_23588489_23588647,-1.78418,Non-coding,forward
NC_058370.1_23790976_23791851,0.210211,Coding,forward
NC_058370.1_24672199_24672074,-1.94835,Non-coding,forward
NC_058370.1_26418463_26418299,-1.7941,Non-coding,reverse
NC_058370.1_26938090_26937925,-2.22742,Non-coding,forward
NC_058370.1_28363054_28363204,-1.66582,Non-coding,forward
NC_058370.1_29890928_29890761,-2.0354,Non-coding,reverse
NC_058370.1_29984314_29984167,-2.00093,Non-coding,reverse
NC_058370.1_30317752_30317482,-1.22852,Non-coding,forward
NC_058370.1_35333473_35333624,-1.87587,Non-coding,forward
NC_058370.1_42879011_42878903,-2.16472,Non-coding,reverse
NC_058370.1_42994873_42995020,-1.85626,Non-coding,forward
NC_058370.1_43605265_43605424,-1.5832,Non-coding,reverse
NC_058370.1_43626728_43626815,-2.28179,Non-coding,forward
NC_058370.1_48210852_48210768,-2.04195,Non-coding,reverse
NC_058370.1_5085464_5085606,-2.14818,Non-coding,forward
NC_058370.1_60352099_60352323,-0.470565,Non-coding,forward
NC_058370.1_62450613_62450712,-1.71984,Non-coding,forward
NC_058370.1_64149768_64149941,-1.41967,Non-coding,forward
NC_058370.1_6468989_6468908,-2.16647,Non-coding,forward
NC_058370.1_66012502_66012664,-1.219,Non-coding,forward
NC_058370.1_73268078_73268275,-1.64952,Non-coding,forward
NC_058370.1_73888110_73887969,-2.50652,Non-coding,forward
NC_058370.1_80344236_80344122,-2.58129,Non-coding,forward
NC_058370.1_86531040_86530758,-0.472844,Non-coding,reverse
NC_058370.1_88940940_88940805,-2.25189,Non-coding,reverse
NC_058370.1_89334434_89334625,-1.21035,Non-coding,forward
NC_058370.1_89967209_89967330,-2.09749,Non-coding,reverse
NC_058370.1_89968395_89968599,-1.76708,Non-coding,reverse
NC_058370.1_90408651_90408558,-2.25131,Non-coding,forward
NC_058370.1_90791071_90791223,-2.04574,Non-coding,forward
NC_058370.1_99326700_99326838,-1.87302,Non-coding,forward
NC_058370.1_99433651_99433773,-2.02473,Non-coding,forward
NC_058371.1_102216980_102217245,-1.59374,Non-coding,forward
NC_058371.1_112583843_112583688,-2.12713,Non-coding,forward
NC_058371.1_122460454_122460370,-2.01231,Non-coding,forward
NC_058371.1_125731483_125731627,-1.72797,Non-coding,forward
NC_058371.1_132589124_132588845,-1.30986,Non-coding,reverse
NC_058371.1_135629679_135629907,-1.47159,Non-coding,forward
NC_058371.1_13696950_13697078,-1.86313,Non-coding,forward
NC_058371.1_137128970_137129095,-1.79609,Non-coding,forward
NC_058371.1_141157484_141157390,-2.32097,Non-coding,reverse
NC_058371.1_141223985_141223868,-2.39428,Non-coding,forward
NC_058371.1_141229028_141228920,-2.19982,Non-coding,reverse
NC_058371.1_146726603_146726687,-2.47795,Non-coding,forward
NC_058371.1_15689526_15689430,-2.25107,Non-coding,forward
NC_058371.1_159647677_159647501,-2.24788,Non-coding,forward
NC_058371.1_159897821_159897630,-2.08977,Non-coding,reverse
NC_058371.1_163937295_163937392,-2.15074,Non-coding,reverse
NC_058371.1_167677431_167677547,-2.44859,Non-coding,reverse
NC_058371.1_172641947_172642217,-1.35555,Non-coding,forward
NC_058371.1_193668972_193668794,-1.80574,Non-coding,reverse
NC_058371.1_198862232_198862116,-1.61022,Non-coding,reverse
NC_058371.1_200175088_200174836,-1.3465,Non-coding,forward
NC_058371.1_202039294_202039394,-1.9575,Non-coding,reverse
NC_058371.1_202215790_202215976,-1.57844,Non-coding,reverse
NC_058371.1_203118648_203118508,-1.95366,Non-coding,forward
NC_058371.1_203186611_203186473,-2.35653,Non-coding,forward
NC_058371.1_204372728_204372567,-1.67901,Non-coding,forward
NC_058371.1_204967995_204968144,-2.26093,Non-coding,reverse
NC_058371.1_205045918_205046029,-1.56791,Non-coding,forward
NC_058371.1_26283248_26282980,-1.89229,Non-coding,forward
NC_058371.1_33795926_33795845,-2.06089,Non-coding,forward
NC_058371.1_34367001_34367213,-1.8387,Non-coding,forward
NC_058371.1_34668670_34668441,-1.74525,Non-coding,reverse
NC_058371.1_35713563_35713422,-1.9451,Non-coding,reverse
NC_058371.1_35829383_35829258,-1.44127,Non-coding,forward
NC_058371.1_39283663_39283373,-1.33362,Non-coding,reverse
NC_058371.1_42852374_42852489,-2.37588,Non-coding,forward
NC_058371.1_44469047_44469218,-1.49928,Non-coding,forward
NC_058371.1_44512337_44512242,-2.28701,Non-coding,forward
NC_058371.1_49059489_49059621,-1.8544,Non-coding,reverse
NC_058371.1_51638112_51637874,-0.909106,Non-coding,forward
NC_058371.1_52230961_52231143,-1.28551,Non-coding,forward
NC_058371.1_52777907_52778006,-1.84444,Non-coding,forward
NC_058371.1_58863239_58863323,-1.78949,Non-coding,forward
NC_058371.1_59209804_59209915,-2.38177,Non-coding,reverse
NC_058371.1_59992316_59992459,-2.22338,Non-coding,reverse
NC_058371.1_66457927_66458046,-2.32322,Non-coding,forward
NC_058371.1_72987563_72988285,-0.677547,Non-coding,forward
NC_058371.1_76954589_76954730,-1.80481,Non-coding,forward
NC_058371.1_7836130_7836002,-2.05968,Non-coding,reverse
NC_058371.1_84931239_84931134,-2.2142,Non-coding,reverse
NC_058371.1_85240772_85240983,-2.00738,Non-coding,forward
NC_058371.1_86332046_86331964,-2.1035,Non-coding,reverse
NC_058371.1_86490826_86490944,-2.01595,Non-coding,forward
NC_058371.1_87657076_87657226,-2.38757,Non-coding,reverse
NC_058372.1_100728634_100728500,-1.2919,Non-coding,forward
NC_058372.1_106809669_106809586,-2.15417,Non-coding,forward
NC_058372.1_106888716_106888596,-2.37398,Non-coding,forward
NC_058372.1_113466424_113466550,-2.38732,Non-coding,reverse
NC_058372.1_11561122_11561251,-1.88758,Non-coding,forward
NC_058372.1_118395328_118395196,-2.00463,Non-coding,reverse
NC_058372.1_118403363_118403192,-2.13658,Non-coding,reverse
NC_058372.1_120647667_120647544,-1.91822,Non-coding,reverse
NC_058372.1_121872305_121872172,-2.14457,Non-coding,forward
NC_058372.1_124851719_124851848,-1.9408,Non-coding,forward
NC_058372.1_127791414_127791560,-2.25994,Non-coding,forward
NC_058372.1_129204197_129204365,-1.69236,Non-coding,forward
NC_058372.1_134544290_134544132,-1.90359,Non-coding,reverse
NC_058372.1_136090406_136090535,-1.66332,Non-coding,forward
NC_058372.1_136832351_136832174,-1.76415,Non-coding,forward
NC_058372.1_136930159_136929950,-1.74511,Non-coding,forward
NC_058372.1_136982225_136982046,-1.16356,Non-coding,forward
NC_058372.1_144100880_144101020,-1.92577,Non-coding,forward
NC_058372.1_149577562_149577332,-1.71132,Non-coding,reverse
NC_058372.1_15032631_15032769,-1.83998,Non-coding,forward
NC_058372.1_151220747_151220588,-1.81266,Non-coding,forward
NC_058372.1_17015897_17016013,-2.07031,Non-coding,reverse
NC_058372.1_17717027_17716925,-2.04763,Non-coding,forward
NC_058372.1_20981424_20981259,-2.06813,Non-coding,forward
NC_058372.1_21019696_21019541,-1.7307,Non-coding,forward
NC_058372.1_23566109_23566205,-1.89395,Non-coding,reverse
NC_058372.1_29317080_29316873,-1.21711,Non-coding,forward
NC_058372.1_3008534_3008661,-2.77374,Non-coding,forward
NC_058372.1_30114521_30114629,-1.80953,Non-coding,reverse
NC_058372.1_30359536_30359422,-1.73202,Non-coding,reverse
NC_058372.1_30471443_30471534,-2.04557,Non-coding,forward
NC_058372.1_30548670_30548553,-1.90144,Non-coding,reverse
NC_058372.1_30602636_30602516,-1.79302,Non-coding,reverse
NC_058372.1_30762054_30762161,-1.9052,Non-coding,reverse
NC_058372.1_30817724_30817400,-0.935749,Non-coding,forward
NC_058372.1_30889213_30888674,-0.642283,Non-coding,forward
NC_058372.1_32080855_32080770,-1.99066,Non-coding,forward
NC_058372.1_33982004_33982108,-1.65677,Non-coding,forward
NC_058372.1_35190229_35190325,-1.89119,Non-coding,forward
NC_058372.1_35210487_35211546,0.133744,Coding,forward
NC_058372.1_3560608_3560260,-1.16437,Non-coding,forward
NC_058372.1_3678041_3677660,0.425343,Coding,forward
NC_058372.1_37216884_37217046,-1.6567,Non-coding,forward
NC_058372.1_39909320_39908405,0.384177,Coding,forward
NC_058372.1_39925128_39925256,-2.12381,Non-coding,forward
NC_058372.1_4027047_4026841,-2.12228,Non-coding,forward
NC_058372.1_40944271_40944393,-1.89548,Non-coding,reverse
NC_058372.1_42015803_42015894,-1.93071,Non-coding,reverse
NC_058372.1_53650398_53650278,-2.08475,Non-coding,reverse
NC_058372.1_5540415_5540718,-1.62229,Non-coding,forward
NC_058372.1_63884242_63884093,-1.36888,Non-coding,reverse
NC_058372.1_66161214_66161356,-1.84476,Non-coding,reverse
NC_058372.1_66310274_66310120,-1.96337,Non-coding,forward
NC_058372.1_74484371_74484561,-2.4115,Non-coding,forward
NC_058372.1_75468434_75468270,-2.06855,Non-coding,forward
NC_058372.1_90348153_90348066,-2.37282,Non-coding,forward
NC_058372.1_94670467_94670333,-2.09035,Non-coding,reverse
NC_058372.1_98419687_98419466,-1.87543,Non-coding,reverse
NC_058372.1_99740643_99740980,-0.466188,Non-coding,forward
NC_058373.1_102571516_102571424,-2.08189,Non-coding,forward
NC_058373.1_103675279_103675567,-1.72352,Non-coding,forward
NC_058373.1_105035200_105035308,-2.04766,Non-coding,reverse
NC_058373.1_105398004_105398160,-2.44066,Non-coding,reverse
NC_058373.1_110342621_110342431,-1.96913,Non-coding,forward
NC_058373.1_110818992_110819082,-1.77453,Non-coding,reverse
NC_058373.1_116009589_116009772,-1.54772,Non-coding,forward
NC_058373.1_118149716_118149800,-2.03701,Non-coding,forward
NC_058373.1_118164849_118164948,-2.23764,Non-coding,forward
NC_058373.1_119566936_119566814,-2.26935,Non-coding,reverse
NC_058373.1_119946124_119945962,-1.75296,Non-coding,reverse
NC_058373.1_122037682_122037855,-1.76683,Non-coding,forward
NC_058373.1_131439182_131439092,-2.30597,Non-coding,reverse
NC_058373.1_134698481_134698362,-2.34182,Non-coding,reverse
NC_058373.1_138846780_138846891,-2.04661,Non-coding,reverse
NC_058373.1_144052712_144053006,-1.12556,Non-coding,forward
NC_058373.1_146238736_146239186,-0.989156,Non-coding,forward
NC_058373.1_146599934_146600102,-1.90395,Non-coding,reverse
NC_058373.1_18607767_18607609,-1.68967,Non-coding,forward
NC_058373.1_27545320_27545187,-2.50053,Non-coding,reverse
NC_058373.1_29263858_29263620,-1.59784,Non-coding,forward
NC_058373.1_2997388_2997236,-1.78714,Non-coding,forward
NC_058373.1_31353932_31353526,-0.460546,Non-coding,forward
NC_058373.1_31361384_31361284,-2.02777,Non-coding,forward
NC_058373.1_31774232_31774364,-1.7761,Non-coding,forward
NC_058373.1_3187705_3187620,-2.05752,Non-coding,forward
NC_058373.1_32269105_32268970,-2.00388,Non-coding,forward
NC_058373.1_33567353_33567564,-2.38697,Non-coding,reverse
NC_058373.1_36087583_36087440,-1.27332,Non-coding,reverse
NC_058373.1_36773501_36773323,-1.18278,Non-coding,forward
NC_058373.1_37018261_37018373,-1.84036,Non-coding,forward
NC_058373.1_37088241_37088384,-1.51223,Non-coding,forward
NC_058373.1_37089767_37089878,-1.89157,Non-coding,forward
NC_058373.1_37197972_37198113,-1.38669,Non-coding,forward
NC_058373.1_39494052_39494228,-1.95889,Non-coding,forward
NC_058373.1_40301668_40301758,-2.12237,Non-coding,reverse
NC_058373.1_4258438_4258722,-0.53739,Non-coding,forward
NC_058373.1_45998632_45998782,-1.81233,Non-coding,forward
NC_058373.1_50567699_50567186,-0.924311,Non-coding,forward
NC_058373.1_52254804_52254950,-2.07701,Non-coding,forward
NC_058373.1_52503278_52503161,-1.98949,Non-coding,reverse
NC_058373.1_52639538_52639717,-2.05313,Non-coding,forward
NC_058373.1_53134052_53133942,-2.07096,Non-coding,forward
NC_058373.1_53552510_53552286,-1.86734,Non-coding,forward
NC_058373.1_54646364_54646478,-1.93003,Non-coding,forward
NC_058373.1_54660746_54660844,-2.28985,Non-coding,reverse
NC_058373.1_55535779_55535623,-2.2124,Non-coding,forward
NC_058373.1_61339478_61339366,-2.28418,Non-coding,forward
NC_058373.1_61597376_61597274,-1.78311,Non-coding,forward
NC_058373.1_61845388_61845516,-2.34229,Non-coding,reverse
NC_058373.1_62204049_62203927,-1.77993,Non-coding,forward
NC_058373.1_62292761_62292669,-1.87752,Non-coding,reverse
NC_058373.1_62422689_62422940,-1.58271,Non-coding,forward
NC_058373.1_67703309_67703451,-2.03339,Non-coding,reverse
NC_058373.1_69471007_69470913,-2.28077,Non-coding,reverse
NC_058373.1_71258727_71258887,-1.81347,Non-coding,reverse
NC_058373.1_71804439_71804671,-1.45153,Non-coding,forward
NC_058373.1_73366773_73366938,-2.27208,Non-coding,reverse
NC_058373.1_73422927_73423262,0.295849,Coding,forward
NC_058373.1_73500741_73500644,-1.87117,Non-coding,forward
NC_058373.1_73627747_73627435,-1.58139,Non-coding,forward
NC_058373.1_73996398_73996194,-1.82473,Non-coding,forward
NC_058373.1_74005716_74005337,-1.28715,Non-coding,forward
NC_058373.1_74266697_74266812,-1.65546,Non-coding,reverse
NC_058373.1_74272795_74272905,-1.46228,Non-coding,forward
NC_058373.1_74337630_74337896,-0.598113,Non-coding,forward
NC_058373.1_74727585_74727434,-1.70178,Non-coding,reverse
NC_058373.1_817843_817733,-2.01703,Non-coding,forward
NC_058373.1_98139304_98139552,-2.28797,Non-coding,reverse
NC_058374.1_103054699_103054577,-2.16691,Non-coding,forward
NC_058374.1_103849969_103850470,-0.600287,Non-coding,forward
NC_058374.1_107858058_107858187,-1.84855,Non-coding,forward
NC_058374.1_11734248_11734352,-2.09752,Non-coding,forward
NC_058374.1_117574045_117574189,-1.85082,Non-coding,forward
NC_058374.1_117766455_117766561,-2.16198,Non-coding,reverse
NC_058374.1_121431811_121431933,-2.0975799999999998,Non-coding,forward
NC_058374.1_123671017_123671151,-2.28996,Non-coding,reverse
NC_058374.1_124130945_124131130,-1.89151,Non-coding,forward
NC_058374.1_124981601_124981728,-2.31189,Non-coding,forward
NC_058374.1_127185731_127185853,-2.54129,Non-coding,reverse
NC_058374.1_129625125_129625246,-1.83709,Non-coding,forward
NC_058374.1_131793683_131793812,-1.87534,Non-coding,forward
NC_058374.1_132103600_132103489,-2.26281,Non-coding,reverse
NC_058374.1_132391658_132391429,-0.79562,Non-coding,forward
NC_058374.1_132697109_132696916,-1.5366,Non-coding,forward
NC_058374.1_133558095_133558191,-1.9407,Non-coding,forward
NC_058374.1_133671130_133671326,-1.30679,Non-coding,forward
NC_058374.1_136067797_136067624,-0.94253,Non-coding,forward
NC_058374.1_138492231_138492600,-0.978879,Non-coding,reverse
NC_058374.1_141217715_141217558,-1.79131,Non-coding,forward
NC_058374.1_141796929_141797015,-1.94448,Non-coding,reverse
NC_058374.1_141823238_141823124,-2.06075,Non-coding,reverse
NC_058374.1_141858160_141857991,-1.5657,Non-coding,forward
NC_058374.1_18194769_18194867,-1.62395,Non-coding,reverse
NC_058374.1_18637896_18638025,-2.01794,Non-coding,reverse
NC_058374.1_19787353_19787176,-1.9946,Non-coding,forward
NC_058374.1_21877700_21877863,-2.18174,Non-coding,forward
NC_058374.1_26668877_26669091,-1.37604,Non-coding,reverse
NC_058374.1_30254332_30254176,-1.44376,Non-coding,forward
NC_058374.1_3355038_3354935,-2.05618,Non-coding,reverse
NC_058374.1_37765009_37765230,-1.71486,Non-coding,forward
NC_058374.1_41528072_41528192,-1.48344,Non-coding,forward
NC_058374.1_43445636_43445864,-1.59763,Non-coding,forward
NC_058374.1_44442766_44442886,-2.00038,Non-coding,forward
NC_058374.1_51928140_51928277,-1.26825,Non-coding,forward
NC_058374.1_53918415_53918540,-1.58866,Non-coding,forward
NC_058374.1_56966855_56966551,-0.615763,Non-coding,forward
NC_058374.1_62696715_62696633,-2.44178,Non-coding,reverse
NC_058374.1_64986485_64986662,-1.68615,Non-coding,reverse
NC_058374.1_72058723_72058549,-1.9797,Non-coding,forward
NC_058374.1_75711583_75711706,-2.11759,Non-coding,forward
NC_058374.1_76780837_76780756,-2.02561,Non-coding,reverse
NC_058374.1_77569203_77569472,-1.36906,Non-coding,forward
NC_058374.1_77919233_77919101,-1.97255,Non-coding,forward
NC_058374.1_79388743_79388623,-1.2653,Non-coding,forward
NC_058374.1_79770380_79770162,-1.56824,Non-coding,reverse
NC_058374.1_81707164_81708103,0.792507,Coding,forward
