Name,Score,Label,Direction
NC_066857.1_33503834_33503946,0.0015,noncoding,reverse
NC_066857.1_33791747_33791663,2e-4,noncoding,forward
NC_066857.1_34037083_34036989,0.0134,noncoding,reverse
NC_066857.1_34047793_34047686,0.0043,noncoding,forward
NC_066857.1_34119569_34119680,6e-4,noncoding,forward
NC_066857.1_34442833_34442593,0.2457,noncoding,forward
NC_066857.1_34759433_34759325,0.9141,coding,forward
NC_066857.1_34761952_34761869,7e-4,noncoding,reverse
NC_066857.1_34787118_34787219,0.4214,noncoding,forward
NC_066857.1_34975853_34975679,5e-4,noncoding,forward
NC_066857.1_35161021_35160921,2e-4,noncoding,forward
NC_066857.1_35275055_35274962,0.0678,noncoding,forward
NC_066857.1_35486963_35487163,0.0098,noncoding,forward
NC_066857.1_35688539_35687997,0.9997,coding,forward
NC_066857.1_3591450_3591565,0.0045,noncoding,forward
NC_066857.1_36624687_36624843,0.0019,noncoding,forward
NC_066857.1_36746345_36746458,4e-4,noncoding,reverse
NC_066857.1_36747366_36747559,0.81,coding,forward
NC_066857.1_36803632_36803776,0.0113,noncoding,forward
NC_066857.1_36841918_36842156,0.4098,noncoding,forward
NC_066857.1_37033500_37033231,0.992,coding,forward
NC_066857.1_37180275_37180395,2e-4,noncoding,forward
NC_066857.1_37368414_37368273,3e-4,noncoding,forward
NC_066857.1_37409909_37409819,6e-4,noncoding,forward
NC_066857.1_37530596_37530510,7e-4,noncoding,forward
NC_066857.1_37600016_37600130,0.0137,noncoding,forward
NC_066857.1_37600282_37600888,0.633,coding,forward
NC_066857.1_37654047_37653915,4e-4,noncoding,forward
NC_066857.1_37657131_37656339,0.9997,coding,forward
NC_066857.1_37703180_37703363,0.0011,noncoding,reverse
NC_066857.1_37860920_37860721,4e-4,noncoding,forward
NC_066857.1_37895762_37895889,0.0014,noncoding,forward
NC_066857.1_38043589_38043488,0.0023,noncoding,reverse
NC_066857.1_412289_412169,0.0188,noncoding,reverse
NC_066857.1_619755_619659,0.0109,noncoding,forward
NC_066857.1_6898528_6898420,1e-4,noncoding,forward
NC_066857.1_705171_705726,0.9991,coding,forward
NC_066857.1_766827_766551,0.9853,coding,forward
NC_066857.1_7975963_7976105,0.112,noncoding,forward
NC_066857.1_849314_849395,3e-4,noncoding,forward
NC_066857.1_868000_868081,0.0015,noncoding,reverse
NC_066857.1_9437883_9438093,0.9604,coding,forward
NC_066857.1_962533_962323,3e-4,noncoding,forward
NC_066857.1_9729347_9729433,1e-4,noncoding,forward
NC_066858.1_10051535_10051285,0.0137,noncoding,forward
NC_066858.1_1008452_1008574,0.0031,noncoding,reverse
NC_066858.1_105452_105671,0.9284,coding,forward
NC_066858.1_11527378_11527469,3e-4,noncoding,reverse
NC_066858.1_1163254_1163350,0.0078,noncoding,forward
NC_066858.1_11878761_11878572,0.0662,noncoding,forward
NC_066858.1_11898567_11898672,2e-4,noncoding,forward
NC_066858.1_11936281_11936077,0.6153,coding,forward
NC_066858.1_1293476_1293371,7e-4,noncoding,reverse
NC_066858.1_1310652_1310801,0.0023,noncoding,forward
NC_066858.1_13343740_13343634,0.0038,noncoding,reverse
NC_066858.1_13585684_13585419,0.9597,coding,forward
NC_066858.1_13587818_13587713,4e-4,noncoding,reverse
NC_066858.1_13937133_13936731,0.9223,coding,forward
NC_066858.1_13972228_13972783,0.8486,coding,forward
NC_066858.1_14491139_14491456,0.0589,noncoding,forward
NC_066858.1_14814039_14814244,0.0219,noncoding,forward
NC_066858.1_15081683_15081526,0.0047,noncoding,forward
NC_066858.1_15178087_15177582,0.998,coding,forward
NC_066858.1_162480_162579,0.0015,noncoding,reverse
NC_066858.1_1665370_1665529,3e-4,noncoding,forward
NC_066858.1_1691446_1691532,0.0112,noncoding,forward
NC_066858.1_17114086_17114208,5e-4,noncoding,forward
NC_066858.1_17199970_17199751,0.0076,noncoding,forward
NC_066858.1_17263152_17263582,0.9988,coding,forward
NC_066858.1_1737426_1737548,0.001,noncoding,forward
NC_066858.1_1851849_1851965,0.0205,noncoding,forward
NC_066858.1_19015050_19015185,0.0023,noncoding,forward
NC_066858.1_19079569_19079990,0.9991,coding,forward
NC_066858.1_19080092_19080775,0.9934,coding,forward
NC_066858.1_19194719_19194471,2e-4,noncoding,forward
NC_066858.1_1981403_1981261,0.002,noncoding,forward
NC_066858.1_2020482_2020047,0.9629,coding,forward
NC_066858.1_20645233_20644861,0.0839,noncoding,forward
NC_066858.1_2102885_2102985,0.5179,coding,reverse
NC_066858.1_2106042_2105351,0.9906,coding,forward
NC_066858.1_21561348_21560601,0.9992,coding,forward
NC_066858.1_21648108_21648370,0.6205,coding,forward
NC_066858.1_22033165_22033313,0.0056,noncoding,reverse
NC_066858.1_22137045_22136947,2e-4,noncoding,reverse
NC_066858.1_22345475_22345602,0.0015,noncoding,reverse
NC_066858.1_22575095_22574973,7e-4,noncoding,reverse
NC_066858.1_229765_229601,2e-4,noncoding,forward
NC_066858.1_23549004_23548266,0.9976,coding,forward
NC_066858.1_23554077_23554203,0.0035,noncoding,forward
NC_066858.1_23668236_23668048,8e-4,noncoding,reverse
NC_066858.1_23876831_23876324,0.9997,coding,forward
NC_066858.1_23981922_23981833,4e-4,noncoding,forward
NC_066858.1_24230416_24229521,0.997,coding,forward
NC_066858.1_24236266_24236133,0.0064,noncoding,forward
NC_066858.1_24347644_24348145,0.9946,coding,forward
NC_066858.1_24403490_24403826,0.0022,noncoding,forward
NC_066858.1_2452785_2452890,0.0013,noncoding,forward
NC_066858.1_24920998_24920916,0.0038,noncoding,forward
NC_066858.1_25130003_25130146,0.8119,coding,reverse
NC_066858.1_25393273_25393090,0.0148,noncoding,forward
NC_066858.1_25487001_25486815,0.0208,noncoding,forward
NC_066858.1_25601641_25601269,0.4286,noncoding,forward
NC_066858.1_25614664_25614799,0.0087,noncoding,reverse
NC_066858.1_25629437_25629122,0.647,coding,forward
NC_066858.1_25691650_25691542,4e-4,noncoding,reverse
NC_066858.1_25738125_25738043,9e-4,noncoding,reverse
NC_066858.1_25754406_25754198,0.5603,coding,forward
NC_066858.1_25795550_25795848,0.236,noncoding,forward
NC_066858.1_26003271_26003435,2e-4,noncoding,forward
NC_066858.1_26160882_26161068,0.1278,noncoding,forward
NC_066858.1_2842933_2842740,8e-4,noncoding,forward
NC_066858.1_3170850_3171101,0.5483,coding,forward
NC_066858.1_3209327_3209515,7e-4,noncoding,forward
NC_066858.1_4292571_4292454,0.0143,noncoding,reverse
NC_066858.1_5221045_5221127,0.0024,noncoding,forward
NC_066858.1_6623767_6623674,5e-4,noncoding,reverse
NC_066858.1_7021138_7020761,0.9878,coding,forward
NC_066858.1_7825044_7825159,0.0052,noncoding,forward
NC_066858.1_7919889_7919998,7e-4,noncoding,forward
NC_066858.1_834512_835181,0.9985,coding,forward
NC_066858.1_885561_884694,0.9992,coding,forward
NC_066858.1_931188_931330,0.0141,noncoding,forward
NC_066858.1_9837735_9837954,0.0062,noncoding,forward
NC_066859.1_12981162_12981415,0.402,noncoding,forward
NC_066859.1_1339814_1339685,0.0011,noncoding,forward
NC_066859.1_14801442_14801903,0.9811,coding,forward
NC_066859.1_17689926_17690011,0.02,noncoding,reverse
NC_066859.1_17747060_17747353,0.1839,noncoding,forward
NC_066859.1_1907693_1907849,4e-4,noncoding,reverse
NC_066859.1_1921438_1921861,0.9996,coding,forward
NC_066859.1_1973489_1973365,0.0026,noncoding,forward
NC_066859.1_20444867_20444705,0.9931,coding,forward
NC_066859.1_21526656_21526740,5e-4,noncoding,forward
NC_066859.1_21876360_21876570,0.0021,noncoding,reverse
NC_066859.1_22630173_22630258,2e-4,noncoding,reverse
NC_066859.1_23623046_23623164,2e-4,noncoding,forward
NC_066859.1_23863069_23862414,0.9988,coding,forward
NC_066859.1_24147605_24147773,0.2986,noncoding,forward
NC_066859.1_2431320_2431230,9e-4,noncoding,forward
NC_066859.1_24995669_24995397,0.004,noncoding,forward
NC_066859.1_25155847_25156076,0.0019,noncoding,forward
NC_066859.1_25215761_25215655,0.0013,noncoding,forward
NC_066859.1_25225644_25225857,5e-4,noncoding,forward
NC_066859.1_25245297_25245387,0.0016,noncoding,reverse
NC_066859.1_25295289_25295520,0.0013,noncoding,forward
NC_066859.1_25322141_25322034,0.0088,noncoding,forward
NC_066859.1_25392891_25392621,0.0036,noncoding,forward
NC_066859.1_25675436_25675617,0.096,noncoding,forward
NC_066859.1_25726130_25726332,0.4409,noncoding,forward
NC_066859.1_26336941_26336534,0.1751,noncoding,forward
NC_066859.1_26460431_26460340,5e-4,noncoding,reverse
NC_066859.1_26713402_26714068,0.8697,coding,forward
NC_066859.1_26757278_26756894,0.9841,coding,forward
NC_066859.1_26984136_26984019,0.001,noncoding,forward
NC_066859.1_27295447_27295589,8e-4,noncoding,reverse
NC_066859.1_27801107_27801213,4e-4,noncoding,reverse
NC_066859.1_27865799_27865707,0.0015,noncoding,reverse
NC_066859.1_28150038_28150236,6e-4,noncoding,reverse
NC_066859.1_28195561_28196027,0.9894,coding,forward
NC_066859.1_28304321_28304150,0.0043,noncoding,reverse
NC_066859.1_28491681_28491770,0.0025,noncoding,reverse
NC_066859.1_28670913_28670825,0.0011,noncoding,reverse
NC_066859.1_28909699_28910094,0.9772,coding,forward
NC_066859.1_28927288_28927411,0.0036,noncoding,forward
NC_066859.1_29091823_29091712,3e-4,noncoding,forward
NC_066859.1_29195777_29195563,0.0098,noncoding,forward
NC_066859.1_29292708_29293462,0.53,coding,forward
NC_066859.1_29680204_29679906,0.2749,noncoding,reverse
NC_066859.1_29755824_29756328,0.9993,coding,forward
NC_066859.1_29811535_29811407,0.3492,noncoding,forward
NC_066859.1_30199164_30199068,0.0045,noncoding,reverse
NC_066859.1_30304556_30304643,0.0056,noncoding,reverse
NC_066859.1_30321755_30322142,0.1117,noncoding,forward
NC_066859.1_30483707_30483600,0.0086,noncoding,forward
NC_066859.1_30732911_30733018,0.0052,noncoding,forward
NC_066859.1_30739541_30739381,0.0064,noncoding,reverse
NC_066859.1_30853640_30853819,0.0405,noncoding,forward
NC_066859.1_30860202_30860338,0.0036,noncoding,forward
NC_066859.1_461030_461180,0.0207,noncoding,forward
NC_066859.1_6141893_6141987,0.0011,noncoding,forward
NC_066859.1_8294785_8294568,0.0032,noncoding,forward
NC_066859.1_8940244_8940131,0.1005,noncoding,forward
NC_066859.1_9857881_9858064,0.6279,coding,reverse
NC_066860.1_10205416_10205509,0.001,noncoding,reverse
NC_066860.1_1131575_1131461,0.1826,noncoding,forward
NC_066860.1_1246316_1246451,0.0015,noncoding,forward
NC_066860.1_14576321_14576439,0.0333,noncoding,reverse
NC_066860.1_14610627_14610414,0.9809,coding,forward
NC_066860.1_14823941_14823796,7e-4,noncoding,forward
NC_066860.1_14853282_14853601,0.0113,noncoding,forward
NC_066860.1_15119532_15119653,0.8651,coding,forward
NC_066860.1_1549281_1549369,0.0015,noncoding,forward
NC_066860.1_16164179_16164097,8e-4,noncoding,reverse
NC_066860.1_16300990_16301139,0.4658,noncoding,reverse
NC_066860.1_16446906_16446815,0.0011,noncoding,forward
NC_066860.1_16745875_16745329,0.9997,coding,forward
NC_066860.1_16754586_16755023,0.4815,noncoding,forward
NC_066860.1_16849246_16849549,0.7942,coding,forward
NC_066860.1_1866698_1866869,0.0013,noncoding,forward
NC_066860.1_20468752_20468844,4e-4,noncoding,forward
NC_066860.1_20863704_20863858,0.0029,noncoding,forward
NC_066860.1_20864112_20864238,7e-4,noncoding,forward
NC_066860.1_21129970_21130141,0.0017,noncoding,forward
NC_066860.1_21522020_21522124,3e-4,noncoding,reverse
NC_066860.1_21646642_21646557,0.0134,noncoding,forward
NC_066860.1_2180362_2180647,0.2858,noncoding,forward
NC_066860.1_2196342_2196228,0.0018,noncoding,forward
NC_066860.1_22006241_22006362,0.8941,coding,forward
NC_066860.1_2234500_2234372,8e-4,noncoding,forward
NC_066860.1_24385533_24386402,0.9953,coding,forward
NC_066860.1_2442124_2441983,0.0044,noncoding,forward
NC_066860.1_24550866_24551126,0.8756,coding,reverse
NC_066860.1_2464894_2465019,0.9195,coding,forward
NC_066860.1_2499234_2499453,0.0015,noncoding,reverse
NC_066860.1_25209204_25209323,9e-4,noncoding,reverse
NC_066860.1_26554442_26554279,0.0212,noncoding,forward
NC_066860.1_27337020_27336797,0.0474,noncoding,reverse
NC_066860.1_2747657_2747545,0.0013,noncoding,forward
NC_066860.1_28218077_28217956,2e-4,noncoding,forward
NC_066860.1_28744174_28744265,3e-4,noncoding,forward
NC_066860.1_28751789_28751639,0.0135,noncoding,forward
NC_066860.1_28947322_28947223,0.3767,noncoding,reverse
NC_066860.1_28950489_28950380,6e-4,noncoding,reverse
NC_066860.1_28951806_28951700,5e-4,noncoding,reverse
NC_066860.1_28970275_28970172,0.0213,noncoding,forward
NC_066860.1_29350410_29350746,0.0764,noncoding,forward
NC_066860.1_29377379_29377100,0.1384,noncoding,forward
NC_066860.1_29553587_29553477,3e-4,noncoding,forward
NC_066860.1_29869304_29869392,2e-4,noncoding,forward
NC_066860.1_29930008_29930172,0.0029,noncoding,forward
NC_066860.1_29945182_29945098,8e-4,noncoding,forward
NC_066860.1_30125093_30125343,0.475,noncoding,forward
NC_066860.1_30149316_30149118,5e-4,noncoding,reverse
NC_066860.1_30281884_30282514,0.9992,coding,forward
NC_066860.1_3033397_3033497,0.0013,noncoding,reverse
NC_066860.1_3041480_3041642,0.0062,noncoding,reverse
NC_066860.1_30455495_30455402,0.3833,noncoding,reverse
NC_066860.1_30554004_30554196,0.0011,noncoding,reverse
NC_066860.1_30575059_30575201,0.024,noncoding,forward
NC_066860.1_30602796_30602346,0.0385,noncoding,forward
NC_066860.1_30620626_30620469,0.0045,noncoding,reverse
NC_066860.1_3069323_3069673,0.9992,coding,forward
NC_066860.1_30767774_30767614,0.0084,noncoding,forward
NC_066860.1_31462050_31461742,0.5045,coding,forward
NC_066860.1_31652039_31651924,0.0026,noncoding,forward
NC_066860.1_31778830_31778688,6e-4,noncoding,reverse
NC_066860.1_31885383_31885223,0.4142,noncoding,forward
NC_066860.1_31888328_31888428,0.0046,noncoding,forward
NC_066860.1_31893630_31893845,0.4094,noncoding,forward
NC_066860.1_32066358_32066129,0.0865,noncoding,reverse
NC_066860.1_32257915_32257802,6e-4,noncoding,forward
NC_066860.1_32300085_32299998,0.013,noncoding,reverse
NC_066860.1_32393868_32393650,0.0028,noncoding,forward
NC_066860.1_32611438_32611537,4e-4,noncoding,forward
NC_066860.1_3295847_3296114,0.1188,noncoding,forward
NC_066860.1_33008819_33008046,0.9888,coding,forward
NC_066860.1_33082293_33082203,7e-4,noncoding,reverse
NC_066860.1_33128628_33128343,0.6998,coding,forward
NC_066860.1_33140020_33139924,4e-4,noncoding,forward
NC_066860.1_33176407_33176306,0.0026,noncoding,forward
NC_066860.1_33345184_33344647,0.9979,coding,forward
NC_066860.1_33412163_33412329,0.01,noncoding,forward
NC_066860.1_33755534_33755898,0.0021,noncoding,forward
NC_066860.1_33758134_33758041,2e-4,noncoding,forward
NC_066860.1_34027788_34027980,0.0013,noncoding,reverse
NC_066860.1_34187759_34187652,5e-4,noncoding,forward
NC_066860.1_34206039_34205906,4e-4,noncoding,forward
NC_066860.1_3431512_3431668,0.0063,noncoding,forward
NC_066860.1_3432735_3432833,0.0023,noncoding,reverse
NC_066860.1_34373751_34374348,0.9975,coding,forward
NC_066860.1_34603580_34603743,0.0019,noncoding,forward
NC_066860.1_34675509_34675400,0.0019,noncoding,forward
NC_066860.1_34752710_34752843,0.0018,noncoding,reverse
NC_066860.1_3483753_3483917,0.7125,coding,forward
NC_066860.1_3752353_3752242,0.0067,noncoding,forward
NC_066860.1_3898752_3898653,0.001,noncoding,forward
NC_066860.1_3902482_3902331,0.0017,noncoding,forward
NC_066860.1_452513_452630,0.0227,noncoding,forward
NC_066860.1_456612_456704,4e-4,noncoding,reverse
NC_066860.1_5022757_5022838,7e-4,noncoding,forward
NC_066860.1_5041590_5041492,1e-4,noncoding,forward
NC_066860.1_5466045_5466138,0.1113,noncoding,forward
NC_066860.1_892066_891133,0.9987,coding,forward
NC_066860.1_921237_921096,0.0042,noncoding,forward
NC_066860.1_929702_930619,0.9961,coding,forward
NC_066860.1_9497183_9497050,0.3599,noncoding,forward
NC_066860.1_9831721_9831848,8e-4,noncoding,reverse
NC_066861.1_1001201_1001393,0.2318,noncoding,forward
NC_066861.1_10569546_10569945,0.9963,coding,forward
NC_066861.1_10575830_10575956,0.0083,noncoding,reverse
NC_066861.1_10908153_10907976,0.0019,noncoding,forward
NC_066861.1_11382963_11382802,0.0047,noncoding,forward
NC_066861.1_1190639_1190831,0.269,noncoding,reverse
NC_066861.1_1237161_1237400,0.8275,coding,forward
NC_066861.1_1387705_1387584,0.3481,noncoding,forward
NC_066861.1_1390523_1390622,4e-4,noncoding,forward
NC_066861.1_14456527_14456834,8e-4,noncoding,forward
NC_066861.1_15096820_15096605,0.0796,noncoding,forward
NC_066861.1_1579645_1579396,0.9379,coding,forward
NC_066861.1_16212522_16212647,3e-4,noncoding,forward
NC_066861.1_1636361_1636235,0.0177,noncoding,forward
NC_066861.1_17520906_17520775,0.0708,noncoding,forward
NC_066861.1_19022250_19022403,6e-4,noncoding,forward
NC_066861.1_1955160_1955420,0.3532,noncoding,forward
NC_066861.1_19883350_19883974,0.9991,coding,forward
NC_066861.1_20262149_20262316,0.796,coding,reverse
NC_066861.1_20794168_20794030,0.0042,noncoding,forward
NC_066861.1_21008131_21007986,0.0059,noncoding,forward
NC_066861.1_21014471_21014564,0.0025,noncoding,reverse
NC_066861.1_21036446_21036323,0.4541,noncoding,forward
NC_066861.1_2113227_2112836,0.1561,noncoding,forward
NC_066861.1_2194351_2194072,0.9638,coding,forward
NC_066861.1_22355032_22355327,0.5893,coding,forward
NC_066861.1_22371226_22370908,0.3428,noncoding,reverse
NC_066861.1_22382567_22382476,0.0069,noncoding,reverse
NC_066861.1_2281085_2280999,0.0779,noncoding,forward
NC_066861.1_23246001_23245836,0.4172,noncoding,forward
NC_066861.1_23837572_23837654,0.001,noncoding,forward
NC_066861.1_24767611_24767705,0.0072,noncoding,forward
NC_066861.1_24865789_24865653,0.0011,noncoding,forward
NC_066861.1_24904879_24904694,0.0019,noncoding,forward
NC_066861.1_25710142_25709969,0.2595,noncoding,forward
NC_066861.1_25923769_25923462,0.9959,coding,forward
NC_066861.1_26026579_26026045,0.9997,coding,forward
NC_066861.1_26098000_26098099,0.0087,noncoding,reverse
NC_066861.1_26175215_26175340,4e-4,noncoding,forward
NC_066861.1_26285292_26285031,0.9468,coding,forward
NC_066861.1_26338499_26338264,0.0058,noncoding,forward
NC_066861.1_264692_264839,9e-4,noncoding,forward
NC_066861.1_26476075_26475913,0.0036,noncoding,reverse
NC_066861.1_26611797_26612383,0.9973,coding,forward
NC_066861.1_27671048_27670891,8e-4,noncoding,reverse
NC_066861.1_27687460_27687351,3e-4,noncoding,forward
NC_066861.1_27924526_27924178,0.7544,coding,forward
NC_066861.1_2801202_2801085,5e-4,noncoding,reverse
NC_066861.1_28292228_28292104,2e-4,noncoding,reverse
NC_066861.1_28298167_28298057,6e-4,noncoding,reverse
NC_066861.1_28403291_28403588,0.9485,coding,forward
NC_066861.1_28411871_28411974,0.6937,coding,reverse
NC_066861.1_28695451_28695701,0.1427,noncoding,forward
NC_066861.1_29095128_29094990,0.0367,noncoding,forward
NC_066861.1_29097844_29097673,0.001,noncoding,forward
NC_066861.1_29165585_29165411,0.0112,noncoding,forward
NC_066861.1_29617655_29618159,0.9994,coding,forward
NC_066861.1_29966253_29965623,0.9769,coding,forward
NC_066861.1_29975784_29975700,0.4566,noncoding,forward
NC_066861.1_30106968_30106852,0.001,noncoding,forward
NC_066861.1_30180440_30180351,4e-4,noncoding,forward
NC_066861.1_3152638_3152550,4e-4,noncoding,forward
NC_066861.1_3530470_3530359,7e-4,noncoding,reverse
NC_066861.1_3579800_3579569,0.9968,coding,forward
NC_066861.1_3753908_3754036,0.0028,noncoding,forward
NC_066861.1_3931843_3931703,0.0019,noncoding,reverse
NC_066861.1_4030658_4030794,0.0548,noncoding,reverse
NC_066861.1_4083279_4083405,0.0041,noncoding,reverse
NC_066861.1_4846674_4846584,0.0057,noncoding,forward
NC_066861.1_494556_494651,6e-4,noncoding,forward
NC_066861.1_495167_495293,1e-4,noncoding,forward
NC_066861.1_5612262_5612173,0.0021,noncoding,forward
NC_066861.1_582589_582457,0.0606,noncoding,reverse
NC_066861.1_6069781_6069883,4e-4,noncoding,forward
NC_066861.1_617348_617705,0.9982,coding,forward
NC_066861.1_628133_627782,0.0372,noncoding,reverse
NC_066861.1_8707605_8707517,0.0032,noncoding,reverse
NC_066861.1_887587_887889,0.3657,noncoding,forward
NC_066861.1_887981_888248,0.0709,noncoding,forward
NC_066862.1_1024680_1024846,6e-4,noncoding,forward
NC_066862.1_1086371_1086542,0.0095,noncoding,forward
NC_066862.1_11180251_11180167,0.0257,noncoding,reverse
NC_066862.1_12138413_12138534,9e-4,noncoding,forward
NC_066862.1_1313401_1313230,0.0019,noncoding,reverse
NC_066862.1_1353638_1353792,0.002,noncoding,reverse
NC_066862.1_1407235_1407830,0.9868,coding,forward
NC_066862.1_14487277_14487049,0.0139,noncoding,forward
NC_066862.1_14488204_14488100,8e-4,noncoding,forward
NC_066862.1_1464544_1464735,0.0372,noncoding,forward
NC_066862.1_1492658_1492534,4e-4,noncoding,forward
NC_066862.1_1494404_1494319,0.0056,noncoding,forward
NC_066862.1_1538036_1537856,0.0021,noncoding,forward
NC_066862.1_1596621_1596502,5e-4,noncoding,forward
NC_066862.1_15969590_15969453,0.0192,noncoding,reverse
NC_066862.1_16300976_16300740,0.0355,noncoding,forward
NC_066862.1_16685991_16686182,7e-4,noncoding,reverse
NC_066862.1_1749399_1749524,3e-4,noncoding,reverse
NC_066862.1_1844780_1844867,0.001,noncoding,reverse
NC_066862.1_1854519_1854618,2e-4,noncoding,reverse
NC_066862.1_18760318_18760155,5e-4,noncoding,forward
NC_066862.1_18778458_18778328,0.0018,noncoding,reverse
NC_066862.1_19325686_19325590,0.0516,noncoding,reverse
NC_066862.1_1940061_1940189,0.4513,noncoding,forward
NC_066862.1_1991627_1991479,0.0017,noncoding,reverse
NC_066862.1_20374449_20374580,0.0108,noncoding,forward
NC_066862.1_2093819_2093675,0.0079,noncoding,forward
NC_066862.1_2248193_2248088,1e-4,noncoding,forward
NC_066862.1_2297874_2298094,4e-4,noncoding,forward
NC_066862.1_2330618_2330510,9e-4,noncoding,forward
NC_066862.1_24072697_24072613,0.003,noncoding,forward
NC_066862.1_24372903_24373520,0.9781,coding,forward
NC_066862.1_2449312_2450455,0.9991,coding,forward
NC_066862.1_2473307_2473460,0.0023,noncoding,forward
NC_066862.1_2480241_2479854,0.9984,coding,reverse
NC_066862.1_25374785_25374540,0.0015,noncoding,forward
NC_066862.1_25418999_25419155,2e-4,noncoding,forward
NC_066862.1_26032377_26032506,0.002,noncoding,forward
NC_066862.1_26297256_26297161,0.0024,noncoding,reverse
NC_066862.1_2661898_2661701,0.0044,noncoding,forward
NC_066862.1_26802250_26802148,6e-4,noncoding,forward
NC_066862.1_27396729_27396858,0.0754,noncoding,reverse
NC_066862.1_27437284_27437431,0.0044,noncoding,forward
NC_066862.1_27501794_27501705,6e-4,noncoding,reverse
NC_066862.1_27595570_27595474,0.0048,noncoding,reverse
NC_066862.1_27661107_27661005,0.0015,noncoding,forward
NC_066862.1_2769623_2769541,3e-4,noncoding,reverse
NC_066862.1_277688_277526,9e-4,noncoding,reverse
NC_066862.1_27834820_27834647,0.6722,coding,forward
NC_066862.1_28154057_28154272,0.0074,noncoding,forward
NC_066862.1_28213815_28213713,2e-4,noncoding,forward
NC_066862.1_28309187_28308950,0.4938,noncoding,forward
NC_066862.1_28631493_28631757,6e-4,noncoding,reverse
NC_066862.1_28810306_28810480,0.001,noncoding,forward
NC_066862.1_28846031_28846157,0.004,noncoding,forward
NC_066862.1_28901195_28901566,0.9984,coding,forward
NC_066862.1_29200424_29200293,0.5241,coding,forward
NC_066862.1_2999887_2999659,4e-4,noncoding,reverse
NC_066862.1_30038624_30038760,0.0011,noncoding,reverse
NC_066862.1_30055889_30055991,0.7141,coding,forward
NC_066862.1_30487498_30487594,0.018,noncoding,forward
NC_066862.1_30505048_30504726,0.9095,coding,forward
NC_066862.1_30925296_30925164,0.1428,noncoding,forward
NC_066862.1_31142465_31142273,0.996,coding,forward
NC_066862.1_31189205_31189036,0.0024,noncoding,reverse
