Name,Score,Start,End,Fickett,pI,ORF_integrity,Label,Direction
NC_066857.1_31857979_31858065,1e-7,none,none,0.4954,6.50189208984,0,noncoding,forward
NC_066857.1_3186680_3187211,8.13222e-5,none,none,0.9237,7.77899169922,0,noncoding,forward
NC_066857.1_32499935_32500387,1.34068e-4,none,none,0.9205,6.51116943359,0,noncoding,forward
NC_066857.1_32712614_32712476,1.6805e-4,none,none,0.5594,7.88189697266,0,noncoding,reverse
NC_066857.1_32742241_32742364,0.00208393,none,none,0.4499,9.45501708984,0,noncoding,reverse
NC_066857.1_32873730_32873649,3.31798e-4,none,none,0.6315,4.20709228516,0,noncoding,forward
NC_066857.1_3296212_3296410,0.00156825,none,none,0.7707,9.30535888672,0,noncoding,reverse
NC_066857.1_33200420_33200189,4.31803e-4,none,none,0.7884,5.82354736328,0,noncoding,forward
NC_066857.1_33487543_33487713,1e-7,none,none,0.7387,6.49066162109,0,noncoding,forward
NC_066857.1_33503834_33503946,5.11991e-4,none,none,0.7378,5.83990478516,0,noncoding,forward
NC_066857.1_33791747_33791663,7.8829e-4,none,none,0.6945,9.52093505859,0,noncoding,reverse
NC_066857.1_34037083_34036989,5.0775e-4,none,none,0.5597,8.77130126953,0,noncoding,forward
NC_066857.1_34047793_34047686,1.26349e-7,none,none,0.8568,8.36590576172,0,noncoding,reverse
NC_066857.1_34119569_34119680,1.65678e-6,none,none,0.5666,10.0009155273,0,noncoding,reverse
NC_066857.1_34442833_34442593,1.38826e-5,none,none,0.7757,9.26690673828,0,noncoding,forward
NC_066857.1_34759433_34759325,2.09564e-4,none,none,0.5109,7.81500244141,0,noncoding,reverse
NC_066857.1_34761952_34761869,3.92782e-4,none,none,0.6229,8.02008056641,0,noncoding,forward
NC_066857.1_34787118_34787219,1e-7,none,none,0.7115,9.60284423828,0,noncoding,reverse
NC_066857.1_34975853_34975679,7.0224e-4,none,none,0.6937,10.016784668,0,noncoding,forward
NC_066857.1_35161021_35160921,0.00269793,none,none,0.6054,11.0003051758,0,noncoding,reverse
NC_066857.1_35275055_35274962,1e-7,none,none,0.6897,5.27203369141,0,noncoding,forward
NC_066857.1_35486963_35487163,8.256e-4,none,none,0.6649,9.75262451172,0,noncoding,forward
NC_066857.1_35688539_35687997,1.14561e-4,none,none,1.1504,9.78228759766,0,noncoding,reverse
NC_066857.1_3591450_3591565,3.47488e-4,none,none,0.6812,6.49139404297,0,noncoding,reverse
NC_066857.1_36624687_36624843,0.00112108,none,none,0.5836,9.68463134766,0,noncoding,forward
NC_066857.1_36746345_36746458,1.21539e-4,none,none,0.6235,10.1323852539,0,noncoding,reverse
NC_066857.1_36747366_36747559,0.00450245,none,none,0.8736,6.62957763672,0,noncoding,reverse
NC_066857.1_36803632_36803776,6.09951e-6,none,none,0.3322,9.72967529297,0,noncoding,forward
NC_066857.1_36841918_36842156,0.00209433,none,none,0.4934,9.55291748047,0,noncoding,forward
NC_066857.1_37033500_37033231,0.00253119,none,none,0.9904,4.83099365234,0,noncoding,reverse
NC_066857.1_37180275_37180395,0.0021650800000000002,none,none,0.8091,3.79937744141,0,noncoding,reverse
NC_066857.1_37368414_37368273,6.36351e-5,none,none,0.8509,9.99237060547,0,noncoding,forward
NC_066857.1_37409909_37409819,0.00120882,none,none,0.4621,4.36907958984,0,noncoding,forward
NC_066857.1_37530596_37530510,4.31459e-4,none,none,0.7377,10.7630004883,0,noncoding,reverse
NC_066857.1_37600016_37600130,0.00142347,none,none,0.7862,10.3633422852,0,noncoding,forward
NC_066857.1_37600282_37600888,4.00475e-4,none,none,0.6937,9.17059326172,0,noncoding,forward
NC_066857.1_37654047_37653915,4.75604e-4,none,none,0.3946,5.46478271484,0,noncoding,forward
NC_066857.1_37657131_37656339,7.37543e-6,none,none,1.0056,9.88604736328,0,noncoding,forward
NC_066857.1_37703180_37703363,1.68945e-4,none,none,0.6773,9.62469482422,0,noncoding,forward
NC_066857.1_37860920_37860721,2.18325e-4,none,none,0.6762,7.97528076172,0,noncoding,reverse
NC_066857.1_37895762_37895889,6.31386e-4,none,none,0.8665,4.91522216797,0,noncoding,forward
NC_066857.1_38043589_38043488,1.82149e-7,none,none,0.685,5.30413818359,0,noncoding,forward
NC_066857.1_412289_412169,6.33196e-7,none,none,0.6186,10.3583374023,0,noncoding,reverse
NC_066857.1_619755_619659,1.49493e-4,none,none,0.5575,6.68499755859,0,noncoding,reverse
NC_066857.1_6898528_6898420,5.0624e-5,none,none,0.7344,6.09002685547,0,noncoding,forward
NC_066857.1_705171_705726,1.33442e-4,none,none,0.9504,7.83502197266,0,noncoding,forward
NC_066857.1_766827_766551,1.48785e-4,none,none,0.8902,4.82025146484,0,noncoding,forward
NC_066857.1_7975963_7976105,9.91749e-6,none,none,0.5774,9.85797119141,0,noncoding,forward
NC_066857.1_849314_849395,3.15816e-4,none,none,0.6951,7.72161865234,0,noncoding,forward
NC_066857.1_868000_868081,3.77401e-5,none,none,0.4931,9.49627685547,0,noncoding,forward
NC_066857.1_9437883_9438093,9.60499e-4,none,none,0.6884,5.06451416016,0,noncoding,forward
NC_066857.1_962533_962323,6.45367e-4,none,none,0.7918,7.83404541016,0,noncoding,reverse
NC_066857.1_9729347_9729433,5.56504e-4,none,none,0.6122,8.49798583984,0,noncoding,reverse
NC_066858.1_10051535_10051285,0.00199275,none,none,0.5449,4.68804931641,0,noncoding,forward
NC_066858.1_1008452_1008574,4.1745e-4,none,none,0.5103,4.50103759766,0,noncoding,reverse
NC_066858.1_105452_105671,7.8968e-4,none,none,0.739,10.0537719727,0,noncoding,reverse
NC_066858.1_11527378_11527469,0.00119657,none,none,0.7657,9.05694580078,0,noncoding,forward
NC_066858.1_1163254_1163350,0.00169258,none,none,0.6105,6.50958251953,0,noncoding,forward
NC_066858.1_11878761_11878572,9.60395e-4,none,none,0.4403,10.2559204102,0,noncoding,reverse
NC_066858.1_11898567_11898672,5.14963e-7,none,none,0.6268,5.58685302734,0,noncoding,forward
NC_066858.1_11936281_11936077,7.29268e-4,none,none,0.7046,7.84649658203,0,noncoding,reverse
NC_066858.1_1293476_1293371,3.53399e-5,none,none,0.5949,7.97552490234,0,noncoding,reverse
NC_066858.1_1310652_1310801,6.22208e-4,none,none,0.6787,11.0003051758,0,noncoding,reverse
NC_066858.1_13343740_13343634,8.64829e-5,none,none,0.717,9.84002685547,0,noncoding,reverse
NC_066858.1_13585684_13585419,3.6152e-4,none,none,0.9699,8.34332275391,0,noncoding,reverse
NC_066858.1_13587818_13587713,7.08098e-5,none,none,0.6665,5.55767822266,0,noncoding,reverse
NC_066858.1_13937133_13936731,1e-7,none,none,0.6263,6.49542236328,0,noncoding,reverse
NC_066858.1_13972228_13972783,1.32333e-4,none,none,0.9538,8.85992431641,0,noncoding,forward
NC_066858.1_14491139_14491456,3.99874e-4,none,none,0.4274,7.75079345703,0,noncoding,reverse
NC_066858.1_14814039_14814244,6.67897e-4,none,none,0.5444,5.83355712891,0,noncoding,forward
NC_066858.1_15081683_15081526,1e-7,none,none,0.8635,9.60552978516,0,noncoding,forward
NC_066858.1_15178087_15177582,1.14857e-4,none,none,0.8727,4.27545166016,0,noncoding,forward
NC_066858.1_162480_162579,0.00219601,none,none,0.9717,10.3062133789,0,noncoding,forward
NC_066858.1_1665370_1665529,0.00226756,none,none,0.6126,6.51898193359,0,noncoding,reverse
NC_066858.1_1691446_1691532,1.10371e-4,none,none,0.6362,9.26116943359,0,noncoding,forward
NC_066858.1_17114086_17114208,0.00251698,none,none,0.4631,11.0127563477,0,noncoding,forward
NC_066858.1_17199970_17199751,0.00143953,none,none,0.7345,8.40203857422,0,noncoding,reverse
NC_066858.1_17263152_17263582,8.70358e-4,none,none,0.8615,4.94171142578,0,noncoding,forward
NC_066858.1_1737426_1737548,7.55869e-5,none,none,0.8569,6.51519775391,0,noncoding,forward
NC_066858.1_1851849_1851965,0.00163032,none,none,0.9295,8.73883056641,0,noncoding,forward
NC_066858.1_19015050_19015185,2.63595e-5,none,none,0.5367,9.74322509766,0,noncoding,forward
NC_066858.1_19079569_19079990,0.00262722,none,none,0.5,10.9313354492,0,noncoding,reverse
NC_066858.1_19080092_19080775,0.00149731,none,none,0.6727,5.67828369141,0,noncoding,forward
NC_066858.1_19194719_19194471,6.96318e-4,none,none,0.6555,6.49835205078,0,noncoding,reverse
NC_066858.1_1981403_1981261,4.1144e-5,none,none,0.5697,7.79071044922,0,noncoding,forward
NC_066858.1_2020482_2020047,1e-7,none,none,0.668,4.10040283203,0,noncoding,reverse
NC_066858.1_20645233_20644861,8.11337e-4,none,none,0.7464,10.2949829102,0,noncoding,reverse
NC_066858.1_2102885_2102985,1.61596e-4,none,none,0.6979,9.99017333984,0,noncoding,reverse
NC_066858.1_2106042_2105351,0.00159054,none,none,0.8102,9.14727783203,0,noncoding,reverse
NC_066858.1_21561348_21560601,0.00209522,none,none,1.1365,5.25408935547,0,noncoding,forward
NC_066858.1_21648108_21648370,8.09394e-4,none,none,0.8201,8.66094970703,0,noncoding,forward
NC_066858.1_22033165_22033313,1.00978e-4,none,none,0.8733,9.62298583984,0,noncoding,forward
NC_066858.1_22137045_22136947,3.49063e-5,none,none,0.6099,6.68963623047,0,noncoding,forward
NC_066858.1_22345475_22345602,1.91582e-4,none,none,0.606,10.1221313477,0,noncoding,reverse
NC_066858.1_22575095_22574973,3.89015e-5,none,none,0.5184,10.5647583008,0,noncoding,forward
NC_066858.1_229765_229601,4.01462e-5,none,none,0.6162,7.83526611328,0,noncoding,forward
NC_066858.1_23549004_23548266,0.00237061,none,none,0.9873,10.8430786133,0,noncoding,reverse
NC_066858.1_23554077_23554203,0.00260602,none,none,1.0126,6.51910400391,0,noncoding,forward
NC_066858.1_23668236_23668048,0.00103138,none,none,0.644,7.93927001953,0,noncoding,reverse
NC_066858.1_23876831_23876324,7.25931e-5,none,none,0.7959,9.22650146484,0,noncoding,forward
NC_066858.1_23981922_23981833,4.1436e-4,none,none,0.5991,5.71820068359,0,noncoding,reverse
NC_066858.1_24230416_24229521,1.87676e-4,none,none,0.7957,6.62615966797,0,noncoding,reverse
NC_066858.1_24236266_24236133,0.00126744,none,none,0.8272,5.27471923828,0,noncoding,forward
NC_066858.1_24347644_24348145,1.90178e-4,none,none,0.9192,5.94805908203,0,noncoding,forward
NC_066858.1_24403490_24403826,0.00304648,none,none,0.9223,9.78204345703,0,noncoding,forward
NC_066858.1_2452785_2452890,6.04124e-4,none,none,0.7273,10.5485229492,0,noncoding,forward
NC_066858.1_24920998_24920916,2.42432e-4,none,none,0.61240000000000006,9.18719482422,0,noncoding,forward
NC_066858.1_25130003_25130146,5.42911e-4,none,none,0.4289,9.49700927734,0,noncoding,forward
NC_066858.1_25393273_25393090,2.79271e-5,none,none,0.4208,6.48797607422,0,noncoding,reverse
NC_066858.1_25487001_25486815,0.00121227,none,none,0.868,7.97894287109,0,noncoding,reverse
NC_066858.1_25601641_25601269,4.16676e-4,none,none,0.7341,10.2810668945,0,noncoding,reverse
NC_066858.1_25614664_25614799,6.78876e-5,none,none,0.5681,8.56683349609,0,noncoding,forward
NC_066858.1_25629437_25629122,1.16056e-4,none,none,0.6665,8.93414306641,0,noncoding,reverse
NC_066858.1_25691650_25691542,3.97366e-5,none,none,0.4734,9.30072021484,0,noncoding,forward
NC_066858.1_25738125_25738043,1.31331e-5,none,none,0.41,6.37860107422,0,noncoding,reverse
NC_066858.1_25754406_25754198,2.22361e-6,none,none,1.0217,7.69696044922,0,noncoding,forward
NC_066858.1_25795550_25795848,9.27036e-4,none,none,0.6169,7.90069580078,0,noncoding,forward
NC_066858.1_26003271_26003435,1.77768e-4,none,none,0.5425,6.04437255859,0,noncoding,forward
NC_066858.1_26160882_26161068,2.06176e-4,none,none,0.9089,9.69439697266,0,noncoding,reverse
NC_066858.1_2842933_2842740,3.55761e-4,none,none,0.7521,8.84234619141,0,noncoding,forward
NC_066858.1_3170850_3171101,0.00140209,none,none,0.4327,9.18231201172,0,noncoding,forward
NC_066858.1_3209327_3209515,1.90135e-5,none,none,0.65,4.74981689453,0,noncoding,reverse
NC_066858.1_4292571_4292454,2.36604e-5,none,none,0.5715,10.0604858398,0,noncoding,forward
NC_066858.1_5221045_5221127,2.0505e-4,none,none,0.8697,6.69134521484,0,noncoding,forward
NC_066858.1_6623767_6623674,0.00445623,none,none,0.6409,5.84014892578,0,noncoding,reverse
NC_066858.1_7021138_7020761,9.21498e-4,none,none,0.7719,7.78973388672,0,noncoding,reverse
NC_066858.1_7825044_7825159,1e-7,none,none,0.7024,6.24359130859,0,noncoding,forward
NC_066858.1_7919889_7919998,5.66685e-5,none,none,0.5779,6.21844482422,0,noncoding,forward
NC_066858.1_834512_835181,6.26469e-4,none,none,0.7416,5.38043212891,0,noncoding,reverse
NC_066858.1_885561_884694,8.50742e-5,none,none,0.8315,8.52532958984,0,noncoding,reverse
NC_066858.1_931188_931330,4.54231e-6,none,none,0.5899,6.48687744141,0,noncoding,reverse
NC_066858.1_9837735_9837954,3.48199e-4,none,none,0.6269,8.70989990234,0,noncoding,reverse
NC_066859.1_12981162_12981415,0.00130469,none,none,0.6752,9.25067138672,0,noncoding,forward
NC_066859.1_1339814_1339685,3.79899e-4,none,none,0.6803,10.0170288086,0,noncoding,reverse
NC_066859.1_14801442_14801903,6.21557e-5,none,none,0.6341,5.34393310547,0,noncoding,forward
NC_066859.1_17689926_17690011,0.00216499,none,none,0.8061,3.82757568359,0,noncoding,forward
NC_066859.1_17747060_17747353,0.00128678,none,none,0.4853,9.52081298828,0,noncoding,reverse
NC_066859.1_1907693_1907849,0.00109857,none,none,0.7616,7.97784423828,0,noncoding,forward
NC_066859.1_1921438_1921861,7.45416e-4,none,none,0.8851,9.18377685547,0,noncoding,reverse
NC_066859.1_1973489_1973365,2.69107e-4,none,none,0.6139,9.62103271484,0,noncoding,forward
NC_066859.1_20444867_20444705,0.00109739,none,none,0.6887,6.81243896484,0,noncoding,reverse
NC_066859.1_21526656_21526740,0.00103614,none,none,0.6099,5.61688232422,0,noncoding,forward
NC_066859.1_21876360_21876570,0.00172303,none,none,0.821,6.52679443359,0,noncoding,reverse
NC_066859.1_22630173_22630258,2.21477e-4,none,none,0.3826,4.36907958984,0,noncoding,reverse
NC_066859.1_23623046_23623164,0.00283762,none,none,0.5032,5.79437255859,0,noncoding,reverse
NC_066859.1_23863069_23862414,9.15577e-4,none,none,0.8244,6.52496337891,0,noncoding,reverse
NC_066859.1_24147605_24147773,6.73184e-6,none,none,0.7401,5.42413330078,0,noncoding,forward
NC_066859.1_2431320_2431230,1.52711e-4,none,none,0.6054,6.01446533203,0,noncoding,reverse
NC_066859.1_24995669_24995397,8.77885e-4,none,none,0.9026,7.77227783203,0,noncoding,forward
NC_066859.1_25155847_25156076,3.72246e-5,none,none,0.833,5.97418212891,0,noncoding,forward
NC_066859.1_25215761_25215655,3.81301e-4,none,none,0.6437,7.83489990234,0,noncoding,reverse
NC_066859.1_25225644_25225857,1.47394e-4,none,none,0.571,6.03997802734,0,noncoding,forward
NC_066859.1_25245297_25245387,4.09137e-4,none,none,0.6794,10.0202026367,0,noncoding,reverse
NC_066859.1_25295289_25295520,0.00152412,none,none,0.4837,9.18621826172,0,noncoding,reverse
NC_066859.1_25322141_25322034,0.00117795,none,none,0.9253,11.0001831055,0,noncoding,reverse
NC_066859.1_25392891_25392621,1.26832e-4,none,none,0.4884,11.1659545898,0,noncoding,reverse
NC_066859.1_25675436_25675617,3.65837e-4,none,none,0.9488,9.69122314453,0,noncoding,reverse
NC_066859.1_25726130_25726332,2.98234e-4,none,none,0.6909,9.04962158203,0,noncoding,forward
NC_066859.1_26336941_26336534,0.00128461,none,none,0.702,8.59393310547,0,noncoding,forward
NC_066859.1_26460431_26460340,1.56738e-4,none,none,0.8889,8.34466552734,0,noncoding,forward
NC_066859.1_26713402_26714068,1.21226e-5,none,none,0.8342,10.0034790039,0,noncoding,reverse
NC_066859.1_26757278_26756894,3.24718e-5,none,none,0.8185,6.50653076172,0,noncoding,reverse
NC_066859.1_26984136_26984019,2.0399e-4,none,none,0.4751,8.03228759766,0,noncoding,reverse
NC_066859.1_27295447_27295589,3.70295e-4,none,none,0.8148,4.36907958984,0,noncoding,forward
NC_066859.1_27801107_27801213,0.00261628,none,none,0.6111,12.0000610352,0,noncoding,reverse
NC_066859.1_27865799_27865707,4.21295e-4,none,none,0.6401,7.82244873047,0,noncoding,reverse
NC_066859.1_28150038_28150236,3.60743e-4,none,none,0.8451,5.93743896484,0,noncoding,reverse
NC_066859.1_28195561_28196027,8.53458e-4,none,none,0.7545,5.35980224609,0,noncoding,reverse
NC_066859.1_28304321_28304150,2.3733e-4,none,none,0.5126,4.64166259766,0,noncoding,reverse
NC_066859.1_28491681_28491770,2.07244e-4,none,none,0.5479,5.87689208984,0,noncoding,forward
NC_066859.1_28670913_28670825,7.85687e-4,none,none,0.9378,9.30194091797,0,noncoding,forward
NC_066859.1_28909699_28910094,2.81423e-4,none,none,0.8969,4.56219482422,0,noncoding,forward
NC_066859.1_28927288_28927411,0.00149112,none,none,0.8114,5.27496337891,0,noncoding,reverse
NC_066859.1_29091823_29091712,3.6266e-5,none,none,0.477,6.81610107422,0,noncoding,forward
NC_066859.1_29195777_29195563,5.46027e-6,none,none,0.4023,10.5955200195,0,noncoding,forward
NC_066859.1_29292708_29293462,0.00379861,none,none,0.4444,7.99945068359,0,noncoding,reverse
NC_066859.1_29680204_29679906,9.92733e-6,none,none,0.6838,6.54669189453,0,noncoding,forward
NC_066859.1_29755824_29756328,0.00106996,none,none,1.0051,9.52093505859,0,noncoding,reverse
NC_066859.1_29811535_29811407,1.28033e-4,none,none,0.677,7.67718505859,0,noncoding,reverse
NC_066859.1_30199164_30199068,2.14535e-6,none,none,0.8531,8.61187744141,0,noncoding,forward
NC_066859.1_30304556_30304643,1.38171e-4,none,none,0.7878,9.99627685547,0,noncoding,reverse
NC_066859.1_30321755_30322142,0.00142782,none,none,0.7316,7.51873779297,0,noncoding,reverse
NC_066859.1_30483707_30483600,8.6704e-6,none,none,0.7673,5.48004150391,0,noncoding,forward
NC_066859.1_30732911_30733018,1.77266e-4,none,none,0.6972,10.0003051758,0,noncoding,reverse
NC_066859.1_30739541_30739381,0.00139958,none,none,0.6936,9.21221923828,0,noncoding,forward
NC_066859.1_30853640_30853819,6.03821e-4,none,none,0.6805,6.51739501953,0,noncoding,reverse
NC_066859.1_30860202_30860338,0.00197935,none,none,0.9949,4.82623291016,0,noncoding,forward
NC_066859.1_461030_461180,6.47321e-4,none,none,0.7074,5.93524169922,0,noncoding,forward
NC_066859.1_6141893_6141987,7.9152e-5,none,none,0.9106,5.30242919922,0,noncoding,forward
NC_066859.1_8294785_8294568,0.00121711,none,none,0.5675,9.91912841797,0,noncoding,reverse
NC_066859.1_8940244_8940131,2.69482e-4,none,none,0.8641,5.76080322266,0,noncoding,forward
NC_066859.1_9857881_9858064,1.31366e-4,none,none,0.6974,7.83685302734,0,noncoding,reverse
NC_066860.1_10205416_10205509,0.00143554,none,none,0.6766,7.85760498047,0,noncoding,forward
NC_066860.1_1131575_1131461,0.00234296,none,none,0.8377,4.03228759766,0,noncoding,forward
NC_066860.1_1246316_1246451,1e-7,none,none,0.7436,7.97528076172,0,noncoding,forward
NC_066860.1_14576321_14576439,0.0011232,none,none,0.9911,6.20989990234,0,noncoding,forward
NC_066860.1_14610627_14610414,8.00288e-4,none,none,0.5166,7.97943115234,0,noncoding,reverse
NC_066860.1_14823941_14823796,2.28658e-4,none,none,0.6514,5.97015380859,0,noncoding,forward
NC_066860.1_14853282_14853601,4.51162e-4,none,none,0.9479,7.84722900391,0,noncoding,forward
NC_066860.1_15119532_15119653,1e-7,none,none,0.8515,5.64349365234,0,noncoding,forward
NC_066860.1_1549281_1549369,2.59652e-4,none,none,0.8481,8.95904541016,0,noncoding,forward
NC_066860.1_16164179_16164097,1e-7,none,none,0.6169,6.49029541016,0,noncoding,reverse
NC_066860.1_16300990_16301139,3.68354e-4,none,none,0.6742,10.961730957,0,noncoding,forward
NC_066860.1_16446906_16446815,6.72854e-6,none,none,0.7079,4.36907958984,0,noncoding,reverse
NC_066860.1_16745875_16745329,3.45708e-5,none,none,1.1268,9.34210205078,0,noncoding,forward
NC_066860.1_16754586_16755023,0.00155383,none,none,0.5707,4.84136962891,0,noncoding,forward
NC_066860.1_16849246_16849549,0.00145211,none,none,0.8313,8.59954833984,0,noncoding,forward
NC_066860.1_1866698_1866869,1e-7,none,none,0.4939,6.68695068359,0,noncoding,reverse
NC_066860.1_20468752_20468844,2.21175e-4,none,none,0.5811,9.10137939453,0,noncoding,forward
NC_066860.1_20863704_20863858,3.00097e-4,none,none,0.8215,7.82183837891,0,noncoding,forward
NC_066860.1_20864112_20864238,4.79489e-5,none,none,0.7948,7.91583251953,0,noncoding,forward
NC_066860.1_21129970_21130141,2.12306e-4,none,none,0.7005,5.95904541016,0,noncoding,reverse
NC_066860.1_21522020_21522124,0.00119329,none,none,0.5449,7.97833251953,0,noncoding,forward
NC_066860.1_21646642_21646557,4.88211e-4,none,none,0.5898,5.27496337891,0,noncoding,reverse
NC_066860.1_2180362_2180647,0.00165953,none,none,0.7193,9.64410400391,0,noncoding,forward
NC_066860.1_2196342_2196228,2.7634e-4,none,none,0.7909,4.28485107422,0,noncoding,forward
NC_066860.1_22006241_22006362,1.20531e-6,none,none,0.8577,5.70587158203,0,noncoding,forward
NC_066860.1_2234500_2234372,1.31359e-5,none,none,0.6808,6.05841064453,0,noncoding,forward
NC_066860.1_24385533_24386402,7.06343e-4,none,none,0.8162,6.63787841797,0,noncoding,forward
NC_066860.1_2442124_2441983,0.00493809,none,none,0.9299,5.27496337891,0,noncoding,forward
NC_066860.1_24550866_24551126,8.3766e-6,none,none,0.8886,11.0584106445,0,noncoding,reverse
NC_066860.1_2464894_2465019,0.00100163,none,none,0.5843,4.40655517578,0,noncoding,forward
NC_066860.1_2499234_2499453,0.00574482,none,none,0.9175,10.5022583008,0,noncoding,reverse
NC_066860.1_25209204_25209323,1.02049e-4,none,none,0.729,6.49432373047,0,noncoding,forward
NC_066860.1_26554442_26554279,7.78845e-7,none,none,0.732,5.16156005859,0,noncoding,forward
NC_066860.1_27337020_27336797,3.86529e-4,none,none,0.896,9.37481689453,0,noncoding,forward
NC_066860.1_2747657_2747545,3.53923e-4,none,none,0.8989,10.5647583008,0,noncoding,reverse
NC_066860.1_28218077_28217956,8.57145e-4,none,none,0.4495,9.18511962891,0,noncoding,forward
NC_066860.1_28744174_28744265,4.81233e-4,none,none,0.4447,6.37396240234,0,noncoding,reverse
NC_066860.1_28751789_28751639,9.09509e-4,none,none,0.8682,4.53289794922,0,noncoding,forward
NC_066860.1_28947322_28947223,0.0133808,none,none,1.1479,5.71392822266,0,noncoding,reverse
NC_066860.1_28950489_28950380,1.39789e-5,none,none,0.5375,9.69708251953,0,noncoding,forward
