Name,Score,Label,Direction
NC_058369.1_153033853_153033751,0.5817,coding,forward
NC_058369.1_153604150_153603933,0.9966,coding,reverse
NC_058369.1_153610054_153609960,0.0027,noncoding,forward
NC_058369.1_154597034_154597165,0.9213,coding,forward
NC_058369.1_154668047_154667905,0.9812,coding,forward
NC_058369.1_154741843_154741725,0.9649,coding,forward
NC_058369.1_15557252_15557380,8e-4,noncoding,forward
NC_058369.1_155972863_155972667,0.0917,noncoding,forward
NC_058369.1_156879842_156880021,0.0038,noncoding,forward
NC_058369.1_160370390_160370534,0.1718,noncoding,reverse
NC_058369.1_162310556_162310710,0.004,noncoding,forward
NC_058369.1_163324861_163324754,0.0112,noncoding,reverse
NC_058369.1_163474157_163473983,0.013,noncoding,forward
NC_058369.1_163982066_163982222,4e-4,noncoding,forward
NC_058369.1_164652416_164652512,0.2434,noncoding,reverse
NC_058369.1_166177501_166177600,0.0014,noncoding,forward
NC_058369.1_16867725_16867853,0.1805,noncoding,forward
NC_058369.1_168992038_168991903,0.0272,noncoding,forward
NC_058369.1_17668550_17668669,0.2419,noncoding,forward
NC_058369.1_17903560_17903447,0.0373,noncoding,forward
NC_058369.1_18290538_18290412,0.0776,noncoding,forward
NC_058369.1_18424421_18424229,0.0066,noncoding,forward
NC_058369.1_18757658_18757739,0.0637,noncoding,reverse
NC_058369.1_18772769_18772943,0.0228,noncoding,forward
NC_058369.1_19071734_19071832,0.0105,noncoding,forward
NC_058369.1_20667425_20667530,0.002,noncoding,reverse
NC_058369.1_21289481_21289328,7e-4,noncoding,reverse
NC_058369.1_25584906_25584711,0.5813,coding,reverse
NC_058369.1_25635943_25635773,0.3577,noncoding,forward
NC_058369.1_26150677_26150815,0.0077,noncoding,forward
NC_058369.1_26186686_26186572,3e-4,noncoding,forward
NC_058369.1_34663773_34663657,0.0011,noncoding,reverse
NC_058369.1_38388531_38388348,0.415,noncoding,forward
NC_058369.1_39892025_39891897,0.0016,noncoding,forward
NC_058369.1_41294467_41294232,0.5281,coding,forward
NC_058369.1_447851_448035,0.9901,coding,forward
NC_058369.1_464225_464350,0.029,noncoding,reverse
NC_058369.1_46429481_46429623,0.382,noncoding,forward
NC_058369.1_4653246_4653153,0.1779,noncoding,forward
NC_058369.1_4680852_4681040,0.8176,coding,forward
NC_058369.1_51356654_51356750,0.0054,noncoding,reverse
NC_058369.1_52160788_52160892,0.006,noncoding,reverse
NC_058369.1_5259142_5259310,0.0071,noncoding,forward
NC_058369.1_53234602_53234463,0.206,noncoding,forward
NC_058369.1_545161_545045,0.6891,coding,forward
NC_058369.1_55439947_55439812,0.0122,noncoding,reverse
NC_058369.1_56025990_56026086,0.0048,noncoding,forward
NC_058369.1_5784665_5784761,0.0699,noncoding,forward
NC_058369.1_5839175_5839323,7e-4,noncoding,forward
NC_058369.1_59677801_59677665,0.1813,noncoding,forward
NC_058369.1_60744698_60744792,0.0105,noncoding,forward
NC_058369.1_61784881_61784676,0.004,noncoding,reverse
NC_058369.1_61837124_61836977,0.9587,coding,forward
NC_058369.1_70155111_70155294,0.0202,noncoding,forward
NC_058369.1_7523720_7523607,0.002,noncoding,forward
NC_058369.1_76537410_76537755,0.0019,noncoding,forward
NC_058369.1_77229668_77229751,2e-4,noncoding,forward
NC_058369.1_7771156_7771026,6e-4,noncoding,reverse
NC_058369.1_78041873_78041726,0.0327,noncoding,forward
NC_058369.1_7950460_7950120,0.009,noncoding,reverse
NC_058369.1_8004683_8004768,0.0233,noncoding,forward
NC_058369.1_82002697_82002602,0.0181,noncoding,reverse
NC_058369.1_82013949_82013820,0.0506,noncoding,forward
NC_058369.1_8392672_8392795,0.0138,noncoding,reverse
NC_058369.1_86818329_86818212,0.0023,noncoding,forward
NC_058369.1_95565003_95565107,0.2878,noncoding,forward
NC_058369.1_96740917_96741058,0.137,noncoding,forward
NC_058369.1_96820261_96820383,7e-4,noncoding,forward
NC_058369.1_9890785_9890478,0.9993,coding,forward
NC_058369.1_9932295_9932457,0.9155,coding,forward
NC_058370.1_101336856_101337025,0.0888,noncoding,forward
NC_058370.1_102895241_102895351,0.0014,noncoding,reverse
NC_058370.1_110165162_110165291,0.002,noncoding,reverse
NC_058370.1_114045126_114044992,0.039,noncoding,forward
NC_058370.1_114319717_114319630,0.005,noncoding,forward
NC_058370.1_117837445_117837335,0.001,noncoding,forward
NC_058370.1_118605430_118605190,0.9878,coding,forward
NC_058370.1_118752914_118752797,0.332,noncoding,reverse
NC_058370.1_118781350_118781186,0.9739,coding,forward
NC_058370.1_119454178_119453997,0.3816,noncoding,forward
NC_058370.1_119655518_119655391,0.9792,coding,forward
NC_058370.1_121606946_121606762,0.9563,coding,forward
NC_058370.1_12474773_12474978,0.0012,noncoding,forward
NC_058370.1_12517716_12517626,3e-4,noncoding,forward
NC_058370.1_12533599_12533396,0.0268,noncoding,forward
NC_058370.1_126794413_126794550,6e-4,noncoding,reverse
NC_058370.1_128543970_128543823,0.9902,coding,forward
NC_058370.1_13235100_13235002,0.2968,noncoding,reverse
NC_058370.1_133206619_133206462,0.0015,noncoding,reverse
NC_058370.1_133559841_133559688,0.0025,noncoding,reverse
NC_058370.1_139372969_139373091,0.0123,noncoding,forward
NC_058370.1_1849827_1849691,0.0058,noncoding,forward
NC_058370.1_19085832_19085709,0.9334,coding,forward
NC_058370.1_19453847_19453946,0.0019,noncoding,forward
NC_058370.1_21471564_21471762,0.037,noncoding,forward
NC_058370.1_21760473_21760352,0.366,noncoding,forward
NC_058370.1_22419310_22419433,0.0065,noncoding,reverse
NC_058370.1_23588489_23588647,0.0067,noncoding,forward
NC_058370.1_23790976_23791851,0.9994,coding,forward
NC_058370.1_24672199_24672074,0.0274,noncoding,forward
NC_058370.1_26418463_26418299,0.02,noncoding,reverse
NC_058370.1_26938090_26937925,0.0012,noncoding,forward
NC_058370.1_28363054_28363204,0.2021,noncoding,reverse
NC_058370.1_29890928_29890761,0.3796,noncoding,forward
NC_058370.1_29984314_29984167,0.0171,noncoding,forward
NC_058370.1_30317752_30317482,0.0053,noncoding,forward
NC_058370.1_35333473_35333624,0.001,noncoding,forward
NC_058370.1_42879011_42878903,0.0043,noncoding,forward
NC_058370.1_42994873_42995020,0.2503,noncoding,forward
NC_058370.1_43605265_43605424,0.0032,noncoding,forward
NC_058370.1_43626728_43626815,0.0088,noncoding,forward
NC_058370.1_48210852_48210768,0.0062,noncoding,forward
NC_058370.1_5085464_5085606,0.0171,noncoding,reverse
NC_058370.1_60352099_60352323,0.97,coding,forward
NC_058370.1_62450613_62450712,7e-4,noncoding,reverse
NC_058370.1_64149768_64149941,0.4692,noncoding,forward
NC_058370.1_6468989_6468908,4e-4,noncoding,reverse
NC_058370.1_66012502_66012664,0.8869,coding,forward
NC_058370.1_73268078_73268275,0.0904,noncoding,reverse
NC_058370.1_73888110_73887969,0.0478,noncoding,forward
NC_058370.1_80344236_80344122,0.1069,noncoding,forward
NC_058370.1_86531040_86530758,0.5773,coding,reverse
NC_058370.1_88940940_88940805,6e-4,noncoding,forward
NC_058370.1_89334434_89334625,0.0789,noncoding,forward
NC_058370.1_89967209_89967330,0.0036,noncoding,forward
NC_058370.1_89968395_89968599,0.5918,coding,forward
NC_058370.1_90408651_90408558,0.0044,noncoding,forward
NC_058370.1_90791071_90791223,0.854,coding,forward
NC_058370.1_99326700_99326838,0.0144,noncoding,forward
NC_058370.1_99433651_99433773,4e-4,noncoding,reverse
NC_058371.1_102216980_102217245,0.4261,noncoding,reverse
NC_058371.1_112583843_112583688,0.0129,noncoding,forward
NC_058371.1_122460454_122460370,0.4844,noncoding,reverse
NC_058371.1_125731483_125731627,0.002,noncoding,reverse
NC_058371.1_132589124_132588845,0.1436,noncoding,reverse
NC_058371.1_135629679_135629907,0.0042,noncoding,forward
NC_058371.1_13696950_13697078,0.036,noncoding,forward
NC_058371.1_137128970_137129095,0.8651,coding,forward
NC_058371.1_141157484_141157390,1e-4,noncoding,forward
NC_058371.1_141223985_141223868,0.0026,noncoding,reverse
NC_058371.1_141229028_141228920,0.0118,noncoding,reverse
NC_058371.1_146726603_146726687,0.7358,coding,forward
NC_058371.1_15689526_15689430,0.018,noncoding,forward
NC_058371.1_159647677_159647501,6e-4,noncoding,forward
NC_058371.1_159897821_159897630,0.002,noncoding,forward
NC_058371.1_163937295_163937392,0.0023,noncoding,reverse
NC_058371.1_167677431_167677547,0.0037,noncoding,forward
NC_058371.1_172641947_172642217,0.9989,coding,forward
NC_058371.1_193668972_193668794,0.0694,noncoding,forward
NC_058371.1_198862232_198862116,0.1584,noncoding,forward
NC_058371.1_200175088_200174836,0.0362,noncoding,reverse
NC_058371.1_202039294_202039394,0.9489,coding,forward
NC_058371.1_202215790_202215976,0.0322,noncoding,reverse
NC_058371.1_203118648_203118508,0.0241,noncoding,reverse
NC_058371.1_203186611_203186473,0.8067,coding,forward
NC_058371.1_204372728_204372567,0.8549,coding,forward
NC_058371.1_204967995_204968144,0.1352,noncoding,forward
NC_058371.1_205045918_205046029,0.0039,noncoding,forward
NC_058371.1_26283248_26282980,0.9772,coding,forward
NC_058371.1_33795926_33795845,9e-4,noncoding,forward
NC_058371.1_34367001_34367213,0.6299,coding,forward
NC_058371.1_34668670_34668441,0.984,coding,forward
NC_058371.1_35713563_35713422,8e-4,noncoding,reverse
NC_058371.1_35829383_35829258,0.4309,noncoding,reverse
NC_058371.1_39283663_39283373,0.5297,coding,forward
NC_058371.1_42852374_42852489,0.113,noncoding,reverse
NC_058371.1_44469047_44469218,0.001,noncoding,forward
NC_058371.1_44512337_44512242,0.6621,coding,forward
NC_058371.1_49059489_49059621,0.048,noncoding,forward
NC_058371.1_51638112_51637874,0.991,coding,forward
NC_058371.1_52230961_52231143,0.8665,coding,forward
NC_058371.1_52777907_52778006,0.936,coding,forward
NC_058371.1_58863239_58863323,9e-4,noncoding,reverse
NC_058371.1_59209804_59209915,0.003,noncoding,forward
NC_058371.1_59992316_59992459,0.0018,noncoding,reverse
NC_058371.1_66457927_66458046,0.1778,noncoding,forward
NC_058371.1_72987563_72988285,0.9993,coding,forward
NC_058371.1_76954589_76954730,0.0063,noncoding,reverse
NC_058371.1_7836130_7836002,3e-4,noncoding,forward
NC_058371.1_84931239_84931134,5e-4,noncoding,forward
NC_058371.1_85240772_85240983,0.8345,coding,forward
NC_058371.1_86332046_86331964,0.0017,noncoding,forward
NC_058371.1_86490826_86490944,3e-4,noncoding,forward
NC_058371.1_87657076_87657226,0.0411,noncoding,forward
NC_058372.1_100728634_100728500,0.5152,coding,forward
NC_058372.1_106809669_106809586,6e-4,noncoding,reverse
NC_058372.1_106888716_106888596,0.2132,noncoding,forward
NC_058372.1_113466424_113466550,0.7457,coding,forward
NC_058372.1_11561122_11561251,0.015,noncoding,forward
NC_058372.1_118395328_118395196,0.531,coding,forward
NC_058372.1_118403363_118403192,0.9984,coding,forward
NC_058372.1_120647667_120647544,0.0072,noncoding,forward
NC_058372.1_121872305_121872172,0.0013,noncoding,forward
NC_058372.1_124851719_124851848,6e-4,noncoding,forward
NC_058372.1_127791414_127791560,0.0045,noncoding,forward
NC_058372.1_129204197_129204365,0.5954,coding,forward
NC_058372.1_134544290_134544132,9e-4,noncoding,reverse
NC_058372.1_136090406_136090535,0.0014,noncoding,forward
NC_058372.1_136832351_136832174,0.0029,noncoding,forward
NC_058372.1_136930159_136929950,8e-4,noncoding,forward
NC_058372.1_136982225_136982046,0.5352,coding,forward
NC_058372.1_144100880_144101020,0.3933,noncoding,forward
NC_058372.1_149577562_149577332,0.9134,coding,forward
NC_058372.1_15032631_15032769,0.1705,noncoding,forward
NC_058372.1_151220747_151220588,0.0034,noncoding,forward
NC_058372.1_17015897_17016013,0.0024,noncoding,reverse
NC_058372.1_17717027_17716925,0.0013,noncoding,reverse
NC_058372.1_20981424_20981259,0.0233,noncoding,reverse
NC_058372.1_21019696_21019541,0.0012,noncoding,reverse
NC_058372.1_23566109_23566205,0.2534,noncoding,forward
NC_058372.1_29317080_29316873,0.9918,coding,forward
NC_058372.1_3008534_3008661,5e-4,noncoding,forward
NC_058372.1_30114521_30114629,4e-4,noncoding,forward
NC_058372.1_30359536_30359422,0.004,noncoding,reverse
NC_058372.1_30471443_30471534,7e-4,noncoding,forward
NC_058372.1_30548670_30548553,9e-4,noncoding,forward
NC_058372.1_30602636_30602516,0.0037,noncoding,reverse
NC_058372.1_30762054_30762161,0.0106,noncoding,reverse
NC_058372.1_30817724_30817400,0.9995,coding,forward
NC_058372.1_30889213_30888674,0.0915,noncoding,forward
NC_058372.1_32080855_32080770,7e-4,noncoding,forward
NC_058372.1_33982004_33982108,0.053,noncoding,forward
NC_058372.1_35190229_35190325,0.308,noncoding,forward
NC_058372.1_35210487_35211546,0.9997,coding,forward
NC_058372.1_3560608_3560260,0.9996,coding,forward
NC_058372.1_3678041_3677660,0.9997,coding,forward
NC_058372.1_37216884_37217046,3e-4,noncoding,forward
NC_058372.1_39909320_39908405,0.9995,coding,forward
NC_058372.1_39925128_39925256,0.0385,noncoding,forward
NC_058372.1_4027047_4026841,0.0213,noncoding,forward
NC_058372.1_40944271_40944393,0.2376,noncoding,reverse
NC_058372.1_42015803_42015894,0.0203,noncoding,forward
NC_058372.1_53650398_53650278,0.0182,noncoding,forward
NC_058372.1_5540415_5540718,0.9975,coding,forward
NC_058372.1_63884242_63884093,0.0142,noncoding,forward
NC_058372.1_66161214_66161356,7e-4,noncoding,forward
NC_058372.1_66310274_66310120,6e-4,noncoding,reverse
NC_058372.1_74484371_74484561,0.0022,noncoding,forward
NC_058372.1_75468434_75468270,0.0012,noncoding,forward
NC_058372.1_90348153_90348066,1e-4,noncoding,forward
NC_058372.1_94670467_94670333,0.9908,coding,forward
NC_058372.1_98419687_98419466,0.968,coding,forward
NC_058372.1_99740643_99740980,0.9997,coding,forward
NC_058373.1_102571516_102571424,4e-4,noncoding,forward
NC_058373.1_103675279_103675567,0.0395,noncoding,forward
NC_058373.1_105035200_105035308,5e-4,noncoding,forward
NC_058373.1_105398004_105398160,5e-4,noncoding,reverse
NC_058373.1_110342621_110342431,0.7276,coding,forward
NC_058373.1_110818992_110819082,0.0025,noncoding,forward
NC_058373.1_116009589_116009772,0.8807,coding,forward
NC_058373.1_118149716_118149800,3e-4,noncoding,forward
NC_058373.1_118164849_118164948,7e-4,noncoding,reverse
NC_058373.1_119566936_119566814,3e-4,noncoding,forward
NC_058373.1_119946124_119945962,0.0173,noncoding,forward
NC_058373.1_122037682_122037855,0.1083,noncoding,forward
NC_058373.1_131439182_131439092,0.0173,noncoding,forward
NC_058373.1_134698481_134698362,0.0234,noncoding,forward
NC_058373.1_138846780_138846891,0.1356,noncoding,forward
NC_058373.1_144052712_144053006,0.9993,coding,forward
NC_058373.1_146238736_146239186,0.9571,coding,forward
NC_058373.1_146599934_146600102,0.0164,noncoding,reverse
NC_058373.1_18607767_18607609,0.0448,noncoding,forward
NC_058373.1_27545320_27545187,0.0485,noncoding,forward
NC_058373.1_29263858_29263620,0.0043,noncoding,forward
NC_058373.1_2997388_2997236,0.002,noncoding,forward
NC_058373.1_31353932_31353526,0.977,coding,forward
NC_058373.1_31361384_31361284,0.0033,noncoding,forward
NC_058373.1_31774232_31774364,0.9179,coding,forward
NC_058373.1_3187705_3187620,0.0134,noncoding,forward
NC_058373.1_32269105_32268970,0.9911,coding,forward
NC_058373.1_33567353_33567564,0.9819,coding,reverse
NC_058373.1_36087583_36087440,0.0012,noncoding,forward
NC_058373.1_36773501_36773323,0.0014,noncoding,forward
NC_058373.1_37018261_37018373,0.905,coding,forward
NC_058373.1_37088241_37088384,0.9955,coding,forward
NC_058373.1_37089767_37089878,0.9656,coding,forward
NC_058373.1_37197972_37198113,0.4531,noncoding,forward
NC_058373.1_39494052_39494228,0.0071,noncoding,reverse
NC_058373.1_40301668_40301758,0.05,noncoding,forward
NC_058373.1_4258438_4258722,0.9907,coding,forward
NC_058373.1_45998632_45998782,1e-4,noncoding,forward
NC_058373.1_50567699_50567186,0.9631,coding,forward
NC_058373.1_52254804_52254950,0.0019,noncoding,forward
NC_058373.1_52503278_52503161,0.0486,noncoding,forward
NC_058373.1_52639538_52639717,0.0017,noncoding,reverse
NC_058373.1_53134052_53133942,2e-4,noncoding,forward
NC_058373.1_53552510_53552286,0.2054,noncoding,forward
NC_058373.1_54646364_54646478,0.0025,noncoding,forward
NC_058373.1_54660746_54660844,0.0018,noncoding,reverse
NC_058373.1_55535779_55535623,0.6949,coding,forward
NC_058373.1_61339478_61339366,7e-4,noncoding,reverse
NC_058373.1_61597376_61597274,6e-4,noncoding,reverse
NC_058373.1_61845388_61845516,0.0064,noncoding,forward
NC_058373.1_62204049_62203927,0.0062,noncoding,reverse
NC_058373.1_62292761_62292669,0.0569,noncoding,forward
NC_058373.1_62422689_62422940,0.0246,noncoding,forward
NC_058373.1_67703309_67703451,0.8875,coding,forward
NC_058373.1_69471007_69470913,0.0044,noncoding,forward
NC_058373.1_71258727_71258887,0.0058,noncoding,forward
NC_058373.1_71804439_71804671,0.0396,noncoding,forward
NC_058373.1_73366773_73366938,0.0061,noncoding,forward
NC_058373.1_73422927_73423262,0.9992,coding,forward
NC_058373.1_73500741_73500644,0.0339,noncoding,reverse
NC_058373.1_73627747_73627435,0.9832,coding,forward
NC_058373.1_73996398_73996194,0.922,coding,forward
NC_058373.1_74005716_74005337,0.9996,coding,forward
NC_058373.1_74266697_74266812,3e-4,noncoding,forward
NC_058373.1_74272795_74272905,0.0067,noncoding,forward
NC_058373.1_74337630_74337896,0.2213,noncoding,forward
NC_058373.1_74727585_74727434,0.0011,noncoding,reverse
NC_058373.1_817843_817733,0.043,noncoding,forward
NC_058373.1_98139304_98139552,0.0118,noncoding,reverse
NC_058374.1_103054699_103054577,0.981,coding,reverse
NC_058374.1_103849969_103850470,0.9997,coding,forward
NC_058374.1_107858058_107858187,0.1419,noncoding,forward
NC_058374.1_11734248_11734352,0.0056,noncoding,reverse
NC_058374.1_117574045_117574189,9e-4,noncoding,reverse
NC_058374.1_117766455_117766561,4e-4,noncoding,reverse
NC_058374.1_121431811_121431933,0.0031,noncoding,forward
NC_058374.1_123671017_123671151,5e-4,noncoding,forward
NC_058374.1_124130945_124131130,0.0056,noncoding,forward
NC_058374.1_124981601_124981728,0.0213,noncoding,forward
NC_058374.1_127185731_127185853,0.0012,noncoding,forward
NC_058374.1_129625125_129625246,0.5506,coding,reverse
NC_058374.1_131793683_131793812,0.0204,noncoding,forward
NC_058374.1_132103600_132103489,0.0028,noncoding,forward
NC_058374.1_132391658_132391429,0.9362,coding,forward
NC_058374.1_132697109_132696916,0.0606,noncoding,forward
NC_058374.1_133558095_133558191,0.0266,noncoding,forward
NC_058374.1_133671130_133671326,0.9731,coding,forward
NC_058374.1_136067797_136067624,0.9884,coding,forward
NC_058374.1_138492231_138492600,0.9947,coding,forward
NC_058374.1_141217715_141217558,3e-4,noncoding,forward
NC_058374.1_141796929_141797015,0.0143,noncoding,forward
NC_058374.1_141823238_141823124,0.0015,noncoding,forward
NC_058374.1_141858160_141857991,0.6512,coding,forward
NC_058374.1_18194769_18194867,0.2214,noncoding,forward
NC_058374.1_18637896_18638025,0.917,coding,reverse
NC_058374.1_19787353_19787176,0.9727,coding,forward
NC_058374.1_21877700_21877863,0.0022,noncoding,forward
NC_058374.1_26668877_26669091,0.0022,noncoding,reverse
NC_058374.1_30254332_30254176,0.0035,noncoding,forward
NC_058374.1_3355038_3354935,0.0684,noncoding,forward
NC_058374.1_37765009_37765230,0.0181,noncoding,forward
NC_058374.1_41528072_41528192,0.683,coding,forward
NC_058374.1_43445636_43445864,0.9995,coding,forward
NC_058374.1_44442766_44442886,4e-4,noncoding,forward
NC_058374.1_51928140_51928277,0.7067,coding,forward
NC_058374.1_53918415_53918540,7e-4,noncoding,reverse
NC_058374.1_56966855_56966551,0.9923,coding,forward
NC_058374.1_62696715_62696633,0.0165,noncoding,reverse
NC_058374.1_64986485_64986662,0.0013,noncoding,forward
NC_058374.1_72058723_72058549,0.7997,coding,forward
NC_058374.1_75711583_75711706,3e-4,noncoding,forward
NC_058374.1_76780837_76780756,0.0109,noncoding,forward
NC_058374.1_77569203_77569472,0.5105,coding,forward
NC_058374.1_77919233_77919101,0.0016,noncoding,reverse
NC_058374.1_79388743_79388623,0.004,noncoding,forward
NC_058374.1_79770380_79770162,0.0021,noncoding,forward
NC_058374.1_81707164_81708103,0.9991,coding,forward
NC_058374.1_82397452_82397324,0.0043,noncoding,forward
NC_058374.1_82503219_82503335,0.2852,noncoding,forward
NC_058374.1_83028046_83027894,0.0033,noncoding,forward
NC_058374.1_83360434_83361580,0.9997,coding,forward
NC_058374.1_83448929_83449062,0.0099,noncoding,forward
NC_058374.1_83774755_83774951,0.0333,noncoding,reverse
NC_058374.1_84054973_84055096,0.0067,noncoding,forward
NC_058374.1_93227742_93227598,0.2877,noncoding,forward
NC_058374.1_93801683_93801523,0.9815,coding,forward
NC_058374.1_96065170_96065048,0.0024,noncoding,reverse
NC_058374.1_99966103_99966013,0.0119,noncoding,reverse
NC_058375.1_102952962_102952747,0.9949,coding,forward
NC_058375.1_104107561_104107711,0.0027,noncoding,reverse
NC_058375.1_105983045_105983134,2e-4,noncoding,reverse
NC_058375.1_111518344_111518480,0.938,coding,forward
NC_058375.1_111592886_111593003,5e-4,noncoding,reverse
NC_058375.1_11671079_11670795,0.824,coding,forward
NC_058375.1_117324594_117324312,0.7521,coding,forward
NC_058375.1_126082364_126082267,0.287,noncoding,forward
NC_058375.1_13084988_13085101,0.0159,noncoding,forward
NC_058375.1_131668312_131668218,0.3826,noncoding,reverse
NC_058375.1_131704207_131704084,0.9135,coding,forward
NC_058375.1_131731292_131731163,0.6567,coding,forward
NC_058375.1_142067801_142067702,0.0373,noncoding,reverse
NC_058375.1_147448835_147448571,0.9995,coding,forward
NC_058375.1_148198869_148199001,0.0012,noncoding,forward
NC_058375.1_148298486_148298683,0.0011,noncoding,forward
NC_058375.1_149338417_149338300,0.5256,coding,forward
NC_058375.1_151739204_151739048,0.0022,noncoding,forward
NC_058375.1_157996917_157996809,4e-4,noncoding,forward
NC_058375.1_158668190_158668277,9e-4,noncoding,forward
NC_058375.1_159630241_159630129,0.003,noncoding,reverse
NC_058375.1_159929515_159929144,0.0266,noncoding,reverse
NC_058375.1_16191992_16192097,0.058,noncoding,forward
NC_058375.1_162709248_162709092,0.0166,noncoding,forward
NC_058375.1_166405294_166405199,0.0421,noncoding,forward
NC_058375.1_166612476_166612389,2e-4,noncoding,reverse
NC_058375.1_166688664_166688385,0.0211,noncoding,forward
NC_058375.1_166832022_166831842,0.7762,coding,forward
NC_058375.1_16929360_16929469,0.0179,noncoding,forward
NC_058375.1_169880683_169880542,0.0011,noncoding,forward
NC_058375.1_170570559_170570442,0.0029,noncoding,forward
