Name,Score,Start,End,Fickett,pI,ORF_integrity,Label
NC_058368.1_228160298_228160522_Felis_catus,0.101176,51,230,0.48452,4.85003662109,1,noncoding
NC_058368.1_235549112_235548974_Felis_catus,0.166026,8,289,0.36049,10.481628418,-1,noncoding
NC_058368.1_24429895_24429808_Felis_catus,0.0359607,56,238,0.4753,4.74932861328,-1,noncoding
NC_058368.1_24983098_24983259_Felis_catus,0.00423771,200,256,0.36102,8.34490966797,1,noncoding
NC_058368.1_25016218_25016410_Felis_catus,0.0644684,40,342,0.42212,7.81341552734,-1,noncoding
NC_058368.1_28922554_28922664_Felis_catus,0.0298078,81,212,0.41403,9.51531982422,1,noncoding
NC_058368.1_36138269_36138141_Felis_catus,0.0128622,68,172,0.40866,8.36358642578,1,noncoding
NC_058368.1_46256226_46256082_Felis_catus,0.0578322,217,294,0.4062,9.23773193359,-1,noncoding
NC_058368.1_51189148_51189025_Felis_catus,0.0359852,6,272,0.39081,4.71197509766,-1,noncoding
NC_058368.1_52701643_52701507_Felis_catus,0.03607,58,285,0.41174,6.69537353516,-1,noncoding
NC_058368.1_5720500_5720605_Felis_catus,0.113036,144,254,0.46407,10.8474731445,-1,noncoding
NC_058368.1_6469301_6469419_Felis_catus,0.0146283,147,266,0.3672,9.05560302734,1,noncoding
NC_058368.1_67355289_67355371_Felis_catus,0.0315943,107,190,0.44954,11.0127563477,1,noncoding
NC_058368.1_70915411_70915048_Felis_catus,0.458985,76,438,0.381,9.63543701172,1,noncoding
NC_058368.1_72123430_72123293_Felis_catus,0.0075176,95,169,0.31049,9.18511962891,1,noncoding
NC_058368.1_82070506_82070669_Felis_catus,0.0871912,81,272,0.40918,5.63616943359,1,noncoding
NC_058368.1_82335840_82335678_Felis_catus,0.157667,21,179,0.47062,11.4389038086,1,noncoding
NC_058368.1_87415496_87415325_Felis_catus,0.236105,46,273,0.41784,5.09832763672,1,noncoding
NC_058368.1_87866546_87866464_Felis_catus,0.161807,133,231,0.45258,12.1287231445,-1,noncoding
NC_058368.1_9533893_9533787_Felis_catus,0.0735704,69,257,0.42262,9.23822021484,-1,noncoding
NC_058369.1_10170702_10170849_Felis_catus,0.133038,16,297,0.33138,8.78985595703,-1,noncoding
NC_058369.1_101763682_101763769_Felis_catus,0.0032391,102,158,0.34074,6.49566650391,1,noncoding
NC_058369.1_10331009_10330773_Felis_catus,0.108981,136,315,0.43817,10.4198608398,1,noncoding
NC_058369.1_11366856_11366725_Felis_catus,0.141386,36,281,0.4011,10.373840332,-1,noncoding
NC_058369.1_12296002_12295858_Felis_catus,0.0792765,46,219,0.46535,5.65728759766,1,noncoding
NC_058369.1_12351443_12351298_Felis_catus,0.00621282,132,194,0.30638,9.00665283203,1,noncoding
NC_058369.1_125610264_125610164_Felis_catus,0.0175381,142,243,0.46086,7.91485595703,1,noncoding
NC_058369.1_12707516_12707350_Felis_catus,0.0590357,21,317,0.36156,6.48089599609,-1,noncoding
NC_058369.1_12937217_12937025_Felis_catus,0.175191,100,342,0.3307,10.6936645508,-1,noncoding
NC_058369.1_13417351_13417606_Felis_catus,0.127696,84,404,0.38814,9.48626708984,-1,noncoding
NC_058369.1_13565318_13565126_Felis_catus,0.143753,33,320,0.35244,8.39617919922,1,noncoding
NC_058369.1_13576224_13576018_Felis_catus,0.180646,122,355,0.37921,11.5796508789,-1,noncoding
NC_058369.1_139601925_139601797_Felis_catus,0.00924172,40,69,0.42221,12.0000610352,1,noncoding
NC_058369.1_140810418_140810775_Felis_catus,0.214381,77,469,0.30879,10.674987793,1,noncoding
NC_058369.1_145194018_145193897_Felis_catus,0.0342273,32,271,0.35974,5.00738525391,-1,noncoding
NC_058369.1_146136242_146136029_Felis_catus,0.24503,50,364,0.45995,12.1766967773,-1,noncoding
NC_058369.1_146400821_146400912_Felis_catus,0.0512226,18,242,0.41121,7.95550537109,-1,noncoding
NC_058369.1_148323541_148323358_Felis_catus,0.0956703,112,318,0.40612,9.82843017578,1,noncoding
NC_058369.1_150665936_150665764_Felis_catus,0.0581067,76,294,0.36577,12.001159668,1,noncoding
NC_058369.1_151137441_151137321_Felis_catus,0.269655,19,270,0.35912,4.41729736328,1,noncoding
NC_058369.1_153033853_153033751_Felis_catus,0.0263159,76,252,0.43181,4.84161376953,-1,noncoding
NC_058369.1_153604150_153603933_Felis_catus,0.101642,53,367,0.37336,8.57635498047,-1,noncoding
NC_058369.1_153610054_153609960_Felis_catus,0.0217009,86,220,0.39372,5.87347412109,1,noncoding
NC_058369.1_154597034_154597165_Felis_catus,0.0518044,94,237,0.43629,9.76995849609,1,noncoding
NC_058369.1_154668047_154667905_Felis_catus,0.036738,79,228,0.4229,6.00140380859,1,noncoding
NC_058369.1_154741843_154741725_Felis_catus,0.0182025,103,243,0.3658,8.63116455078,1,noncoding
NC_058369.1_15557252_15557380_Felis_catus,0.0103759,28,90,0.37599,3.99884033203,1,noncoding
NC_058369.1_155972863_155972667_Felis_catus,0.0452249,225,347,0.46348,8.93902587891,-1,noncoding
NC_058369.1_156879842_156880021_Felis_catus,0.173735,156,329,0.46997,11.6028442383,-1,noncoding
NC_058369.1_160370390_160370534_Felis_catus,0.0136409,140,241,0.36219,9.82208251953,1,noncoding
NC_058369.1_162310556_162310710_Felis_catus,0.0988106,96,305,0.39249,9.48004150391,-1,noncoding
NC_058369.1_163324861_163324754_Felis_catus,0.144168,6,257,0.37318,10.1212768555,-1,noncoding
NC_058369.1_163474157_163473983_Felis_catus,1.00697e-06,0,-1,0.34531,0.0,-1,noncoding
NC_058369.1_163982066_163982222_Felis_catus,0.0138083,54,179,0.29942,9.09930419922,1,noncoding
NC_058369.1_164652416_164652512_Felis_catus,0.0572323,13,228,0.28532,6.06097412109,1,noncoding
NC_058369.1_166177501_166177600_Felis_catus,0.0358271,17,163,0.41153,9.36053466797,1,noncoding
NC_058369.1_16867725_16867853_Felis_catus,0.0443213,41,208,0.40284,9.18341064453,1,noncoding
NC_058369.1_168992038_168991903_Felis_catus,0.0223565,88,255,0.33572,6.51739501953,1,noncoding
NC_058369.1_17668550_17668669_Felis_catus,0.0239097,91,222,0.39162,5.41058349609,1,noncoding
NC_058369.1_17903560_17903447_Felis_catus,0.0636788,150,263,0.431,9.49639892578,-1,noncoding
NC_058369.1_18290538_18290412_Felis_catus,0.0144184,199,276,0.42765,5.82305908203,-1,noncoding
NC_058369.1_18424421_18424229_Felis_catus,0.0145504,102,227,0.36648,8.68402099609,1,noncoding
NC_058369.1_18757658_18757739_Felis_catus,0.029778,1,135,0.38528,11.5552368164,1,noncoding
NC_058369.1_18772769_18772943_Felis_catus,0.084533,70,324,0.40483,8.93902587891,-1,noncoding
NC_058369.1_19071734_19071832_Felis_catus,0.020018,128,241,0.41881,5.50372314453,1,noncoding
NC_058369.1_20667425_20667530_Felis_catus,0.0182184,24,98,0.42644,12.0000610352,1,noncoding
NC_058369.1_21289481_21289328_Felis_catus,0.0382251,91,279,0.30777,11.2736206055,1,noncoding
NC_058369.1_25584906_25584711_Felis_catus,0.0522426,181,327,0.43472,9.69488525391,1,noncoding
NC_058369.1_25635943_25635773_Felis_catus,0.052727,76,249,0.40342,9.52093505859,1,noncoding
NC_058369.1_26150677_26150815_Felis_catus,0.0212774,164,289,0.3864,5.99371337891,-1,noncoding
NC_058369.1_26186686_26186572_Felis_catus,0.0583926,83,229,0.42954,10.5607299805,1,noncoding
NC_058369.1_34663773_34663657_Felis_catus,0.207728,82,246,0.48004,11.7172241211,1,noncoding
NC_058369.1_38388531_38388348_Felis_catus,0.0624654,76,333,0.39054,7.89019775391,-1,noncoding
NC_058369.1_39892025_39891897_Felis_catus,0.20355,23,268,0.42414,6.53924560547,1,noncoding
NC_058369.1_41294467_41294232_Felis_catus,0.28913,59,286,0.46269,9.76422119141,1,noncoding
NC_058369.1_447851_448035_Felis_catus,0.0803625,51,290,0.35698,7.10284423828,1,noncoding
NC_058369.1_464225_464350_Felis_catus,0.0253871,96,275,0.42288,6.01824951172,-1,noncoding
NC_058369.1_46429481_46429623_Felis_catus,0.0741173,132,284,0.44603,4.85528564453,1,noncoding
NC_058369.1_4653246_4653153_Felis_catus,0.0227912,76,243,0.41599,4.84869384766,-1,noncoding
NC_058369.1_4680852_4681040_Felis_catus,0.166709,82,339,0.30499,9.57305908203,-1,noncoding
NC_058369.1_51356654_51356750_Felis_catus,0.0344859,105,212,0.44543,10.0195922852,1,noncoding
NC_058369.1_52160788_52160892_Felis_catus,0.0532199,68,244,0.39315,9.94659423828,1,noncoding
NC_058369.1_5259142_5259310_Felis_catus,0.140874,59,316,0.37604,6.79779052734,1,noncoding
NC_058369.1_53234602_53234463_Felis_catus,0.145789,76,288,0.37615,10.3753051758,-1,noncoding
NC_058369.1_545161_545045_Felis_catus,0.128983,96,266,0.41668,10.626159668,-1,noncoding
NC_058369.1_55439947_55439812_Felis_catus,0.127828,99,284,0.43357,10.5955200195,-1,noncoding
NC_058369.1_56025990_56026086_Felis_catus,0.0298821,121,246,0.4476,3.66571044922,-1,noncoding
NC_058369.1_5784665_5784761_Felis_catus,0.0427218,60,200,0.41118,11.3446655273,1,noncoding
NC_058369.1_5839175_5839323_Felis_catus,0.0161408,157,237,0.30941,11.6990356445,1,noncoding
NC_058369.1_59677801_59677665_Felis_catus,0.023055,119,286,0.41393,5.69146728516,-1,noncoding
NC_058369.1_60744698_60744792_Felis_catus,0.0398138,17,229,0.31642,9.09747314453,1,noncoding
NC_058369.1_61784881_61784676_Felis_catus,0.0941867,111,356,0.31384,6.89044189453,-1,noncoding
NC_058369.1_61837124_61836977_Felis_catus,0.0817649,79,273,0.40282,10.3705444336,1,noncoding
NC_058369.1_70155111_70155294_Felis_catus,0.121021,113,331,0.41979,8.95880126953,1,noncoding
NC_058369.1_7523720_7523607_Felis_catus,1.59957e-05,0,-1,0.38565,0.0,-1,noncoding
NC_058369.1_76537410_76537755_Felis_catus,0.0336041,266,424,0.36558,11.7085571289,1,noncoding
NC_058369.1_77229668_77229751_Felis_catus,0.0418964,175,234,0.39315,8.49676513672,-1,noncoding
NC_058369.1_7771156_7771026_Felis_catus,0.0206353,190,267,0.42613,11.2637329102,1,noncoding
NC_058369.1_78041873_78041726_Felis_catus,0.137014,90,296,0.36926,10.0720825195,-1,noncoding
NC_058369.1_7950460_7950120_Felis_catus,0.0220163,153,290,0.37781,12.399230957,1,noncoding
NC_058369.1_8004683_8004768_Felis_catus,0.0472555,11,235,0.33737,5.71319580078,-1,noncoding
NC_058369.1_82002697_82002602_Felis_catus,0.00814893,119,202,0.32393,9.18621826172,1,noncoding
NC_058369.1_82013949_82013820_Felis_catus,0.00890624,28,111,0.39226,8.84185791016,1,noncoding
NC_058369.1_8392672_8392795_Felis_catus,0.157257,141,272,0.3341,10.0366821289,-1,noncoding
NC_058369.1_86818329_86818212_Felis_catus,0.0234347,80,196,0.39408,10.3062133789,1,noncoding
NC_058369.1_95565003_95565107_Felis_catus,0.196508,23,220,0.46992,4.57769775391,1,noncoding
NC_058369.1_96740917_96741058_Felis_catus,0.0721511,42,233,0.40843,9.33978271484,1,noncoding
NC_058369.1_96820261_96820383_Felis_catus,0.0291317,64,201,0.41781,8.88482666016,1,noncoding
NC_058369.1_9890785_9890478_Felis_catus,0.0673856,76,456,0.39883,5.05206298828,-1,noncoding
NC_058369.1_9932295_9932457_Felis_catus,0.0447052,80,313,0.43875,4.22601318359,-1,noncoding
NC_058370.1_101336856_101337025_Felis_catus,0.0309829,111,320,0.41749,6.37872314453,-1,noncoding
NC_058370.1_102895241_102895351_Felis_catus,0.00492454,77,157,0.34591,6.69354248047,1,noncoding
NC_058370.1_110165162_110165291_Felis_catus,0.0264467,141,266,0.40638,9.74481201172,1,noncoding
NC_058370.1_114045126_114044992_Felis_catus,0.0392061,68,271,0.30182,10.1228637695,1,noncoding
NC_058370.1_114319717_114319630_Felis_catus,0.0301837,36,191,0.39168,8.85284423828,1,noncoding
NC_058370.1_117837445_117837335_Felis_catus,0.0157178,101,205,0.40334,9.24615478516,1,noncoding
NC_058370.1_118605430_118605190_Felis_catus,0.0858904,190,390,0.48261,9.61749267578,-1,noncoding
NC_058370.1_118752914_118752797_Felis_catus,0.0980594,14,202,0.46048,6.01483154297,1,noncoding
NC_058370.1_118781350_118781186_Felis_catus,0.0370339,76,315,0.4429,5.56121826172,-1,noncoding
NC_058370.1_119454178_119453997_Felis_catus,0.0522827,112,282,0.43335,6.70574951172,1,noncoding
NC_058370.1_119655518_119655391_Felis_catus,0.0676387,76,276,0.44328,9.07098388672,-1,noncoding
NC_058370.1_121606946_121606762_Felis_catus,0.163642,32,259,0.43912,6.69415283203,1,noncoding
NC_058370.1_12474773_12474978_Felis_catus,0.189783,51,251,0.45597,10.0841674805,1,noncoding
NC_058370.1_12517716_12517626_Felis_catus,0.0203938,15,104,0.35684,3.57427978516,1,noncoding
NC_058370.1_12533599_12533396_Felis_catus,0.0950571,177,350,0.45174,9.30291748047,1,noncoding
NC_058370.1_126794413_126794550_Felis_catus,0.0113932,114,167,0.40413,3.99884033203,1,noncoding
NC_058370.1_128543970_128543823_Felis_catus,0.199897,3,269,0.39199,6.69439697266,1,noncoding
NC_058370.1_13235100_13235002_Felis_catus,0.0338121,11,118,0.41637,4.31610107422,1,noncoding
NC_058370.1_133206619_133206462_Felis_catus,0.00893849,150,236,0.41598,7.97589111328,1,noncoding
NC_058370.1_133559841_133559688_Felis_catus,0.0396856,103,249,0.44831,6.04827880859,1,noncoding
NC_058370.1_139372969_139373091_Felis_catus,0.0319337,68,271,0.47886,5.91534423828,-1,noncoding
NC_058370.1_1849827_1849691_Felis_catus,0.00833573,142,219,0.34417,4.59649658203,1,noncoding
NC_058370.1_19085832_19085709_Felis_catus,0.0196199,79,207,0.4159,7.87066650391,1,noncoding
NC_058370.1_19453847_19453946_Felis_catus,0.0281186,22,207,0.32049,8.88421630859,1,noncoding
NC_058370.1_21471564_21471762_Felis_catus,0.171316,6,209,0.44732,10.0491333008,1,noncoding
NC_058370.1_21760473_21760352_Felis_catus,0.177047,76,270,0.40652,11.7052612305,-1,noncoding
NC_058370.1_22419310_22419433_Felis_catus,0.0547572,40,183,0.42627,4.89581298828,1,noncoding
NC_058370.1_23588489_23588647_Felis_catus,0.124352,102,308,0.39939,10.1848754883,-1,noncoding
NC_058370.1_23790976_23791851_Felis_catus,0.565139,146,1024,0.46056,11.9618530273,-1,coding
NC_058370.1_24672199_24672074_Felis_catus,0.0114343,156,245,0.3704,9.69659423828,1,noncoding
NC_058370.1_26418463_26418299_Felis_catus,0.0377433,81,314,0.46904,6.70684814453,-1,noncoding
NC_058370.1_26938090_26937925_Felis_catus,0.0463896,62,262,0.35072,9.49664306641,1,noncoding
NC_058370.1_28363054_28363204_Felis_catus,0.0515376,17,301,0.39576,6.96258544922,-1,noncoding
NC_058370.1_29890928_29890761_Felis_catus,0.422136,5,286,0.44356,6.24700927734,1,noncoding
NC_058370.1_29984314_29984167_Felis_catus,0.0434017,15,239,0.31505,7.64874267578,1,noncoding
NC_058370.1_30317752_30317482_Felis_catus,0.0173128,98,241,0.37024,7.80548095703,1,noncoding
NC_058370.1_35333473_35333624_Felis_catus,0.0223995,219,302,0.47281,7.83477783203,-1,noncoding
NC_058370.1_42879011_42878903_Felis_catus,0.0369664,97,222,0.38577,4.27679443359,1,noncoding
NC_058370.1_42994873_42995020_Felis_catus,0.0429373,37,297,0.45287,5.68426513672,-1,noncoding
NC_058370.1_43605265_43605424_Felis_catus,0.0334261,107,262,0.38987,9.39654541016,1,noncoding
NC_058370.1_43626728_43626815_Felis_catus,0.0307783,29,178,0.34904,4.86102294922,1,noncoding
NC_058370.1_48210852_48210768_Felis_catus,0.0457708,49,207,0.40217,10.0736694336,1,noncoding
NC_058370.1_5085464_5085606_Felis_catus,0.159635,31,291,0.37651,10.5409545898,-1,noncoding
NC_058370.1_60352099_60352323_Felis_catus,0.10668,99,308,0.41562,6.22100830078,1,noncoding
NC_058370.1_62450613_62450712_Felis_catus,0.0190734,128,208,0.44521,9.69708251953,1,noncoding
NC_058370.1_64149768_64149941_Felis_catus,0.0476752,47,253,0.36357,7.91510009766,1,noncoding
NC_058370.1_6468989_6468908_Felis_catus,0.00551014,21,101,0.33744,7.99993896484,1,noncoding
NC_058370.1_66012502_66012664_Felis_catus,0.430351,4,273,0.46702,5.61627197266,1,noncoding
NC_058370.1_73268078_73268275_Felis_catus,0.425735,29,313,0.44461,9.23504638672,1,noncoding
NC_058370.1_73888110_73887969_Felis_catus,0.0900913,114,257,0.43366,4.19830322266,1,noncoding
NC_058370.1_80344236_80344122_Felis_catus,0.0879173,169,264,0.43578,10.2774047852,-1,noncoding
NC_058370.1_86531040_86530758_Felis_catus,0.0637727,197,433,0.43574,8.59063720703,-1,noncoding
NC_058370.1_88940940_88940805_Felis_catus,0.229125,56,214,0.48793,11.8302612305,1,noncoding
NC_058370.1_89334434_89334625_Felis_catus,0.050554,94,267,0.42496,7.87994384766,1,noncoding
NC_058370.1_89967209_89967330_Felis_catus,0.0413005,47,229,0.37398,9.10418701172,1,noncoding
NC_058370.1_89968395_89968599_Felis_catus,0.211373,22,306,0.34602,5.80035400391,1,noncoding
NC_058370.1_90408651_90408558_Felis_catus,0.0217277,90,242,0.39339,5.63287353516,-1,noncoding
NC_058370.1_90791071_90791223_Felis_catus,0.0618222,43,303,0.39427,7.89154052734,-1,noncoding
NC_058370.1_99326700_99326838_Felis_catus,0.045304,77,256,0.40456,7.83624267578,1,noncoding
NC_058370.1_99433651_99433773_Felis_catus,0.0278126,180,272,0.4316,7.97784423828,-1,noncoding
NC_058371.1_102216980_102217245_Felis_catus,0.0699699,124,291,0.41841,11.0479125977,1,noncoding
NC_058371.1_112583843_112583688_Felis_catus,0.180448,33,236,0.43765,5.04388427734,1,noncoding
NC_058371.1_122460454_122460370_Felis_catus,0.0167326,89,166,0.44459,9.52288818359,1,noncoding
NC_058371.1_125731483_125731627_Felis_catus,0.0312306,67,216,0.38074,9.88385009766,1,noncoding
NC_058371.1_132589124_132588845_Felis_catus,0.100092,164,316,0.4435,4.36614990234,1,noncoding
NC_058371.1_135629679_135629907_Felis_catus,0.149411,212,376,0.47233,10.1775512695,1,noncoding
NC_058371.1_13696950_13697078_Felis_catus,0.173328,77,277,0.37704,12.352355957,-1,noncoding
NC_058371.1_137128970_137129095_Felis_catus,0.0543932,67,276,0.42526,8.39276123047,-1,noncoding
NC_058371.1_141157484_141157390_Felis_catus,0.031778,172,243,0.39817,7.95965576172,-1,noncoding
NC_058371.1_141223985_141223868_Felis_catus,0.046761,88,267,0.40638,7.99884033203,1,noncoding
NC_058371.1_141229028_141228920_Felis_catus,0.0786092,60,218,0.45003,9.61932373047,1,noncoding
NC_058371.1_146726603_146726687_Felis_catus,0.0267234,116,232,0.40307,10.5724487305,1,noncoding
NC_058371.1_15689526_15689430_Felis_catus,0.16597,103,246,0.41972,11.7240600586,-1,noncoding
NC_058371.1_159647677_159647501_Felis_catus,0.0108479,170,235,0.47529,8.25347900391,1,noncoding
NC_058371.1_159897821_159897630_Felis_catus,0.0118516,109,159,0.41799,12.004699707,1,noncoding
NC_058371.1_163937295_163937392_Felis_catus,0.0478677,39,248,0.39748,7.72711181641,-1,noncoding
NC_058371.1_167677431_167677547_Felis_catus,0.0448582,77,196,0.37489,3.61224365234,1,noncoding
NC_058371.1_172641947_172642217_Felis_catus,0.130442,25,420,0.36951,8.77301025391,-1,noncoding
NC_058371.1_193668972_193668794_Felis_catus,0.120284,40,327,0.39545,9.58404541016,-1,noncoding
NC_058371.1_198862232_198862116_Felis_catus,0.0353305,83,205,0.38785,4.28509521484,1,noncoding
NC_058371.1_200175088_200174836_Felis_catus,0.0995311,98,316,0.40108,11.6028442383,1,noncoding
NC_058371.1_202039294_202039394_Felis_catus,0.167746,49,249,0.40505,11.3118286133,-1,noncoding
NC_058371.1_202215790_202215976_Felis_catus,0.166287,162,335,0.43095,11.5310668945,-1,noncoding
NC_058371.1_203118648_203118508_Felis_catus,0.0971921,58,291,0.39276,9.30059814453,-1,noncoding
NC_058371.1_203186611_203186473_Felis_catus,0.215454,50,286,0.42409,5.80316162109,1,noncoding
NC_058371.1_204372728_204372567_Felis_catus,0.0227275,165,311,0.40045,6.15081787109,-1,noncoding
NC_058371.1_204967995_204968144_Felis_catus,0.126262,40,300,0.35183,9.21209716797,-1,noncoding
NC_058371.1_205045918_205046029_Felis_catus,0.0261896,103,261,0.40069,6.52093505859,-1,noncoding
NC_058371.1_26283248_26282980_Felis_catus,0.0634733,76,417,0.34595,5.38592529297,-1,noncoding
NC_058371.1_33795926_33795845_Felis_catus,0.0128758,80,172,0.44374,7.99908447266,1,noncoding
NC_058371.1_34367001_34367213_Felis_catus,0.0697233,173,361,0.38274,8.58917236328,-1,noncoding
NC_058371.1_34668670_34668441_Felis_catus,0.132871,82,378,0.39668,9.84197998047,-1,noncoding
NC_058371.1_35713563_35713422_Felis_catus,0.0651105,41,214,0.43188,5.96966552734,1,noncoding
NC_058371.1_35829383_35829258_Felis_catus,0.0228378,109,237,0.38317,12.1831665039,1,noncoding
NC_058371.1_39283663_39283373_Felis_catus,0.313746,134,391,0.4771,6.53070068359,1,noncoding
NC_058371.1_42852374_42852489_Felis_catus,0.0108382,139,255,0.35419,6.00933837891,1,noncoding
NC_058371.1_44469047_44469218_Felis_catus,0.010908,14,79,0.47641,4.52960205078,1,noncoding
NC_058371.1_44512337_44512242_Felis_catus,0.0950479,24,245,0.43583,9.65155029297,-1,noncoding
NC_058371.1_49059489_49059621_Felis_catus,0.0976465,144,281,0.45354,10.3231811523,-1,noncoding
NC_058371.1_51638112_51637874_Felis_catus,0.196446,102,389,0.4136,12.3010864258,-1,noncoding
NC_058371.1_52230961_52231143_Felis_catus,0.159082,102,332,0.47094,10.8126831055,-1,noncoding
NC_058371.1_52777907_52778006_Felis_catus,0.158422,63,248,0.42292,11.2278442383,-1,noncoding
NC_058371.1_58863239_58863323_Felis_catus,0.0884684,101,235,0.37535,9.29937744141,-1,noncoding
NC_058371.1_59209804_59209915_Felis_catus,0.00969401,13,60,0.42604,10.0442504883,1,noncoding
NC_058371.1_59992316_59992459_Felis_catus,0.0420066,76,228,0.39722,10.4370727539,1,noncoding
NC_058371.1_66457927_66458046_Felis_catus,0.0177554,94,207,0.4077,5.57354736328,1,noncoding
NC_058371.1_72987563_72988285_Felis_catus,0.999148,220,798,0.41842,4.58648681641,1,coding
NC_058371.1_76954589_76954730_Felis_catus,0.108777,90,290,0.35291,9.03509521484,-1,noncoding
NC_058371.1_7836130_7836002_Felis_catus,0.0172152,216,278,0.4053,6.68841552734,-1,noncoding
NC_058371.1_84931239_84931134_Felis_catus,0.00830022,83,169,0.41818,6.69805908203,1,noncoding
NC_058371.1_85240772_85240983_Felis_catus,0.0569703,35,361,0.41596,4.73004150391,-1,noncoding
NC_058371.1_86332046_86331964_Felis_catus,0.177854,109,231,0.30292,9.86016845703,-1,noncoding
