Name,Score,Start,End,Label
NC_058369.1_153604150_153603933_Felis_catus,1.230,106,305,Coding
NC_058369.1_153610054_153609960_Felis_catus,0.849,37,236,No
NC_058369.1_154597034_154597165_Felis_catus,0.939,10,209,No
NC_058369.1_154668047_154667905_Felis_catus,1.042,37,236,Coding
NC_058369.1_154741843_154741725_Felis_catus,0.577,31,230,Non-coding
NC_058369.1_15557252_15557380_Felis_catus,0.809,25,224,No
NC_058369.1_155972863_155972667_Felis_catus,1.333,55,254,Coding
NC_058369.1_156879842_156880021_Felis_catus,1.321,46,245,Coding
NC_058369.1_160370390_160370534_Felis_catus,0.799,40,239,No
NC_058369.1_162310556_162310710_Felis_catus,1.283,22,221,Coding
NC_058369.1_163324861_163324754_Felis_catus,1.085,1,200,Coding
NC_058369.1_163474157_163473983_Felis_catus,1.068,67,266,Coding
NC_058369.1_163982066_163982222_Felis_catus,0.637,94,293,Non-coding
NC_058369.1_164652416_164652512_Felis_catus,0.939,13,212,No
NC_058369.1_166177501_166177600_Felis_catus,0.953,49,248,Coding
NC_058369.1_16867725_16867853_Felis_catus,1.119,22,221,Coding
NC_058369.1_168992038_168991903_Felis_catus,0.695,85,284,Non-coding
NC_058369.1_17668550_17668669_Felis_catus,0.818,61,260,No
NC_058369.1_17903560_17903447_Felis_catus,1.209,19,218,Coding
NC_058369.1_18290538_18290412_Felis_catus,1.226,34,233,Coding
NC_058369.1_18424421_18424229_Felis_catus,0.904,91,290,No
NC_058369.1_18757658_18757739_Felis_catus,1.047,22,221,Coding
NC_058369.1_18772769_18772943_Felis_catus,1.193,61,260,Coding
NC_058369.1_19071734_19071832_Felis_catus,0.873,25,224,No
NC_058369.1_20667425_20667530_Felis_catus,1.171,43,242,Coding
NC_058369.1_21289481_21289328_Felis_catus,0.955,100,299,Coding
NC_058369.1_25584906_25584711_Felis_catus,0.889,31,230,No
NC_058369.1_25635943_25635773_Felis_catus,1.152,34,233,Coding
NC_058369.1_26150677_26150815_Felis_catus,0.934,67,266,No
NC_058369.1_26186686_26186572_Felis_catus,0.740,4,203,No
NC_058369.1_34663773_34663657_Felis_catus,1.271,40,239,Coding
NC_058369.1_38388531_38388348_Felis_catus,1.220,100,299,Coding
NC_058369.1_39892025_39891897_Felis_catus,0.921,4,203,No
NC_058369.1_41294467_41294232_Felis_catus,1.053,118,317,Coding
NC_058369.1_447851_448035_Felis_catus,1.327,46,245,Coding
NC_058369.1_464225_464350_Felis_catus,1.162,46,245,Coding
NC_058369.1_46429481_46429623_Felis_catus,1.140,37,236,Coding
NC_058369.1_4653246_4653153_Felis_catus,1.172,22,221,Coding
NC_058369.1_4680852_4681040_Felis_catus,1.217,1,200,Coding
NC_058369.1_51356654_51356750_Felis_catus,1.053,16,215,Coding
NC_058369.1_52160788_52160892_Felis_catus,0.980,25,224,Coding
NC_058369.1_5259142_5259310_Felis_catus,0.991,1,200,Coding
NC_058369.1_53234602_53234463_Felis_catus,1.061,76,275,Coding
NC_058369.1_545161_545045_Felis_catus,1.339,61,260,Coding
NC_058369.1_55439947_55439812_Felis_catus,1.226,46,245,Coding
NC_058369.1_56025990_56026086_Felis_catus,1.179,16,215,Coding
NC_058369.1_5784665_5784761_Felis_catus,0.817,31,230,No
NC_058369.1_5839175_5839323_Felis_catus,0.939,37,236,No
NC_058369.1_59677801_59677665_Felis_catus,1.255,73,272,Coding
NC_058369.1_60744698_60744792_Felis_catus,0.617,13,212,Non-coding
NC_058369.1_61784881_61784676_Felis_catus,0.965,70,269,Coding
NC_058369.1_61837124_61836977_Felis_catus,1.313,55,254,Coding
NC_058369.1_70155111_70155294_Felis_catus,0.852,61,260,No
NC_058369.1_7523720_7523607_Felis_catus,0.976,25,224,Coding
NC_058369.1_76537410_76537755_Felis_catus,1.028,118,317,Coding
NC_058369.1_77229668_77229751_Felis_catus,0.815,7,206,No
NC_058369.1_7771156_7771026_Felis_catus,1.089,34,233,Coding
NC_058369.1_78041873_78041726_Felis_catus,0.864,25,224,No
NC_058369.1_7950460_7950120_Felis_catus,1.320,211,410,Coding
NC_058369.1_8004683_8004768_Felis_catus,0.910,34,233,No
NC_058369.1_82002697_82002602_Felis_catus,0.679,43,242,Non-coding
NC_058369.1_82013949_82013820_Felis_catus,0.909,70,269,No
NC_058369.1_8392672_8392795_Felis_catus,1.088,58,257,Coding
NC_058369.1_86818329_86818212_Felis_catus,0.806,58,257,No
NC_058369.1_95565003_95565107_Felis_catus,1.085,4,203,Coding
NC_058369.1_96740917_96741058_Felis_catus,0.966,43,242,Coding
NC_058369.1_96820261_96820383_Felis_catus,0.808,73,272,No
NC_058369.1_9890785_9890478_Felis_catus,1.217,10,209,Coding
NC_058369.1_9932295_9932457_Felis_catus,1.290,31,230,Coding
NC_058370.1_101336856_101337025_Felis_catus,1.297,49,248,Coding
NC_058370.1_102895241_102895351_Felis_catus,0.625,7,206,Non-coding
NC_058370.1_110165162_110165291_Felis_catus,0.728,64,263,Non-coding
NC_058370.1_114045126_114044992_Felis_catus,0.543,7,206,Non-coding
NC_058370.1_114319717_114319630_Felis_catus,0.683,13,212,Non-coding
NC_058370.1_117837445_117837335_Felis_catus,0.990,49,248,Coding
NC_058370.1_118605430_118605190_Felis_catus,1.270,10,209,Coding
NC_058370.1_118752914_118752797_Felis_catus,1.322,34,233,Coding
NC_058370.1_118781350_118781186_Felis_catus,1.184,7,206,Coding
NC_058370.1_119454178_119453997_Felis_catus,1.273,7,206,Coding
NC_058370.1_119655518_119655391_Felis_catus,1.110,28,227,Coding
NC_058370.1_121606946_121606762_Felis_catus,1.251,37,236,Coding
NC_058370.1_12474773_12474978_Felis_catus,1.273,115,314,Coding
NC_058370.1_12517716_12517626_Felis_catus,0.723,1,200,Non-coding
NC_058370.1_12533599_12533396_Felis_catus,0.859,58,257,No
NC_058370.1_126794413_126794550_Felis_catus,0.887,25,224,No
NC_058370.1_128543970_128543823_Felis_catus,1.026,34,233,Coding
NC_058370.1_13235100_13235002_Felis_catus,0.902,37,236,No
NC_058370.1_133206619_133206462_Felis_catus,0.835,43,242,No
NC_058370.1_133559841_133559688_Felis_catus,1.122,46,245,Coding
NC_058370.1_139372969_139373091_Felis_catus,1.263,73,272,Coding
NC_058370.1_1849827_1849691_Felis_catus,1.018,19,218,Coding
NC_058370.1_19085832_19085709_Felis_catus,0.998,28,227,Coding
NC_058370.1_19453847_19453946_Felis_catus,0.577,31,230,Non-coding
NC_058370.1_21471564_21471762_Felis_catus,1.266,61,260,Coding
NC_058370.1_21760473_21760352_Felis_catus,1.108,31,230,Coding
NC_058370.1_22419310_22419433_Felis_catus,0.896,67,266,No
NC_058370.1_23588489_23588647_Felis_catus,1.081,109,308,Coding
NC_058370.1_23790976_23791851_Felis_catus,1.277,748,947,Coding
NC_058370.1_24672199_24672074_Felis_catus,0.949,34,233,No
NC_058370.1_26418463_26418299_Felis_catus,1.288,79,278,Coding
NC_058370.1_26938090_26937925_Felis_catus,1.179,70,269,Coding
NC_058370.1_28363054_28363204_Felis_catus,1.319,37,236,Coding
NC_058370.1_29890928_29890761_Felis_catus,1.327,34,233,Coding
NC_058370.1_29984314_29984167_Felis_catus,0.876,49,248,No
NC_058370.1_30317752_30317482_Felis_catus,1.066,43,242,Coding
NC_058370.1_35333473_35333624_Felis_catus,1.252,73,272,Coding
NC_058370.1_42879011_42878903_Felis_catus,1.083,46,245,Coding
NC_058370.1_42994873_42995020_Felis_catus,1.224,52,251,Coding
NC_058370.1_43605265_43605424_Felis_catus,0.959,82,281,Coding
NC_058370.1_43626728_43626815_Felis_catus,0.846,1,200,No
NC_058370.1_48210852_48210768_Felis_catus,1.050,34,233,Coding
NC_058370.1_5085464_5085606_Felis_catus,1.020,61,260,Coding
NC_058370.1_60352099_60352323_Felis_catus,1.106,163,362,Coding
NC_058370.1_62450613_62450712_Felis_catus,1.146,16,215,Coding
NC_058370.1_64149768_64149941_Felis_catus,0.834,100,299,No
NC_058370.1_6468989_6468908_Felis_catus,0.688,31,230,Non-coding
NC_058370.1_66012502_66012664_Felis_catus,0.984,4,203,Coding
NC_058370.1_73268078_73268275_Felis_catus,1.265,46,245,Coding
NC_058370.1_73888110_73887969_Felis_catus,1.216,73,272,Coding
NC_058370.1_80344236_80344122_Felis_catus,1.089,55,254,Coding
NC_058370.1_86531040_86530758_Felis_catus,1.337,73,272,Coding
NC_058370.1_88940940_88940805_Felis_catus,1.247,58,257,Coding
NC_058370.1_89334434_89334625_Felis_catus,1.195,94,293,Coding
NC_058370.1_89967209_89967330_Felis_catus,0.546,67,266,Non-coding
NC_058370.1_89968395_89968599_Felis_catus,1.037,46,245,Coding
NC_058370.1_90408651_90408558_Felis_catus,0.724,25,224,Non-coding
NC_058370.1_90791071_90791223_Felis_catus,1.150,13,212,Coding
NC_058370.1_99326700_99326838_Felis_catus,0.812,79,278,No
NC_058370.1_99433651_99433773_Felis_catus,0.963,28,227,Coding
NC_058371.1_102216980_102217245_Felis_catus,1.232,100,299,Coding
NC_058371.1_112583843_112583688_Felis_catus,1.133,40,239,Coding
NC_058371.1_122460454_122460370_Felis_catus,1.000,25,224,Coding
NC_058371.1_125731483_125731627_Felis_catus,0.853,76,275,No
NC_058371.1_132589124_132588845_Felis_catus,1.335,100,299,Coding
NC_058371.1_135629679_135629907_Felis_catus,1.243,64,263,Coding
NC_058371.1_13696950_13697078_Felis_catus,1.228,76,275,Coding
NC_058371.1_137128970_137129095_Felis_catus,0.931,40,239,No
NC_058371.1_141157484_141157390_Felis_catus,0.726,22,221,Non-coding
NC_058371.1_141223985_141223868_Felis_catus,0.872,64,263,No
NC_058371.1_141229028_141228920_Felis_catus,1.120,4,203,Coding
NC_058371.1_146726603_146726687_Felis_catus,0.877,1,200,No
NC_058371.1_15689526_15689430_Felis_catus,1.202,40,239,Coding
NC_058371.1_159647677_159647501_Felis_catus,1.137,4,203,Coding
NC_058371.1_159897821_159897630_Felis_catus,1.175,82,281,Coding
NC_058371.1_163937295_163937392_Felis_catus,0.722,34,233,Non-coding
NC_058371.1_167677431_167677547_Felis_catus,0.983,28,227,Coding
NC_058371.1_172641947_172642217_Felis_catus,0.650,19,218,Non-coding
NC_058371.1_193668972_193668794_Felis_catus,1.014,73,272,Coding
NC_058371.1_198862232_198862116_Felis_catus,0.924,31,230,No
NC_058371.1_200175088_200174836_Felis_catus,0.950,127,326,No
NC_058371.1_202039294_202039394_Felis_catus,1.334,22,221,Coding
NC_058371.1_202215790_202215976_Felis_catus,1.258,46,245,Coding
NC_058371.1_203118648_203118508_Felis_catus,1.198,70,269,Coding
NC_058371.1_203186611_203186473_Felis_catus,1.100,76,275,Coding
NC_058371.1_204372728_204372567_Felis_catus,1.113,49,248,Coding
NC_058371.1_204967995_204968144_Felis_catus,1.079,79,278,Coding
NC_058371.1_205045918_205046029_Felis_catus,1.087,31,230,Coding
NC_058371.1_26283248_26282980_Felis_catus,0.866,34,233,No
NC_058371.1_33795926_33795845_Felis_catus,0.903,25,224,No
NC_058371.1_34367001_34367213_Felis_catus,1.245,79,278,Coding
NC_058371.1_34668670_34668441_Felis_catus,1.177,100,299,Coding
NC_058371.1_35713563_35713422_Felis_catus,1.005,19,218,Coding
NC_058371.1_35829383_35829258_Felis_catus,1.145,1,200,Coding
NC_058371.1_39283663_39283373_Felis_catus,1.310,100,299,Coding
NC_058371.1_42852374_42852489_Felis_catus,1.106,37,236,Coding
NC_058371.1_44469047_44469218_Felis_catus,1.288,46,245,Coding
NC_058371.1_44512337_44512242_Felis_catus,0.757,34,233,No
NC_058371.1_49059489_49059621_Felis_catus,1.016,52,251,Coding
NC_058371.1_51638112_51637874_Felis_catus,1.232,106,305,Coding
NC_058371.1_52230961_52231143_Felis_catus,1.297,85,284,Coding
NC_058371.1_52777907_52778006_Felis_catus,1.200,7,206,Coding
NC_058371.1_58863239_58863323_Felis_catus,0.667,1,200,Non-coding
NC_058371.1_59209804_59209915_Felis_catus,1.005,61,260,Coding
NC_058371.1_59992316_59992459_Felis_catus,0.872,34,233,No
NC_058371.1_66457927_66458046_Felis_catus,0.720,1,200,Non-coding
NC_058371.1_72987563_72988285_Felis_catus,1.305,493,692,Coding
NC_058371.1_76954589_76954730_Felis_catus,0.891,73,272,No
NC_058371.1_7836130_7836002_Felis_catus,1.054,49,248,Coding
NC_058371.1_84931239_84931134_Felis_catus,0.860,4,203,No
NC_058371.1_85240772_85240983_Felis_catus,1.263,88,287,Coding
NC_058371.1_86332046_86331964_Felis_catus,0.692,31,230,Non-coding
NC_058371.1_86490826_86490944_Felis_catus,1.037,34,233,Coding
NC_058371.1_87657076_87657226_Felis_catus,1.212,49,248,Coding
NC_058372.1_100728634_100728500_Felis_catus,1.158,10,209,Coding
NC_058372.1_106809669_106809586_Felis_catus,1.025,1,200,Coding
NC_058372.1_106888716_106888596_Felis_catus,0.984,52,251,Coding
NC_058372.1_113466424_113466550_Felis_catus,1.054,55,254,Coding
NC_058372.1_11561122_11561251_Felis_catus,0.894,64,263,No
NC_058372.1_118395328_118395196_Felis_catus,1.030,7,206,Coding
NC_058372.1_118403363_118403192_Felis_catus,0.989,73,272,Coding
NC_058372.1_120647667_120647544_Felis_catus,0.927,73,272,No
NC_058372.1_121872305_121872172_Felis_catus,0.914,22,221,No
NC_058372.1_124851719_124851848_Felis_catus,0.927,16,215,No
NC_058372.1_127791414_127791560_Felis_catus,1.251,19,218,Coding
NC_058372.1_129204197_129204365_Felis_catus,0.785,58,257,No
NC_058372.1_134544290_134544132_Felis_catus,1.189,13,212,Coding
NC_058372.1_136090406_136090535_Felis_catus,0.934,10,209,No
NC_058372.1_136832351_136832174_Felis_catus,1.287,76,275,Coding
NC_058372.1_136930159_136929950_Felis_catus,1.216,76,275,Coding
NC_058372.1_136982225_136982046_Felis_catus,1.184,4,203,Coding
NC_058372.1_144100880_144101020_Felis_catus,1.163,4,203,Coding
NC_058372.1_149577562_149577332_Felis_catus,1.239,79,278,Coding
NC_058372.1_15032631_15032769_Felis_catus,0.758,49,248,No
NC_058372.1_151220747_151220588_Felis_catus,0.784,4,203,No
NC_058372.1_17015897_17016013_Felis_catus,0.968,7,206,Coding
NC_058372.1_17717027_17716925_Felis_catus,0.800,49,248,No
NC_058372.1_20981424_20981259_Felis_catus,1.007,115,314,Coding
NC_058372.1_21019696_21019541_Felis_catus,1.222,46,245,Coding
NC_058372.1_23566109_23566205_Felis_catus,0.507,1,200,Non-coding
NC_058372.1_29317080_29316873_Felis_catus,1.204,97,296,Coding
NC_058372.1_3008534_3008661_Felis_catus,1.075,22,221,Coding
NC_058372.1_30114521_30114629_Felis_catus,1.085,52,251,Coding
NC_058372.1_30359536_30359422_Felis_catus,1.097,4,203,Coding
NC_058372.1_30471443_30471534_Felis_catus,0.823,28,227,No
NC_058372.1_30548670_30548553_Felis_catus,0.871,58,257,No
NC_058372.1_30602636_30602516_Felis_catus,1.099,25,224,Coding
NC_058372.1_30762054_30762161_Felis_catus,1.052,10,209,Coding
NC_058372.1_30817724_30817400_Felis_catus,1.313,133,332,Coding
NC_058372.1_30889213_30888674_Felis_catus,1.176,376,575,Coding
NC_058372.1_32080855_32080770_Felis_catus,0.916,4,203,No
NC_058372.1_33982004_33982108_Felis_catus,0.948,40,239,No
NC_058372.1_35190229_35190325_Felis_catus,0.972,37,236,Coding
NC_058372.1_35210487_35211546_Felis_catus,1.310,271,470,Coding
NC_058372.1_3560608_3560260_Felis_catus,1.241,244,443,Coding
NC_058372.1_3678041_3677660_Felis_catus,1.337,220,419,Coding
NC_058372.1_37216884_37217046_Felis_catus,1.304,43,242,Coding
NC_058372.1_39909320_39908405_Felis_catus,1.319,79,278,Coding
NC_058372.1_39925128_39925256_Felis_catus,1.153,1,200,Coding
NC_058372.1_4027047_4026841_Felis_catus,1.151,94,293,Coding
NC_058372.1_40944271_40944393_Felis_catus,1.200,58,257,Coding
NC_058372.1_42015803_42015894_Felis_catus,1.066,34,233,Coding
NC_058372.1_53650398_53650278_Felis_catus,0.927,1,200,No
NC_058372.1_5540415_5540718_Felis_catus,1.237,100,299,Coding
NC_058372.1_63884242_63884093_Felis_catus,1.119,85,284,Coding
NC_058372.1_66161214_66161356_Felis_catus,1.134,73,272,Coding
NC_058372.1_66310274_66310120_Felis_catus,0.804,43,242,No
NC_058372.1_74484371_74484561_Felis_catus,1.072,70,269,Coding
NC_058372.1_75468434_75468270_Felis_catus,1.219,58,257,Coding
NC_058372.1_90348153_90348066_Felis_catus,0.667,16,215,Non-coding
NC_058372.1_94670467_94670333_Felis_catus,0.765,1,200,No
NC_058372.1_98419687_98419466_Felis_catus,1.077,85,284,Coding
NC_058372.1_99740643_99740980_Felis_catus,1.238,205,404,Coding
NC_058373.1_102571516_102571424_Felis_catus,0.725,31,230,Non-coding
NC_058373.1_103675279_103675567_Felis_catus,0.773,64,263,No
NC_058373.1_105035200_105035308_Felis_catus,1.011,55,254,Coding
NC_058373.1_105398004_105398160_Felis_catus,0.971,91,290,Coding
NC_058373.1_110342621_110342431_Felis_catus,1.325,58,257,Coding
NC_058373.1_110818992_110819082_Felis_catus,0.690,31,230,Non-coding
NC_058373.1_116009589_116009772_Felis_catus,1.310,61,260,Coding
NC_058373.1_118149716_118149800_Felis_catus,0.763,19,218,No
NC_058373.1_118164849_118164948_Felis_catus,0.700,40,239,Non-coding
NC_058373.1_119566936_119566814_Felis_catus,0.963,64,263,Coding
NC_058373.1_119946124_119945962_Felis_catus,1.129,106,305,Coding
NC_058373.1_122037682_122037855_Felis_catus,0.992,97,296,Coding
NC_058373.1_131439182_131439092_Felis_catus,0.702,1,200,Non-coding
NC_058373.1_134698481_134698362_Felis_catus,0.897,31,230,No
NC_058373.1_138846780_138846891_Felis_catus,1.121,28,227,Coding
NC_058373.1_144052712_144053006_Felis_catus,1.252,160,359,Coding
NC_058373.1_146238736_146239186_Felis_catus,1.063,331,530,Coding
NC_058373.1_146599934_146600102_Felis_catus,1.160,25,224,Coding
NC_058373.1_18607767_18607609_Felis_catus,0.914,34,233,No
NC_058373.1_27545320_27545187_Felis_catus,0.943,25,224,No
NC_058373.1_29263858_29263620_Felis_catus,1.271,106,305,Coding
NC_058373.1_2997388_2997236_Felis_catus,1.238,88,287,Coding
NC_058373.1_31353932_31353526_Felis_catus,1.115,223,422,Coding
NC_058373.1_31361384_31361284_Felis_catus,1.052,28,227,Coding
NC_058373.1_31774232_31774364_Felis_catus,1.319,10,209,Coding
NC_058373.1_3187705_3187620_Felis_catus,0.860,1,200,No
NC_058373.1_32269105_32268970_Felis_catus,1.138,4,203,Coding
NC_058373.1_33567353_33567564_Felis_catus,1.108,67,266,Coding
NC_058373.1_36087583_36087440_Felis_catus,0.785,64,263,No
NC_058373.1_36773501_36773323_Felis_catus,0.938,85,284,No
NC_058373.1_37018261_37018373_Felis_catus,0.972,37,236,Coding
NC_058373.1_37088241_37088384_Felis_catus,0.972,67,266,Coding
NC_058373.1_37089767_37089878_Felis_catus,1.282,58,257,Coding
NC_058373.1_37197972_37198113_Felis_catus,1.211,16,215,Coding
NC_058373.1_39494052_39494228_Felis_catus,0.887,28,227,No
NC_058373.1_40301668_40301758_Felis_catus,0.622,40,239,Non-coding
NC_058373.1_4258438_4258722_Felis_catus,1.285,46,245,Coding
NC_058373.1_45998632_45998782_Felis_catus,1.015,55,254,Coding
NC_058373.1_50567699_50567186_Felis_catus,1.224,454,653,Coding
NC_058373.1_52254804_52254950_Felis_catus,1.039,76,275,Coding
NC_058373.1_52503278_52503161_Felis_catus,1.092,40,239,Coding
NC_058373.1_52639538_52639717_Felis_catus,1.067,58,257,Coding
NC_058373.1_53134052_53133942_Felis_catus,0.961,25,224,Coding
NC_058373.1_53552510_53552286_Felis_catus,1.064,85,284,Coding
NC_058373.1_54646364_54646478_Felis_catus,0.983,22,221,Coding
NC_058373.1_54660746_54660844_Felis_catus,1.043,22,221,Coding
NC_058373.1_55535779_55535623_Felis_catus,0.905,91,290,No
NC_058373.1_61339478_61339366_Felis_catus,0.708,52,251,Non-coding
NC_058373.1_61597376_61597274_Felis_catus,1.085,52,251,Coding
NC_058373.1_61845388_61845516_Felis_catus,0.808,10,209,No
NC_058373.1_62204049_62203927_Felis_catus,0.947,25,224,No
NC_058373.1_62292761_62292669_Felis_catus,0.803,34,233,No
NC_058373.1_62422689_62422940_Felis_catus,1.284,100,299,Coding
NC_058373.1_67703309_67703451_Felis_catus,0.881,19,218,No
NC_058373.1_69471007_69470913_Felis_catus,0.687,19,218,Non-coding
NC_058373.1_71258727_71258887_Felis_catus,0.916,109,308,No
NC_058373.1_71804439_71804671_Felis_catus,1.098,82,281,Coding
NC_058373.1_73366773_73366938_Felis_catus,1.142,76,275,Coding
NC_058373.1_73422927_73423262_Felis_catus,1.313,37,236,Coding
NC_058373.1_73500741_73500644_Felis_catus,0.868,13,212,No
NC_058373.1_73627747_73627435_Felis_catus,1.221,157,356,Coding
NC_058373.1_73996398_73996194_Felis_catus,1.305,55,254,Coding
NC_058373.1_74005716_74005337_Felis_catus,1.083,52,251,Coding
NC_058373.1_74266697_74266812_Felis_catus,1.212,64,263,Coding
NC_058373.1_74272795_74272905_Felis_catus,1.177,19,218,Coding
NC_058373.1_74337630_74337896_Felis_catus,1.044,145,344,Coding
NC_058373.1_74727585_74727434_Felis_catus,0.762,19,218,No
NC_058373.1_817843_817733_Felis_catus,1.266,19,218,Coding
NC_058373.1_98139304_98139552_Felis_catus,1.163,97,296,Coding
NC_058374.1_103054699_103054577_Felis_catus,1.189,46,245,Coding
NC_058374.1_103849969_103850470_Felis_catus,1.310,358,557,Coding
NC_058374.1_107858058_107858187_Felis_catus,0.816,73,272,No
NC_058374.1_11734248_11734352_Felis_catus,0.756,16,215,No
