Name,Score,Label
NC_066857.1_36746345_36746458_Cucumis_melo,-2.213340,Non-coding
NC_066857.1_36747366_36747559_Cucumis_melo,-2.139910,Non-coding
NC_066857.1_36803632_36803776_Cucumis_melo,-2.254200,Non-coding
NC_066857.1_36841918_36842156_Cucumis_melo,-0.425245,Non-coding
NC_066857.1_37033500_37033231_Cucumis_melo,-1.501280,Non-coding
NC_066857.1_37180275_37180395_Cucumis_melo,-1.999080,Non-coding
NC_066857.1_37368414_37368273_Cucumis_melo,-2.349820,Non-coding
NC_066857.1_37409909_37409819_Cucumis_melo,-2.451100,Non-coding
NC_066857.1_37530596_37530510_Cucumis_melo,-2.214650,Non-coding
NC_066857.1_37600016_37600130_Cucumis_melo,-2.083750,Non-coding
NC_066857.1_37600282_37600888_Cucumis_melo,0.635750,Coding
NC_066857.1_37654047_37653915_Cucumis_melo,-2.165780,Non-coding
NC_066857.1_37657131_37656339_Cucumis_melo,-0.948910,Non-coding
NC_066857.1_37703180_37703363_Cucumis_melo,-1.955660,Non-coding
NC_066857.1_37860920_37860721_Cucumis_melo,-2.401230,Non-coding
NC_066857.1_37895762_37895889_Cucumis_melo,-2.556210,Non-coding
NC_066857.1_38043589_38043488_Cucumis_melo,-2.280770,Non-coding
NC_066857.1_412289_412169_Cucumis_melo,-2.328780,Non-coding
NC_066857.1_619755_619659_Cucumis_melo,-1.913440,Non-coding
NC_066857.1_6898528_6898420_Cucumis_melo,-2.342900,Non-coding
NC_066857.1_705171_705726_Cucumis_melo,-1.130950,Non-coding
NC_066857.1_766827_766551_Cucumis_melo,-2.607370,Non-coding
NC_066857.1_7975963_7976105_Cucumis_melo,-2.176460,Non-coding
NC_066857.1_849314_849395_Cucumis_melo,-2.327160,Non-coding
NC_066857.1_868000_868081_Cucumis_melo,-2.406610,Non-coding
NC_066857.1_9437883_9438093_Cucumis_melo,-1.489130,Non-coding
NC_066857.1_962533_962323_Cucumis_melo,-1.842180,Non-coding
NC_066857.1_9729347_9729433_Cucumis_melo,-2.324660,Non-coding
NC_066858.1_10051535_10051285_Cucumis_melo,-1.874470,Non-coding
NC_066858.1_1008452_1008574_Cucumis_melo,-2.309270,Non-coding
NC_066858.1_105452_105671_Cucumis_melo,-1.379490,Non-coding
NC_066858.1_11527378_11527469_Cucumis_melo,-2.318620,Non-coding
NC_066858.1_1163254_1163350_Cucumis_melo,-2.424510,Non-coding
NC_066858.1_11878761_11878572_Cucumis_melo,-1.774450,Non-coding
NC_066858.1_11898567_11898672_Cucumis_melo,-2.490780,Non-coding
NC_066858.1_11936281_11936077_Cucumis_melo,-2.211850,Non-coding
NC_066858.1_1293476_1293371_Cucumis_melo,-2.266890,Non-coding
NC_066858.1_1310652_1310801_Cucumis_melo,-2.226370,Non-coding
NC_066858.1_13343740_13343634_Cucumis_melo,-2.013000,Non-coding
NC_066858.1_13585684_13585419_Cucumis_melo,-1.606840,Non-coding
NC_066858.1_13587818_13587713_Cucumis_melo,-2.136880,Non-coding
NC_066858.1_13937133_13936731_Cucumis_melo,-1.015740,Non-coding
NC_066858.1_13972228_13972783_Cucumis_melo,-0.648853,Non-coding
NC_066858.1_14491139_14491456_Cucumis_melo,-2.162340,Non-coding
NC_066858.1_14814039_14814244_Cucumis_melo,-1.658350,Non-coding
NC_066858.1_15081683_15081526_Cucumis_melo,-2.320610,Non-coding
NC_066858.1_15178087_15177582_Cucumis_melo,-0.903578,Non-coding
NC_066858.1_162480_162579_Cucumis_melo,-1.940610,Non-coding
NC_066858.1_1665370_1665529_Cucumis_melo,-2.024630,Non-coding
NC_066858.1_1691446_1691532_Cucumis_melo,-2.372970,Non-coding
NC_066858.1_17114086_17114208_Cucumis_melo,-2.398820,Non-coding
NC_066858.1_17199970_17199751_Cucumis_melo,-1.827330,Non-coding
NC_066858.1_17263152_17263582_Cucumis_melo,-1.659170,Non-coding
NC_066858.1_1737426_1737548_Cucumis_melo,-2.382800,Non-coding
NC_066858.1_1851849_1851965_Cucumis_melo,-2.181080,Non-coding
NC_066858.1_19015050_19015185_Cucumis_melo,-2.139770,Non-coding
NC_066858.1_19079569_19079990_Cucumis_melo,-1.208000,Non-coding
NC_066858.1_19080092_19080775_Cucumis_melo,0.103503,Coding
NC_066858.1_19194719_19194471_Cucumis_melo,-1.540370,Non-coding
NC_066858.1_1981403_1981261_Cucumis_melo,-2.037330,Non-coding
NC_066858.1_2020482_2020047_Cucumis_melo,-1.423190,Non-coding
NC_066858.1_20645233_20644861_Cucumis_melo,-1.549150,Non-coding
NC_066858.1_2102885_2102985_Cucumis_melo,-2.261350,Non-coding
NC_066858.1_2106042_2105351_Cucumis_melo,-1.098390,Non-coding
NC_066858.1_21561348_21560601_Cucumis_melo,-1.082360,Non-coding
NC_066858.1_21648108_21648370_Cucumis_melo,-1.700240,Non-coding
NC_066858.1_22033165_22033313_Cucumis_melo,-2.147210,Non-coding
NC_066858.1_22137045_22136947_Cucumis_melo,-1.942860,Non-coding
NC_066858.1_22345475_22345602_Cucumis_melo,-2.316640,Non-coding
NC_066858.1_22575095_22574973_Cucumis_melo,-2.504420,Non-coding
NC_066858.1_229765_229601_Cucumis_melo,-2.212800,Non-coding
NC_066858.1_23549004_23548266_Cucumis_melo,0.067194,Coding
NC_066858.1_23554077_23554203_Cucumis_melo,-2.141350,Non-coding
NC_066858.1_23668236_23668048_Cucumis_melo,-1.973760,Non-coding
NC_066858.1_23876831_23876324_Cucumis_melo,-1.906700,Non-coding
NC_066858.1_23981922_23981833_Cucumis_melo,-2.703810,Non-coding
NC_066858.1_24230416_24229521_Cucumis_melo,-1.262720,Non-coding
NC_066858.1_24236266_24236133_Cucumis_melo,-2.084540,Non-coding
NC_066858.1_24347644_24348145_Cucumis_melo,0.095898,Coding
NC_066858.1_24403490_24403826_Cucumis_melo,-1.693380,Non-coding
NC_066858.1_2452785_2452890_Cucumis_melo,-2.572910,Non-coding
NC_066858.1_24920998_24920916_Cucumis_melo,-2.238550,Non-coding
NC_066858.1_25130003_25130146_Cucumis_melo,-2.256340,Non-coding
NC_066858.1_25393273_25393090_Cucumis_melo,-2.085220,Non-coding
NC_066858.1_25487001_25486815_Cucumis_melo,-1.853170,Non-coding
NC_066858.1_25601641_25601269_Cucumis_melo,-1.901980,Non-coding
NC_066858.1_25614664_25614799_Cucumis_melo,-2.301820,Non-coding
NC_066858.1_25629437_25629122_Cucumis_melo,-2.141980,Non-coding
NC_066858.1_25691650_25691542_Cucumis_melo,-1.705640,Non-coding
NC_066858.1_25738125_25738043_Cucumis_melo,-2.294080,Non-coding
NC_066858.1_25754406_25754198_Cucumis_melo,-1.652250,Non-coding
NC_066858.1_25795550_25795848_Cucumis_melo,-2.518230,Non-coding
NC_066858.1_26003271_26003435_Cucumis_melo,-2.710720,Non-coding
NC_066858.1_26160882_26161068_Cucumis_melo,-2.226220,Non-coding
NC_066858.1_2842933_2842740_Cucumis_melo,-1.898360,Non-coding
NC_066858.1_3170850_3171101_Cucumis_melo,-1.380280,Non-coding
NC_066858.1_3209327_3209515_Cucumis_melo,-1.274580,Non-coding
NC_066858.1_4292571_4292454_Cucumis_melo,-2.017240,Non-coding
NC_066858.1_5221045_5221127_Cucumis_melo,-2.338360,Non-coding
NC_066858.1_6623767_6623674_Cucumis_melo,-2.241630,Non-coding
NC_066858.1_7021138_7020761_Cucumis_melo,-1.406970,Non-coding
NC_066858.1_7825044_7825159_Cucumis_melo,-2.217290,Non-coding
NC_066858.1_7919889_7919998_Cucumis_melo,-2.237700,Non-coding
NC_066858.1_834512_835181_Cucumis_melo,0.122571,Coding
NC_066858.1_885561_884694_Cucumis_melo,-0.418704,Non-coding
NC_066858.1_931188_931330_Cucumis_melo,-2.348610,Non-coding
NC_066858.1_9837735_9837954_Cucumis_melo,-2.236470,Non-coding
NC_066859.1_12981162_12981415_Cucumis_melo,-2.173410,Non-coding
NC_066859.1_1339814_1339685_Cucumis_melo,-2.237680,Non-coding
NC_066859.1_14801442_14801903_Cucumis_melo,-0.706875,Non-coding
NC_066859.1_17689926_17690011_Cucumis_melo,-2.237950,Non-coding
NC_066859.1_17747060_17747353_Cucumis_melo,-1.385950,Non-coding
NC_066859.1_1907693_1907849_Cucumis_melo,-1.965290,Non-coding
NC_066859.1_1921438_1921861_Cucumis_melo,-1.420520,Non-coding
NC_066859.1_1973489_1973365_Cucumis_melo,-2.178550,Non-coding
NC_066859.1_20444867_20444705_Cucumis_melo,-1.268220,Non-coding
NC_066859.1_21526656_21526740_Cucumis_melo,-2.286940,Non-coding
NC_066859.1_21876360_21876570_Cucumis_melo,-2.660340,Non-coding
NC_066859.1_22630173_22630258_Cucumis_melo,-2.354190,Non-coding
NC_066859.1_23623046_23623164_Cucumis_melo,-2.171290,Non-coding
NC_066859.1_23863069_23862414_Cucumis_melo,0.090474,Coding
NC_066859.1_24147605_24147773_Cucumis_melo,-2.318270,Non-coding
NC_066859.1_2431320_2431230_Cucumis_melo,-2.331200,Non-coding
NC_066859.1_24995669_24995397_Cucumis_melo,-2.416210,Non-coding
NC_066859.1_25155847_25156076_Cucumis_melo,-1.939030,Non-coding
NC_066859.1_25215761_25215655_Cucumis_melo,-2.058380,Non-coding
NC_066859.1_25225644_25225857_Cucumis_melo,-2.128720,Non-coding
NC_066859.1_25245297_25245387_Cucumis_melo,-2.254800,Non-coding
NC_066859.1_25295289_25295520_Cucumis_melo,-2.363920,Non-coding
NC_066859.1_25322141_25322034_Cucumis_melo,-1.940960,Non-coding
NC_066859.1_25392891_25392621_Cucumis_melo,-1.351410,Non-coding
NC_066859.1_25675436_25675617_Cucumis_melo,-2.344180,Non-coding
NC_066859.1_25726130_25726332_Cucumis_melo,-2.065230,Non-coding
NC_066859.1_26336941_26336534_Cucumis_melo,-1.893160,Non-coding
NC_066859.1_26460431_26460340_Cucumis_melo,-2.273320,Non-coding
NC_066859.1_26713402_26714068_Cucumis_melo,-0.741620,Non-coding
NC_066859.1_26757278_26756894_Cucumis_melo,-1.432250,Non-coding
NC_066859.1_26984136_26984019_Cucumis_melo,-1.235960,Non-coding
NC_066859.1_27295447_27295589_Cucumis_melo,-2.023540,Non-coding
NC_066859.1_27801107_27801213_Cucumis_melo,-1.973390,Non-coding
NC_066859.1_27865799_27865707_Cucumis_melo,-1.982870,Non-coding
NC_066859.1_28150038_28150236_Cucumis_melo,-2.823330,Non-coding
NC_066859.1_28195561_28196027_Cucumis_melo,-0.192576,Non-coding
NC_066859.1_28304321_28304150_Cucumis_melo,-2.022790,Non-coding
NC_066859.1_28491681_28491770_Cucumis_melo,-2.582000,Non-coding
NC_066859.1_28670913_28670825_Cucumis_melo,-2.280320,Non-coding
NC_066859.1_28909699_28910094_Cucumis_melo,-0.943036,Non-coding
NC_066859.1_28927288_28927411_Cucumis_melo,-1.646760,Non-coding
NC_066859.1_29091823_29091712_Cucumis_melo,-2.092980,Non-coding
NC_066859.1_29195777_29195563_Cucumis_melo,-2.127860,Non-coding
NC_066859.1_29292708_29293462_Cucumis_melo,-0.944272,Non-coding
NC_066859.1_29680204_29679906_Cucumis_melo,-1.263050,Non-coding
NC_066859.1_29755824_29756328_Cucumis_melo,-1.334720,Non-coding
NC_066859.1_29811535_29811407_Cucumis_melo,-2.496320,Non-coding
NC_066859.1_30199164_30199068_Cucumis_melo,-2.401830,Non-coding
NC_066859.1_30304556_30304643_Cucumis_melo,-1.965140,Non-coding
NC_066859.1_30321755_30322142_Cucumis_melo,-1.201470,Non-coding
NC_066859.1_30483707_30483600_Cucumis_melo,-2.545850,Non-coding
NC_066859.1_30732911_30733018_Cucumis_melo,-2.445180,Non-coding
NC_066859.1_30739541_30739381_Cucumis_melo,-2.303070,Non-coding
NC_066859.1_30853640_30853819_Cucumis_melo,-1.749870,Non-coding
NC_066859.1_30860202_30860338_Cucumis_melo,-2.165050,Non-coding
NC_066859.1_461030_461180_Cucumis_melo,-2.197870,Non-coding
NC_066859.1_6141893_6141987_Cucumis_melo,-2.322160,Non-coding
NC_066859.1_8294785_8294568_Cucumis_melo,-1.468210,Non-coding
NC_066859.1_8940244_8940131_Cucumis_melo,-2.266130,Non-coding
NC_066859.1_9857881_9858064_Cucumis_melo,-1.862710,Non-coding
NC_066860.1_10205416_10205509_Cucumis_melo,-2.626070,Non-coding
NC_066860.1_1131575_1131461_Cucumis_melo,-1.808530,Non-coding
NC_066860.1_1246316_1246451_Cucumis_melo,-2.096860,Non-coding
NC_066860.1_14576321_14576439_Cucumis_melo,-2.033500,Non-coding
NC_066860.1_14610627_14610414_Cucumis_melo,-1.520760,Non-coding
NC_066860.1_14823941_14823796_Cucumis_melo,-2.394290,Non-coding
NC_066860.1_14853282_14853601_Cucumis_melo,-1.277940,Non-coding
NC_066860.1_15119532_15119653_Cucumis_melo,-2.088400,Non-coding
NC_066860.1_1549281_1549369_Cucumis_melo,-2.350390,Non-coding
NC_066860.1_16164179_16164097_Cucumis_melo,-2.403910,Non-coding
NC_066860.1_16300990_16301139_Cucumis_melo,-2.020690,Non-coding
NC_066860.1_16446906_16446815_Cucumis_melo,-2.323590,Non-coding
NC_066860.1_16745875_16745329_Cucumis_melo,-1.457040,Non-coding
NC_066860.1_16754586_16755023_Cucumis_melo,-1.387140,Non-coding
NC_066860.1_16849246_16849549_Cucumis_melo,-1.666190,Non-coding
NC_066860.1_1866698_1866869_Cucumis_melo,-2.444610,Non-coding
NC_066860.1_20468752_20468844_Cucumis_melo,-2.209720,Non-coding
NC_066860.1_20863704_20863858_Cucumis_melo,-2.665100,Non-coding
NC_066860.1_20864112_20864238_Cucumis_melo,-2.276450,Non-coding
NC_066860.1_21129970_21130141_Cucumis_melo,-2.448790,Non-coding
NC_066860.1_21522020_21522124_Cucumis_melo,-2.220060,Non-coding
NC_066860.1_21646642_21646557_Cucumis_melo,-2.405290,Non-coding
NC_066860.1_2180362_2180647_Cucumis_melo,-1.691920,Non-coding
NC_066860.1_2196342_2196228_Cucumis_melo,-1.908040,Non-coding
NC_066860.1_22006241_22006362_Cucumis_melo,-2.203370,Non-coding
NC_066860.1_2234500_2234372_Cucumis_melo,-2.214450,Non-coding
NC_066860.1_24385533_24386402_Cucumis_melo,-0.093393,Non-coding
NC_066860.1_2442124_2441983_Cucumis_melo,-1.672700,Non-coding
NC_066860.1_24550866_24551126_Cucumis_melo,-0.921217,Non-coding
NC_066860.1_2464894_2465019_Cucumis_melo,-1.454410,Non-coding
NC_066860.1_2499234_2499453_Cucumis_melo,-1.101690,Non-coding
NC_066860.1_25209204_25209323_Cucumis_melo,-2.324880,Non-coding
NC_066860.1_26554442_26554279_Cucumis_melo,-2.131410,Non-coding
NC_066860.1_27337020_27336797_Cucumis_melo,-1.925980,Non-coding
NC_066860.1_2747657_2747545_Cucumis_melo,-2.356730,Non-coding
NC_066860.1_28218077_28217956_Cucumis_melo,-2.329880,Non-coding
NC_066860.1_28744174_28744265_Cucumis_melo,-2.411710,Non-coding
NC_066860.1_28751789_28751639_Cucumis_melo,-2.010690,Non-coding
NC_066860.1_28947322_28947223_Cucumis_melo,-2.201980,Non-coding
NC_066860.1_28950489_28950380_Cucumis_melo,-2.294310,Non-coding
NC_066860.1_28951806_28951700_Cucumis_melo,-2.453630,Non-coding
NC_066860.1_28970275_28970172_Cucumis_melo,-2.330770,Non-coding
NC_066860.1_29350410_29350746_Cucumis_melo,-1.814660,Non-coding
NC_066860.1_29377379_29377100_Cucumis_melo,-1.946630,Non-coding
NC_066860.1_29553587_29553477_Cucumis_melo,-2.055570,Non-coding
NC_066860.1_29869304_29869392_Cucumis_melo,-2.479020,Non-coding
NC_066860.1_29930008_29930172_Cucumis_melo,-1.995320,Non-coding
NC_066860.1_29945182_29945098_Cucumis_melo,-2.384390,Non-coding
NC_066860.1_30125093_30125343_Cucumis_melo,-2.125650,Non-coding
NC_066860.1_30149316_30149118_Cucumis_melo,-2.168800,Non-coding
NC_066860.1_30281884_30282514_Cucumis_melo,-0.982777,Non-coding
NC_066860.1_3033397_3033497_Cucumis_melo,-2.560670,Non-coding
NC_066860.1_3041480_3041642_Cucumis_melo,-2.278990,Non-coding
NC_066860.1_30455495_30455402_Cucumis_melo,-2.125300,Non-coding
NC_066860.1_30554004_30554196_Cucumis_melo,-1.994080,Non-coding
NC_066860.1_30575059_30575201_Cucumis_melo,-2.495470,Non-coding
NC_066860.1_30602796_30602346_Cucumis_melo,-1.773670,Non-coding
NC_066860.1_30620626_30620469_Cucumis_melo,-2.592710,Non-coding
NC_066860.1_3069323_3069673_Cucumis_melo,-1.809530,Non-coding
NC_066860.1_30767774_30767614_Cucumis_melo,-1.917060,Non-coding
NC_066860.1_31462050_31461742_Cucumis_melo,-1.409320,Non-coding
NC_066860.1_31652039_31651924_Cucumis_melo,-2.087920,Non-coding
NC_066860.1_31778830_31778688_Cucumis_melo,-1.611050,Non-coding
NC_066860.1_31885383_31885223_Cucumis_melo,-1.976470,Non-coding
NC_066860.1_31888328_31888428_Cucumis_melo,-2.190500,Non-coding
NC_066860.1_31893630_31893845_Cucumis_melo,-1.491280,Non-coding
NC_066860.1_32066358_32066129_Cucumis_melo,-1.739040,Non-coding
NC_066860.1_32257915_32257802_Cucumis_melo,-2.172050,Non-coding
NC_066860.1_32300085_32299998_Cucumis_melo,-2.294210,Non-coding
NC_066860.1_32393868_32393650_Cucumis_melo,-1.852280,Non-coding
NC_066860.1_32611438_32611537_Cucumis_melo,-2.393470,Non-coding
NC_066860.1_3295847_3296114_Cucumis_melo,-2.061160,Non-coding
NC_066860.1_33008819_33008046_Cucumis_melo,-1.303130,Non-coding
NC_066860.1_33082293_33082203_Cucumis_melo,-2.045230,Non-coding
NC_066860.1_33128628_33128343_Cucumis_melo,-1.234820,Non-coding
NC_066860.1_33140020_33139924_Cucumis_melo,-2.145370,Non-coding
NC_066860.1_33176407_33176306_Cucumis_melo,-2.263990,Non-coding
NC_066860.1_33345184_33344647_Cucumis_melo,-1.565860,Non-coding
NC_066860.1_33412163_33412329_Cucumis_melo,-1.966210,Non-coding
NC_066860.1_33755534_33755898_Cucumis_melo,-1.407710,Non-coding
NC_066860.1_33758134_33758041_Cucumis_melo,-2.301180,Non-coding
NC_066860.1_34027788_34027980_Cucumis_melo,-2.374080,Non-coding
NC_066860.1_34187759_34187652_Cucumis_melo,-2.682900,Non-coding
NC_066860.1_34206039_34205906_Cucumis_melo,-1.723570,Non-coding
NC_066860.1_3431512_3431668_Cucumis_melo,-2.539890,Non-coding
NC_066860.1_3432735_3432833_Cucumis_melo,-2.240160,Non-coding
NC_066860.1_34373751_34374348_Cucumis_melo,-0.438344,Non-coding
NC_066860.1_34603580_34603743_Cucumis_melo,-1.950390,Non-coding
NC_066860.1_34675509_34675400_Cucumis_melo,-2.377780,Non-coding
NC_066860.1_34752710_34752843_Cucumis_melo,-1.673610,Non-coding
NC_066860.1_3483753_3483917_Cucumis_melo,-2.080250,Non-coding
NC_066860.1_3752353_3752242_Cucumis_melo,-1.822390,Non-coding
NC_066860.1_3898752_3898653_Cucumis_melo,-2.408180,Non-coding
NC_066860.1_3902482_3902331_Cucumis_melo,-2.389060,Non-coding
NC_066860.1_452513_452630_Cucumis_melo,-2.207040,Non-coding
NC_066860.1_456612_456704_Cucumis_melo,-2.114900,Non-coding
NC_066860.1_5022757_5022838_Cucumis_melo,-2.450470,Non-coding
NC_066860.1_5041590_5041492_Cucumis_melo,-2.443360,Non-coding
NC_066860.1_5466045_5466138_Cucumis_melo,-2.300880,Non-coding
NC_066860.1_892066_891133_Cucumis_melo,-0.972207,Non-coding
NC_066860.1_921237_921096_Cucumis_melo,-2.353890,Non-coding
NC_066860.1_929702_930619_Cucumis_melo,-0.688249,Non-coding
NC_066860.1_9497183_9497050_Cucumis_melo,-2.340810,Non-coding
NC_066860.1_9831721_9831848_Cucumis_melo,-2.239810,Non-coding
NC_066861.1_1001201_1001393_Cucumis_melo,-2.144030,Non-coding
NC_066861.1_10569546_10569945_Cucumis_melo,-1.412720,Non-coding
NC_066861.1_10575830_10575956_Cucumis_melo,-2.008290,Non-coding
NC_066861.1_10908153_10907976_Cucumis_melo,-1.927850,Non-coding
NC_066861.1_11382963_11382802_Cucumis_melo,-2.419680,Non-coding
NC_066861.1_1190639_1190831_Cucumis_melo,-2.036980,Non-coding
NC_066861.1_1237161_1237400_Cucumis_melo,-1.518160,Non-coding
NC_066861.1_1387705_1387584_Cucumis_melo,-2.260060,Non-coding
NC_066861.1_1390523_1390622_Cucumis_melo,-2.277990,Non-coding
NC_066861.1_14456527_14456834_Cucumis_melo,-1.709170,Non-coding
NC_066861.1_15096820_15096605_Cucumis_melo,-1.375610,Non-coding
NC_066861.1_1579645_1579396_Cucumis_melo,-1.928340,Non-coding
NC_066861.1_16212522_16212647_Cucumis_melo,-2.375760,Non-coding
NC_066861.1_1636361_1636235_Cucumis_melo,-1.464190,Non-coding
NC_066861.1_17520906_17520775_Cucumis_melo,-2.307680,Non-coding
NC_066861.1_19022250_19022403_Cucumis_melo,-2.456020,Non-coding
NC_066861.1_1955160_1955420_Cucumis_melo,-1.727600,Non-coding
NC_066861.1_19883350_19883974_Cucumis_melo,-0.517995,Non-coding
NC_066861.1_20262149_20262316_Cucumis_melo,-2.404000,Non-coding
NC_066861.1_20794168_20794030_Cucumis_melo,-2.330330,Non-coding
NC_066861.1_21008131_21007986_Cucumis_melo,-1.989220,Non-coding
NC_066861.1_21014471_21014564_Cucumis_melo,-2.414500,Non-coding
NC_066861.1_21036446_21036323_Cucumis_melo,-2.099330,Non-coding
NC_066861.1_2113227_2112836_Cucumis_melo,-0.748526,Non-coding
NC_066861.1_2194351_2194072_Cucumis_melo,-1.740420,Non-coding
NC_066861.1_22355032_22355327_Cucumis_melo,-2.085710,Non-coding
NC_066861.1_22371226_22370908_Cucumis_melo,-1.412790,Non-coding
NC_066861.1_22382567_22382476_Cucumis_melo,-2.040590,Non-coding
NC_066861.1_2281085_2280999_Cucumis_melo,-2.201620,Non-coding
NC_066861.1_23246001_23245836_Cucumis_melo,-2.148070,Non-coding
NC_066861.1_23837572_23837654_Cucumis_melo,-2.271790,Non-coding
NC_066861.1_24767611_24767705_Cucumis_melo,-2.316000,Non-coding
NC_066861.1_24865789_24865653_Cucumis_melo,-2.540730,Non-coding
NC_066861.1_24904879_24904694_Cucumis_melo,-2.143530,Non-coding
NC_066861.1_25710142_25709969_Cucumis_melo,-2.119140,Non-coding
