Name,Score,Start,End,Fickett,pI,ORF_integrity,Label
NC_058369.1_13417351_13417606_Felis_catus,0.00228434,none,none,1.0393,9.48626708984,0,noncoding
NC_058369.1_13565318_13565126_Felis_catus,0.000787516,none,none,0.7754,8.39617919922,0,noncoding
NC_058369.1_13576224_13576018_Felis_catus,0.00619018,none,none,0.8586,11.5390014648,0,noncoding
NC_058369.1_139601925_139601797_Felis_catus,7.2246e-05,none,none,0.5836,5.27496337891,0,noncoding
NC_058369.1_140810418_140810775_Felis_catus,0.00560264,none,none,0.5128,10.674987793,0,noncoding
NC_058369.1_145194018_145193897_Felis_catus,0.00258713,none,none,0.7564,4.59649658203,0,noncoding
NC_058369.1_146136242_146136029_Felis_catus,0.0034694,none,none,1.1044,11.3286743164,0,noncoding
NC_058369.1_146400821_146400912_Felis_catus,0.0007205,none,none,0.8862,7.95550537109,0,noncoding
NC_058369.1_148323541_148323358_Felis_catus,0.000501272,none,none,0.7727,9.82843017578,0,noncoding
NC_058369.1_150665936_150665764_Felis_catus,0.0015475,none,none,0.7235,12.001159668,0,noncoding
NC_058369.1_151137441_151137321_Felis_catus,4.54254e-05,none,none,0.9397,9.14910888672,0,noncoding
NC_058369.1_153033853_153033751_Felis_catus,0.000464235,none,none,0.9715,4.84161376953,0,noncoding
NC_058369.1_153604150_153603933_Felis_catus,6.87826e-06,none,none,0.8861,8.57635498047,0,noncoding
NC_058369.1_153610054_153609960_Felis_catus,7.13616e-05,none,none,0.4686,5.87347412109,0,noncoding
NC_058369.1_154597034_154597165_Felis_catus,4.27214e-05,none,none,0.6412,9.76995849609,0,noncoding
NC_058369.1_154668047_154667905_Felis_catus,0.000207551,none,none,0.864,6.00140380859,0,noncoding
NC_058369.1_154741843_154741725_Felis_catus,0.000399876,none,none,0.4095,8.63116455078,0,noncoding
NC_058369.1_15557252_15557380_Felis_catus,1.34071e-05,none,none,0.5796,6.49530029297,0,noncoding
NC_058369.1_155972863_155972667_Felis_catus,2.68027e-05,none,none,1.0071,8.93902587891,0,noncoding
NC_058369.1_156879842_156880021_Felis_catus,0.00353636,none,none,1.0175,4.16717529297,0,noncoding
NC_058369.1_160370390_160370534_Felis_catus,0.000283342,none,none,0.5379,9.69635009766,0,noncoding
NC_058369.1_162310556_162310710_Felis_catus,0.000235883,none,none,1.0395,9.48004150391,0,noncoding
NC_058369.1_163324861_163324754_Felis_catus,0.000646387,none,none,0.9806,10.1212768555,0,noncoding
NC_058369.1_163474157_163473983_Felis_catus,9.18623e-05,none,none,0.9924,0.0,0,noncoding
NC_058369.1_163982066_163982222_Felis_catus,0.00425794,none,none,0.4421,6.81060791016,0,noncoding
NC_058369.1_164652416_164652512_Felis_catus,7.7818e-05,none,none,0.7918,9.48919677734,0,noncoding
NC_058369.1_166177501_166177600_Felis_catus,4.31604e-07,none,none,0.7705,7.90716552734,0,noncoding
NC_058369.1_16867725_16867853_Felis_catus,0.000195099,none,none,1.012,9.18341064453,0,noncoding
NC_058369.1_168992038_168991903_Felis_catus,5.90751e-07,none,none,0.4414,6.51739501953,0,noncoding
NC_058369.1_17668550_17668669_Felis_catus,5.761e-05,none,none,0.6268,5.41058349609,0,noncoding
NC_058369.1_17903560_17903447_Felis_catus,2.13446e-05,none,none,1.0781,9.49639892578,0,noncoding
NC_058369.1_18290538_18290412_Felis_catus,0.000509018,none,none,0.9027,6.49139404297,0,noncoding
NC_058369.1_18424421_18424229_Felis_catus,0.00100991,none,none,0.6081,8.68402099609,0,noncoding
NC_058369.1_18757658_18757739_Felis_catus,9.63874e-05,none,none,0.9583,6.51617431641,0,noncoding
NC_058369.1_18772769_18772943_Felis_catus,0.000590056,none,none,0.9162,8.93902587891,0,noncoding
NC_058369.1_19071734_19071832_Felis_catus,0.000114388,none,none,0.659,5.58514404297,0,noncoding
NC_058369.1_20667425_20667530_Felis_catus,0.00678537,none,none,1.0439,12.0000610352,0,noncoding
NC_058369.1_21289481_21289328_Felis_catus,0.00382701,none,none,0.6755,11.2736206055,0,noncoding
NC_058369.1_25584906_25584711_Felis_catus,1.17167e-05,none,none,0.698,9.69488525391,0,noncoding
NC_058369.1_25635943_25635773_Felis_catus,0.0012499,none,none,1.0266,9.52093505859,0,noncoding
NC_058369.1_26150677_26150815_Felis_catus,8.87625e-05,none,none,0.6255,5.99371337891,0,noncoding
NC_058369.1_26186686_26186572_Felis_catus,0.000572996,none,none,0.6416,10.5607299805,0,noncoding
NC_058369.1_34663773_34663657_Felis_catus,0.00950951,none,none,1.2212,11.7172241211,0,noncoding
NC_058369.1_38388531_38388348_Felis_catus,0.00116188,none,none,0.8171,7.89019775391,0,noncoding
NC_058369.1_39892025_39891897_Felis_catus,2.56167e-06,none,none,0.5816,6.53924560547,0,noncoding
NC_058369.1_41294467_41294232_Felis_catus,0.000603067,none,none,0.8284,9.76422119141,0,noncoding
NC_058369.1_447851_448035_Felis_catus,0.000507664,none,none,1.0728,9.69635009766,0,noncoding
NC_058369.1_464225_464350_Felis_catus,0.000496194,none,none,0.8951,10.4103393555,0,noncoding
NC_058369.1_46429481_46429623_Felis_catus,1e-07,none,none,0.9411,4.85528564453,0,noncoding
NC_058369.1_4653246_4653153_Felis_catus,0.000787204,none,none,1.1544,4.84869384766,0,noncoding
NC_058369.1_4680852_4681040_Felis_catus,0.000334979,none,none,1.075,9.57305908203,0,noncoding
NC_058369.1_51356654_51356750_Felis_catus,0.00062697,none,none,0.6931,6.68426513672,0,noncoding
NC_058369.1_52160788_52160892_Felis_catus,1.53201e-05,none,none,0.672,5.27911376953,0,noncoding
NC_058369.1_5259142_5259310_Felis_catus,0.000257935,none,none,0.591,6.79779052734,0,noncoding
NC_058369.1_53234602_53234463_Felis_catus,0.0049001,none,none,0.7708,10.3753051758,0,noncoding
NC_058369.1_545161_545045_Felis_catus,7.54912e-05,none,none,1.1992,8.49676513672,0,noncoding
NC_058369.1_55439947_55439812_Felis_catus,0.000152683,none,none,1.1154,9.00592041016,0,noncoding
NC_058369.1_56025990_56026086_Felis_catus,0.000348419,none,none,0.9873,3.66571044922,0,noncoding
NC_058369.1_5784665_5784761_Felis_catus,0.000720034,none,none,0.9263,9.34930419922,0,noncoding
NC_058369.1_5839175_5839323_Felis_catus,0.00118992,none,none,0.4624,11.6990356445,0,noncoding
NC_058369.1_59677801_59677665_Felis_catus,0.00229061,none,none,1.0934,5.69146728516,0,noncoding
NC_058369.1_60744698_60744792_Felis_catus,0.00306527,none,none,0.5276,5.27276611328,0,noncoding
NC_058369.1_61784881_61784676_Felis_catus,0.00313564,none,none,0.573,5.30841064453,0,noncoding
NC_058369.1_61837124_61836977_Felis_catus,0.00174682,none,none,1.1792,10.3705444336,0,noncoding
NC_058369.1_70155111_70155294_Felis_catus,0.00205329,none,none,0.7128,8.95880126953,0,noncoding
NC_058369.1_7523720_7523607_Felis_catus,0.00712563,none,none,0.8437,0.0,0,noncoding
NC_058369.1_76537410_76537755_Felis_catus,0.0019516,none,none,0.4962,7.85931396484,0,noncoding
NC_058369.1_77229668_77229751_Felis_catus,0.000209531,none,none,0.5905,8.49676513672,0,noncoding
NC_058369.1_7771156_7771026_Felis_catus,0.00309314,none,none,0.9549,11.2637329102,0,noncoding
NC_058369.1_78041873_78041726_Felis_catus,7.73625e-05,none,none,0.416,6.69512939453,0,noncoding
NC_058369.1_7950460_7950120_Felis_catus,0.00384103,none,none,0.7684,12.399230957,0,noncoding
NC_058369.1_8004683_8004768_Felis_catus,0.00250794,none,none,0.8375,6.48870849609,0,noncoding
NC_058369.1_82002697_82002602_Felis_catus,1.89599e-06,none,none,0.5625,9.18621826172,0,noncoding
NC_058369.1_82013949_82013820_Felis_catus,0.00088099,none,none,0.6226,5.22235107422,0,noncoding
NC_058369.1_8392672_8392795_Felis_catus,0.000422371,none,none,0.7325,8.50006103516,0,noncoding
NC_058369.1_86818329_86818212_Felis_catus,8.88334e-06,none,none,0.6937,10.3062133789,0,noncoding
NC_058369.1_95565003_95565107_Felis_catus,0.00060089,none,none,0.8596,4.57769775391,0,noncoding
NC_058369.1_96740917_96741058_Felis_catus,2.95731e-06,none,none,0.7525,9.33978271484,0,noncoding
NC_058369.1_96820261_96820383_Felis_catus,0.000400619,none,none,0.5986,7.83477783203,0,noncoding
NC_058369.1_9890785_9890478_Felis_catus,1.60919e-06,none,none,0.8967,5.05206298828,0,noncoding
NC_058369.1_9932295_9932457_Felis_catus,0.00798671,none,none,1.0899,4.22601318359,0,noncoding
NC_058370.1_101336856_101337025_Felis_catus,0.000125542,none,none,0.9512,6.37872314453,0,noncoding
NC_058370.1_102895241_102895351_Felis_catus,0.00145208,none,none,0.581,6.69354248047,0,noncoding
NC_058370.1_110165162_110165291_Felis_catus,1.94497e-07,none,none,0.5182,5.75323486328,0,noncoding
NC_058370.1_114045126_114044992_Felis_catus,2.09513e-06,none,none,0.3853,10.1228637695,0,noncoding
NC_058370.1_114319717_114319630_Felis_catus,0.00341137,none,none,0.4932,8.85284423828,0,noncoding
NC_058370.1_117837445_117837335_Felis_catus,0.00129992,none,none,0.5141,9.24615478516,0,noncoding
NC_058370.1_118605430_118605190_Felis_catus,0.00083548,none,none,1.0239,9.61749267578,0,noncoding
NC_058370.1_118752914_118752797_Felis_catus,0.000875722,none,none,1.1932,5.36236572266,0,noncoding
NC_058370.1_118781350_118781186_Felis_catus,0.000147339,none,none,0.969,5.56121826172,0,noncoding
NC_058370.1_119454178_119453997_Felis_catus,0.000320285,none,none,1.1512,6.70574951172,0,noncoding
NC_058370.1_119655518_119655391_Felis_catus,0.000194806,none,none,0.9031,9.07098388672,0,noncoding
NC_058370.1_121606946_121606762_Felis_catus,0.00030138,none,none,0.9078,6.69415283203,0,noncoding
NC_058370.1_12474773_12474978_Felis_catus,0.00205624,none,none,0.7365,11.5263061523,0,noncoding
NC_058370.1_12517716_12517626_Felis_catus,0.000386373,none,none,0.5133,3.99884033203,0,noncoding
NC_058370.1_12533599_12533396_Felis_catus,1.24316e-07,none,none,0.7407,9.30291748047,0,noncoding
NC_058370.1_126794413_126794550_Felis_catus,0.000634324,none,none,0.7249,8.25372314453,0,noncoding
NC_058370.1_128543970_128543823_Felis_catus,0.000158465,none,none,0.7512,6.69439697266,0,noncoding
NC_058370.1_13235100_13235002_Felis_catus,8.94059e-05,none,none,0.803,4.31610107422,0,noncoding
NC_058370.1_133206619_133206462_Felis_catus,1.2761e-05,none,none,0.654,7.97589111328,0,noncoding
NC_058370.1_133559841_133559688_Felis_catus,7.38829e-06,none,none,0.7214,6.04827880859,0,noncoding
NC_058370.1_139372969_139373091_Felis_catus,1.60059e-06,none,none,0.9894,7.97552490234,0,noncoding
NC_058370.1_1849827_1849691_Felis_catus,0.000224695,none,none,0.6433,4.59649658203,0,noncoding
NC_058370.1_19085832_19085709_Felis_catus,1e-07,none,none,0.7587,7.87066650391,0,noncoding
NC_058370.1_19453847_19453946_Felis_catus,0.000201871,none,none,0.49,8.88421630859,0,noncoding
NC_058370.1_21471564_21471762_Felis_catus,0.000180567,none,none,0.8545,10.0491333008,0,noncoding
NC_058370.1_21760473_21760352_Felis_catus,0.0253754,none,none,0.9023,11.7052612305,0,noncoding
NC_058370.1_22419310_22419433_Felis_catus,1.11553e-06,none,none,0.8381,7.84747314453,0,noncoding
NC_058370.1_23588489_23588647_Felis_catus,0.000659922,none,none,0.8274,4.62237548828,0,noncoding
NC_058370.1_23790976_23791851_Felis_catus,0.00613185,none,none,1.1546,8.99371337891,0,noncoding
NC_058370.1_24672199_24672074_Felis_catus,4.96621e-05,none,none,0.5545,9.45611572266,0,noncoding
NC_058370.1_26418463_26418299_Felis_catus,5.06515e-05,none,none,0.9021,6.70684814453,0,noncoding
NC_058370.1_26938090_26937925_Felis_catus,0.000695476,none,none,0.5029,5.27496337891,0,noncoding
NC_058370.1_28363054_28363204_Felis_catus,0.00351673,none,none,1.1759,6.96258544922,0,noncoding
NC_058370.1_29890928_29890761_Felis_catus,7.05333e-05,none,none,1.0412,9.00665283203,0,noncoding
NC_058370.1_29984314_29984167_Felis_catus,0.00213045,none,none,0.3882,7.64874267578,0,noncoding
NC_058370.1_30317752_30317482_Felis_catus,0.00405945,none,none,0.96,10.3472290039,0,noncoding
NC_058370.1_35333473_35333624_Felis_catus,9.96447e-05,none,none,0.9375,10.9160766602,0,noncoding
NC_058370.1_42879011_42878903_Felis_catus,2.10347e-05,none,none,0.7895,4.27679443359,0,noncoding
NC_058370.1_42994873_42995020_Felis_catus,3.93825e-05,none,none,1.0535,4.75030517578,0,noncoding
NC_058370.1_43605265_43605424_Felis_catus,0.000804952,none,none,0.7247,9.39654541016,0,noncoding
NC_058370.1_43626728_43626815_Felis_catus,0.000220805,none,none,0.6352,4.86102294922,0,noncoding
NC_058370.1_48210852_48210768_Felis_catus,2.25794e-05,none,none,1.0107,9.38494873047,0,noncoding
NC_058370.1_5085464_5085606_Felis_catus,0.002484,none,none,0.4786,8.52105712891,0,noncoding
NC_058370.1_60352099_60352323_Felis_catus,0.000763089,none,none,0.9779,6.22100830078,0,noncoding
NC_058370.1_62450613_62450712_Felis_catus,0.000273309,none,none,0.9737,9.69708251953,0,noncoding
NC_058370.1_64149768_64149941_Felis_catus,0.00996132,none,none,0.364,7.91510009766,0,noncoding
NC_058370.1_6468989_6468908_Felis_catus,0.00336679,none,none,0.4645,7.99993896484,0,noncoding
NC_058370.1_66012502_66012664_Felis_catus,0.000451548,none,none,1.0193,5.61627197266,0,noncoding
NC_058370.1_73268078_73268275_Felis_catus,0.00195967,none,none,0.8614,12.4808959961,0,noncoding
NC_058370.1_73888110_73887969_Felis_catus,0.00937565,none,none,1.0262,4.19830322266,0,noncoding
NC_058370.1_80344236_80344122_Felis_catus,0.00023228,none,none,0.9095,10.2774047852,0,noncoding
NC_058370.1_86531040_86530758_Felis_catus,0.00674284,none,none,1.1323,0.0,0,noncoding
NC_058370.1_88940940_88940805_Felis_catus,0.013035,none,none,1.0531,11.8302612305,0,noncoding
NC_058370.1_89334434_89334625_Felis_catus,0.00015398,none,none,0.9395,7.87994384766,0,noncoding
NC_058370.1_89967209_89967330_Felis_catus,3.02786e-05,none,none,0.4457,9.10418701172,0,noncoding
NC_058370.1_89968395_89968599_Felis_catus,0.00420765,none,none,0.4745,5.80035400391,0,noncoding
NC_058370.1_90408651_90408558_Felis_catus,0.000114895,none,none,0.6062,11.0003051758,0,noncoding
NC_058370.1_90791071_90791223_Felis_catus,0.000169189,none,none,0.6865,11.705871582,0,noncoding
NC_058370.1_99326700_99326838_Felis_catus,8.34369e-05,none,none,0.6159,7.83624267578,0,noncoding
NC_058370.1_99433651_99433773_Felis_catus,0.000550941,none,none,0.8805,5.22235107422,0,noncoding
NC_058371.1_102216980_102217245_Felis_catus,0.00115365,none,none,0.7059,8.18878173828,0,noncoding
NC_058371.1_112583843_112583688_Felis_catus,1e-07,none,none,0.7317,5.04388427734,0,noncoding
NC_058371.1_122460454_122460370_Felis_catus,1.19818e-05,none,none,0.7575,5.97027587891,0,noncoding
NC_058371.1_125731483_125731627_Felis_catus,0.000333866,none,none,0.6458,8.93988037109,0,noncoding
NC_058371.1_132589124_132588845_Felis_catus,0.00145767,none,none,1.1209,4.36614990234,0,noncoding
NC_058371.1_135629679_135629907_Felis_catus,0.000322804,none,none,0.9312,5.62506103516,0,noncoding
NC_058371.1_13696950_13697078_Felis_catus,8.22356e-05,none,none,0.9462,12.352355957,0,noncoding
NC_058371.1_137128970_137129095_Felis_catus,0.0004844,none,none,0.7038,8.39276123047,0,noncoding
NC_058371.1_141157484_141157390_Felis_catus,1e-07,none,none,0.5869,7.95965576172,0,noncoding
NC_058371.1_141223985_141223868_Felis_catus,7.49674e-05,none,none,0.6338,5.97906494141,0,noncoding
NC_058371.1_141229028_141228920_Felis_catus,0.00136255,none,none,0.8998,9.61932373047,0,noncoding
NC_058371.1_146726603_146726687_Felis_catus,0.00114341,none,none,0.6459,10.5724487305,0,noncoding
NC_058371.1_15689526_15689430_Felis_catus,0.00252456,none,none,0.7196,11.7240600586,0,noncoding
NC_058371.1_159647677_159647501_Felis_catus,7.32001e-05,none,none,0.7874,8.25347900391,0,noncoding
NC_058371.1_159897821_159897630_Felis_catus,9.60128e-06,none,none,0.8192,12.004699707,0,noncoding
NC_058371.1_163937295_163937392_Felis_catus,7.11434e-06,none,none,0.7037,7.72711181641,0,noncoding
NC_058371.1_167677431_167677547_Felis_catus,0.00133576,none,none,0.6134,3.61224365234,0,noncoding
NC_058371.1_172641947_172642217_Felis_catus,0.000637604,none,none,0.4605,8.77301025391,0,noncoding
NC_058371.1_193668972_193668794_Felis_catus,0.000247632,none,none,0.8105,9.58404541016,0,noncoding
NC_058371.1_198862232_198862116_Felis_catus,9.82101e-05,none,none,0.7097,4.28509521484,0,noncoding
NC_058371.1_200175088_200174836_Felis_catus,0.00265097,none,none,0.6253,12.1251831055,0,noncoding
NC_058371.1_202039294_202039394_Felis_catus,0.000613843,none,none,1.034,11.3118286133,0,noncoding
NC_058371.1_202215790_202215976_Felis_catus,3.09399e-05,none,none,0.9855,4.13690185547,0,noncoding
NC_058371.1_203118648_203118508_Felis_catus,0.000108647,none,none,0.9062,4.19635009766,0,noncoding
NC_058371.1_203186611_203186473_Felis_catus,0.000751872,none,none,0.7918,11.4214477539,0,noncoding
NC_058371.1_204372728_204372567_Felis_catus,8.51431e-07,none,none,0.9314,6.15081787109,0,noncoding
NC_058371.1_204967995_204968144_Felis_catus,0.000238981,none,none,1.028,9.21209716797,0,noncoding
NC_058371.1_205045918_205046029_Felis_catus,4.55412e-05,none,none,0.7008,6.52093505859,0,noncoding
NC_058371.1_26283248_26282980_Felis_catus,0.000358087,none,none,0.5661,5.38592529297,0,noncoding
NC_058371.1_33795926_33795845_Felis_catus,0.00230032,none,none,0.899,9.99249267578,0,noncoding
NC_058371.1_34367001_34367213_Felis_catus,1.4663e-06,none,none,1.0081,8.58917236328,0,noncoding
NC_058371.1_34668670_34668441_Felis_catus,1.78072e-05,none,none,0.7346,9.84197998047,0,noncoding
NC_058371.1_35713563_35713422_Felis_catus,0.000209483,none,none,0.9229,11.5327758789,0,noncoding
NC_058371.1_35829383_35829258_Felis_catus,0.00362602,none,none,1.0526,5.82354736328,0,noncoding
NC_058371.1_39283663_39283373_Felis_catus,0.0111889,none,none,1.1726,10.0195922852,0,noncoding
NC_058371.1_42852374_42852489_Felis_catus,2.23431e-05,none,none,0.801,10.2774047852,0,noncoding
NC_058371.1_44469047_44469218_Felis_catus,0.00111603,none,none,1.1191,12.0084838867,0,noncoding
NC_058371.1_44512337_44512242_Felis_catus,0.000448561,none,none,0.7042,9.10101318359,0,noncoding
NC_058371.1_49059489_49059621_Felis_catus,0.00320547,none,none,0.9176,6.88653564453,0,noncoding
NC_058371.1_51638112_51637874_Felis_catus,0.0001123,none,none,1.1142,5.37493896484,0,noncoding
NC_058371.1_52230961_52231143_Felis_catus,0.000602579,none,none,1.123,5.67840576172,0,noncoding
NC_058371.1_52777907_52778006_Felis_catus,0.00341564,none,none,1.0346,10.4133911133,0,noncoding
NC_058371.1_58863239_58863323_Felis_catus,0.000175315,none,none,0.4694,9.29937744141,0,noncoding
NC_058371.1_59209804_59209915_Felis_catus,0.000700945,none,none,0.7783,4.59649658203,0,noncoding
NC_058371.1_59992316_59992459_Felis_catus,6.53028e-06,none,none,0.5754,6.50164794922,0,noncoding
NC_058371.1_66457927_66458046_Felis_catus,0.000180603,none,none,0.6286,5.57354736328,0,noncoding
NC_058371.1_72987563_72988285_Felis_catus,0.00173964,none,none,0.7421,4.58648681641,0,noncoding
NC_058371.1_76954589_76954730_Felis_catus,1.26979e-05,none,none,0.7646,10.0606079102,0,noncoding
NC_058371.1_7836130_7836002_Felis_catus,0.000306823,none,none,0.6279,6.68841552734,0,noncoding
NC_058371.1_84931239_84931134_Felis_catus,1e-07,none,none,0.7365,4.36907958984,0,noncoding
