Name,Score,Start,End
OffNeg_NC_058370.1_139372969_139373091_aligned.fa,-24.8380,none,none
OffNeg_NC_058376.1_98003747_98003924_aligned.fa,-40.8185,none,none
NC_058373.1_71258727_71258887_aligned.fa,-54.7218,none,none
OffNeg_NC_058379.1_1214706_1214579_aligned.fa,-65.7880,none,none
OffPos_NC_058381.1_36362743_36362882_aligned.fa,-54.5066,none,none
OffPos_NC_058375.1_96227652_96227446_aligned.fa,-212.9552,none,none
OffPos_NC_058375.1_24241324_24241451_aligned.fa,-52.0843,none,none
OffNeg_NC_058377.1_56818422_56818541_aligned.fa,-131.0007,none,none
OffNeg_NC_058378.1_56670176_56670276_aligned.fa,-104.6541,none,none
OffNeg_NC_058373.1_71804439_71804671_aligned.fa,-28.2905,none,none
NC_058381.1_40802193_40802099_aligned.fa,-34.7930,none,none
NC_058374.1_77919233_77919101_aligned.fa,-31.6140,none,none
OffNeg_NC_058374.1_93227742_93227598_aligned.fa,-30.0375,none,none
OffPos_NC_058381.1_10773462_10773559_aligned.fa,-8.6907,none,none
OffNeg_NC_058382.1_7449942_7450146_aligned.fa,-157.0035,none,none
NC_058381.1_59548266_59548379_aligned.fa,-14.8343,none,none
OffNeg_NC_058381.1_20378037_20378208_aligned.fa,-73.3346,none,none
OffNeg_NC_058374.1_124981601_124981728_aligned.fa,-84.3048,none,none
OffNeg_NC_058369.1_8004683_8004768_aligned.fa,-340.0308,none,none
NC_058374.1_124130945_124131130_aligned.fa,-49.1719,none,none
OffNeg_NC_058375.1_53471731_53471623_aligned.fa,-94.8496,none,none
NC_058372.1_42015803_42015894_aligned.fa,-6.8414,none,none
NC_058373.1_102571516_102571424_aligned.fa,-2.0012,none,none
OffNeg_NC_058370.1_90791071_90791223_aligned.fa,-144.6633,none,none
NC_058386.1_31248209_31249172_aligned.fa,-352.9990,none,none
NC_058381.1_35036295_35036168_aligned.fa,35.3385,none,none
OffPos_NC_058373.1_37089767_37089878_aligned.fa,-325.2984,none,none
OffNeg_NC_058376.1_81817416_81817278_aligned.fa,-298.5215,none,none
OffPos_NC_058382.1_35316434_35316282_aligned.fa,5.9219,none,none
OffNeg_NC_058375.1_42764229_42764316_aligned.fa,-30.2422,none,none
OffNeg_NC_058371.1_163937295_163937392_aligned.fa,-37.5055,none,none
OffNeg_NC_058373.1_119566936_119566814_aligned.fa,-68.5941,none,none
NC_058377.1_106317115_106317026_aligned.fa,-25.7005,none,none
NC_058382.1_13257593_13257842_aligned.fa,-20.5022,none,none
OffNeg_NC_058381.1_38511448_38511588_aligned.fa,-187.2321,none,none
NC_058373.1_61339478_61339366_aligned.fa,-47.3978,none,none
OffPos_NC_058369.1_10331009_10330773_aligned.fa,-14.2294,none,none
OffNeg_NC_058375.1_102952962_102952747_aligned.fa,-202.0070,none,none
OffNeg_NC_058376.1_110130825_110130664_aligned.fa,-1.9011,none,none
OffPos_NC_058372.1_30114521_30114629_aligned.fa,-35.4794,none,none
NC_058373.1_110818992_110819082_aligned.fa,-72.0616,none,none
NC_058370.1_29984314_29984167_aligned.fa,-46.5316,none,none
OffPos_NC_058369.1_148323541_148323358_aligned.fa,-175.0608,none,none
NC_058374.1_103849969_103850470_aligned.fa,273.1540,none,none
NC_058377.1_77649536_77649652_aligned.fa,-80.0911,none,none
NC_058381.1_41456125_41455994_aligned.fa,-74.0976,none,none
OffPos_NC_058374.1_56966855_56966551_aligned.fa,-143.4792,none,none
NC_058381.1_56686547_56686446_aligned.fa,-48.0153,none,none
OffNeg_NC_058377.1_10117981_10118169_aligned.fa,5.6605,none,none
OffNeg_NC_058379.1_10714578_10714800_aligned.fa,-136.7626,none,none
OffPos_NC_058375.1_126082364_126082267_aligned.fa,-38.8113,none,none
NC_058373.1_119946124_119945962_aligned.fa,-25.7735,none,none
OffNeg_NC_058371.1_52777907_52778006_aligned.fa,-3.6039,none,none
OffNeg_NC_058368.1_172841533_172841652_aligned.fa,-234.1487,none,none
OffNeg_NC_058369.1_17668550_17668669_aligned.fa,-13.7883,none,none
OffNeg_NC_058369.1_163982066_163982222_aligned.fa,-12.7468,none,none
NC_058370.1_73268078_73268275_aligned.fa,133.7964,none,none
OffNeg_NC_058377.1_115140432_115140239_aligned.fa,-212.7047,none,none
OffNeg_NC_058381.1_18094583_18094465_aligned.fa,-23.1242,none,none
OffNeg_NC_058378.1_33942183_33942057_aligned.fa,-163.0897,none,none
OffNeg_NC_058379.1_9954488_9954282_aligned.fa,-241.0759,none,none
NC_058368.1_87866546_87866464_aligned.fa,-76.9001,none,none
NC_058379.1_53554131_53553977_aligned.fa,-53.2641,none,none
OffNeg_NC_058371.1_26283248_26282980_aligned.fa,-146.7399,none,none
OffNeg_NC_058386.1_124994372_124994462_aligned.fa,-38.6881,none,none
OffNeg_NC_058372.1_136090406_136090535_aligned.fa,-27.1944,none,none
NC_058374.1_123671017_123671151_aligned.fa,-60.6967,none,none
OffNeg_NC_058379.1_592880_593065_aligned.fa,-98.3576,none,none
OffNeg_NC_058370.1_89967209_89967330_aligned.fa,5.5471,none,none
OffPos_NC_058382.1_10720849_10720706_aligned.fa,-409.8100,none,none
NC_058370.1_13235100_13235002_aligned.fa,-275.8065,none,none
OffPos_NC_058375.1_5752661_5752754_aligned.fa,0.0472,none,none
NC_058373.1_36773501_36773323_aligned.fa,-46.4203,none,none
OffPos_NC_058381.1_60359266_60359403_aligned.fa,-101.0986,none,none
NC_058384.1_63170833_63170719_aligned.fa,-43.0161,none,none
OffPos_NC_058369.1_18424421_18424229_aligned.fa,-87.0232,none,none
NC_058376.1_124543579_124543408_aligned.fa,17.8252,none,none
OffPos_NC_058371.1_86490826_86490944_aligned.fa,-16.7800,none,none
OffPos_NC_058374.1_83774755_83774951_aligned.fa,-146.2623,none,none
OffNeg_NC_058373.1_103675279_103675567_aligned.fa,-200.8159,none,none
OffPos_NC_058376.1_78110349_78110220_aligned.fa,-104.0072,none,none
NC_058375.1_203443440_203443606_aligned.fa,-22.4218,none,none
OffPos_NC_058376.1_34613695_34613584_aligned.fa,-154.6997,none,none
NC_058377.1_32156326_32155928_aligned.fa,-271.7847,none,none
OffNeg_NC_058381.1_629723_629612_aligned.fa,-103.8990,none,none
OffPos_NC_058382.1_7026806_7027061_aligned.fa,-106.9583,none,none
OffNeg_NC_058382.1_5096202_5096068_aligned.fa,-7.0686,none,none
OffNeg_NC_058380.1_56845549_56845389_aligned.fa,-89.6412,none,none
OffNeg_NC_058385.1_73588500_73588401_aligned.fa,-67.3737,none,none
NC_058376.1_153740356_153740151_aligned.fa,-230.2011,none,none
NC_058369.1_38388531_38388348_aligned.fa,-74.6142,none,none
NC_058385.1_67035895_67036073_aligned.fa,-89.9827,none,none
NC_058382.1_31824738_31824471_aligned.fa,27.1076,none,none
OffPos_NC_058369.1_56025990_56026086_aligned.fa,1.0438,none,none
OffNeg_NC_058383.1_6229541_6229743_aligned.fa,-81.9762,none,none
OffPos_NC_058375.1_214163381_214163484_aligned.fa,-37.4039,none,none
NC_058372.1_30762054_30762161_aligned.fa,-5.7791,none,none
OffNeg_NC_058375.1_131731292_131731163_aligned.fa,-77.5609,none,none
NC_058373.1_18607767_18607609_aligned.fa,-17.9019,none,none
NC_058372.1_3008534_3008661_aligned.fa,-29.2673,none,none
NC_058370.1_35333473_35333624_aligned.fa,20.4100,none,none
OffNeg_NC_058368.1_11354751_11354850_aligned.fa,-65.2447,none,none
OffPos_NC_058368.1_132522425_132522295_aligned.fa,-76.6881,none,none
NC_058381.1_47449271_47449141_aligned.fa,-84.2899,none,none
OffPos_NC_058373.1_110342621_110342431_aligned.fa,-117.9447,none,none
OffNeg_NC_058370.1_60352099_60352323_aligned.fa,-208.5173,none,none
NC_058379.1_62636359_62636455_aligned.fa,-24.6007,none,none
NC_058377.1_3164728_3164618_aligned.fa,-75.6292,none,none
OffPos_NC_058378.1_21960500_21960376_aligned.fa,-121.7930,none,none
OffPos_NC_058386.1_101073643_101073844_aligned.fa,-13.5243,none,none
OffNeg_NC_058368.1_24429895_24429808_aligned.fa,-11.2437,none,none
OffNeg_NC_058372.1_15032631_15032769_aligned.fa,-16.2968,none,none
NC_058368.1_72123430_72123293_aligned.fa,28.7696,none,none
OffPos_NC_058382.1_8259830_8259732_aligned.fa,-125.6187,none,none
OffNeg_NC_058375.1_53229625_53229774_aligned.fa,-184.6994,none,none
OffPos_NC_058372.1_127791414_127791560_aligned.fa,-224.2070,none,none
OffPos_NC_058383.1_17143805_17143675_aligned.fa,-9.4963,none,none
NC_058373.1_74266697_74266812_aligned.fa,-89.5672,none,none
NC_058376.1_81291956_81292086_aligned.fa,-43.0169,none,none
NC_058381.1_13240049_13240130_aligned.fa,-26.6097,none,none
OffPos_NC_058368.1_100143404_100143247_aligned.fa,-105.5265,none,none
NC_058375.1_71562945_71562810_aligned.fa,-67.8610,none,none
OffPos_NC_058369.1_7523720_7523607_aligned.fa,-9.6036,none,none
NC_058369.1_86818329_86818212_aligned.fa,-75.0534,none,none
OffPos_NC_058373.1_39494052_39494228_aligned.fa,-109.9006,none,none
NC_058377.1_59183428_59183534_aligned.fa,-25.4807,none,none
OffNeg_NC_058375.1_187545158_187545064_aligned.fa,-150.5428,none,none
OffPos_NC_058386.1_125692356_125692481_aligned.fa,1.5082,none,none
OffNeg_NC_058369.1_20667425_20667530_aligned.fa,3.7806,none,none
OffPos_NC_058368.1_209242684_209242800_aligned.fa,-150.5583,none,none
NC_058374.1_99966103_99966013_aligned.fa,-61.6017,none,none
OffNeg_NC_058369.1_164652416_164652512_aligned.fa,-2.6471,none,none
OffPos_NC_058369.1_12296002_12295858_aligned.fa,-68.3348,none,none
OffPos_NC_058376.1_82862990_82862807_aligned.fa,-125.9990,none,none
OffNeg_NC_058377.1_3164728_3164618_aligned.fa,-44.6438,none,none
OffNeg_NC_058380.1_94622902_94622818_aligned.fa,-67.1946,none,none
OffNeg_NC_058372.1_3008534_3008661_aligned.fa,14.6458,none,none
NC_058384.1_10344960_10345053_aligned.fa,-16.0023,none,none
OffNeg_NC_058369.1_154668047_154667905_aligned.fa,-187.9272,none,none
OffNeg_NC_058373.1_45998632_45998782_aligned.fa,-302.5949,none,none
OffPos_NC_058371.1_112583843_112583688_aligned.fa,-146.2059,none,none
OffNeg_NC_058382.1_15087923_15088055_aligned.fa,-99.4930,none,none
OffNeg_NC_058371.1_39283663_39283373_aligned.fa,-159.8093,none,none
NC_058368.1_195468379_195468549_aligned.fa,-5.6701,none,none
OffNeg_NC_058375.1_85491265_85491698_aligned.fa,-108.2924,none,none
NC_058370.1_114319717_114319630_aligned.fa,-30.9528,none,none
OffNeg_NC_058386.1_38509726_38509566_aligned.fa,-101.0680,none,none
OffPos_NC_058370.1_12517716_12517626_aligned.fa,5.5099,none,none
OffNeg_NC_058377.1_110122843_110122628_aligned.fa,-12.9032,none,none
NC_058383.1_6229541_6229743_aligned.fa,166.2080,none,none
OffPos_NC_058376.1_104938501_104938634_aligned.fa,-64.9626,none,none
OffPos_NC_058372.1_106809669_106809586_aligned.fa,-23.7528,none,none
OffPos_NC_058375.1_169880683_169880542_aligned.fa,-29.1942,none,none
OffPos_NC_058371.1_49059489_49059621_aligned.fa,-111.7697,none,none
OffNeg_NC_058381.1_46696217_46696068_aligned.fa,-158.4604,none,none
NC_058382.1_5096202_5096068_aligned.fa,-61.2758,none,none
OffPos_NC_058369.1_26150677_26150815_aligned.fa,-247.6149,none,none
NC_058382.1_61006628_61006734_aligned.fa,-349.1378,none,none
OffNeg_NC_058368.1_21920699_21920840_aligned.fa,-138.1907,none,none
OffNeg_NC_058371.1_204372728_204372567_aligned.fa,-124.7016,none,none
OffNeg_NC_058375.1_45977106_45976991_aligned.fa,-19.0112,none,none
OffNeg_NC_058381.1_27365920_27365788_aligned.fa,-7.5181,none,none
OffPos_NC_058371.1_59209804_59209915_aligned.fa,-91.7983,none,none
OffPos_NC_058375.1_13084988_13085101_aligned.fa,-200.7312,none,none
OffPos_NC_058373.1_53552510_53552286_aligned.fa,-243.0032,none,none
OffPos_NC_058380.1_60473432_60473699_aligned.fa,-309.2288,none,none
OffNeg_NC_058369.1_145194018_145193897_aligned.fa,-31.6753,none,none
OffPos_NC_058375.1_213086406_213086523_aligned.fa,-15.8785,none,none
OffPos_NC_058368.1_211304612_211304762_aligned.fa,7.3759,none,none
NC_058385.1_82537526_82537390_aligned.fa,-46.2979,none,none
NC_058372.1_94670467_94670333_aligned.fa,-10.8689,none,none
OffPos_NC_058375.1_111592886_111593003_aligned.fa,-0.3911,none,none
OffPos_NC_058375.1_1960844_1960715_aligned.fa,-127.4811,none,none
NC_058377.1_54676798_54677361_aligned.fa,56.3054,none,none
OffNeg_NC_058375.1_23906121_23906004_aligned.fa,-98.5955,none,none
NC_058369.1_16867725_16867853_aligned.fa,-28.7395,none,none
NC_058384.1_23449656_23450783_aligned.fa,-436.3095,none,none
OffPos_NC_058371.1_72987563_72988285_aligned.fa,-305.3784,none,none
OffPos_NC_058374.1_19787353_19787176_aligned.fa,-138.2525,none,none
OffPos_NC_058375.1_188953496_188953613_aligned.fa,-166.6169,none,none
OffPos_NC_058375.1_55304683_55304543_aligned.fa,9.0149,none,none
NC_058376.1_45538559_45538685_aligned.fa,-30.1075,none,none
NC_058381.1_17588598_17588450_aligned.fa,-45.2183,none,none
OffPos_NC_058376.1_83295889_83295712_aligned.fa,-140.8151,none,none
OffPos_NC_058378.1_54317690_54317839_aligned.fa,-93.8774,none,none
NC_058372.1_32080855_32080770_aligned.fa,-47.0860,none,none
NC_058368.1_36138269_36138141_aligned.fa,-82.9888,none,none
OffNeg_NC_058376.1_67536758_67536626_aligned.fa,-277.5398,none,none
OffPos_NC_058375.1_166688664_166688385_aligned.fa,-209.0500,none,none
OffPos_NC_058384.1_63022577_63022754_aligned.fa,-230.4601,none,none
OffNeg_NC_058377.1_113862038_113861945_aligned.fa,2.9754,none,none
OffNeg_NC_058370.1_110165162_110165291_aligned.fa,-56.6867,none,none
OffPos_NC_058369.1_101763682_101763769_aligned.fa,-19.5288,none,none
OffPos_NC_058373.1_40301668_40301758_aligned.fa,-242.9868,none,none
NC_058381.1_43230683_43230430_aligned.fa,69.3406,none,none
NC_058375.1_149338417_149338300_aligned.fa,-16.7006,none,none
OffPos_NC_058377.1_110304630_110304730_aligned.fa,-42.7040,none,none
NC_058379.1_9954488_9954282_aligned.fa,40.3575,none,none
OffPos_NC_058377.1_107070638_107070771_aligned.fa,-132.4005,none,none
OffNeg_NC_058368.1_100944920_100945064_aligned.fa,-74.2153,none,none
NC_058370.1_26418463_26418299_aligned.fa,-35.1340,none,none
OffNeg_NC_058371.1_146726603_146726687_aligned.fa,-81.7138,none,none
OffPos_NC_058370.1_66012502_66012664_aligned.fa,-141.7815,none,none
OffNeg_NC_058369.1_160370390_160370534_aligned.fa,-184.3899,none,none
OffPos_NC_058376.1_150585777_150585633_aligned.fa,33.8273,none,none
OffPos_NC_058375.1_162709248_162709092_aligned.fa,-90.9078,none,none
OffPos_NC_058375.1_16191992_16192097_aligned.fa,0.6356,none,none
NC_058374.1_141823238_141823124_aligned.fa,-70.5455,none,none
NC_058375.1_34473343_34473433_aligned.fa,-70.2778,none,none
OffPos_NC_058380.1_92502454_92502661_aligned.fa,-7.9206,none,none
NC_058378.1_55559750_55559536_aligned.fa,168.7520,none,none
OffNeg_NC_058380.1_92086400_92086484_aligned.fa,8.7796,none,none
OffPos_NC_058381.1_1820045_1819961_aligned.fa,-21.9254,none,none
OffPos_NC_058384.1_49842_49985_aligned.fa,-0.0282,none,none
OffPos_NC_058371.1_204967995_204968144_aligned.fa,5.3700,none,none
OffNeg_NC_058382.1_60743874_60743756_aligned.fa,-264.0525,none,none
NC_058373.1_74337630_74337896_aligned.fa,48.8789,none,none
NC_058375.1_203163061_203162947_aligned.fa,-33.5816,none,none
OffNeg_NC_058375.1_175843255_175843354_aligned.fa,-70.5713,none,none
OffPos_NC_058373.1_144052712_144053006_aligned.fa,-60.5313,none,none
OffNeg_NC_058382.1_55112690_55112796_aligned.fa,-48.8289,none,none
NC_058373.1_27545320_27545187_aligned.fa,-21.6638,none,none
NC_058382.1_7449942_7450146_aligned.fa,189.3925,none,none
OffPos_NC_058383.1_20607444_20606807_aligned.fa,-490.1099,none,none
OffPos_NC_058373.1_131439182_131439092_aligned.fa,-80.8323,none,none
NC_058369.1_8004683_8004768_aligned.fa,-10.6712,none,none
OffPos_NC_058370.1_117837445_117837335_aligned.fa,-4.0613,none,none
OffPos_NC_058370.1_23588489_23588647_aligned.fa,-148.1316,none,none
OffNeg_NC_058376.1_157513417_157513572_aligned.fa,-162.3814,none,none
OffPos_NC_058372.1_37216884_37217046_aligned.fa,-146.6555,none,none
NC_058370.1_90408651_90408558_aligned.fa,-51.5452,none,none
OffNeg_NC_058373.1_67703309_67703451_aligned.fa,-112.4438,none,none
NC_058379.1_1214706_1214579_aligned.fa,-12.6558,none,none
NC_058370.1_101336856_101337025_aligned.fa,87.6750,none,none
OffNeg_NC_058386.1_110781145_110781252_aligned.fa,-64.4482,none,none
OffNeg_NC_058370.1_118752914_118752797_aligned.fa,-2.7213,none,none
NC_058368.1_135820738_135820895_aligned.fa,-8.7344,none,none
NC_058369.1_39892025_39891897_aligned.fa,-45.3465,none,none
OffPos_NC_058379.1_16450350_16450038_aligned.fa,-81.0077,none,none
OffNeg_NC_058378.1_73767292_73767382_aligned.fa,-125.3750,none,none
NC_058371.1_193668972_193668794_aligned.fa,-27.6168,none,none
OffPos_NC_058374.1_93801683_93801523_aligned.fa,-170.4005,none,none
NC_058374.1_21877700_21877863_aligned.fa,-7.0692,none,none
OffPos_NC_058371.1_85240772_85240983_aligned.fa,2.9891,none,none
OffNeg_NC_058380.1_83972422_83972280_aligned.fa,-142.4691,none,none
OffNeg_NC_058385.1_66476772_66476636_aligned.fa,-57.8856,none,none
OffPos_NC_058376.1_143292808_143292720_aligned.fa,-78.1145,none,none
OffPos_NC_058384.1_31758874_31758632_aligned.fa,-275.9363,none,none
NC_058381.1_28566505_28566298_aligned.fa,-9.5521,none,none
OffPos_NC_058382.1_17384661_17384774_aligned.fa,1.8286,none,none
NC_058375.1_96958771_96958866_aligned.fa,-93.0523,none,none
NC_058375.1_6835857_6835694_aligned.fa,-38.4021,none,none
OffPos_NC_058374.1_44442766_44442886_aligned.fa,2.1952,none,none
OffPos_NC_058372.1_11561122_11561251_aligned.fa,-194.1701,none,none
OffNeg_NC_058384.1_66482237_66482630_aligned.fa,-565.8866,none,none
NC_058369.1_12937217_12937025_aligned.fa,282.4702,none,none
OffNeg_NC_058376.1_70866026_70865876_aligned.fa,-74.9073,none,none
OffPos_NC_058369.1_464225_464350_aligned.fa,-201.7382,none,none
NC_058368.1_218669458_218670340_aligned.fa,-151.5667,none,none
NC_058372.1_33982004_33982108_aligned.fa,-23.0920,none,none
NC_058375.1_29147273_29146594_aligned.fa,527.6111,none,none
NC_058373.1_62204049_62203927_aligned.fa,4.4703,none,none
OffNeg_NC_058384.1_2679641_2679740_aligned.fa,-139.2913,none,none
OffNeg_NC_058383.1_37077557_37077704_aligned.fa,-89.3579,none,none
OffNeg_NC_058384.1_36390184_36390313_aligned.fa,-150.4007,none,none
NC_058371.1_13696950_13697078_aligned.fa,-15.3226,none,none
OffNeg_NC_058370.1_28363054_28363204_aligned.fa,-146.8720,none,none
OffPos_NC_058377.1_108427689_108427812_aligned.fa,4.3347,none,none
NC_058369.1_82013949_82013820_aligned.fa,-55.1652,none,none
NC_058384.1_2106208_2106362_aligned.fa,144.1902,none,none
OffPos_NC_058369.1_52160788_52160892_aligned.fa,-136.0199,none,none
OffPos_NC_058376.1_131070747_131070567_aligned.fa,-191.5450,none,none
OffNeg_NC_058375.1_178400070_178400161_aligned.fa,-8.3188,none,none
OffNeg_NC_058369.1_5784665_5784761_aligned.fa,-93.4821,none,none
NC_058379.1_80073747_80073844_aligned.fa,-37.7051,none,none
NC_058369.1_140810418_140810775_aligned.fa,-257.5836,none,none
OffNeg_NC_058369.1_53234602_53234463_aligned.fa,-180.3472,none,none
OffPos_NC_058373.1_3187705_3187620_aligned.fa,1.5214,none,none
OffNeg_NC_058371.1_34367001_34367213_aligned.fa,-120.1950,none,none
NC_058379.1_66838923_66838830_aligned.fa,-40.8298,none,none
NC_058379.1_19225569_19225376_aligned.fa,-45.0425,none,none
OffPos_NC_058372.1_120647667_120647544_aligned.fa,-34.6342,none,none
OffPos_NC_058368.1_211471101_211470951_aligned.fa,-1.0164,none,none
NC_058379.1_17852371_17852176_aligned.fa,86.1388,none,none
NC_058369.1_18757658_18757739_aligned.fa,-75.9997,none,none
NC_058382.1_15294518_15294627_aligned.fa,-13.2747,none,none
OffPos_NC_058382.1_33641455_33641584_aligned.fa,-69.8679,none,none
NC_058384.1_22053175_22053386_aligned.fa,-16.1485,none,none
OffPos_NC_058385.1_62847300_62847075_aligned.fa,-195.4057,none,none
OffPos_NC_058377.1_106164989_106164899_aligned.fa,-122.5171,none,none
NC_058385.1_8722490_8722349_aligned.fa,16.2249,none,none
OffPos_NC_058374.1_72058723_72058549_aligned.fa,-223.5064,none,none
OffNeg_NC_058368.1_123601720_123601852_aligned.fa,-10.2301,none,none
OffPos_NC_058383.1_32548397_32547544_aligned.fa,-59.6840,none,none
OffPos_NC_058368.1_51189148_51189025_aligned.fa,-54.0970,none,none
NC_058375.1_166612476_166612389_aligned.fa,-84.7428,none,none
OffNeg_NC_058382.1_47626018_47625890_aligned.fa,-139.2302,none,none
NC_058372.1_144100880_144101020_aligned.fa,-41.4330,none,none
NC_058383.1_17416292_17416211_aligned.fa,-8.6221,none,none
NC_058377.1_108076903_108076771_aligned.fa,-7.3323,none,none
NC_058376.1_46676592_46676679_aligned.fa,-39.7462,none,none
NC_058382.1_14870641_14870437_aligned.fa,191.0239,none,none
OffNeg_NC_058377.1_14638705_14638572_aligned.fa,-189.4354,none,none
NC_058370.1_48210852_48210768_aligned.fa,-113.2492,none,none
OffPos_NC_058377.1_98700632_98700726_aligned.fa,-70.9857,none,none
OffNeg_NC_058369.1_18772769_18772943_aligned.fa,-38.7557,none,none
OffNeg_NC_058377.1_43377493_43377395_aligned.fa,-54.2397,none,none
OffPos_NC_058369.1_13565318_13565126_aligned.fa,-151.2069,none,none
OffPos_NC_058380.1_63454542_63454661_aligned.fa,-228.1679,none,none
OffPos_NC_058375.1_85598984_85599128_aligned.fa,-103.8042,none,none
OffPos_NC_058386.1_91942931_91942781_aligned.fa,-55.2328,none,none
OffNeg_NC_058369.1_76537410_76537755_aligned.fa,-383.1028,none,none
OffPos_NC_058368.1_114260154_114260058_aligned.fa,-57.4468,none,none
OffPos_NC_058375.1_58208633_58208750_aligned.fa,-76.4447,none,none
OffPos_NC_058368.1_10339999_10339865_aligned.fa,-66.2227,none,none
NC_058374.1_43445636_43445864_aligned.fa,-200.4548,none,none
OffNeg_NC_058375.1_214962237_214962372_aligned.fa,-223.3277,none,none
NC_058373.1_73366773_73366938_aligned.fa,-73.8050,none,none
NC_058368.1_211831080_211831224_aligned.fa,-3.8355,none,none
OffPos_NC_058375.1_188812310_188812402_aligned.fa,5.0537,none,none
NC_058383.1_17006068_17005962_aligned.fa,-115.2270,none,none
OffNeg_NC_058373.1_39494052_39494228_aligned.fa,-286.7589,none,none
