Name,Score,Start,End,
NC_054857.1_1881589_1881878_Aspergillus_puulaauensis,336,54,389
NC_054857.1_1881941_1882069_Aspergillus_puulaauensis,144,62,205
NC_054857.1_1887830_1887395_Aspergillus_puulaauensis,492,43,534
NC_054857.1_1945425_1945506_Aspergillus_puulaauensis,105,3,107
NC_054857.1_2031966_2032049_Aspergillus_puulaauensis,231,2,232
NC_054857.1_2062741_2062867_Aspergillus_puulaauensis,192,44,235
NC_054857.1_2088903_2089769_Aspergillus_puulaauensis,930,14,943
NC_054857.1_214391_214616_Aspergillus_puulaauensis,333,1,333
NC_054857.1_2155202_2154431_Aspergillus_puulaauensis,816,62,877
NC_054857.1_2222971_2223174_Aspergillus_puulaauensis,252,63,314
NC_054857.1_2244922_2245035_Aspergillus_puulaauensis,219,1,219
NC_054857.1_2269076_2268796_Aspergillus_puulaauensis,303,50,352
NC_054857.1_2320940_2319965_Aspergillus_puulaauensis,972,76,1047
NC_054857.1_2375710_2375627_Aspergillus_puulaauensis,153,1,153
NC_054857.1_2392940_2393201_Aspergillus_puulaauensis,315,26,340
NC_054857.1_2447596_2447715_Aspergillus_puulaauensis,195,3,197
NC_054857.1_2449753_2449624_Aspergillus_puulaauensis,255,9,263
NC_054857.1_2465745_2465859_Aspergillus_puulaauensis,249,5,253
NC_054857.1_2477444_2478015_Aspergillus_puulaauensis,648,3,650
NC_054857.1_2501116_2501200_Aspergillus_puulaauensis,234,1,234
NC_054857.1_2524069_2523884_Aspergillus_puulaauensis,336,1,336
NC_054857.1_257343_257678_Aspergillus_puulaauensis,483,3,485
NC_054857.1_2612020_2612311_Aspergillus_puulaauensis,348,77,424
NC_054857.1_265610_265754_Aspergillus_puulaauensis,249,2,250
NC_054857.1_2657425_2657556_Aspergillus_puulaauensis,252,3,254
NC_054857.1_2690148_2690235_Aspergillus_puulaauensis,234,3,236
NC_054857.1_2740932_2740379_Aspergillus_puulaauensis,704,3,704
NC_054857.1_2755132_2755285_Aspergillus_puulaauensis,270,2,271
NC_054857.1_2811608_2811495_Aspergillus_puulaauensis,186,14,199
NC_054857.1_2836467_2836184_Aspergillus_puulaauensis,342,14,355
NC_054857.1_2859032_2859166_Aspergillus_puulaauensis,201,56,256
NC_054857.1_2861532_2861647_Aspergillus_puulaauensis,186,80,265
NC_054857.1_2865502_2865359_Aspergillus_puulaauensis,276,3,278
NC_054857.1_2918407_2917708_Aspergillus_puulaauensis,723,49,771
NC_054857.1_2937335_2937884_Aspergillus_puulaauensis,558,65,622
NC_054857.1_300743_300841_Aspergillus_puulaauensis,189,37,225
NC_054857.1_3007976_3008075_Aspergillus_puulaauensis,207,3,209
NC_054857.1_3036899_3037192_Aspergillus_puulaauensis,348,43,390
NC_054857.1_3048801_3049872_Aspergillus_puulaauensis,348,610,957
NC_054857.1_3049946_3050390_Aspergillus_puulaauensis,489,56,544
NC_054857.1_3059363_3058421_Aspergillus_puulaauensis,951,64,1014
NC_054857.1_3062689_3062778_Aspergillus_puulaauensis,237,3,239
NC_054857.1_3064239_3064836_Aspergillus_puulaauensis,603,68,670
NC_054857.1_3109846_3109756_Aspergillus_puulaauensis,144,76,219
NC_054857.1_3144646_3144796_Aspergillus_puulaauensis,301,2,301
NC_054857.1_3168567_3169234_Aspergillus_puulaauensis,723,35,757
NC_054857.1_3173585_3173426_Aspergillus_puulaauensis,228,1,228
NC_054857.1_3183845_3183685_Aspergillus_puulaauensis,282,29,310
NC_054857.1_3184942_3183896_Aspergillus_puulaauensis,1080,43,1122
NC_054857.1_3186707_3186829_Aspergillus_puulaauensis,237,1,237
NC_054857.1_3187234_3187441_Aspergillus_puulaauensis,219,66,284
NC_054857.1_3200545_3199521_Aspergillus_puulaauensis,1041,56,1096
NC_054857.1_3200934_3200848_Aspergillus_puulaauensis,234,3,236
NC_054857.1_3207758_3208188_Aspergillus_puulaauensis,516,65,580
NC_054857.1_321425_321084_Aspergillus_puulaauensis,441,23,463
NC_054857.1_3358793_3359131_Aspergillus_puulaauensis,387,77,463
NC_054857.1_337509_337414_Aspergillus_puulaauensis,237,2,238
NC_054857.1_3393766_3393585_Aspergillus_puulaauensis,273,16,288
NC_054857.1_343165_342220_Aspergillus_puulaauensis,957,61,1017
NC_054857.1_3510109_3510324_Aspergillus_puulaauensis,357,3,359
NC_054857.1_3515361_3516134_Aspergillus_puulaauensis,840,11,850
NC_054857.1_3516213_3516739_Aspergillus_puulaauensis,597,3,599
NC_054857.1_3530158_3530610_Aspergillus_puulaauensis,471,59,529
NC_054857.1_3538424_3537660_Aspergillus_puulaauensis,780,57,836
NC_054857.1_357236_356738_Aspergillus_puulaauensis,537,48,584
NC_054857.1_362096_362227_Aspergillus_puulaauensis,264,1,264
NC_054857.1_3633614_3633708_Aspergillus_puulaauensis,222,23,244
NC_054857.1_3634262_3634526_Aspergillus_puulaauensis,267,3,269
NC_054857.1_3643026_3643203_Aspergillus_puulaauensis,246,1,246
NC_054857.1_3663703_3663228_Aspergillus_puulaauensis,624,1,624
NC_054857.1_3682868_3682685_Aspergillus_puulaauensis,261,3,263
NC_054857.1_3686796_3686877_Aspergillus_puulaauensis,207,2,208
NC_054857.1_3687631_3687823_Aspergillus_puulaauensis,207,63,269
NC_054857.1_369274_370051_Aspergillus_puulaauensis,849,2,850
NC_054857.1_3736552_3735778_Aspergillus_puulaauensis,837,10,846
NC_054857.1_3744725_3744227_Aspergillus_puulaauensis,516,55,570
NC_054857.1_3810006_3809312_Aspergillus_puulaauensis,750,64,813
NC_054857.1_3877031_3876739_Aspergillus_puulaauensis,372,1,372
NC_054857.1_3890261_3889942_Aspergillus_puulaauensis,411,25,435
NC_054857.1_3936117_3935836_Aspergillus_puulaauensis,378,2,379
NC_054857.1_3980768_3980505_Aspergillus_puulaauensis,411,3,413
NC_054857.1_3998622_3998170_Aspergillus_puulaauensis,528,1,528
NC_054857.1_4073983_4074924_Aspergillus_puulaauensis,960,55,1014
NC_054857.1_4139011_4138159_Aspergillus_puulaauensis,849,76,924
NC_054857.1_4161071_4160641_Aspergillus_puulaauensis,435,76,510
NC_054857.1_4236709_4237256_Aspergillus_puulaauensis,615,50,664
NC_054857.1_4279450_4279178_Aspergillus_puulaauensis,237,2,238
NC_054857.1_4287962_4288306_Aspergillus_puulaauensis,441,32,472
NC_054857.1_4288723_4289298_Aspergillus_puulaauensis,651,2,652
NC_054857.1_4355118_4354798_Aspergillus_puulaauensis,384,3,386
NC_054857.1_4378005_4378125_Aspergillus_puulaauensis,132,65,196
NC_054857.1_4408949_4407954_Aspergillus_puulaauensis,1008,60,1067
NC_054857.1_4449291_4449501_Aspergillus_puulaauensis,228,2,229
NC_054857.1_4464390_4464718_Aspergillus_puulaauensis,393,77,469
NC_054857.1_4503113_4504056_Aspergillus_puulaauensis,1062,2,1063
NC_054857.1_4564230_4563943_Aspergillus_puulaauensis,321,116,436
NC_054857.1_4572606_4573371_Aspergillus_puulaauensis,783,56,838
NC_054857.1_4574555_4574641_Aspergillus_puulaauensis,159,77,235
NC_054857.1_462130_462661_Aspergillus_puulaauensis,682,2,682
NC_054857.1_4648826_4649024_Aspergillus_puulaauensis,267,3,269
NC_054857.1_4660499_4661403_Aspergillus_puulaauensis,939,56,994
NC_054857.1_4661454_4662560_Aspergillus_puulaauensis,1116,64,1179
NC_054857.1_4721987_4721886_Aspergillus_puulaauensis,168,3,170
NC_054857.1_4728037_4728378_Aspergillus_puulaauensis,372,47,418
NC_054857.1_4784210_4785131_Aspergillus_puulaauensis,933,77,1009
NC_054857.1_4814665_4814539_Aspergillus_puulaauensis,186,4,189
NC_054857.1_4820435_4820281_Aspergillus_puulaauensis,267,7,273
NC_054857.1_4822234_4823003_Aspergillus_puulaauensis,813,30,842
NC_054857.1_4824284_4824124_Aspergillus_puulaauensis,207,3,209
NC_054857.1_4863615_4863471_Aspergillus_puulaauensis,192,63,254
NC_054857.1_4877398_4877068_Aspergillus_puulaauensis,444,3,446
NC_054857.1_4899003_4898691_Aspergillus_puulaauensis,462,1,462
NC_054857.1_4927418_4927893_Aspergillus_puulaauensis,582,44,625
NC_054857.1_4960162_4960354_Aspergillus_puulaauensis,243,71,313
NC_054857.1_4973363_4974119_Aspergillus_puulaauensis,753,77,829
NC_054857.1_4999063_4999162_Aspergillus_puulaauensis,246,3,248
NC_054857.1_5048382_5047281_Aspergillus_puulaauensis,1137,52,1188
NC_054857.1_5140064_5139491_Aspergillus_puulaauensis,645,1,645
NC_054857.1_515639_516220_Aspergillus_puulaauensis,624,67,690
NC_054857.1_5163319_5163220_Aspergillus_puulaauensis,198,51,248
NC_054857.1_517081_516765_Aspergillus_puulaauensis,351,38,388
NC_054857.1_5205587_5205089_Aspergillus_puulaauensis,642,3,644
NC_054857.1_529183_528133_Aspergillus_puulaauensis,1071,52,1122
NC_054857.1_5410025_5410727_Aspergillus_puulaauensis,399,63,461
NC_054857.1_5424740_5425248_Aspergillus_puulaauensis,519,67,585
NC_054857.1_5465244_5465328_Aspergillus_puulaauensis,180,3,182
NC_054857.1_547021_547138_Aspergillus_puulaauensis,156,77,232
NC_054857.1_5487300_5486956_Aspergillus_puulaauensis,435,5,439
NC_054857.1_5498959_5499218_Aspergillus_puulaauensis,410,3,410
NC_054857.1_5530778_5530910_Aspergillus_puulaauensis,273,10,282
NC_054857.1_5531251_5531335_Aspergillus_puulaauensis,159,3,161
NC_054857.1_5544445_5544285_Aspergillus_puulaauensis,240,10,249
NC_054857.1_5549034_5549135_Aspergillus_puulaauensis,186,1,186
NC_054857.1_5590938_5591733_Aspergillus_puulaauensis,795,74,868
NC_054857.1_5623331_5623234_Aspergillus_puulaauensis,189,19,207
NC_054857.1_5644012_5644609_Aspergillus_puulaauensis,606,65,670
NC_054857.1_5655997_5656219_Aspergillus_puulaauensis,255,77,331
NC_054857.1_5692877_5692459_Aspergillus_puulaauensis,501,34,534
NC_054857.1_575040_574572_Aspergillus_puulaauensis,216,40,255
NC_054857.1_5767930_5767653_Aspergillus_puulaauensis,348,2,349
NC_054857.1_5778968_5779220_Aspergillus_puulaauensis,321,77,397
NC_054857.1_5786354_5786079_Aspergillus_puulaauensis,426,1,426
NC_054857.1_5813448_5813307_Aspergillus_puulaauensis,174,117,290
NC_054857.1_5824477_5824642_Aspergillus_puulaauensis,316,2,316
NC_054857.1_5839253_5839163_Aspergillus_puulaauensis,135,71,205
NC_054857.1_5854875_5855280_Aspergillus_puulaauensis,477,2,478
NC_054857.1_5867280_5867627_Aspergillus_puulaauensis,255,45,299
NC_054857.1_5867673_5868126_Aspergillus_puulaauensis,474,77,550
NC_054857.1_592636_591848_Aspergillus_puulaauensis,822,72,893
NC_054857.1_5955931_5956031_Aspergillus_puulaauensis,216,31,246
NC_054857.1_6001119_6001007_Aspergillus_puulaauensis,261,1,261
NC_054857.1_670993_671405_Aspergillus_puulaauensis,468,24,491
NC_054857.1_682866_683219_Aspergillus_puulaauensis,384,77,460
NC_054857.1_687730_687946_Aspergillus_puulaauensis,276,35,310
NC_054857.1_805243_806353_Aspergillus_puulaauensis,1176,8,1183
NC_054857.1_823993_825040_Aspergillus_puulaauensis,1119,2,1120
NC_054857.1_836923_837435_Aspergillus_puulaauensis,519,71,589
NC_054857.1_855432_854877_Aspergillus_puulaauensis,591,58,648
NC_054857.1_927595_927750_Aspergillus_puulaauensis,303,2,304
NC_054857.1_94608_94738_Aspergillus_puulaauensis,246,2,247
NC_054858.1_1017705_1017406_Aspergillus_puulaauensis,318,54,371
NC_054858.1_104046_103585_Aspergillus_puulaauensis,531,3,533
NC_054858.1_1068279_1067820_Aspergillus_puulaauensis,507,46,552
NC_054858.1_1073971_1074141_Aspergillus_puulaauensis,234,3,236
NC_054858.1_1092994_1093079_Aspergillus_puulaauensis,210,1,210
NC_054858.1_1104866_1104985_Aspergillus_puulaauensis,231,3,233
NC_054858.1_1134220_1133938_Aspergillus_puulaauensis,321,46,366
NC_054858.1_1138002_1137792_Aspergillus_puulaauensis,294,66,359
NC_054858.1_1167952_1167834_Aspergillus_puulaauensis,171,24,194
NC_054858.1_1181192_1181543_Aspergillus_puulaauensis,384,62,445
NC_054858.1_122584_123103_Aspergillus_puulaauensis,670,2,670
NC_054858.1_1227430_1227172_Aspergillus_puulaauensis,357,52,408
NC_054858.1_124772_124433_Aspergillus_puulaauensis,411,1,411
NC_054858.1_1267151_1267399_Aspergillus_puulaauensis,291,42,332
NC_054858.1_1339498_1339388_Aspergillus_puulaauensis,207,53,259
NC_054858.1_1370981_1371621_Aspergillus_puulaauensis,705,3,707
NC_054858.1_1386577_1386130_Aspergillus_puulaauensis,564,1,564
NC_054858.1_1392017_1392961_Aspergillus_puulaauensis,1032,1,1032
NC_054858.1_1471038_1470843_Aspergillus_puulaauensis,345,1,345
NC_054858.1_1490723_1490910_Aspergillus_puulaauensis,279,58,336
NC_054858.1_1533667_1533967_Aspergillus_puulaauensis,219,49,267
NC_054858.1_1544587_1544463_Aspergillus_puulaauensis,171,2,172
NC_054858.1_159152_160112_Aspergillus_puulaauensis,1005,29,1033
NC_054858.1_1603971_1604057_Aspergillus_puulaauensis,234,2,235
NC_054858.1_164669_164411_Aspergillus_puulaauensis,315,43,357
NC_054858.1_1658556_1658968_Aspergillus_puulaauensis,531,1,531
NC_054858.1_1705682_1705496_Aspergillus_puulaauensis,234,65,298
NC_054858.1_170633_169674_Aspergillus_puulaauensis,975,57,1031
NC_054858.1_1743787_1743663_Aspergillus_puulaauensis,273,1,273
NC_054858.1_1877702_1877838_Aspergillus_puulaauensis,246,1,246
NC_054858.1_1879299_1879502_Aspergillus_puulaauensis,261,1,261
NC_054858.1_1904991_1903869_Aspergillus_puulaauensis,1119,76,1194
NC_054858.1_1917335_1917711_Aspergillus_puulaauensis,525,2,526
NC_054858.1_204019_204247_Aspergillus_puulaauensis,300,2,301
NC_054858.1_2041041_2041273_Aspergillus_puulaauensis,360,2,361
NC_054858.1_2042537_2041886_Aspergillus_puulaauensis,648,76,723
NC_054858.1_2060888_2060705_Aspergillus_puulaauensis,195,104,298
NC_054858.1_206192_206338_Aspergillus_puulaauensis,297,1,297
NC_054858.1_2097259_2097883_Aspergillus_puulaauensis,645,77,721
NC_054858.1_2153160_2152479_Aspergillus_puulaauensis,678,76,753
NC_054858.1_2189610_2189450_Aspergillus_puulaauensis,258,2,259
NC_054858.1_2220758_2220664_Aspergillus_puulaauensis,174,3,176
NC_054858.1_225144_225715_Aspergillus_puulaauensis,612,33,644
NC_054858.1_2262636_2262788_Aspergillus_puulaauensis,192,67,258
NC_054858.1_2269020_2269281_Aspergillus_puulaauensis,396,3,398
NC_054858.1_2285830_2285912_Aspergillus_puulaauensis,231,2,232
NC_054858.1_2311433_2312009_Aspergillus_puulaauensis,612,77,688
NC_054858.1_2322422_2323285_Aspergillus_puulaauensis,936,13,948
NC_054858.1_2345487_2344793_Aspergillus_puulaauensis,708,76,783
NC_054858.1_237921_236871_Aspergillus_puulaauensis,1113,25,1137
NC_054858.1_239421_239868_Aspergillus_puulaauensis,471,59,529
NC_054858.1_244390_244231_Aspergillus_puulaauensis,273,37,309
NC_054858.1_2555461_2555182_Aspergillus_puulaauensis,285,71,355
NC_054858.1_2614635_2614093_Aspergillus_puulaauensis,606,52,657
NC_054858.1_2640650_2640537_Aspergillus_puulaauensis,261,3,263
NC_054858.1_2651997_2652431_Aspergillus_puulaauensis,462,52,513
NC_054858.1_2655788_2656055_Aspergillus_puulaauensis,369,14,382
NC_054858.1_267694_267497_Aspergillus_puulaauensis,273,2,274
NC_054858.1_2693341_2693232_Aspergillus_puulaauensis,183,3,185
NC_054858.1_2693617_2693532_Aspergillus_puulaauensis,219,16,234
NC_054858.1_2707896_2708340_Aspergillus_puulaauensis,570,14,583
NC_054858.1_2720039_2720168_Aspergillus_puulaauensis,153,64,216
NC_054858.1_2740596_2740778_Aspergillus_puulaauensis,309,2,310
NC_054858.1_2772553_2772351_Aspergillus_puulaauensis,282,1,282
NC_054858.1_2794895_2794484_Aspergillus_puulaauensis,561,1,561
NC_054858.1_2805478_2805285_Aspergillus_puulaauensis,237,29,265
NC_054858.1_284315_285029_Aspergillus_puulaauensis,726,62,787
NC_054858.1_285728_285940_Aspergillus_puulaauensis,288,1,288
NC_054858.1_2864921_2865102_Aspergillus_puulaauensis,315,2,316
NC_054858.1_2890103_2891256_Aspergillus_puulaauensis,1302,2,1303
NC_054858.1_2891908_2892001_Aspergillus_puulaauensis,204,2,205
NC_054858.1_2971921_2972179_Aspergillus_puulaauensis,360,26,385
NC_054858.1_2976398_2976306_Aspergillus_puulaauensis,171,34,204
NC_054858.1_305736_305911_Aspergillus_puulaauensis,225,59,283
NC_054858.1_3062855_3062390_Aspergillus_puulaauensis,531,25,555
NC_054858.1_3113494_3113773_Aspergillus_puulaauensis,363,3,365
NC_054858.1_3114180_3114033_Aspergillus_puulaauensis,159,74,232
NC_054858.1_312565_312079_Aspergillus_puulaauensis,483,76,558
NC_054858.1_3177132_3176569_Aspergillus_puulaauensis,570,66,635
NC_054858.1_3185961_3186854_Aspergillus_puulaauensis,1020,1,1020
NC_054858.1_3222481_3222571_Aspergillus_puulaauensis,216,18,233
NC_054858.1_3285837_3285951_Aspergillus_puulaauensis,207,58,264
NC_054858.1_3338274_3338579_Aspergillus_puulaauensis,378,5,382
NC_054858.1_3344057_3343296_Aspergillus_puulaauensis,780,54,833
NC_054858.1_3344431_3344133_Aspergillus_puulaauensis,369,55,423
NC_054858.1_3374877_3374227_Aspergillus_puulaauensis,735,45,779
NC_054858.1_3383319_3383122_Aspergillus_puulaauensis,315,33,347
NC_054858.1_3390308_3390178_Aspergillus_puulaauensis,204,57,260
NC_054858.1_34128_33648_Aspergillus_puulaauensis,540,61,600
NC_054858.1_3428018_3428720_Aspergillus_puulaauensis,699,77,775
NC_054858.1_3429858_3429511_Aspergillus_puulaauensis,375,1,375
NC_054858.1_3492198_3492552_Aspergillus_puulaauensis,357,71,427
NC_054858.1_3506722_3506921_Aspergillus_puulaauensis,318,3,320
NC_054858.1_3540237_3540132_Aspergillus_puulaauensis,189,67,255
NC_054858.1_3594593_3594459_Aspergillus_puulaauensis,198,2,199
NC_054858.1_3606113_3606360_Aspergillus_puulaauensis,309,18,326
NC_054858.1_3612256_3612380_Aspergillus_puulaauensis,201,1,201
NC_054858.1_3691888_3692402_Aspergillus_puulaauensis,630,34,663
NC_054858.1_3760685_3760434_Aspergillus_puulaauensis,372,1,372
NC_054858.1_3793838_3793934_Aspergillus_puulaauensis,189,9,197
NC_054858.1_3803533_3803929_Aspergillus_puulaauensis,480,1,480
NC_054858.1_3889953_3890889_Aspergillus_puulaauensis,969,41,1009
NC_054858.1_3918139_3917093_Aspergillus_puulaauensis,1062,57,1118
NC_054858.1_3927279_3926247_Aspergillus_puulaauensis,1092,13,1104
NC_054858.1_3935843_3935433_Aspergillus_puulaauensis,411,72,482
NC_054858.1_3972010_3971204_Aspergillus_puulaauensis,834,68,901
NC_054858.1_4000909_4001034_Aspergillus_puulaauensis,210,8,217
NC_054858.1_4004399_4004256_Aspergillus_puulaauensis,255,1,255
NC_054858.1_4069270_4069567_Aspergillus_puulaauensis,294,77,370
NC_054858.1_4070148_4070058_Aspergillus_puulaauensis,180,61,240
NC_054858.1_4072886_4072105_Aspergillus_puulaauensis,879,53,931
NC_054858.1_4087469_4087692_Aspergillus_puulaauensis,264,77,340
NC_054858.1_4091818_4091986_Aspergillus_puulaauensis,189,2,190
NC_054858.1_4097506_4097282_Aspergillus_puulaauensis,327,47,373
NC_054858.1_4097678_4097565_Aspergillus_puulaauensis,261,3,263
NC_054858.1_41138_39987_Aspergillus_puulaauensis,1188,36,1223
NC_054858.1_4169739_4169421_Aspergillus_puulaauensis,315,76,390
NC_054858.1_4211186_4211400_Aspergillus_puulaauensis,264,63,326
NC_054858.1_4211463_4211687_Aspergillus_puulaauensis,297,77,373
NC_054858.1_4282106_4281908_Aspergillus_puulaauensis,282,64,345
NC_054858.1_4357612_4357822_Aspergillus_puulaauensis,306,2,307
NC_054858.1_4365630_4365257_Aspergillus_puulaauensis,522,1,522
NC_054858.1_4435939_4436502_Aspergillus_puulaauensis,612,25,636
NC_054858.1_4589536_4590445_Aspergillus_puulaauensis,981,2,982
NC_054858.1_4596358_4596272_Aspergillus_puulaauensis,156,80,235
NC_054858.1_4636582_4636356_Aspergillus_puulaauensis,324,52,375
NC_054858.1_4668328_4668538_Aspergillus_puulaauensis,219,77,295
NC_054858.1_467064_467798_Aspergillus_puulaauensis,822,63,884
NC_054858.1_4686040_4685173_Aspergillus_puulaauensis,891,60,950
NC_054858.1_4686721_4686290_Aspergillus_puulaauensis,465,67,531
NC_054858.1_4766976_4766785_Aspergillus_puulaauensis,270,71,340
NC_054858.1_4777919_4778476_Aspergillus_puulaauensis,564,67,630
NC_054858.1_4780044_4779761_Aspergillus_puulaauensis,336,56,391
NC_054858.1_4783151_4782905_Aspergillus_puulaauensis,243,76,318
NC_054858.1_4788630_4788714_Aspergillus_puulaauensis,219,16,234
NC_054858.1_48650_48864_Aspergillus_puulaauensis,306,3,308
NC_054858.1_4902421_4902868_Aspergillus_puulaauensis,444,77,520
NC_054858.1_4929563_4929681_Aspergillus_puulaauensis,177,52,228
NC_054858.1_4938024_4937604_Aspergillus_puulaauensis,501,31,531
NC_054858.1_4949347_4949082_Aspergillus_puulaauensis,390,3,392
NC_054858.1_5029475_5030653_Aspergillus_puulaauensis,1182,71,1252
NC_054858.1_5031670_5031953_Aspergillus_puulaauensis,300,65,364
NC_054858.1_5063945_5063147_Aspergillus_puulaauensis,846,25,870
NC_054858.1_5098553_5098304_Aspergillus_puulaauensis,315,61,375
NC_054858.1_512136_510960_Aspergillus_puulaauensis,1212,37,1248
NC_054858.1_5181591_5182060_Aspergillus_puulaauensis,540,3,542
NC_054858.1_5193919_5193792_Aspergillus_puulaauensis,219,3,221
NC_054858.1_5196119_5196410_Aspergillus_puulaauensis,387,55,441
NC_054858.1_5202374_5202559_Aspergillus_puulaauensis,219,101,319
NC_054858.1_5229215_5229526_Aspergillus_puulaauensis,387,2,388
NC_054858.1_5255424_5256222_Aspergillus_puulaauensis,861,11,871
NC_054858.1_531094_530305_Aspergillus_puulaauensis,795,67,861
NC_054858.1_5387061_5386738_Aspergillus_puulaauensis,360,62,421
NC_054858.1_5404097_5403753_Aspergillus_puulaauensis,360,88,447
NC_054858.1_5418115_5417983_Aspergillus_puulaauensis,180,3,182
NC_054858.1_547712_548326_Aspergillus_puulaauensis,624,64,687
NC_054858.1_551810_552442_Aspergillus_puulaauensis,675,73,747
NC_054858.1_572740_572413_Aspergillus_puulaauensis,381,2,382
NC_054858.1_580034_581129_Aspergillus_puulaauensis,1101,68,1168
NC_054858.1_638441_638279_Aspergillus_puulaauensis,210,3,212
NC_054858.1_659946_659560_Aspergillus_puulaauensis,438,54,491
NC_054858.1_661253_661846_Aspergillus_puulaauensis,666,1,666
NC_054858.1_710166_710633_Aspergillus_puulaauensis,459,126,584
NC_054858.1_734095_733985_Aspergillus_puulaauensis,243,13,255
NC_054858.1_751968_752934_Aspergillus_puulaauensis,1014,68,1081
NC_054858.1_788843_789217_Aspergillus_puulaauensis,423,29,451
NC_054858.1_803781_803871_Aspergillus_puulaauensis,219,3,221
NC_054858.1_830809_830897_Aspergillus_puulaauensis,237,1,237
NC_054858.1_860099_859107_Aspergillus_puulaauensis,1023,42,1064
NC_054858.1_890130_890461_Aspergillus_puulaauensis,414,63,476
NC_054858.1_915218_915663_Aspergillus_puulaauensis,528,68,595
NC_054858.1_920851_920750_Aspergillus_puulaauensis,117,134,250
NC_054858.1_953499_953646_Aspergillus_puulaauensis,297,1,297
NC_054858.1_955954_956135_Aspergillus_puulaauensis,234,56,289
NC_054858.1_957573_957752_Aspergillus_puulaauensis,201,56,256
NC_054858.1_959595_959717_Aspergillus_puulaauensis,270,3,272
NC_054858.1_981620_981187_Aspergillus_puulaauensis,459,47,505
NC_054858.1_98928_98831_Aspergillus_puulaauensis,168,1,168
NC_054859.1_1004979_1004535_Aspergillus_puulaauensis,516,1,516
NC_054859.1_1052360_1052724_Aspergillus_puulaauensis,387,56,442
NC_054859.1_106295_105196_Aspergillus_puulaauensis,1104,68,1171
NC_054859.1_1082673_1082460_Aspergillus_puulaauensis,285,40,324
NC_054859.1_1139336_1139645_Aspergillus_puulaauensis,384,3,386
NC_054859.1_1139714_1139877_Aspergillus_puulaauensis,225,12,236
NC_054859.1_1173741_1173290_Aspergillus_puulaauensis,543,2,544
NC_054859.1_1180079_1180444_Aspergillus_puulaauensis,447,69,515
NC_054859.1_1218736_1219027_Aspergillus_puulaauensis,339,38,376
NC_054859.1_1245236_1244834_Aspergillus_puulaauensis,405,76,480
NC_054859.1_1259348_1259565_Aspergillus_puulaauensis,303,2,304
NC_054859.1_1281101_1281619_Aspergillus_puulaauensis,609,19,627
NC_054859.1_1292972_1293904_Aspergillus_puulaauensis,1005,77,1081
NC_054859.1_132032_131933_Aspergillus_puulaauensis,171,1,171
NC_054859.1_1354030_1353604_Aspergillus_puulaauensis,564,3,566
