Name,Score,Start,End,Label
OffPos_NC_054857.1_5824477_5824642_Aspergillus_puulaauensis_revComp,-0.928,none,none,Non-coding
OffPos_NC_054863.1_684780_685586_Aspergillus_puulaauensis_revComp,-1.206,none,none,Non-coding
OffPos_NC_054859.1_274498_274721_Aspergillus_puulaauensis_revComp,-0.738,none,none,Non-coding
NC_054858.1_48650_48864_Aspergillus_puulaauensis_revComp,-1.412,none,none,Non-coding
NC_054860.1_1988396_1989461_Aspergillus_puulaauensis_revComp,-1.283,none,none,Non-coding
OffNeg_NC_054857.1_3062689_3062778_Aspergillus_puulaauensis_revComp,-1.385,none,none,Non-coding
OffPos_NC_054861.1_4062017_4062604_Aspergillus_puulaauensis_revComp,-1.237,none,none,Non-coding
Shuf_NC_054858.1_305736_305911_Aspergillus_puulaauensis_revComp,-0.004,none,none,Non-coding
Shuf_NC_054859.1_3748712_3748911_Aspergillus_puulaauensis_revComp,-1.029,none,none,Non-coding
OffNeg_NC_054863.1_1602291_1602724_Aspergillus_puulaauensis_revComp,-1.612,none,none,Non-coding
OffNeg_NC_054862.1_989615_990377_Aspergillus_puulaauensis_revComp,-1.267,none,none,Non-coding
OffPos_NC_054858.1_124772_124433_Aspergillus_puulaauensis_revComp,-1.209,none,none,Non-coding
OffNeg_NC_054863.1_1264024_1264111_Aspergillus_puulaauensis_revComp,-0.725,none,none,Non-coding
OffNeg_NC_054858.1_1092994_1093079_Aspergillus_puulaauensis_revComp,-1.217,none,none,Non-coding
OffNeg_NC_054862.1_410627_410963_Aspergillus_puulaauensis_revComp,-1.012,none,none,Non-coding
Shuf_NC_054863.1_1759690_1759835_Aspergillus_puulaauensis_revComp,-1.116,none,none,Non-coding
OffPos_NC_054857.1_3877031_3876739_Aspergillus_puulaauensis_revComp,-1.269,none,none,Non-coding
Shuf_NC_054858.1_580034_581129_Aspergillus_puulaauensis_revComp,-1.187,none,none,Non-coding
OffNeg_NC_054862.1_1447374_1448367_Aspergillus_puulaauensis_revComp,-10000.0,none,none,Non-coding
OffPos_NC_054857.1_300743_300841_Aspergillus_puulaauensis_revComp,-2.153,none,none,Non-coding
NC_054862.1_105806_105679_Aspergillus_puulaauensis_revComp,-1.176,none,none,Non-coding
OffPos_NC_054864.1_2098595_2098508_Aspergillus_puulaauensis_revComp,-1.612,none,none,Non-coding
OffPos_NC_054860.1_914265_914480_Aspergillus_puulaauensis_revComp,-1.993,none,none,Non-coding
Shuf_NC_054861.1_2904237_2904604_Aspergillus_puulaauensis_revComp,-1.438,none,none,Non-coding
NC_054860.1_3992945_3992860_Aspergillus_puulaauensis_revComp,-1.368,none,none,Non-coding
OffPos_NC_054859.1_1082673_1082460_Aspergillus_puulaauensis_revComp,-1.618,none,none,Non-coding
OffPos_NC_054863.1_370913_370413_Aspergillus_puulaauensis_revComp,-0.678,none,none,Non-coding
OffPos_NC_054862.1_504328_503950_Aspergillus_puulaauensis_revComp,-1.577,none,none,Non-coding
OffPos_NC_054858.1_3429858_3429511_Aspergillus_puulaauensis_revComp,-1.206,none,none,Non-coding
NC_054860.1_2177184_2176969_Aspergillus_puulaauensis_revComp,-1.612,none,none,Non-coding
OffNeg_NC_054858.1_2060888_2060705_Aspergillus_puulaauensis_revComp,-0.366,none,none,Non-coding
NC_054858.1_4357612_4357822_Aspergillus_puulaauensis_revComp,-1.575,none,none,Non-coding
NC_054860.1_1885525_1885321_Aspergillus_puulaauensis_revComp,-1.402,none,none,Non-coding
NC_054862.1_1925380_1925785_Aspergillus_puulaauensis_revComp,-1.289,none,none,Non-coding
OffPos_NC_054857.1_3183845_3183685_Aspergillus_puulaauensis_revComp,-1.522,none,none,Non-coding
OffPos_NC_054863.1_2749679_2749447_Aspergillus_puulaauensis_revComp,-1.093,none,none,Non-coding
NC_054858.1_4777919_4778476_Aspergillus_puulaauensis_revComp,-1.058,none,none,Non-coding
Shuf_NC_054859.1_211106_211799_Aspergillus_puulaauensis_revComp,-1.497,none,none,Non-coding
OffNeg_NC_054862.1_743834_744007_Aspergillus_puulaauensis_revComp,-0.483,none,none,Non-coding
OffPos_NC_054859.1_1491334_1491212_Aspergillus_puulaauensis_revComp,-0.84,none,none,Non-coding
Shuf_NC_054859.1_2473125_2473209_Aspergillus_puulaauensis_revComp,-0.474,none,none,Non-coding
OffPos_NC_054863.1_2667166_2668232_Aspergillus_puulaauensis_revComp,-0.623,none,none,Non-coding
OffPos_NC_054863.1_2101127_2100838_Aspergillus_puulaauensis_revComp,-1.239,none,none,Non-coding
OffNeg_NC_054863.1_1676960_1675847_Aspergillus_puulaauensis_revComp,-0.108,none,none,Non-coding
Shuf_NC_054858.1_2097259_2097883_Aspergillus_puulaauensis_revComp,-1.229,none,none,Non-coding
NC_054859.1_4181284_4180764_Aspergillus_puulaauensis_revComp,-0.655,none,none,Non-coding
NC_054861.1_2260078_2260381_Aspergillus_puulaauensis_revComp,-0.997,none,none,Non-coding
OffPos_NC_054859.1_3940916_3941102_Aspergillus_puulaauensis_revComp,-1.5,none,none,Non-coding
OffNeg_NC_054859.1_1819969_1820119_Aspergillus_puulaauensis_revComp,-1.033,none,none,Non-coding
Shuf_NC_054862.1_1696334_1696700_Aspergillus_puulaauensis_revComp,-1.357,none,none,Non-coding
OffPos_NC_054860.1_1592990_1593085_Aspergillus_puulaauensis_revComp,-0.589,none,none,Non-coding
Shuf_NC_054861.1_2007630_2006732_Aspergillus_puulaauensis_revComp,-0.725,none,none,Non-coding
NC_054860.1_1816836_1817018_Aspergillus_puulaauensis_revComp,-0.482,none,none,Non-coding
OffNeg_NC_054860.1_4197288_4197755_Aspergillus_puulaauensis_revComp,-1.309,none,none,Non-coding
OffPos_NC_054860.1_2392356_2392133_Aspergillus_puulaauensis_revComp,-1.545,none,none,Non-coding
NC_054859.1_657603_657447_Aspergillus_puulaauensis_revComp,-1.707,none,none,Non-coding
Shuf_NC_054858.1_4072886_4072105_Aspergillus_puulaauensis_revComp,-1.135,none,none,Non-coding
NC_054857.1_5498959_5499218_Aspergillus_puulaauensis_revComp,-1.26,none,none,Non-coding
NC_054860.1_2392356_2392133_Aspergillus_puulaauensis_revComp,-1.306,none,none,Non-coding
OffPos_NC_054860.1_1816836_1817018_Aspergillus_puulaauensis_revComp,-1.091,none,none,Non-coding
OffNeg_NC_054862.1_3524945_3524786_Aspergillus_puulaauensis_revComp,-0.669,none,none,Non-coding
OffNeg_NC_054862.1_2660075_2660306_Aspergillus_puulaauensis_revComp,-0.377,none,none,Non-coding
OffPos_NC_054857.1_5498959_5499218_Aspergillus_puulaauensis_revComp,-1.426,none,none,Non-coding
Shuf_NC_054859.1_4016242_4016052_Aspergillus_puulaauensis_revComp,-1.294,none,none,Non-coding
NC_054860.1_1592990_1593085_Aspergillus_puulaauensis_revComp,0.000e+00,none,none,Non-coding
NC_054857.1_462130_462661_Aspergillus_puulaauensis_revComp,-1.026,none,none,Non-coding
Shuf_NC_054863.1_2052034_2051234_Aspergillus_puulaauensis_revComp,-0.902,none,none,Non-coding
OffNeg_NC_054863.1_2567235_2567481_Aspergillus_puulaauensis_revComp,-1.229,none,none,Non-coding
OffPos_NC_054859.1_4181284_4180764_Aspergillus_puulaauensis_revComp,-1.199,none,none,Non-coding
Shuf_NC_054860.1_3705716_3705818_Aspergillus_puulaauensis_revComp,-1.331,none,none,Non-coding
NC_054859.1_3940916_3941102_Aspergillus_puulaauensis_revComp,-1.89,none,none,Non-coding
OffNeg_NC_054860.1_3642042_3642152_Aspergillus_puulaauensis_revComp,-1.816,none,none,Non-coding
OffPos_NC_054861.1_2260078_2260381_Aspergillus_puulaauensis_revComp,-1.535,none,none,Non-coding
NC_054863.1_2667166_2668232_Aspergillus_puulaauensis_revComp,-0.279,none,none,Non-coding
NC_054859.1_1491334_1491212_Aspergillus_puulaauensis_revComp,0.000e+00,none,none,Non-coding
OffNeg_NC_054859.1_2922979_2922867_Aspergillus_puulaauensis_revComp,-1.98,none,none,Non-coding
Shuf_NC_054861.1_1169644_1169893_Aspergillus_puulaauensis_revComp,-1.465,none,none,Non-coding
Shuf_NC_054860.1_2701083_2702091_Aspergillus_puulaauensis_revComp,-1.498,none,none,Non-coding
OffNeg_NC_054857.1_214391_214616_Aspergillus_puulaauensis_revComp,-2.072,none,none,Non-coding
NC_054863.1_2101127_2100838_Aspergillus_puulaauensis_revComp,-1.896,none,none,Non-coding
OffNeg_NC_054863.1_87582_88659_Aspergillus_puulaauensis_revComp,-1.241,none,none,Non-coding
OffPos_NC_054858.1_4777919_4778476_Aspergillus_puulaauensis_revComp,-1.458,none,none,Non-coding
OffNeg_NC_054857.1_670993_671405_Aspergillus_puulaauensis_revComp,-1.196,none,none,Non-coding
NC_054863.1_2749679_2749447_Aspergillus_puulaauensis_revComp,-1.387,none,none,Non-coding
OffNeg_NC_054864.1_2720733_2721055_Aspergillus_puulaauensis_revComp,-1.419,none,none,Non-coding
NC_054857.1_3183845_3183685_Aspergillus_puulaauensis_revComp,-1.649,none,none,Non-coding
OffPos_NC_054862.1_1925380_1925785_Aspergillus_puulaauensis_revComp,-1.338,none,none,Non-coding
Shuf_NC_054864.1_164196_163667_Aspergillus_puulaauensis_revComp,-1.648,none,none,Non-coding
NC_054857.1_515639_516220_Aspergillus_puulaauensis_revComp,-0.672,none,none,Non-coding
OffPos_NC_054860.1_1885525_1885321_Aspergillus_puulaauensis_revComp,0.000e+00,none,none,Non-coding
OffPos_NC_054858.1_4357612_4357822_Aspergillus_puulaauensis_revComp,-1.836,none,none,Non-coding
NC_054858.1_3429858_3429511_Aspergillus_puulaauensis_revComp,-2.05,none,none,Non-coding
OffNeg_NC_054861.1_1645876_1646139_Aspergillus_puulaauensis_revComp,-1.003,none,none,Non-coding
OffPos_NC_054860.1_2177184_2176969_Aspergillus_puulaauensis_revComp,-1.448,none,none,Non-coding
Shuf_NC_054859.1_4257679_4257812_Aspergillus_puulaauensis_revComp,-2.1,none,none,Non-coding
OffPos_NC_054860.1_3992945_3992860_Aspergillus_puulaauensis_revComp,-1.441,none,none,Non-coding
NC_054859.1_1082673_1082460_Aspergillus_puulaauensis_revComp,-1.262,none,none,Non-coding
OffNeg_NC_054862.1_1076499_1076133_Aspergillus_puulaauensis_revComp,-1.514,none,none,Non-coding
NC_054864.1_2098595_2098508_Aspergillus_puulaauensis_revComp,-1.889,none,none,Non-coding
OffNeg_NC_054858.1_5098553_5098304_Aspergillus_puulaauensis_revComp,-1.726,none,none,Non-coding
NC_054857.1_3877031_3876739_Aspergillus_puulaauensis_revComp,-1.203,none,none,Non-coding
Shuf_NC_054860.1_2017630_2017871_Aspergillus_puulaauensis_revComp,-1.499,none,none,Non-coding
OffNeg_NC_054861.1_3613471_3613605_Aspergillus_puulaauensis_revComp,-2.078,none,none,Non-coding
OffPos_NC_054863.1_87582_88659_Aspergillus_puulaauensis_revComp,-0.867,none,none,Non-coding
Shuf_NC_054857.1_2524069_2523884_Aspergillus_puulaauensis_revComp,-1.866,none,none,Non-coding
Shuf_NC_054860.1_449924_450111_Aspergillus_puulaauensis_revComp,-1.436,none,none,Non-coding
Shuf_NC_054857.1_5955931_5956031_Aspergillus_puulaauensis_revComp,-1.77,none,none,Non-coding
Shuf_NC_054860.1_4257370_4257264_Aspergillus_puulaauensis_revComp,-1.702,none,none,Non-coding
OffNeg_NC_054861.1_934388_934508_Aspergillus_puulaauensis_revComp,-1.165,none,none,Non-coding
OffNeg_NC_054862.1_240348_240257_Aspergillus_puulaauensis_revComp,-1.284,none,none,Non-coding
NC_054861.1_4062017_4062604_Aspergillus_puulaauensis_revComp,-1.749,none,none,Non-coding
Shuf_NC_054862.1_2916720_2915700_Aspergillus_puulaauensis_revComp,-1.352,none,none,Non-coding
OffNeg_NC_054860.1_696166_696484_Aspergillus_puulaauensis_revComp,-1.621,none,none,Non-coding
Shuf_NC_054857.1_5655997_5656219_Aspergillus_puulaauensis_revComp,-1.574,none,none,Non-coding
OffPos_NC_054860.1_1988396_1989461_Aspergillus_puulaauensis_revComp,-0.769,none,none,Non-coding
Shuf_NC_054859.1_624917_625142_Aspergillus_puulaauensis_revComp,-1.314,none,none,Non-coding
OffNeg_NC_054864.1_2027904_2028316_Aspergillus_puulaauensis_revComp,-1.146,none,none,Non-coding
NC_054860.1_2600966_2601408_Aspergillus_puulaauensis_revComp,-2.029,none,none,Non-coding
OffNeg_NC_054862.1_2347596_2348264_Aspergillus_puulaauensis_revComp,-1.152,none,none,Non-coding
OffPos_NC_054860.1_2660251_2660020_Aspergillus_puulaauensis_revComp,-0.846,none,none,Non-coding
Shuf_NC_054863.1_552726_552555_Aspergillus_puulaauensis_revComp,-0.599,none,none,Non-coding
NC_054857.1_5824477_5824642_Aspergillus_puulaauensis_revComp,-1.762,none,none,Non-coding
OffNeg_NC_054858.1_5031670_5031953_Aspergillus_puulaauensis_revComp,-0.911,none,none,Non-coding
Shuf_NC_054857.1_2375710_2375627_Aspergillus_puulaauensis_revComp,-1.411,none,none,Non-coding
OffNeg_NC_054861.1_3482689_3482110_Aspergillus_puulaauensis_revComp,-1.681,none,none,Non-coding
Shuf_NC_054862.1_2980724_2980148_Aspergillus_puulaauensis_revComp,-1.16,none,none,Non-coding
NC_054861.1_3093049_3092855_Aspergillus_puulaauensis_revComp,-2.017,none,none,Non-coding
Shuf_NC_054862.1_2343638_2343383_Aspergillus_puulaauensis_revComp,-0.89,none,none,Non-coding
Shuf_NC_054863.1_587234_587325_Aspergillus_puulaauensis_revComp,-1.143,none,none,Non-coding
Shuf_NC_054861.1_1406836_1407042_Aspergillus_puulaauensis_revComp,-1.819,none,none,Non-coding
OffNeg_NC_054858.1_467064_467798_Aspergillus_puulaauensis_revComp,0.356,none,none,Coding
OffPos_NC_054857.1_357236_356738_Aspergillus_puulaauensis_revComp,-1.717,none,none,Non-coding
OffPos_NC_054859.1_2323240_2323341_Aspergillus_puulaauensis_revComp,-1.022,none,none,Non-coding
OffNeg_NC_054859.1_1743292_1742831_Aspergillus_puulaauensis_revComp,-0.912,none,none,Non-coding
OffNeg_NC_054860.1_3688950_3689487_Aspergillus_puulaauensis_revComp,-1.507,none,none,Non-coding
OffPos_NC_054857.1_4503113_4504056_Aspergillus_puulaauensis_revComp,-1.329,none,none,Non-coding
Shuf_NC_054862.1_3142539_3142204_Aspergillus_puulaauensis_revComp,-1.38,none,none,Non-coding
NC_054862.1_2923423_2924606_Aspergillus_puulaauensis_revComp,-0.717,none,none,Non-coding
OffNeg_NC_054859.1_4297376_4297482_Aspergillus_puulaauensis_revComp,-1.556,none,none,Non-coding
Shuf_NC_054860.1_3318911_3318425_Aspergillus_puulaauensis_revComp,-1.596,none,none,Non-coding
NC_054863.1_368440_368358_Aspergillus_puulaauensis_revComp,-0.585,none,none,Non-coding
NC_054857.1_4378005_4378125_Aspergillus_puulaauensis_revComp,-1.014,none,none,Non-coding
OffPos_NC_054864.1_1407219_1407045_Aspergillus_puulaauensis_revComp,-1.665,none,none,Non-coding
OffPos_NC_054861.1_933936_934336_Aspergillus_puulaauensis_revComp,-1.519,none,none,Non-coding
OffNeg_NC_054860.1_3794289_3794163_Aspergillus_puulaauensis_revComp,-0.739,none,none,Non-coding
OffPos_NC_054857.1_5140064_5139491_Aspergillus_puulaauensis_revComp,-1.404,none,none,Non-coding
OffNeg_NC_054864.1_1560580_1560224_Aspergillus_puulaauensis_revComp,-1.62,none,none,Non-coding
Shuf_NC_054858.1_237921_236871_Aspergillus_puulaauensis_revComp,-1.23,none,none,Non-coding
OffPos_NC_054861.1_2715054_2715218_Aspergillus_puulaauensis_revComp,-1.003,none,none,Non-coding
OffNeg_NC_054859.1_2162806_2163487_Aspergillus_puulaauensis_revComp,-1.497,none,none,Non-coding
NC_054864.1_315410_315666_Aspergillus_puulaauensis_revComp,-0.433,none,none,Non-coding
OffPos_NC_054859.1_587387_586932_Aspergillus_puulaauensis_revComp,-0.967,none,none,Non-coding
OffPos_NC_054864.1_561565_562499_Aspergillus_puulaauensis_revComp,-1.047,none,none,Non-coding
OffNeg_NC_054861.1_3924720_3924513_Aspergillus_puulaauensis_revComp,-0.265,none,none,Non-coding
Shuf_NC_054858.1_4097506_4097282_Aspergillus_puulaauensis_revComp,-1.712,none,none,Non-coding
NC_054862.1_446380_445757_Aspergillus_puulaauensis_revComp,-1.434,none,none,Non-coding
OffNeg_NC_054859.1_2012271_2011835_Aspergillus_puulaauensis_revComp,-1.403,none,none,Non-coding
NC_054862.1_875589_875750_Aspergillus_puulaauensis_revComp,-1.524,none,none,Non-coding
OffPos_NC_054861.1_2906780_2907419_Aspergillus_puulaauensis_revComp,-0.952,none,none,Non-coding
Shuf_NC_054863.1_289005_289166_Aspergillus_puulaauensis_revComp,-0.727,none,none,Non-coding
Shuf_NC_054858.1_1879299_1879502_Aspergillus_puulaauensis_revComp,-1.839,none,none,Non-coding
OffNeg_NC_054860.1_779880_780435_Aspergillus_puulaauensis_revComp,-1.446,none,none,Non-coding
OffNeg_NC_054861.1_3542863_3543994_Aspergillus_puulaauensis_revComp,-1.117,none,none,Non-coding
NC_054861.1_569514_569646_Aspergillus_puulaauensis_revComp,-1.879,none,none,Non-coding
OffNeg_NC_054858.1_1544587_1544463_Aspergillus_puulaauensis_revComp,-1.93,none,none,Non-coding
NC_054857.1_5867280_5867627_Aspergillus_puulaauensis_revComp,-1.554,none,none,Non-coding
Shuf_NC_054857.1_4661454_4662560_Aspergillus_puulaauensis_revComp,0.034,none,none,Coding
Shuf_NC_054862.1_1463585_1463479_Aspergillus_puulaauensis_revComp,-2.074,none,none,Non-coding
OffPos_NC_054857.1_927595_927750_Aspergillus_puulaauensis_revComp,-1.231,none,none,Non-coding
OffPos_NC_054858.1_3889953_3890889_Aspergillus_puulaauensis_revComp,-1.478,none,none,Non-coding
Shuf_NC_054860.1_3125714_3126826_Aspergillus_puulaauensis_revComp,-1.063,none,none,Non-coding
Shuf_NC_054861.1_2053393_2053210_Aspergillus_puulaauensis_revComp,-1.731,none,none,Non-coding
NC_054858.1_2614635_2614093_Aspergillus_puulaauensis_revComp,-0.702,none,none,Non-coding
OffPos_NC_054858.1_2189610_2189450_Aspergillus_puulaauensis_revComp,-1.464,none,none,Non-coding
OffNeg_NC_054859.1_4494565_4495539_Aspergillus_puulaauensis_revComp,0.256,none,none,Coding
OffPos_NC_054860.1_1165480_1165978_Aspergillus_puulaauensis_revComp,-0.474,none,none,Non-coding
Shuf_NC_054858.1_803781_803871_Aspergillus_puulaauensis_revComp,-1.357,none,none,Non-coding
Shuf_NC_054860.1_1879174_1878994_Aspergillus_puulaauensis_revComp,-1.522,none,none,Non-coding
NC_054860.1_1777355_1777515_Aspergillus_puulaauensis_revComp,-1.654,none,none,Non-coding
Shuf_NC_054859.1_3594593_3594082_Aspergillus_puulaauensis_revComp,-1.472,none,none,Non-coding
OffNeg_NC_054861.1_3282428_3282800_Aspergillus_puulaauensis_revComp,-1.771,none,none,Non-coding
OffNeg_NC_054857.1_1875479_1875564_Aspergillus_puulaauensis_revComp,-0.548,none,none,Non-coding
Shuf_NC_054859.1_4090960_4091387_Aspergillus_puulaauensis_revComp,-1.552,none,none,Non-coding
Shuf_NC_054859.1_4118745_4118560_Aspergillus_puulaauensis_revComp,-1.429,none,none,Non-coding
OffNeg_NC_054858.1_1227430_1227172_Aspergillus_puulaauensis_revComp,-0.299,none,none,Non-coding
NC_054860.1_276818_277160_Aspergillus_puulaauensis_revComp,-1.001,none,none,Non-coding
OffPos_NC_054860.1_1777355_1777515_Aspergillus_puulaauensis_revComp,-1.176,none,none,Non-coding
NC_054860.1_1165480_1165978_Aspergillus_puulaauensis_revComp,-1.252,none,none,Non-coding
OffPos_NC_054858.1_2614635_2614093_Aspergillus_puulaauensis_revComp,-1.117,none,none,Non-coding
NC_054858.1_2189610_2189450_Aspergillus_puulaauensis_revComp,-0.328,none,none,Non-coding
NC_054858.1_3889953_3890889_Aspergillus_puulaauensis_revComp,-1.308,none,none,Non-coding
Shuf_NC_054863.1_2995780_2996313_Aspergillus_puulaauensis_revComp,0.307,none,none,Coding
OffPos_NC_054859.1_394433_394166_Aspergillus_puulaauensis_revComp,-0.964,none,none,Non-coding
OffPos_NC_054857.1_5867280_5867627_Aspergillus_puulaauensis_revComp,-1.615,none,none,Non-coding
NC_054862.1_217562_217933_Aspergillus_puulaauensis_revComp,-1.804,none,none,Non-coding
Shuf_NC_054860.1_2122615_2122384_Aspergillus_puulaauensis_revComp,-1.898,none,none,Non-coding
Shuf_NC_054859.1_4404287_4405001_Aspergillus_puulaauensis_revComp,-0.777,none,none,Non-coding
NC_054861.1_2906780_2907419_Aspergillus_puulaauensis_revComp,-0.863,none,none,Non-coding
NC_054864.1_308909_308550_Aspergillus_puulaauensis_revComp,-1.127,none,none,Non-coding
Shuf_NC_054862.1_3125122_3126106_Aspergillus_puulaauensis_revComp,-1.43,none,none,Non-coding
OffNeg_NC_054863.1_467853_467451_Aspergillus_puulaauensis_revComp,-1.642,none,none,Non-coding
OffNeg_NC_054861.1_553112_553253_Aspergillus_puulaauensis_revComp,-1.409,none,none,Non-coding
Shuf_NC_054862.1_3004736_3004455_Aspergillus_puulaauensis_revComp,-0.561,none,none,Non-coding
Shuf_NC_054860.1_2087317_2087625_Aspergillus_puulaauensis_revComp,-0.98,none,none,Non-coding
Shuf_NC_054858.1_751968_752934_Aspergillus_puulaauensis_revComp,-1.158,none,none,Non-coding
Shuf_NC_054859.1_256919_257018_Aspergillus_puulaauensis_revComp,-1.693,none,none,Non-coding
NC_054861.1_2715054_2715218_Aspergillus_puulaauensis_revComp,-0.349,none,none,Non-coding
OffNeg_NC_054864.1_660904_661282_Aspergillus_puulaauensis_revComp,-1.021,none,none,Non-coding
OffNeg_NC_054861.1_2481771_2481967_Aspergillus_puulaauensis_revComp,-1.5,none,none,Non-coding
OffPos_NC_054857.1_1086192_1086638_Aspergillus_puulaauensis_revComp,-1.181,none,none,Non-coding
OffPos_NC_054863.1_652616_652785_Aspergillus_puulaauensis_revComp,-1.358,none,none,Non-coding
OffNeg_NC_054857.1_4824284_4824124_Aspergillus_puulaauensis_revComp,-1.044,none,none,Non-coding
Shuf_NC_054864.1_2762130_2761929_Aspergillus_puulaauensis_revComp,-1.403,none,none,Non-coding
Shuf_NC_054861.1_1536284_1536194_Aspergillus_puulaauensis_revComp,-0.929,none,none,Non-coding
OffNeg_NC_054860.1_2826712_2827214_Aspergillus_puulaauensis_revComp,-1.625,none,none,Non-coding
NC_054858.1_164669_164411_Aspergillus_puulaauensis_revComp,-1.63,none,none,Non-coding
Shuf_NC_054863.1_1958882_1959002_Aspergillus_puulaauensis_revComp,-1.539,none,none,Non-coding
OffNeg_NC_054862.1_2478385_2477343_Aspergillus_puulaauensis_revComp,-0.089,none,none,Non-coding
Shuf_NC_054857.1_5531251_5531335_Aspergillus_puulaauensis_revComp,-0.586,none,none,Non-coding
OffNeg_NC_054859.1_753262_753109_Aspergillus_puulaauensis_revComp,-0.587,none,none,Non-coding
OffPos_NC_054861.1_2627474_2628519_Aspergillus_puulaauensis_revComp,-0.422,none,none,Non-coding
Shuf_NC_054862.1_3528953_3528765_Aspergillus_puulaauensis_revComp,-0.645,none,none,Non-coding
OffPos_NC_054857.1_4973363_4974119_Aspergillus_puulaauensis_revComp,-1.027,none,none,Non-coding
NC_054860.1_3630638_3630065_Aspergillus_puulaauensis_revComp,-1.042,none,none,Non-coding
Shuf_NC_054858.1_1370981_1371621_Aspergillus_puulaauensis_revComp,-1.097,none,none,Non-coding
Shuf_NC_054864.1_1874273_1874461_Aspergillus_puulaauensis_revComp,-0.908,none,none,Non-coding
OffNeg_NC_054857.1_2465745_2465859_Aspergillus_puulaauensis_revComp,-1.524,none,none,Non-coding
OffPos_NC_054858.1_5029475_5030653_Aspergillus_puulaauensis_revComp,-0.17,none,none,Non-coding
NC_054860.1_1847736_1848433_Aspergillus_puulaauensis_revComp,-0.466,none,none,Non-coding
OffNeg_NC_054863.1_2949312_2949530_Aspergillus_puulaauensis_revComp,-1.807,none,none,Non-coding
NC_054860.1_2647649_2646502_Aspergillus_puulaauensis_revComp,-0.979,none,none,Non-coding
OffPos_NC_054862.1_1268386_1268495_Aspergillus_puulaauensis_revComp,-2.086,none,none,Non-coding
OffNeg_NC_054858.1_3177132_3176569_Aspergillus_puulaauensis_revComp,-1.564,none,none,Non-coding
OffPos_NC_054858.1_3691888_3692402_Aspergillus_puulaauensis_revComp,-0.756,none,none,Non-coding
Shuf_NC_054863.1_1594979_1594810_Aspergillus_puulaauensis_revComp,-1.023,none,none,Non-coding
OffNeg_NC_054863.1_1392264_1391435_Aspergillus_puulaauensis_revComp,-1.164,none,none,Non-coding
NC_054859.1_4498184_4498997_Aspergillus_puulaauensis_revComp,-0.237,none,none,Non-coding
OffNeg_NC_054858.1_4000909_4001034_Aspergillus_puulaauensis_revComp,-0.2,none,none,Non-coding
OffPos_NC_054861.1_280752_280944_Aspergillus_puulaauensis_revComp,0.000e+00,none,none,Non-coding
OffNeg_NC_054864.1_599740_599650_Aspergillus_puulaauensis_revComp,-1.119,none,none,Non-coding
Shuf_NC_054859.1_3474136_3473752_Aspergillus_puulaauensis_revComp,-1.613,none,none,Non-coding
NC_054861.1_3119563_3119731_Aspergillus_puulaauensis_revComp,-1.858,none,none,Non-coding
Shuf_NC_054858.1_5063945_5063147_Aspergillus_puulaauensis_revComp,-1.374,none,none,Non-coding
