Name,Score,Start,End,Fickett,pI,ORF_integrity,Label
OffPos_NC_054861.1_3093049_3092855_Aspergillus_puulaauensis_revComp,0.000138965,none,none,0.6551,6.48480224609,0,noncoding
OffNeg_NC_054857.1_4877398_4877068_Aspergillus_puulaauensis_revComp,0.00128174,none,none,0.4843,7.99859619141,0,noncoding
NC_054860.1_2660251_2660020_Aspergillus_puulaauensis_revComp,6.4214e-05,none,none,0.8749,9.01885986328,0,noncoding
OffPos_NC_054860.1_2600966_2601408_Aspergillus_puulaauensis_revComp,0.00412961,none,none,0.4515,7.88946533203,0,noncoding
OffPos_NC_054857.1_5824477_5824642_Aspergillus_puulaauensis_revComp,0.00151525,none,none,0.9399,5.96575927734,0,noncoding
OffPos_NC_054863.1_684780_685586_Aspergillus_puulaauensis_revComp,0.00161399,none,none,0.7254,6.51873779297,0,noncoding
OffPos_NC_054859.1_274498_274721_Aspergillus_puulaauensis_revComp,0.00124979,none,none,0.4352,9.30206298828,0,noncoding
NC_054858.1_48650_48864_Aspergillus_puulaauensis_revComp,6.5817e-05,none,none,0.8895,6.00970458984,0,noncoding
NC_054860.1_1988396_1989461_Aspergillus_puulaauensis_revComp,0.000107368,none,none,0.8168,6.26556396484,0,noncoding
OffNeg_NC_054857.1_3062689_3062778_Aspergillus_puulaauensis_revComp,0.00135079,none,none,0.7729,10.2920532227,0,noncoding
OffPos_NC_054861.1_4062017_4062604_Aspergillus_puulaauensis_revComp,0.00341847,none,none,0.536,10.6991577148,0,noncoding
Shuf_NC_054858.1_305736_305911_Aspergillus_puulaauensis_revComp,0.000338292,none,none,0.8879,11.8064575195,0,noncoding
Shuf_NC_054859.1_3748712_3748911_Aspergillus_puulaauensis_revComp,0.00167562,none,none,0.5492,9.64959716797,0,noncoding
OffNeg_NC_054863.1_1602291_1602724_Aspergillus_puulaauensis_revComp,0.00407638,none,none,0.5802,9.77569580078,0,noncoding
OffNeg_NC_054862.1_989615_990377_Aspergillus_puulaauensis_revComp,0.00308879,none,none,0.4199,5.45025634766,0,noncoding
OffPos_NC_054858.1_124772_124433_Aspergillus_puulaauensis_revComp,0.000500024,none,none,0.5238,7.83441162109,0,noncoding
OffNeg_NC_054863.1_1264024_1264111_Aspergillus_puulaauensis_revComp,5.81916e-05,none,none,0.8294,9.30059814453,0,noncoding
OffNeg_NC_054858.1_1092994_1093079_Aspergillus_puulaauensis_revComp,0.000601666,none,none,0.5538,7.97955322266,0,noncoding
OffNeg_NC_054862.1_410627_410963_Aspergillus_puulaauensis_revComp,0.000989525,none,none,0.5282,6.49530029297,0,noncoding
Shuf_NC_054863.1_1759690_1759835_Aspergillus_puulaauensis_revComp,0.000703474,none,none,0.7349,9.30023193359,0,noncoding
OffPos_NC_054857.1_3877031_3876739_Aspergillus_puulaauensis_revComp,0.000816457,none,none,0.5493,8.93939208984,0,noncoding
Shuf_NC_054858.1_580034_581129_Aspergillus_puulaauensis_revComp,0.001489,none,none,0.4636,5.95343017578,0,noncoding
OffNeg_NC_054862.1_1447374_1448367_Aspergillus_puulaauensis_revComp,0.00162257,none,none,0.4987,5.27496337891,0,noncoding
OffPos_NC_054857.1_300743_300841_Aspergillus_puulaauensis_revComp,0.000606186,none,none,0.7691,10.2951049805,0,noncoding
NC_054862.1_105806_105679_Aspergillus_puulaauensis_revComp,0.000147825,none,none,0.9718,4.36907958984,0,noncoding
OffPos_NC_054864.1_2098595_2098508_Aspergillus_puulaauensis_revComp,0.000594714,none,none,0.8028,12.3042602539,0,noncoding
OffPos_NC_054860.1_914265_914480_Aspergillus_puulaauensis_revComp,0.000352021,none,none,0.689,9.60736083984,0,noncoding
Shuf_NC_054861.1_2904237_2904604_Aspergillus_puulaauensis_revComp,0.00167734,none,none,0.5744,8.93621826172,0,noncoding
NC_054860.1_3992945_3992860_Aspergillus_puulaauensis_revComp,0.000373135,none,none,0.7929,9.50006103516,0,noncoding
OffPos_NC_054859.1_1082673_1082460_Aspergillus_puulaauensis_revComp,0.00294696,none,none,0.4652,11.4234008789,0,noncoding
OffPos_NC_054863.1_370913_370413_Aspergillus_puulaauensis_revComp,0.00102516,none,none,0.6728,5.27496337891,0,noncoding
OffPos_NC_054862.1_504328_503950_Aspergillus_puulaauensis_revComp,0.000108889,none,none,0.6783,8.51409912109,0,noncoding
OffPos_NC_054858.1_3429858_3429511_Aspergillus_puulaauensis_revComp,3.04162e-05,none,none,0.706,9.76531982422,0,noncoding
NC_054860.1_2177184_2176969_Aspergillus_puulaauensis_revComp,8.82816e-05,none,none,1.0133,5.75457763672,0,noncoding
OffNeg_NC_054858.1_2060888_2060705_Aspergillus_puulaauensis_revComp,3.89651e-05,none,none,0.6085,6.21612548828,0,noncoding
NC_054858.1_4357612_4357822_Aspergillus_puulaauensis_revComp,0.000487757,none,none,0.4848,7.83563232422,0,noncoding
NC_054860.1_1885525_1885321_Aspergillus_puulaauensis_revComp,0.000137525,none,none,0.7102,4.35833740234,0,noncoding
NC_054862.1_1925380_1925785_Aspergillus_puulaauensis_revComp,0.000288306,none,none,1.0778,12.1773071289,0,noncoding
OffPos_NC_054857.1_3183845_3183685_Aspergillus_puulaauensis_revComp,0.00130982,none,none,0.4654,9.21319580078,0,noncoding
OffPos_NC_054863.1_2749679_2749447_Aspergillus_puulaauensis_revComp,0.000284629,none,none,0.5213,9.78179931641,0,noncoding
NC_054858.1_4777919_4778476_Aspergillus_puulaauensis_revComp,0.00233477,none,none,0.7028,12.1118774414,0,noncoding
Shuf_NC_054859.1_211106_211799_Aspergillus_puulaauensis_revComp,0.000839933,none,none,0.53,5.97845458984,0,noncoding
OffNeg_NC_054862.1_743834_744007_Aspergillus_puulaauensis_revComp,0.00140769,none,none,0.5529,9.77911376953,0,noncoding
OffPos_NC_054859.1_1491334_1491212_Aspergillus_puulaauensis_revComp,0.00279042,none,none,0.7295,12.3042602539,0,noncoding
Shuf_NC_054859.1_2473125_2473209_Aspergillus_puulaauensis_revComp,0.000290573,none,none,0.7525,6.68890380859,0,noncoding
OffPos_NC_054863.1_2667166_2668232_Aspergillus_puulaauensis_revComp,0.0025836,none,none,0.4129,9.77874755859,0,noncoding
OffPos_NC_054863.1_2101127_2100838_Aspergillus_puulaauensis_revComp,0.000242648,none,none,0.8024,6.20318603516,0,noncoding
OffNeg_NC_054863.1_1676960_1675847_Aspergillus_puulaauensis_revComp,0.00295188,none,none,0.4648,8.52618408203,0,noncoding
Shuf_NC_054858.1_2097259_2097883_Aspergillus_puulaauensis_revComp,0.00215407,none,none,0.4254,9.69342041016,0,noncoding
NC_054859.1_4181284_4180764_Aspergillus_puulaauensis_revComp,5.69285e-05,none,none,0.9675,9.41339111328,0,noncoding
NC_054861.1_2260078_2260381_Aspergillus_puulaauensis_revComp,0.000269595,none,none,0.9502,10.5452270508,0,noncoding
OffPos_NC_054859.1_3940916_3941102_Aspergillus_puulaauensis_revComp,0.000177596,none,none,0.7406,8.60882568359,0,noncoding
OffNeg_NC_054859.1_1819969_1820119_Aspergillus_puulaauensis_revComp,0.000329709,none,none,0.7509,11.3486938477,0,noncoding
Shuf_NC_054862.1_1696334_1696700_Aspergillus_puulaauensis_revComp,0.00191961,none,none,0.5008,10.7258911133,0,noncoding
OffPos_NC_054860.1_1592990_1593085_Aspergillus_puulaauensis_revComp,0.00168216,none,none,0.9945,11.7113647461,0,noncoding
Shuf_NC_054861.1_2007630_2006732_Aspergillus_puulaauensis_revComp,0.00302856,none,none,0.4834,6.52569580078,0,noncoding
NC_054860.1_1816836_1817018_Aspergillus_puulaauensis_revComp,0.00125732,none,none,0.7122,11.0120239258,0,noncoding
OffNeg_NC_054860.1_4197288_4197755_Aspergillus_puulaauensis_revComp,0.00118389,none,none,0.4752,8.70953369141,0,noncoding
OffPos_NC_054860.1_2392356_2392133_Aspergillus_puulaauensis_revComp,0.00162105,none,none,0.9146,10.2744750977,0,noncoding
NC_054859.1_657603_657447_Aspergillus_puulaauensis_revComp,0.000648484,none,none,0.6012,5.30218505859,0,noncoding
Shuf_NC_054858.1_4072886_4072105_Aspergillus_puulaauensis_revComp,0.00457751,none,none,0.4722,10.2330932617,0,noncoding
NC_054857.1_5498959_5499218_Aspergillus_puulaauensis_revComp,0.000288963,none,none,1.101,7.93475341797,0,noncoding
NC_054860.1_2392356_2392133_Aspergillus_puulaauensis_revComp,5.76354e-07,none,none,1.0998,4.70123291016,0,noncoding
OffPos_NC_054860.1_1816836_1817018_Aspergillus_puulaauensis_revComp,0.00100881,none,none,0.4964,8.84149169922,0,noncoding
OffNeg_NC_054862.1_3524945_3524786_Aspergillus_puulaauensis_revComp,0.000543608,none,none,0.7994,5.27276611328,0,noncoding
OffNeg_NC_054862.1_2660075_2660306_Aspergillus_puulaauensis_revComp,0.000320903,none,none,0.6378,5.13397216797,0,noncoding
OffPos_NC_054857.1_5498959_5499218_Aspergillus_puulaauensis_revComp,0.000490907,none,none,0.646,4.96673583984,0,noncoding
Shuf_NC_054859.1_4016242_4016052_Aspergillus_puulaauensis_revComp,0.000380977,none,none,0.9389,9.09722900391,0,noncoding
NC_054860.1_1592990_1593085_Aspergillus_puulaauensis_revComp,0.00107571,none,none,0.5065,12.0088500977,0,noncoding
NC_054857.1_462130_462661_Aspergillus_puulaauensis_revComp,0.000666634,none,none,0.8921,4.39630126953,0,noncoding
Shuf_NC_054863.1_2052034_2051234_Aspergillus_puulaauensis_revComp,0.00317912,none,none,0.5194,11.2399291992,0,noncoding
OffNeg_NC_054863.1_2567235_2567481_Aspergillus_puulaauensis_revComp,0.000535278,none,none,0.5303,4.86102294922,0,noncoding
OffPos_NC_054859.1_4181284_4180764_Aspergillus_puulaauensis_revComp,0.00196745,none,none,0.4822,7.89544677734,0,noncoding
Shuf_NC_054860.1_3705716_3705818_Aspergillus_puulaauensis_revComp,0.00139052,none,none,0.7057,10.506652832,0,noncoding
NC_054859.1_3940916_3941102_Aspergillus_puulaauensis_revComp,7.41907e-05,none,none,0.6138,9.38519287109,0,noncoding
OffNeg_NC_054860.1_3642042_3642152_Aspergillus_puulaauensis_revComp,3.49388e-05,none,none,0.9062,8.53424072266,0,noncoding
OffPos_NC_054861.1_2260078_2260381_Aspergillus_puulaauensis_revComp,0.000231768,none,none,0.7148,9.51885986328,0,noncoding
NC_054863.1_2667166_2668232_Aspergillus_puulaauensis_revComp,0.000829386,none,none,0.771,6.28179931641,0,noncoding
NC_054859.1_1491334_1491212_Aspergillus_puulaauensis_revComp,0.000613788,none,none,0.4982,10.7457885742,0,noncoding
OffNeg_NC_054859.1_2922979_2922867_Aspergillus_puulaauensis_revComp,0.000919328,none,none,0.961,4.74920654297,0,noncoding
Shuf_NC_054861.1_1169644_1169893_Aspergillus_puulaauensis_revComp,0.00228387,none,none,0.56,8.76849365234,0,noncoding
Shuf_NC_054860.1_2701083_2702091_Aspergillus_puulaauensis_revComp,0.00331009,none,none,0.5169,4.67706298828,0,noncoding
OffNeg_NC_054857.1_214391_214616_Aspergillus_puulaauensis_revComp,0.00326786,none,none,0.587,11.6028442383,0,noncoding
NC_054863.1_2101127_2100838_Aspergillus_puulaauensis_revComp,0.00079435,none,none,1.1157,6.49822998047,0,noncoding
OffNeg_NC_054863.1_87582_88659_Aspergillus_puulaauensis_revComp,0.00113724,none,none,0.6398,11.524597168,0,noncoding
OffPos_NC_054858.1_4777919_4778476_Aspergillus_puulaauensis_revComp,0.00389541,none,none,0.6038,9.86029052734,0,noncoding
OffNeg_NC_054857.1_670993_671405_Aspergillus_puulaauensis_revComp,0.000234239,none,none,0.8667,10.8516235352,0,noncoding
NC_054863.1_2749679_2749447_Aspergillus_puulaauensis_revComp,0.000243713,none,none,0.6723,11.5899047852,0,noncoding
OffNeg_NC_054864.1_2720733_2721055_Aspergillus_puulaauensis_revComp,0.00204107,none,none,0.5682,4.76531982422,0,noncoding
NC_054857.1_3183845_3183685_Aspergillus_puulaauensis_revComp,0.00120758,none,none,0.8277,9.18353271484,0,noncoding
OffPos_NC_054862.1_1925380_1925785_Aspergillus_puulaauensis_revComp,0.00255288,none,none,0.6507,11.4100952148,0,noncoding
Shuf_NC_054864.1_164196_163667_Aspergillus_puulaauensis_revComp,0.00145085,none,none,0.627,11.7007446289,0,noncoding
NC_054857.1_515639_516220_Aspergillus_puulaauensis_revComp,0.00106967,none,none,0.7004,8.94061279297,0,noncoding
OffPos_NC_054860.1_1885525_1885321_Aspergillus_puulaauensis_revComp,0.000270419,none,none,0.6963,5.22235107422,0,noncoding
OffPos_NC_054858.1_4357612_4357822_Aspergillus_puulaauensis_revComp,0.000444123,none,none,0.622,8.04034423828,0,noncoding
NC_054858.1_3429858_3429511_Aspergillus_puulaauensis_revComp,0.00111889,none,none,1.0567,11.524597168,0,noncoding
OffNeg_NC_054861.1_1645876_1646139_Aspergillus_puulaauensis_revComp,0.000927146,none,none,0.4387,8.88763427734,0,noncoding
OffPos_NC_054860.1_2177184_2176969_Aspergillus_puulaauensis_revComp,0.000806268,none,none,0.4979,5.57342529297,0,noncoding
Shuf_NC_054859.1_4257679_4257812_Aspergillus_puulaauensis_revComp,0.000246823,none,none,0.6903,8.49481201172,0,noncoding
OffPos_NC_054860.1_3992945_3992860_Aspergillus_puulaauensis_revComp,0.000980782,none,none,0.6917,7.99981689453,0,noncoding
NC_054859.1_1082673_1082460_Aspergillus_puulaauensis_revComp,0.00114469,none,none,0.6366,10.0009155273,0,noncoding
OffNeg_NC_054862.1_1076499_1076133_Aspergillus_puulaauensis_revComp,0.000144192,none,none,0.6582,9.18231201172,0,noncoding
NC_054864.1_2098595_2098508_Aspergillus_puulaauensis_revComp,0.00202695,none,none,0.9893,8.88433837891,0,noncoding
OffNeg_NC_054858.1_5098553_5098304_Aspergillus_puulaauensis_revComp,8.25854e-05,none,none,0.7229,7.97686767578,0,noncoding
NC_054857.1_3877031_3876739_Aspergillus_puulaauensis_revComp,0.000562045,none,none,0.6493,8.78680419922,0,noncoding
Shuf_NC_054860.1_2017630_2017871_Aspergillus_puulaauensis_revComp,4.84942e-05,none,none,0.6979,5.38568115234,0,noncoding
OffNeg_NC_054861.1_3613471_3613605_Aspergillus_puulaauensis_revComp,0.00136343,none,none,0.6687,11.8941040039,0,noncoding
OffPos_NC_054863.1_87582_88659_Aspergillus_puulaauensis_revComp,0.00420598,none,none,0.4954,10.2294311523,0,noncoding
Shuf_NC_054857.1_2524069_2523884_Aspergillus_puulaauensis_revComp,0.000578895,none,none,0.671,5.78521728516,0,noncoding
Shuf_NC_054860.1_449924_450111_Aspergillus_puulaauensis_revComp,0.000122777,none,none,0.6105,4.52972412109,0,noncoding
Shuf_NC_054857.1_5955931_5956031_Aspergillus_puulaauensis_revComp,0.000144614,none,none,0.5658,5.81622314453,0,noncoding
Shuf_NC_054860.1_4257370_4257264_Aspergillus_puulaauensis_revComp,0.000113921,none,none,0.6471,5.89764404297,0,noncoding
OffNeg_NC_054861.1_934388_934508_Aspergillus_puulaauensis_revComp,0.00121948,none,none,0.4945,10.2890014648,0,noncoding
OffNeg_NC_054862.1_240348_240257_Aspergillus_puulaauensis_revComp,0.000146662,none,none,0.4889,5.27496337891,0,noncoding
NC_054861.1_4062017_4062604_Aspergillus_puulaauensis_revComp,0.000284372,none,none,0.8387,9.29986572266,0,noncoding
Shuf_NC_054862.1_2916720_2915700_Aspergillus_puulaauensis_revComp,0.00158025,none,none,0.6531,6.81451416016,0,noncoding
OffNeg_NC_054860.1_696166_696484_Aspergillus_puulaauensis_revComp,0.000451463,none,none,0.795,10.0602416992,0,noncoding
Shuf_NC_054857.1_5655997_5656219_Aspergillus_puulaauensis_revComp,0.00300286,none,none,0.5095,8.96588134766,0,noncoding
OffPos_NC_054860.1_1988396_1989461_Aspergillus_puulaauensis_revComp,0.00233493,none,none,0.4794,8.88153076172,0,noncoding
Shuf_NC_054859.1_624917_625142_Aspergillus_puulaauensis_revComp,0.00131197,none,none,0.8142,7.95855712891,0,noncoding
OffNeg_NC_054864.1_2027904_2028316_Aspergillus_puulaauensis_revComp,0.00150026,none,none,0.5939,8.89727783203,0,noncoding
NC_054860.1_2600966_2601408_Aspergillus_puulaauensis_revComp,0.000127744,none,none,0.8947,10.8344116211,0,noncoding
OffNeg_NC_054862.1_2347596_2348264_Aspergillus_puulaauensis_revComp,0.00615046,none,none,0.4454,8.71331787109,0,noncoding
OffPos_NC_054860.1_2660251_2660020_Aspergillus_puulaauensis_revComp,0.00108633,none,none,0.4955,11.4515991211,0,noncoding
Shuf_NC_054863.1_552726_552555_Aspergillus_puulaauensis_revComp,0.000519538,none,none,0.6961,11.5228881836,0,noncoding
NC_054857.1_5824477_5824642_Aspergillus_puulaauensis_revComp,0.000909602,none,none,0.911,6.08978271484,0,noncoding
OffNeg_NC_054858.1_5031670_5031953_Aspergillus_puulaauensis_revComp,0.0010749,none,none,0.404,7.97857666016,0,noncoding
Shuf_NC_054857.1_2375710_2375627_Aspergillus_puulaauensis_revComp,9.81917e-05,none,none,0.6542,5.79168701172,0,noncoding
OffNeg_NC_054861.1_3482689_3482110_Aspergillus_puulaauensis_revComp,0.00693271,none,none,0.5491,11.7229614258,0,noncoding
Shuf_NC_054862.1_2980724_2980148_Aspergillus_puulaauensis_revComp,0.00416683,none,none,0.5646,10.7061157227,0,noncoding
NC_054861.1_3093049_3092855_Aspergillus_puulaauensis_revComp,0.00015128,none,none,0.9376,6.14715576172,0,noncoding
Shuf_NC_054862.1_2343638_2343383_Aspergillus_puulaauensis_revComp,9.7296e-05,none,none,0.5609,9.93414306641,0,noncoding
Shuf_NC_054863.1_587234_587325_Aspergillus_puulaauensis_revComp,4.51274e-05,none,none,0.9738,5.25213623047,0,noncoding
Shuf_NC_054861.1_1406836_1407042_Aspergillus_puulaauensis_revComp,0.000131163,none,none,0.8839,9.98443603516,0,noncoding
OffNeg_NC_054858.1_467064_467798_Aspergillus_puulaauensis_revComp,0.000896983,none,none,0.6576,8.81683349609,0,noncoding
OffPos_NC_054857.1_357236_356738_Aspergillus_puulaauensis_revComp,0.00103968,none,none,0.5983,10.6452026367,0,noncoding
OffPos_NC_054859.1_2323240_2323341_Aspergillus_puulaauensis_revComp,0.000818379,none,none,0.7591,10.266418457,0,noncoding
OffNeg_NC_054859.1_1743292_1742831_Aspergillus_puulaauensis_revComp,0.0126996,none,none,0.4965,10.5679321289,0,noncoding
OffNeg_NC_054860.1_3688950_3689487_Aspergillus_puulaauensis_revComp,0.00118179,none,none,0.4826,9.88458251953,0,noncoding
OffPos_NC_054857.1_4503113_4504056_Aspergillus_puulaauensis_revComp,0.00671836,none,none,0.5209,11.4901733398,0,noncoding
Shuf_NC_054862.1_3142539_3142204_Aspergillus_puulaauensis_revComp,0.000348202,none,none,0.6927,9.89642333984,0,noncoding
NC_054862.1_2923423_2924606_Aspergillus_puulaauensis_revComp,0.00133888,none,none,1.0433,5.59454345703,0,noncoding
OffNeg_NC_054859.1_4297376_4297482_Aspergillus_puulaauensis_revComp,0.00129551,none,none,0.5824,4.38543701172,0,noncoding
Shuf_NC_054860.1_3318911_3318425_Aspergillus_puulaauensis_revComp,0.00126736,none,none,0.5869,11.4353637695,0,noncoding
NC_054863.1_368440_368358_Aspergillus_puulaauensis_revComp,0.000714828,none,none,0.8614,11.0003051758,0,noncoding
NC_054857.1_4378005_4378125_Aspergillus_puulaauensis_revComp,0.00123078,none,none,0.4454,6.81329345703,0,noncoding
OffPos_NC_054864.1_1407219_1407045_Aspergillus_puulaauensis_revComp,0.000547425,none,none,0.6842,9.29681396484,0,noncoding
OffPos_NC_054861.1_933936_934336_Aspergillus_puulaauensis_revComp,0.000501025,none,none,0.8074,9.89605712891,0,noncoding
OffNeg_NC_054860.1_3794289_3794163_Aspergillus_puulaauensis_revComp,0.000116407,none,none,0.7698,6.68450927734,0,noncoding
OffPos_NC_054857.1_5140064_5139491_Aspergillus_puulaauensis_revComp,0.00312744,none,none,0.4842,10.0641479492,0,noncoding
OffNeg_NC_054864.1_1560580_1560224_Aspergillus_puulaauensis_revComp,0.0026413,none,none,0.4759,5.93463134766,0,noncoding
Shuf_NC_054858.1_237921_236871_Aspergillus_puulaauensis_revComp,0.000718008,none,none,0.7452,9.74700927734,0,noncoding
OffPos_NC_054861.1_2715054_2715218_Aspergillus_puulaauensis_revComp,0.000272284,none,none,0.6324,8.49578857422,0,noncoding
OffNeg_NC_054859.1_2162806_2163487_Aspergillus_puulaauensis_revComp,0.00293823,none,none,0.4697,10.3860473633,0,noncoding
NC_054864.1_315410_315666_Aspergillus_puulaauensis_revComp,0.000349737,none,none,0.5913,9.34967041016,0,noncoding
OffPos_NC_054859.1_587387_586932_Aspergillus_puulaauensis_revComp,0.000877322,none,none,0.5392,9.24383544922,0,noncoding
OffPos_NC_054864.1_561565_562499_Aspergillus_puulaauensis_revComp,0.00596606,none,none,0.4821,9.60992431641,0,noncoding
OffNeg_NC_054861.1_3924720_3924513_Aspergillus_puulaauensis_revComp,0.000473705,none,none,0.5879,12.3106079102,0,noncoding
Shuf_NC_054858.1_4097506_4097282_Aspergillus_puulaauensis_revComp,0.00538227,none,none,0.5979,11.9083862305,0,noncoding
NC_054862.1_446380_445757_Aspergillus_puulaauensis_revComp,0.000259502,none,none,0.6867,9.00506591797,0,noncoding
OffNeg_NC_054859.1_2012271_2011835_Aspergillus_puulaauensis_revComp,0.00144526,none,none,0.614,7.75433349609,0,noncoding
NC_054862.1_875589_875750_Aspergillus_puulaauensis_revComp,1.08968e-06,none,none,0.8571,9.00335693359,0,noncoding
OffPos_NC_054861.1_2906780_2907419_Aspergillus_puulaauensis_revComp,0.00204512,none,none,0.4672,8.56756591797,0,noncoding
Shuf_NC_054863.1_289005_289166_Aspergillus_puulaauensis_revComp,0.000445504,none,none,0.4553,3.79937744141,0,noncoding
Shuf_NC_054858.1_1879299_1879502_Aspergillus_puulaauensis_revComp,0.00039851,none,none,0.6171,9.98797607422,0,noncoding
OffNeg_NC_054860.1_779880_780435_Aspergillus_puulaauensis_revComp,0.00439801,none,none,0.6379,11.382019043,0,noncoding
OffNeg_NC_054861.1_3542863_3543994_Aspergillus_puulaauensis_revComp,0.00519614,none,none,0.4791,11.8882446289,0,noncoding
NC_054861.1_569514_569646_Aspergillus_puulaauensis_revComp,6.66175e-05,none,none,0.7333,6.48736572266,0,noncoding
OffNeg_NC_054858.1_1544587_1544463_Aspergillus_puulaauensis_revComp,0.00271976,none,none,0.363,4.78045654297,0,noncoding
NC_054857.1_5867280_5867627_Aspergillus_puulaauensis_revComp,0.00120025,none,none,0.7505,10.9097290039,0,noncoding
Shuf_NC_054857.1_4661454_4662560_Aspergillus_puulaauensis_revComp,0.00116677,none,none,0.5527,10.5590209961,0,noncoding
Shuf_NC_054862.1_1463585_1463479_Aspergillus_puulaauensis_revComp,0.00263859,none,none,0.5583,8.34185791016,0,noncoding
OffPos_NC_054857.1_927595_927750_Aspergillus_puulaauensis_revComp,6.8607e-05,none,none,0.8678,7.74310302734,0,noncoding
OffPos_NC_054858.1_3889953_3890889_Aspergillus_puulaauensis_revComp,0.00180344,none,none,0.5692,10.5198364258,0,noncoding
Shuf_NC_054860.1_3125714_3126826_Aspergillus_puulaauensis_revComp,0.00802882,none,none,0.4298,10.5188598633,0,noncoding
Shuf_NC_054861.1_2053393_2053210_Aspergillus_puulaauensis_revComp,0.00193411,none,none,0.5844,11.7172241211,0,noncoding
NC_054858.1_2614635_2614093_Aspergillus_puulaauensis_revComp,0.000251267,none,none,0.7826,11.5744018555,0,noncoding
OffPos_NC_054858.1_2189610_2189450_Aspergillus_puulaauensis_revComp,6.38962e-05,none,none,0.8494,8.51873779297,0,noncoding
OffNeg_NC_054859.1_4494565_4495539_Aspergillus_puulaauensis_revComp,0.00514365,none,none,0.4224,9.02227783203,0,noncoding
OffPos_NC_054860.1_1165480_1165978_Aspergillus_puulaauensis_revComp,0.00287869,none,none,0.5436,8.86944580078,0,noncoding
Shuf_NC_054858.1_803781_803871_Aspergillus_puulaauensis_revComp,0.000194237,none,none,0.5169,10.205871582,0,noncoding
Shuf_NC_054860.1_1879174_1878994_Aspergillus_puulaauensis_revComp,0.000278596,none,none,0.6963,9.05511474609,0,noncoding
NC_054860.1_1777355_1777515_Aspergillus_puulaauensis_revComp,0.000843867,none,none,0.7266,4.22552490234,0,noncoding
Shuf_NC_054859.1_3594593_3594082_Aspergillus_puulaauensis_revComp,0.00183827,none,none,0.438,8.88214111328,0,noncoding
OffNeg_NC_054861.1_3282428_3282800_Aspergillus_puulaauensis_revComp,0.00169011,none,none,0.4979,11.2637329102,0,noncoding
OffNeg_NC_054857.1_1875479_1875564_Aspergillus_puulaauensis_revComp,0.000347169,none,none,0.5224,4.20709228516,0,noncoding
Shuf_NC_054859.1_4090960_4091387_Aspergillus_puulaauensis_revComp,0.000463581,none,none,0.5881,8.49639892578,0,noncoding
Shuf_NC_054859.1_4118745_4118560_Aspergillus_puulaauensis_revComp,0.00477647,none,none,0.4956,5.99591064453,0,noncoding
OffNeg_NC_054858.1_1227430_1227172_Aspergillus_puulaauensis_revComp,0.0139016,none,none,0.4597,4.25201416016,0,noncoding
NC_054860.1_276818_277160_Aspergillus_puulaauensis_revComp,0.000338412,none,none,0.7888,10.6470336914,0,noncoding
OffPos_NC_054860.1_1777355_1777515_Aspergillus_puulaauensis_revComp,0.000123618,none,none,0.5624,6.80511474609,0,noncoding
