Name,Score,Label
OffPos_NC_054863.1_2749679_2749447_Aspergillus_puulaauensis_revComp,-1.742350,Non-coding
NC_054858.1_4777919_4778476_Aspergillus_puulaauensis_revComp,-1.160310,Non-coding
Shuf_NC_054859.1_211106_211799_Aspergillus_puulaauensis_revComp,-1.167640,Non-coding
OffNeg_NC_054862.1_743834_744007_Aspergillus_puulaauensis_revComp,-2.335120,Non-coding
OffPos_NC_054859.1_1491334_1491212_Aspergillus_puulaauensis_revComp,-2.245760,Non-coding
Shuf_NC_054859.1_2473125_2473209_Aspergillus_puulaauensis_revComp,-2.364070,Non-coding
OffPos_NC_054863.1_2667166_2668232_Aspergillus_puulaauensis_revComp,-0.683638,Non-coding
OffPos_NC_054863.1_2101127_2100838_Aspergillus_puulaauensis_revComp,-1.760020,Non-coding
OffNeg_NC_054863.1_1676960_1675847_Aspergillus_puulaauensis_revComp,-1.502070,Non-coding
Shuf_NC_054858.1_2097259_2097883_Aspergillus_puulaauensis_revComp,-1.428720,Non-coding
NC_054859.1_4181284_4180764_Aspergillus_puulaauensis_revComp,-1.320630,Non-coding
NC_054861.1_2260078_2260381_Aspergillus_puulaauensis_revComp,-2.180490,Non-coding
OffPos_NC_054859.1_3940916_3941102_Aspergillus_puulaauensis_revComp,-2.180460,Non-coding
OffNeg_NC_054859.1_1819969_1820119_Aspergillus_puulaauensis_revComp,-2.084740,Non-coding
Shuf_NC_054862.1_1696334_1696700_Aspergillus_puulaauensis_revComp,-2.289700,Non-coding
OffPos_NC_054860.1_1592990_1593085_Aspergillus_puulaauensis_revComp,-2.513860,Non-coding
Shuf_NC_054861.1_2007630_2006732_Aspergillus_puulaauensis_revComp,-1.504990,Non-coding
NC_054860.1_1816836_1817018_Aspergillus_puulaauensis_revComp,-1.702170,Non-coding
OffNeg_NC_054860.1_4197288_4197755_Aspergillus_puulaauensis_revComp,-1.571660,Non-coding
OffPos_NC_054860.1_2392356_2392133_Aspergillus_puulaauensis_revComp,-2.004400,Non-coding
NC_054859.1_657603_657447_Aspergillus_puulaauensis_revComp,-1.823770,Non-coding
Shuf_NC_054858.1_4072886_4072105_Aspergillus_puulaauensis_revComp,-1.861780,Non-coding
NC_054857.1_5498959_5499218_Aspergillus_puulaauensis_revComp,-1.904350,Non-coding
NC_054860.1_2392356_2392133_Aspergillus_puulaauensis_revComp,-0.864815,Non-coding
OffPos_NC_054860.1_1816836_1817018_Aspergillus_puulaauensis_revComp,-1.621980,Non-coding
OffNeg_NC_054862.1_3524945_3524786_Aspergillus_puulaauensis_revComp,-2.266330,Non-coding
OffNeg_NC_054862.1_2660075_2660306_Aspergillus_puulaauensis_revComp,-2.065340,Non-coding
OffPos_NC_054857.1_5498959_5499218_Aspergillus_puulaauensis_revComp,-2.262370,Non-coding
Shuf_NC_054859.1_4016242_4016052_Aspergillus_puulaauensis_revComp,-2.318490,Non-coding
NC_054860.1_1592990_1593085_Aspergillus_puulaauensis_revComp,-2.315630,Non-coding
NC_054857.1_462130_462661_Aspergillus_puulaauensis_revComp,-0.021897,Non-coding
Shuf_NC_054863.1_2052034_2051234_Aspergillus_puulaauensis_revComp,-1.491730,Non-coding
OffNeg_NC_054863.1_2567235_2567481_Aspergillus_puulaauensis_revComp,-1.852240,Non-coding
OffPos_NC_054859.1_4181284_4180764_Aspergillus_puulaauensis_revComp,-0.995223,Non-coding
Shuf_NC_054860.1_3705716_3705818_Aspergillus_puulaauensis_revComp,-2.114450,Non-coding
NC_054859.1_3940916_3941102_Aspergillus_puulaauensis_revComp,-2.063180,Non-coding
OffNeg_NC_054860.1_3642042_3642152_Aspergillus_puulaauensis_revComp,-1.933270,Non-coding
OffPos_NC_054861.1_2260078_2260381_Aspergillus_puulaauensis_revComp,-2.351040,Non-coding
NC_054863.1_2667166_2668232_Aspergillus_puulaauensis_revComp,1.000850,Coding
NC_054859.1_1491334_1491212_Aspergillus_puulaauensis_revComp,-2.172190,Non-coding
OffNeg_NC_054859.1_2922979_2922867_Aspergillus_puulaauensis_revComp,-2.567140,Non-coding
Shuf_NC_054861.1_1169644_1169893_Aspergillus_puulaauensis_revComp,-1.929890,Non-coding
Shuf_NC_054860.1_2701083_2702091_Aspergillus_puulaauensis_revComp,-1.488920,Non-coding
OffNeg_NC_054857.1_214391_214616_Aspergillus_puulaauensis_revComp,-2.364780,Non-coding
NC_054863.1_2101127_2100838_Aspergillus_puulaauensis_revComp,-2.442750,Non-coding
OffNeg_NC_054863.1_87582_88659_Aspergillus_puulaauensis_revComp,-0.122602,Non-coding
OffPos_NC_054858.1_4777919_4778476_Aspergillus_puulaauensis_revComp,-1.051610,Non-coding
OffNeg_NC_054857.1_670993_671405_Aspergillus_puulaauensis_revComp,-1.243530,Non-coding
NC_054863.1_2749679_2749447_Aspergillus_puulaauensis_revComp,-1.786400,Non-coding
OffNeg_NC_054864.1_2720733_2721055_Aspergillus_puulaauensis_revComp,-1.554090,Non-coding
NC_054857.1_3183845_3183685_Aspergillus_puulaauensis_revComp,-2.048070,Non-coding
OffPos_NC_054862.1_1925380_1925785_Aspergillus_puulaauensis_revComp,-1.941140,Non-coding
Shuf_NC_054864.1_164196_163667_Aspergillus_puulaauensis_revComp,-1.693590,Non-coding
NC_054857.1_515639_516220_Aspergillus_puulaauensis_revComp,-1.402510,Non-coding
OffPos_NC_054860.1_1885525_1885321_Aspergillus_puulaauensis_revComp,-2.320910,Non-coding
OffPos_NC_054858.1_4357612_4357822_Aspergillus_puulaauensis_revComp,-2.009890,Non-coding
NC_054858.1_3429858_3429511_Aspergillus_puulaauensis_revComp,-2.025330,Non-coding
OffNeg_NC_054861.1_1645876_1646139_Aspergillus_puulaauensis_revComp,-1.770310,Non-coding
OffPos_NC_054860.1_2177184_2176969_Aspergillus_puulaauensis_revComp,-2.040290,Non-coding
Shuf_NC_054859.1_4257679_4257812_Aspergillus_puulaauensis_revComp,-2.256720,Non-coding
OffPos_NC_054860.1_3992945_3992860_Aspergillus_puulaauensis_revComp,-2.121120,Non-coding
NC_054859.1_1082673_1082460_Aspergillus_puulaauensis_revComp,-1.726390,Non-coding
OffNeg_NC_054862.1_1076499_1076133_Aspergillus_puulaauensis_revComp,-1.398020,Non-coding
NC_054864.1_2098595_2098508_Aspergillus_puulaauensis_revComp,-2.234770,Non-coding
OffNeg_NC_054858.1_5098553_5098304_Aspergillus_puulaauensis_revComp,-1.874360,Non-coding
NC_054857.1_3877031_3876739_Aspergillus_puulaauensis_revComp,-1.881500,Non-coding
Shuf_NC_054860.1_2017630_2017871_Aspergillus_puulaauensis_revComp,-1.837760,Non-coding
OffNeg_NC_054861.1_3613471_3613605_Aspergillus_puulaauensis_revComp,-2.165030,Non-coding
OffPos_NC_054863.1_87582_88659_Aspergillus_puulaauensis_revComp,-0.138995,Non-coding
Shuf_NC_054857.1_2524069_2523884_Aspergillus_puulaauensis_revComp,-2.161650,Non-coding
Shuf_NC_054860.1_449924_450111_Aspergillus_puulaauensis_revComp,-2.165400,Non-coding
Shuf_NC_054857.1_5955931_5956031_Aspergillus_puulaauensis_revComp,-2.204440,Non-coding
Shuf_NC_054860.1_4257370_4257264_Aspergillus_puulaauensis_revComp,-2.270270,Non-coding
OffNeg_NC_054861.1_934388_934508_Aspergillus_puulaauensis_revComp,-2.243260,Non-coding
OffNeg_NC_054862.1_240348_240257_Aspergillus_puulaauensis_revComp,-2.429770,Non-coding
NC_054861.1_4062017_4062604_Aspergillus_puulaauensis_revComp,-1.203160,Non-coding
Shuf_NC_054862.1_2916720_2915700_Aspergillus_puulaauensis_revComp,-1.215120,Non-coding
OffNeg_NC_054860.1_696166_696484_Aspergillus_puulaauensis_revComp,-1.337330,Non-coding
Shuf_NC_054857.1_5655997_5656219_Aspergillus_puulaauensis_revComp,-2.374780,Non-coding
OffPos_NC_054860.1_1988396_1989461_Aspergillus_puulaauensis_revComp,-1.464710,Non-coding
Shuf_NC_054859.1_624917_625142_Aspergillus_puulaauensis_revComp,-2.061540,Non-coding
OffNeg_NC_054864.1_2027904_2028316_Aspergillus_puulaauensis_revComp,-1.159300,Non-coding
NC_054860.1_2600966_2601408_Aspergillus_puulaauensis_revComp,-2.166430,Non-coding
OffNeg_NC_054862.1_2347596_2348264_Aspergillus_puulaauensis_revComp,-1.425490,Non-coding
OffPos_NC_054860.1_2660251_2660020_Aspergillus_puulaauensis_revComp,-2.022780,Non-coding
Shuf_NC_054863.1_552726_552555_Aspergillus_puulaauensis_revComp,-2.455640,Non-coding
NC_054857.1_5824477_5824642_Aspergillus_puulaauensis_revComp,-2.051750,Non-coding
OffNeg_NC_054858.1_5031670_5031953_Aspergillus_puulaauensis_revComp,-1.965620,Non-coding
Shuf_NC_054857.1_2375710_2375627_Aspergillus_puulaauensis_revComp,-2.316280,Non-coding
OffNeg_NC_054861.1_3482689_3482110_Aspergillus_puulaauensis_revComp,-1.412710,Non-coding
Shuf_NC_054862.1_2980724_2980148_Aspergillus_puulaauensis_revComp,-2.031850,Non-coding
NC_054861.1_3093049_3092855_Aspergillus_puulaauensis_revComp,-1.888840,Non-coding
Shuf_NC_054862.1_2343638_2343383_Aspergillus_puulaauensis_revComp,-1.846810,Non-coding
Shuf_NC_054863.1_587234_587325_Aspergillus_puulaauensis_revComp,-2.251880,Non-coding
Shuf_NC_054861.1_1406836_1407042_Aspergillus_puulaauensis_revComp,-2.166820,Non-coding
OffNeg_NC_054858.1_467064_467798_Aspergillus_puulaauensis_revComp,-1.438680,Non-coding
OffPos_NC_054857.1_357236_356738_Aspergillus_puulaauensis_revComp,-1.029710,Non-coding
OffPos_NC_054859.1_2323240_2323341_Aspergillus_puulaauensis_revComp,-2.212170,Non-coding
OffNeg_NC_054859.1_1743292_1742831_Aspergillus_puulaauensis_revComp,-1.918420,Non-coding
OffNeg_NC_054860.1_3688950_3689487_Aspergillus_puulaauensis_revComp,-1.982020,Non-coding
OffPos_NC_054857.1_4503113_4504056_Aspergillus_puulaauensis_revComp,-0.182224,Non-coding
Shuf_NC_054862.1_3142539_3142204_Aspergillus_puulaauensis_revComp,-2.187000,Non-coding
NC_054862.1_2923423_2924606_Aspergillus_puulaauensis_revComp,-1.025160,Non-coding
OffNeg_NC_054859.1_4297376_4297482_Aspergillus_puulaauensis_revComp,-2.202170,Non-coding
Shuf_NC_054860.1_3318911_3318425_Aspergillus_puulaauensis_revComp,-2.527490,Non-coding
NC_054863.1_368440_368358_Aspergillus_puulaauensis_revComp,-2.064890,Non-coding
NC_054857.1_4378005_4378125_Aspergillus_puulaauensis_revComp,-2.228800,Non-coding
OffPos_NC_054864.1_1407219_1407045_Aspergillus_puulaauensis_revComp,-2.129300,Non-coding
OffPos_NC_054861.1_933936_934336_Aspergillus_puulaauensis_revComp,-0.941823,Non-coding
OffNeg_NC_054860.1_3794289_3794163_Aspergillus_puulaauensis_revComp,-1.936210,Non-coding
OffPos_NC_054857.1_5140064_5139491_Aspergillus_puulaauensis_revComp,-1.464950,Non-coding
OffNeg_NC_054864.1_1560580_1560224_Aspergillus_puulaauensis_revComp,-2.194640,Non-coding
Shuf_NC_054858.1_237921_236871_Aspergillus_puulaauensis_revComp,-0.534185,Non-coding
OffPos_NC_054861.1_2715054_2715218_Aspergillus_puulaauensis_revComp,-2.261550,Non-coding
OffNeg_NC_054859.1_2162806_2163487_Aspergillus_puulaauensis_revComp,-1.310790,Non-coding
NC_054864.1_315410_315666_Aspergillus_puulaauensis_revComp,-2.196200,Non-coding
OffPos_NC_054859.1_587387_586932_Aspergillus_puulaauensis_revComp,-1.931030,Non-coding
OffPos_NC_054864.1_561565_562499_Aspergillus_puulaauensis_revComp,-0.334201,Non-coding
OffNeg_NC_054861.1_3924720_3924513_Aspergillus_puulaauensis_revComp,-2.460940,Non-coding
Shuf_NC_054858.1_4097506_4097282_Aspergillus_puulaauensis_revComp,-1.739280,Non-coding
NC_054862.1_446380_445757_Aspergillus_puulaauensis_revComp,-1.446120,Non-coding
OffNeg_NC_054859.1_2012271_2011835_Aspergillus_puulaauensis_revComp,-1.777840,Non-coding
NC_054862.1_875589_875750_Aspergillus_puulaauensis_revComp,-2.024440,Non-coding
OffPos_NC_054861.1_2906780_2907419_Aspergillus_puulaauensis_revComp,-1.785790,Non-coding
Shuf_NC_054863.1_289005_289166_Aspergillus_puulaauensis_revComp,-2.358720,Non-coding
Shuf_NC_054858.1_1879299_1879502_Aspergillus_puulaauensis_revComp,-2.071780,Non-coding
OffNeg_NC_054860.1_779880_780435_Aspergillus_puulaauensis_revComp,-1.089460,Non-coding
OffNeg_NC_054861.1_3542863_3543994_Aspergillus_puulaauensis_revComp,-0.762350,Non-coding
NC_054861.1_569514_569646_Aspergillus_puulaauensis_revComp,-2.313040,Non-coding
OffNeg_NC_054858.1_1544587_1544463_Aspergillus_puulaauensis_revComp,-2.173490,Non-coding
NC_054857.1_5867280_5867627_Aspergillus_puulaauensis_revComp,-1.486210,Non-coding
Shuf_NC_054857.1_4661454_4662560_Aspergillus_puulaauensis_revComp,-0.535732,Non-coding
Shuf_NC_054862.1_1463585_1463479_Aspergillus_puulaauensis_revComp,-2.283300,Non-coding
OffPos_NC_054857.1_927595_927750_Aspergillus_puulaauensis_revComp,-2.043120,Non-coding
OffPos_NC_054858.1_3889953_3890889_Aspergillus_puulaauensis_revComp,-0.549121,Non-coding
Shuf_NC_054860.1_3125714_3126826_Aspergillus_puulaauensis_revComp,-1.450510,Non-coding
Shuf_NC_054861.1_2053393_2053210_Aspergillus_puulaauensis_revComp,-2.242950,Non-coding
NC_054858.1_2614635_2614093_Aspergillus_puulaauensis_revComp,-1.129790,Non-coding
OffPos_NC_054858.1_2189610_2189450_Aspergillus_puulaauensis_revComp,-2.205700,Non-coding
OffNeg_NC_054859.1_4494565_4495539_Aspergillus_puulaauensis_revComp,-0.021970,Non-coding
OffPos_NC_054860.1_1165480_1165978_Aspergillus_puulaauensis_revComp,-0.869985,Non-coding
Shuf_NC_054858.1_803781_803871_Aspergillus_puulaauensis_revComp,-2.133990,Non-coding
Shuf_NC_054860.1_1879174_1878994_Aspergillus_puulaauensis_revComp,-2.123360,Non-coding
NC_054860.1_1777355_1777515_Aspergillus_puulaauensis_revComp,-1.602270,Non-coding
Shuf_NC_054859.1_3594593_3594082_Aspergillus_puulaauensis_revComp,-1.990610,Non-coding
OffNeg_NC_054861.1_3282428_3282800_Aspergillus_puulaauensis_revComp,-1.367590,Non-coding
OffNeg_NC_054857.1_1875479_1875564_Aspergillus_puulaauensis_revComp,-2.198610,Non-coding
Shuf_NC_054859.1_4090960_4091387_Aspergillus_puulaauensis_revComp,-1.827010,Non-coding
Shuf_NC_054859.1_4118745_4118560_Aspergillus_puulaauensis_revComp,-2.193610,Non-coding
OffNeg_NC_054858.1_1227430_1227172_Aspergillus_puulaauensis_revComp,-2.349970,Non-coding
NC_054860.1_276818_277160_Aspergillus_puulaauensis_revComp,-1.595070,Non-coding
OffPos_NC_054860.1_1777355_1777515_Aspergillus_puulaauensis_revComp,-1.782350,Non-coding
NC_054860.1_1165480_1165978_Aspergillus_puulaauensis_revComp,-1.737620,Non-coding
OffPos_NC_054858.1_2614635_2614093_Aspergillus_puulaauensis_revComp,-1.653730,Non-coding
NC_054858.1_2189610_2189450_Aspergillus_puulaauensis_revComp,-2.045110,Non-coding
NC_054858.1_3889953_3890889_Aspergillus_puulaauensis_revComp,-0.663661,Non-coding
Shuf_NC_054863.1_2995780_2996313_Aspergillus_puulaauensis_revComp,-1.820390,Non-coding
OffPos_NC_054859.1_394433_394166_Aspergillus_puulaauensis_revComp,-1.790550,Non-coding
OffPos_NC_054857.1_5867280_5867627_Aspergillus_puulaauensis_revComp,-2.142350,Non-coding
NC_054862.1_217562_217933_Aspergillus_puulaauensis_revComp,-1.419710,Non-coding
Shuf_NC_054860.1_2122615_2122384_Aspergillus_puulaauensis_revComp,-2.251900,Non-coding
Shuf_NC_054859.1_4404287_4405001_Aspergillus_puulaauensis_revComp,-0.699518,Non-coding
NC_054861.1_2906780_2907419_Aspergillus_puulaauensis_revComp,-1.722510,Non-coding
NC_054864.1_308909_308550_Aspergillus_puulaauensis_revComp,-2.267030,Non-coding
Shuf_NC_054862.1_3125122_3126106_Aspergillus_puulaauensis_revComp,-0.001439,Non-coding
OffNeg_NC_054863.1_467853_467451_Aspergillus_puulaauensis_revComp,-2.103590,Non-coding
OffNeg_NC_054861.1_553112_553253_Aspergillus_puulaauensis_revComp,-2.149330,Non-coding
Shuf_NC_054862.1_3004736_3004455_Aspergillus_puulaauensis_revComp,-2.372230,Non-coding
Shuf_NC_054860.1_2087317_2087625_Aspergillus_puulaauensis_revComp,-1.980730,Non-coding
Shuf_NC_054858.1_751968_752934_Aspergillus_puulaauensis_revComp,-2.235890,Non-coding
Shuf_NC_054859.1_256919_257018_Aspergillus_puulaauensis_revComp,-1.693490,Non-coding
NC_054861.1_2715054_2715218_Aspergillus_puulaauensis_revComp,-1.943840,Non-coding
OffNeg_NC_054864.1_660904_661282_Aspergillus_puulaauensis_revComp,-1.669570,Non-coding
OffNeg_NC_054861.1_2481771_2481967_Aspergillus_puulaauensis_revComp,-1.974130,Non-coding
OffPos_NC_054857.1_1086192_1086638_Aspergillus_puulaauensis_revComp,-1.285160,Non-coding
OffPos_NC_054863.1_652616_652785_Aspergillus_puulaauensis_revComp,-1.892180,Non-coding
OffNeg_NC_054857.1_4824284_4824124_Aspergillus_puulaauensis_revComp,-2.242350,Non-coding
Shuf_NC_054864.1_2762130_2761929_Aspergillus_puulaauensis_revComp,-2.021290,Non-coding
Shuf_NC_054861.1_1536284_1536194_Aspergillus_puulaauensis_revComp,-2.427870,Non-coding
OffNeg_NC_054860.1_2826712_2827214_Aspergillus_puulaauensis_revComp,-1.609930,Non-coding
NC_054858.1_164669_164411_Aspergillus_puulaauensis_revComp,-1.656360,Non-coding
Shuf_NC_054863.1_1958882_1959002_Aspergillus_puulaauensis_revComp,-2.440000,Non-coding
OffNeg_NC_054862.1_2478385_2477343_Aspergillus_puulaauensis_revComp,-0.906606,Non-coding
Shuf_NC_054857.1_5531251_5531335_Aspergillus_puulaauensis_revComp,-2.302860,Non-coding
OffNeg_NC_054859.1_753262_753109_Aspergillus_puulaauensis_revComp,-2.118420,Non-coding
OffPos_NC_054861.1_2627474_2628519_Aspergillus_puulaauensis_revComp,-0.548087,Non-coding
Shuf_NC_054862.1_3528953_3528765_Aspergillus_puulaauensis_revComp,-1.841450,Non-coding
OffPos_NC_054857.1_4973363_4974119_Aspergillus_puulaauensis_revComp,-0.510625,Non-coding
NC_054860.1_3630638_3630065_Aspergillus_puulaauensis_revComp,-1.476260,Non-coding
Shuf_NC_054858.1_1370981_1371621_Aspergillus_puulaauensis_revComp,-1.795410,Non-coding
Shuf_NC_054864.1_1874273_1874461_Aspergillus_puulaauensis_revComp,-2.212000,Non-coding
OffNeg_NC_054857.1_2465745_2465859_Aspergillus_puulaauensis_revComp,-2.084000,Non-coding
OffPos_NC_054858.1_5029475_5030653_Aspergillus_puulaauensis_revComp,-0.427988,Non-coding
NC_054860.1_1847736_1848433_Aspergillus_puulaauensis_revComp,-1.108540,Non-coding
OffNeg_NC_054863.1_2949312_2949530_Aspergillus_puulaauensis_revComp,-2.112660,Non-coding
NC_054860.1_2647649_2646502_Aspergillus_puulaauensis_revComp,-1.594510,Non-coding
OffPos_NC_054862.1_1268386_1268495_Aspergillus_puulaauensis_revComp,-2.002510,Non-coding
OffNeg_NC_054858.1_3177132_3176569_Aspergillus_puulaauensis_revComp,-1.175890,Non-coding
OffPos_NC_054858.1_3691888_3692402_Aspergillus_puulaauensis_revComp,-2.181010,Non-coding
Shuf_NC_054863.1_1594979_1594810_Aspergillus_puulaauensis_revComp,-2.417700,Non-coding
OffNeg_NC_054863.1_1392264_1391435_Aspergillus_puulaauensis_revComp,-0.909743,Non-coding
NC_054859.1_4498184_4498997_Aspergillus_puulaauensis_revComp,-0.757678,Non-coding
OffNeg_NC_054858.1_4000909_4001034_Aspergillus_puulaauensis_revComp,-2.095720,Non-coding
OffPos_NC_054861.1_280752_280944_Aspergillus_puulaauensis_revComp,-2.380970,Non-coding
OffNeg_NC_054864.1_599740_599650_Aspergillus_puulaauensis_revComp,-2.213380,Non-coding
Shuf_NC_054859.1_3474136_3473752_Aspergillus_puulaauensis_revComp,-1.983210,Non-coding
NC_054861.1_3119563_3119731_Aspergillus_puulaauensis_revComp,-2.152000,Non-coding
Shuf_NC_054858.1_5063945_5063147_Aspergillus_puulaauensis_revComp,-1.332850,Non-coding
OffPos_NC_054861.1_3119563_3119731_Aspergillus_puulaauensis_revComp,-2.134150,Non-coding
Shuf_NC_054860.1_2964301_2964115_Aspergillus_puulaauensis_revComp,-2.145190,Non-coding
OffNeg_NC_054857.1_5048382_5047281_Aspergillus_puulaauensis_revComp,-1.325130,Non-coding
NC_054858.1_98928_98831_Aspergillus_puulaauensis_revComp,-2.187920,Non-coding
Shuf_NC_054857.1_3736552_3735778_Aspergillus_puulaauensis_revComp,-1.113560,Non-coding
OffNeg_NC_054862.1_3118346_3117495_Aspergillus_puulaauensis_revComp,-1.250400,Non-coding
OffNeg_NC_054857.1_5544445_5544285_Aspergillus_puulaauensis_revComp,-2.528720,Non-coding
OffNeg_NC_054862.1_3097878_3097686_Aspergillus_puulaauensis_revComp,-2.420100,Non-coding
OffPos_NC_054859.1_4498184_4498997_Aspergillus_puulaauensis_revComp,-0.441510,Non-coding
Shuf_NC_054857.1_1312260_1312679_Aspergillus_puulaauensis_revComp,-1.596800,Non-coding
NC_054858.1_3691888_3692402_Aspergillus_puulaauensis_revComp,-1.713880,Non-coding
OffPos_NC_054861.1_918408_918520_Aspergillus_puulaauensis_revComp,-2.419550,Non-coding
OffNeg_NC_054859.1_4072742_4071803_Aspergillus_puulaauensis_revComp,-1.197310,Non-coding
Shuf_NC_054857.1_3744725_3744227_Aspergillus_puulaauensis_revComp,-2.067400,Non-coding
OffNeg_NC_054857.1_2690148_2690235_Aspergillus_puulaauensis_revComp,-2.243400,Non-coding
NC_054862.1_1268386_1268495_Aspergillus_puulaauensis_revComp,-2.251920,Non-coding
