Name,Score,Label
NC_058375.1_111592886_111593003_Felis_catus_revComp,0.05179,noncoding
OffPos_NC_058373.1_61845388_61845516_Felis_catus_revComp,0.08784,noncoding
Shuf_NC_058375.1_166612476_166612389_Felis_catus_revComp,0.07032,noncoding
OffNeg_NC_058371.1_102216980_102217245_Felis_catus_revComp,0.06648,noncoding
OffPos_NC_058369.1_61784881_61784676_Felis_catus_revComp,0.05374,noncoding
NC_058368.1_25016218_25016410_Felis_catus_revComp,0.24101,noncoding
OffPos_NC_058372.1_35190229_35190325_Felis_catus_revComp,0.01141,noncoding
OffNeg_NC_058374.1_79770380_79770162_Felis_catus_revComp,0.33212,noncoding
NC_058377.1_107070638_107070771_Felis_catus_revComp,0.16173,noncoding
Shuf_NC_058376.1_70866026_70865876_Felis_catus_revComp,0.13813,noncoding
OffPos_NC_058380.1_1568601_1568743_Felis_catus_revComp,0.10744,noncoding
OffPos_NC_058368.1_108744_108897_Felis_catus_revComp,0.12031,noncoding
OffNeg_NC_058369.1_145194018_145193897_Felis_catus_revComp,0.17747,noncoding
NC_058379.1_53554131_53553977_Felis_catus_revComp,0.07514,noncoding
Shuf_NC_058381.1_40209294_40209168_Felis_catus_revComp,0.05572,noncoding
OffNeg_NC_058372.1_149577562_149577332_Felis_catus_revComp,0.03984,noncoding
OffNeg_NC_058370.1_13235100_13235002_Felis_catus_revComp,0.06068,noncoding
NC_058374.1_132697109_132696916_Felis_catus_revComp,0.23738,noncoding
OffPos_NC_058381.1_48070612_48070946_Felis_catus_revComp,0.05861,noncoding
OffNeg_NC_058379.1_80073747_80073844_Felis_catus_revComp,0.06451,noncoding
NC_058381.1_27365920_27365788_Felis_catus_revComp,0.05331,noncoding
OffPos_NC_058368.1_116262586_116262412_Felis_catus_revComp,0.31062,noncoding
NC_058377.1_96418784_96418901_Felis_catus_revComp,0.07258,noncoding
OffNeg_NC_058376.1_55504024_55504152_Felis_catus_revComp,0.04729,noncoding
NC_058380.1_94628124_94627952_Felis_catus_revComp,0.04595,noncoding
Shuf_NC_058370.1_6468989_6468908_Felis_catus_revComp,0.97119,coding
OffPos_NC_058369.1_154741843_154741725_Felis_catus_revComp,0.02523,noncoding
NC_058370.1_80344236_80344122_Felis_catus_revComp,0.00780,noncoding
OffPos_NC_058380.1_57798208_57798312_Felis_catus_revComp,0.03688,noncoding
OffPos_NC_058382.1_7685975_7685773_Felis_catus_revComp,0.06142,noncoding
Shuf_NC_058372.1_23566109_23566205_Felis_catus_revComp,0.20354,noncoding
NC_058379.1_19225569_19225376_Felis_catus_revComp,0.12621,noncoding
NC_058386.1_38509726_38509566_Felis_catus_revComp,0.05147,noncoding
OffNeg_NC_058372.1_42015803_42015894_Felis_catus_revComp,0.02368,noncoding
NC_058383.1_29598105_29597992_Felis_catus_revComp,0.01971,noncoding
OffPos_NC_058378.1_21960500_21960376_Felis_catus_revComp,0.07087,noncoding
NC_058380.1_28698905_28698785_Felis_catus_revComp,0.05338,noncoding
Shuf_NC_058377.1_10117981_10118169_Felis_catus_revComp,0.48487,noncoding
OffNeg_NC_058371.1_200175088_200174836_Felis_catus_revComp,0.06074,noncoding
Shuf_NC_058383.1_29603983_29603890_Felis_catus_revComp,0.35584,noncoding
Shuf_NC_058376.1_14283218_14283488_Felis_catus_revComp,0.57230,coding
Shuf_NC_058369.1_146136242_146136029_Felis_catus_revComp,0.75365,coding
OffPos_NC_058375.1_175843255_175843354_Felis_catus_revComp,0.25571,noncoding
OffNeg_NC_058383.1_7843019_7842686_Felis_catus_revComp,0.06319,noncoding
NC_058369.1_148323541_148323358_Felis_catus_revComp,0.04743,noncoding
Shuf_NC_058368.1_172841533_172841652_Felis_catus_revComp,0.03338,noncoding
NC_058373.1_73366773_73366938_Felis_catus_revComp,0.05439,noncoding
OffNeg_NC_058373.1_67703309_67703451_Felis_catus_revComp,0.08705,noncoding
OffNeg_NC_058385.1_82878166_82878070_Felis_catus_revComp,0.23112,noncoding
OffPos_NC_058374.1_133558095_133558191_Felis_catus_revComp,0.06405,noncoding
OffNeg_NC_058385.1_82537526_82537390_Felis_catus_revComp,0.06666,noncoding
Shuf_NC_058384.1_49842_49985_Felis_catus_revComp,0.02492,noncoding
NC_058377.1_59567746_59567657_Felis_catus_revComp,0.02902,noncoding
Shuf_NC_058384.1_20897385_20897493_Felis_catus_revComp,0.03796,noncoding
OffPos_NC_058375.1_56025742_56025649_Felis_catus_revComp,0.02704,noncoding
OffPos_NC_058373.1_37197972_37198113_Felis_catus_revComp,0.02135,noncoding
OffPos_NC_058372.1_30548670_30548553_Felis_catus_revComp,0.01519,noncoding
OffPos_NC_058383.1_32343260_32343126_Felis_catus_revComp,0.04271,noncoding
OffNeg_NC_058373.1_39494052_39494228_Felis_catus_revComp,0.14615,noncoding
OffNeg_NC_058378.1_55559750_55559536_Felis_catus_revComp,0.02700,noncoding
OffNeg_NC_058373.1_138846780_138846891_Felis_catus_revComp,0.04874,noncoding
Shuf_NC_058379.1_8568426_8568549_Felis_catus_revComp,0.04596,noncoding
Shuf_NC_058371.1_44469047_44469218_Felis_catus_revComp,0.85838,coding
NC_058382.1_6967713_6968094_Felis_catus_revComp,0.23809,noncoding
OffNeg_NC_058375.1_55304683_55304543_Felis_catus_revComp,0.12779,noncoding
NC_058382.1_7160340_7160476_Felis_catus_revComp,0.06422,noncoding
OffNeg_NC_058368.1_9533893_9533787_Felis_catus_revComp,0.01679,noncoding
OffPos_NC_058373.1_105398004_105398160_Felis_catus_revComp,0.11405,noncoding
OffNeg_NC_058379.1_76918185_76918307_Felis_catus_revComp,0.05832,noncoding
NC_058375.1_214163381_214163484_Felis_catus_revComp,0.08298,noncoding
Shuf_NC_058385.1_67035895_67036073_Felis_catus_revComp,0.51439,coding
OffPos_NC_058383.1_956467_956652_Felis_catus_revComp,0.07105,noncoding
OffNeg_NC_058381.1_60078165_60077979_Felis_catus_revComp,0.72915,coding
NC_058384.1_33247925_33248062_Felis_catus_revComp,0.04921,noncoding
OffNeg_NC_058374.1_81707164_81708103_Felis_catus_revComp,0.09113,noncoding
OffNeg_NC_058380.1_92434592_92434428_Felis_catus_revComp,0.03384,noncoding
Shuf_NC_058375.1_170570559_170570442_Felis_catus_revComp,0.40262,noncoding
OffPos_NC_058374.1_121431811_121431933_Felis_catus_revComp,0.15873,noncoding
OffPos_NC_058376.1_152089247_152089131_Felis_catus_revComp,0.24004,noncoding
Shuf_NC_058385.1_81763220_81763100_Felis_catus_revComp,0.05410,noncoding
OffPos_NC_058369.1_7950460_7950120_Felis_catus_revComp,0.02725,noncoding
OffNeg_NC_058381.1_40325586_40325460_Felis_catus_revComp,0.06287,noncoding
Shuf_NC_058373.1_53134052_53133942_Felis_catus_revComp,0.02301,noncoding
OffPos_NC_058376.1_45538559_45538685_Felis_catus_revComp,0.26512,noncoding
Shuf_NC_058383.1_6806099_6806237_Felis_catus_revComp,0.16122,noncoding
NC_058384.1_10347518_10347608_Felis_catus_revComp,0.04482,noncoding
NC_058377.1_33147179_33147077_Felis_catus_revComp,0.07702,noncoding
NC_058370.1_60352099_60352323_Felis_catus_revComp,0.03328,noncoding
OffPos_NC_058376.1_82879978_82879867_Felis_catus_revComp,0.15613,noncoding
Shuf_NC_058375.1_151739204_151739048_Felis_catus_revComp,0.14208,noncoding
OffPos_NC_058368.1_195674942_195675074_Felis_catus_revComp,0.09147,noncoding
Shuf_NC_058372.1_118403363_118403192_Felis_catus_revComp,0.32425,noncoding
Shuf_NC_058383.1_1912192_1912042_Felis_catus_revComp,0.28058,noncoding
OffNeg_NC_058376.1_104938501_104938634_Felis_catus_revComp,0.03267,noncoding
OffNeg_NC_058374.1_41528072_41528192_Felis_catus_revComp,0.04092,noncoding
OffNeg_NC_058381.1_58123432_58123227_Felis_catus_revComp,0.07955,noncoding
OffNeg_NC_058380.1_5344041_5344169_Felis_catus_revComp,0.43973,noncoding
OffPos_NC_058372.1_129204197_129204365_Felis_catus_revComp,0.07106,noncoding
Shuf_NC_058375.1_213086406_213086523_Felis_catus_revComp,0.12498,noncoding
Shuf_NC_058369.1_96740917_96741058_Felis_catus_revComp,0.09521,noncoding
OffPos_NC_058375.1_1960844_1960715_Felis_catus_revComp,0.43708,noncoding
Shuf_NC_058370.1_26418463_26418299_Felis_catus_revComp,0.92711,coding
Shuf_NC_058386.1_127236196_127236086_Felis_catus_revComp,0.16814,noncoding
OffPos_NC_058379.1_62636359_62636455_Felis_catus_revComp,0.02665,noncoding
NC_058375.1_58223259_58223158_Felis_catus_revComp,0.05845,noncoding
NC_058375.1_38488437_38488274_Felis_catus_revComp,0.08241,noncoding
OffPos_NC_058374.1_117766455_117766561_Felis_catus_revComp,0.03091,noncoding
Shuf_NC_058381.1_13797785_13798733_Felis_catus_revComp,0.38636,noncoding
NC_058368.1_67355289_67355371_Felis_catus_revComp,0.24677,noncoding
OffPos_NC_058382.1_14420729_14420630_Felis_catus_revComp,0.02584,noncoding
Shuf_NC_058381.1_42261206_42261091_Felis_catus_revComp,0.02537,noncoding
OffPos_NC_058368.1_11354751_11354850_Felis_catus_revComp,0.12154,noncoding
OffPos_NC_058375.1_200856515_200856972_Felis_catus_revComp,0.10846,noncoding
Shuf_NC_058380.1_88179875_88179965_Felis_catus_revComp,0.06483,noncoding
NC_058375.1_11671079_11670795_Felis_catus_revComp,0.21904,noncoding
NC_058375.1_29147273_29146594_Felis_catus_revComp,0.19275,noncoding
NC_058375.1_131668312_131668218_Felis_catus_revComp,0.69637,coding
OffPos_NC_058373.1_29263858_29263620_Felis_catus_revComp,0.09647,noncoding
NC_058368.1_211831080_211831224_Felis_catus_revComp,0.04014,noncoding
Shuf_NC_058378.1_86046489_86046342_Felis_catus_revComp,0.76799,coding
Shuf_NC_058369.1_76537410_76537755_Felis_catus_revComp,0.95796,coding
Shuf_NC_058374.1_132103600_132103489_Felis_catus_revComp,0.07312,noncoding
OffNeg_NC_058385.1_82736171_82736261_Felis_catus_revComp,0.06771,noncoding
Shuf_NC_058373.1_110818992_110819082_Felis_catus_revComp,0.18100,noncoding
Shuf_NC_058374.1_103054699_103054577_Felis_catus_revComp,0.17046,noncoding
Shuf_NC_058371.1_59209804_59209915_Felis_catus_revComp,0.11246,noncoding
NC_058375.1_13084988_13085101_Felis_catus_revComp,0.07776,noncoding
NC_058381.1_25378992_25378902_Felis_catus_revComp,0.05057,noncoding
OffNeg_NC_058382.1_8457048_8456907_Felis_catus_revComp,0.06977,noncoding
OffNeg_NC_058369.1_155972863_155972667_Felis_catus_revComp,0.78459,coding
OffNeg_NC_058369.1_17668550_17668669_Felis_catus_revComp,0.13317,noncoding
Shuf_NC_058369.1_160370390_160370534_Felis_catus_revComp,0.08550,noncoding
Shuf_NC_058381.1_47166499_47166384_Felis_catus_revComp,0.33072,noncoding
Shuf_NC_058373.1_73996398_73996194_Felis_catus_revComp,0.08050,noncoding
Shuf_NC_058372.1_5540415_5540718_Felis_catus_revComp,0.10148,noncoding
Shuf_NC_058379.1_28562286_28562409_Felis_catus_revComp,0.06304,noncoding
NC_058374.1_129625125_129625246_Felis_catus_revComp,0.02378,noncoding
Shuf_NC_058379.1_35216469_35216326_Felis_catus_revComp,0.20301,noncoding
OffPos_NC_058385.1_8722490_8722349_Felis_catus_revComp,0.11735,noncoding
NC_058379.1_66838923_66838830_Felis_catus_revComp,0.31801,noncoding
NC_058378.1_56670176_56670276_Felis_catus_revComp,0.11065,noncoding
OffPos_NC_058376.1_82862990_82862807_Felis_catus_revComp,0.06418,noncoding
OffNeg_NC_058376.1_29007873_29008087_Felis_catus_revComp,0.06461,noncoding
NC_058381.1_22811637_22811487_Felis_catus_revComp,0.19243,noncoding
OffPos_NC_058385.1_73588500_73588401_Felis_catus_revComp,0.01910,noncoding
OffPos_NC_058376.1_143292808_143292720_Felis_catus_revComp,0.05151,noncoding
NC_058380.1_74201636_74201744_Felis_catus_revComp,0.42832,noncoding
Shuf_NC_058374.1_43445636_43445864_Felis_catus_revComp,0.31029,noncoding
OffPos_NC_058377.1_112740752_112740641_Felis_catus_revComp,0.03510,noncoding
OffPos_NC_058383.1_28519205_28519334_Felis_catus_revComp,0.04006,noncoding
OffPos_NC_058369.1_151137441_151137321_Felis_catus_revComp,0.31592,noncoding
OffNeg_NC_058379.1_18969045_18969133_Felis_catus_revComp,0.00745,noncoding
OffNeg_NC_058372.1_30359536_30359422_Felis_catus_revComp,0.06914,noncoding
OffNeg_NC_058373.1_52254804_52254950_Felis_catus_revComp,0.15716,noncoding
NC_058368.1_178153059_178152976_Felis_catus_revComp,0.02275,noncoding
NC_058376.1_71501151_71501049_Felis_catus_revComp,0.08328,noncoding
Shuf_NC_058385.1_74197461_74197669_Felis_catus_revComp,0.22246,noncoding
OffNeg_NC_058374.1_141823238_141823124_Felis_catus_revComp,0.14383,noncoding
OffNeg_NC_058382.1_19892114_19891871_Felis_catus_revComp,0.07918,noncoding
NC_058379.1_22834730_22834619_Felis_catus_revComp,0.16018,noncoding
OffPos_NC_058372.1_29317080_29316873_Felis_catus_revComp,0.11147,noncoding
