Name,Score,Start,End,Label
OffNeg_NC_066862.1_7950696_7950791_Cucumis_melo_revComp,-0.791,none,none,Non-coding
OffNeg_NC_066860.1_28751789_28751639_Cucumis_melo_revComp,0.783,none,none,Non-coding
OffPos_NC_066866.1_2700237_2700129_Cucumis_melo_revComp,-0.406,none,none,Non-coding
NC_066862.1_498247_498010_Cucumis_melo_revComp,-1.246,none,none,Non-coding
NC_066860.1_24550866_24551126_Cucumis_melo_revComp,-0.487,none,none,Non-coding
NC_066866.1_29131997_29131910_Cucumis_melo_revComp,0.000e+00,none,none,Non-coding
Shuf_NC_066864.1_25883047_25882941_Cucumis_melo_revComp,-0.914,none,none,Non-coding
NC_066863.1_29374217_29374310_Cucumis_melo_revComp,-1.448,none,none,Non-coding
NC_066860.1_34675509_34675400_Cucumis_melo_revComp,-1.046,none,none,Non-coding
NC_066867.1_27671295_27671390_Cucumis_melo_revComp,-1.427,none,none,Non-coding
OffPos_NC_066858.1_26160882_26161068_Cucumis_melo_revComp,-1.618,none,none,Non-coding
NC_066865.1_1346048_1346159_Cucumis_melo_revComp,-0.77,none,none,Non-coding
OffNeg_NC_066860.1_3033397_3033497_Cucumis_melo_revComp,-1.085,none,none,Non-coding
OffPos_NC_066868.1_21299028_21298905_Cucumis_melo_revComp,0.101,none,none,Coding
NC_066867.1_23723352_23723440_Cucumis_melo_revComp,-0.552,none,none,Non-coding
Shuf_NC_066865.1_1635522_1635420_Cucumis_melo_revComp,-1.576,none,none,Non-coding
Shuf_NC_066866.1_1759409_1760219_Cucumis_melo_revComp,-0.953,none,none,Non-coding
NC_066860.1_33412163_33412329_Cucumis_melo_revComp,-0.492,none,none,Non-coding
Shuf_NC_066857.1_1046858_1046688_Cucumis_melo_revComp,-1.599,none,none,Non-coding
NC_066864.1_2067439_2066824_Cucumis_melo_revComp,-1.583,none,none,Non-coding
OffNeg_NC_066866.1_6432937_6433072_Cucumis_melo_revComp,0.000e+00,none,none,Non-coding
Shuf_NC_066868.1_27026467_27026314_Cucumis_melo_revComp,-0.607,none,none,Non-coding
Shuf_NC_066860.1_30281884_30282514_Cucumis_melo_revComp,-0.993,none,none,Non-coding
OffNeg_NC_066868.1_13251750_13251989_Cucumis_melo_revComp,-1.039,none,none,Non-coding
Shuf_NC_066866.1_5119609_5119441_Cucumis_melo_revComp,-1.142,none,none,Non-coding
Shuf_NC_066863.1_29374217_29374310_Cucumis_melo_revComp,-1.932,none,none,Non-coding
Shuf_NC_066860.1_34675509_34675400_Cucumis_melo_revComp,-0.968,none,none,Non-coding
Shuf_NC_066858.1_24347644_24348145_Cucumis_melo_revComp,-0.933,none,none,Non-coding
Shuf_NC_066868.1_19242284_19242426_Cucumis_melo_revComp,-0.805,none,none,Non-coding
OffPos_NC_066867.1_29285237_29285412_Cucumis_melo_revComp,1.825,none,none,Non-coding
NC_066864.1_25883047_25882941_Cucumis_melo_revComp,-2.092,none,none,Non-coding
Shuf_NC_066866.1_29131997_29131910_Cucumis_melo_revComp,0.335,none,none,Non-coding
Shuf_NC_066860.1_24550866_24551126_Cucumis_melo_revComp,-1.882,none,none,Non-coding
OffPos_NC_066857.1_849314_849395_Cucumis_melo_revComp,0.713,none,none,Non-coding
OffNeg_NC_066863.1_4998286_4998415_Cucumis_melo_revComp,0.569,none,none,Non-coding
OffPos_NC_066867.1_9925407_9925505_Cucumis_melo_revComp,-0.125,none,none,Non-coding
Shuf_NC_066867.1_23723352_23723440_Cucumis_melo_revComp,0.000e+00,none,none,Non-coding
OffPos_NC_066857.1_13060604_13060704_Cucumis_melo_revComp,0.000e+00,none,none,Non-coding
OffPos_NC_066858.1_1310652_1310801_Cucumis_melo_revComp,-0.319,none,none,Non-coding
Shuf_NC_066867.1_27671295_27671390_Cucumis_melo_revComp,-0.699,none,none,Non-coding
OffNeg_NC_066863.1_28025314_28025151_Cucumis_melo_revComp,0.114,none,none,Non-coding
OffNeg_NC_066861.1_10908153_10907976_Cucumis_melo_revComp,0.308,none,none,Non-coding
NC_066868.1_27026467_27026314_Cucumis_melo_revComp,-0.901,none,none,Non-coding
OffNeg_NC_066859.1_29811535_29811407_Cucumis_melo_revComp,1.507,none,none,Non-coding
OffPos_NC_066865.1_21390457_21390322_Cucumis_melo_revComp,0.577,none,none,Non-coding
OffPos_NC_066865.1_1104758_1104661_Cucumis_melo_revComp,-0.499,none,none,Non-coding
Shuf_NC_066860.1_33412163_33412329_Cucumis_melo_revComp,0.077,none,none,Non-coding
OffNeg_NC_066861.1_29966253_29965623_Cucumis_melo_revComp,0.575,none,none,Non-coding
OffNeg_NC_066864.1_18651989_18651875_Cucumis_melo_revComp,1.193,none,none,Coding
NC_066865.1_4971666_4971773_Cucumis_melo_revComp,-0.944,none,none,Non-coding
Shuf_NC_066865.1_13232166_13232428_Cucumis_melo_revComp,-10000.0,none,none,Non-coding
OffNeg_NC_066860.1_2464894_2465019_Cucumis_melo_revComp,-1.637,none,none,Non-coding
Shuf_NC_066866.1_7794839_7794943_Cucumis_melo_revComp,-0.597,none,none,Non-coding
NC_066863.1_13247674_13247792_Cucumis_melo_revComp,-0.202,none,none,Non-coding
OffPos_NC_066862.1_36997322_36997223_Cucumis_melo_revComp,-0.911,none,none,Non-coding
NC_066861.1_1955160_1955420_Cucumis_melo_revComp,-1.203,none,none,Non-coding
OffNeg_NC_066864.1_411189_411035_Cucumis_melo_revComp,0.82,none,none,Non-coding
OffPos_NC_066862.1_6177191_6177278_Cucumis_melo_revComp,-0.274,none,none,Non-coding
OffPos_NC_066864.1_1786986_1787134_Cucumis_melo_revComp,-0.247,none,none,Non-coding
OffPos_NC_066860.1_28947322_28947223_Cucumis_melo_revComp,0.272,none,none,Non-coding
Shuf_NC_066864.1_31929636_31929954_Cucumis_melo_revComp,-1.511,none,none,Non-coding
OffNeg_NC_066857.1_15413202_15412541_Cucumis_melo_revComp,-0.055,none,none,Non-coding
OffNeg_NC_066857.1_868000_868081_Cucumis_melo_revComp,0.000e+00,none,none,Non-coding
NC_066858.1_24920998_24920916_Cucumis_melo_revComp,-10000.0,none,none,Non-coding
OffNeg_NC_066858.1_19194719_19194471_Cucumis_melo_revComp,-1.123,none,none,Non-coding
OffPos_NC_066864.1_1159920_1159804_Cucumis_melo_revComp,1.625,none,none,Non-coding
Shuf_NC_066866.1_3912078_3911925_Cucumis_melo_revComp,-0.704,none,none,Non-coding
OffPos_NC_066867.1_30716156_30715832_Cucumis_melo_revComp,-0.23,none,none,Non-coding
NC_066867.1_27348439_27348295_Cucumis_melo_revComp,-1.672,none,none,Non-coding
NC_066860.1_5041590_5041492_Cucumis_melo_revComp,-1.14,none,none,Non-coding
Shuf_NC_066868.1_25495241_25495453_Cucumis_melo_revComp,-0.844,none,none,Non-coding
NC_066860.1_1866698_1866869_Cucumis_melo_revComp,-0.521,none,none,Non-coding
Shuf_NC_066861.1_3152638_3152550_Cucumis_melo_revComp,-0.233,none,none,Non-coding
OffNeg_NC_066862.1_2330618_2330510_Cucumis_melo_revComp,1.272,none,none,Non-coding
OffPos_NC_066868.1_23846216_23846122_Cucumis_melo_revComp,0.3,none,none,Non-coding
Shuf_NC_066857.1_2280365_2280469_Cucumis_melo_revComp,-0.824,none,none,Non-coding
Shuf_NC_066861.1_26476075_26475913_Cucumis_melo_revComp,-1.408,none,none,Non-coding
OffNeg_NC_066860.1_452513_452630_Cucumis_melo_revComp,1.861,none,none,Non-coding
OffPos_NC_066862.1_8767022_8766753_Cucumis_melo_revComp,-0.329,none,none,Non-coding
NC_066868.1_14847063_14847223_Cucumis_melo_revComp,-1.463,none,none,Non-coding
NC_066857.1_2333573_2333728_Cucumis_melo_revComp,0.194,none,none,Coding
OffPos_NC_066864.1_8527727_8527850_Cucumis_melo_revComp,-10000.0,none,none,Non-coding
NC_066857.1_705171_705726_Cucumis_melo_revComp,-0.991,none,none,Non-coding
NC_066862.1_4507119_4506202_Cucumis_melo_revComp,-0.407,none,none,Non-coding
Shuf_NC_066862.1_18760318_18760155_Cucumis_melo_revComp,-1.325,none,none,Non-coding
OffPos_NC_066867.1_31255365_31255023_Cucumis_melo_revComp,0.489,none,none,Non-coding
OffPos_NC_066867.1_30337053_30337209_Cucumis_melo_revComp,0.745,none,none,Non-coding
OffPos_NC_066861.1_582589_582457_Cucumis_melo_revComp,0.801,none,none,Non-coding
Shuf_NC_066866.1_5480579_5480487_Cucumis_melo_revComp,-0.324,none,none,Non-coding
OffPos_NC_066859.1_25295289_25295520_Cucumis_melo_revComp,1.024,none,none,Non-coding
NC_066864.1_29973209_29973020_Cucumis_melo_revComp,-0.355,none,none,Non-coding
NC_066857.1_1997165_1997066_Cucumis_melo_revComp,0.033,none,none,Coding
NC_066858.1_3170850_3171101_Cucumis_melo_revComp,-1.415,none,none,Non-coding
Shuf_NC_066868.1_21379644_21379552_Cucumis_melo_revComp,-0.881,none,none,Non-coding
OffNeg_NC_066868.1_17145992_17146088_Cucumis_melo_revComp,0.000e+00,none,none,Non-coding
Shuf_NC_066857.1_20708049_20707949_Cucumis_melo_revComp,-0.993,none,none,Non-coding
OffNeg_NC_066865.1_24281261_24281019_Cucumis_melo_revComp,0.794,none,none,Non-coding
OffPos_NC_066867.1_30005963_30006181_Cucumis_melo_revComp,0.456,none,none,Coding
OffPos_NC_066868.1_13569164_13569280_Cucumis_melo_revComp,-0.007,none,none,Non-coding
NC_066864.1_850156_849952_Cucumis_melo_revComp,-0.391,none,none,Non-coding
NC_066863.1_7760095_7760548_Cucumis_melo_revComp,-1.196,none,none,Non-coding
OffNeg_NC_066858.1_25795550_25795848_Cucumis_melo_revComp,0.984,none,none,Non-coding
NC_066858.1_21561348_21560601_Cucumis_melo_revComp,-1.155,none,none,Non-coding
NC_066865.1_22185858_22185743_Cucumis_melo_revComp,-1.183,none,none,Non-coding
OffPos_NC_066861.1_1390523_1390622_Cucumis_melo_revComp,-0.507,none,none,Non-coding
OffPos_NC_066863.1_257142_256584_Cucumis_melo_revComp,-0.66,none,none,Non-coding
OffPos_NC_066859.1_29292708_29293462_Cucumis_melo_revComp,-0.565,none,none,Non-coding
Shuf_NC_066857.1_11401730_11401630_Cucumis_melo_revComp,-0.586,none,none,Non-coding
OffPos_NC_066867.1_25189766_25190429_Cucumis_melo_revComp,2.98,none,none,Non-coding
OffNeg_NC_066861.1_4083279_4083405_Cucumis_melo_revComp,-10000.0,none,none,Non-coding
Shuf_NC_066865.1_18276111_18276491_Cucumis_melo_revComp,-1.328,none,none,Non-coding
OffNeg_NC_066863.1_29402696_29402819_Cucumis_melo_revComp,-1.097,none,none,Non-coding
OffNeg_NC_066868.1_25759461_25759624_Cucumis_melo_revComp,1.58,none,none,Coding
NC_066868.1_21379644_21379552_Cucumis_melo_revComp,0.903,none,none,Coding
NC_066857.1_20708049_20707949_Cucumis_melo_revComp,-1.008,none,none,Non-coding
OffPos_NC_066860.1_31778830_31778688_Cucumis_melo_revComp,3.45,none,none,Non-coding
Shuf_NC_066858.1_21561348_21560601_Cucumis_melo_revComp,-1.627,none,none,Non-coding
OffPos_NC_066865.1_25214897_25214454_Cucumis_melo_revComp,0.79,none,none,Non-coding
OffNeg_NC_066863.1_29526524_29526707_Cucumis_melo_revComp,-0.055,none,none,Non-coding
OffNeg_NC_066861.1_25710142_25709969_Cucumis_melo_revComp,-0.526,none,none,Non-coding
Shuf_NC_066862.1_1313401_1313230_Cucumis_melo_revComp,-2.024,none,none,Non-coding
Shuf_NC_066866.1_5161564_5161456_Cucumis_melo_revComp,-0.165,none,none,Non-coding
OffPos_NC_066862.1_32205581_32205320_Cucumis_melo_revComp,0.218,none,none,Non-coding
OffPos_NC_066863.1_197305_197125_Cucumis_melo_revComp,-0.392,none,none,Non-coding
NC_066857.1_11401730_11401630_Cucumis_melo_revComp,-0.713,none,none,Non-coding
Shuf_NC_066865.1_22185858_22185743_Cucumis_melo_revComp,-1.354,none,none,Non-coding
NC_066865.1_18276111_18276491_Cucumis_melo_revComp,-0.993,none,none,Non-coding
OffPos_NC_066857.1_1330646_1330741_Cucumis_melo_revComp,0.143,none,none,Non-coding
OffNeg_NC_066861.1_25923769_25923462_Cucumis_melo_revComp,-0.731,none,none,Non-coding
NC_066862.1_18760318_18760155_Cucumis_melo_revComp,-1.545,none,none,Non-coding
OffNeg_NC_066862.1_29200424_29200293_Cucumis_melo_revComp,-0.917,none,none,Non-coding
OffPos_NC_066858.1_4292571_4292454_Cucumis_melo_revComp,0.109,none,none,Non-coding
OffNeg_NC_066862.1_1492658_1492534_Cucumis_melo_revComp,0.276,none,none,Non-coding
NC_066861.1_1579645_1579396_Cucumis_melo_revComp,-0.798,none,none,Non-coding
Shuf_NC_066864.1_29973209_29973020_Cucumis_melo_revComp,-1.136,none,none,Non-coding
OffPos_NC_066857.1_9437883_9438093_Cucumis_melo_revComp,2.543,none,none,Non-coding
OffPos_NC_066864.1_11148211_11148017_Cucumis_melo_revComp,0.22,none,none,Coding
OffNeg_NC_066859.1_6141893_6141987_Cucumis_melo_revComp,1.412,none,none,Non-coding
NC_066863.1_1832889_1832992_Cucumis_melo_revComp,-0.011,none,none,Non-coding
OffPos_NC_066860.1_24385533_24386402_Cucumis_melo_revComp,0.762,none,none,Non-coding
OffNeg_NC_066858.1_2102885_2102985_Cucumis_melo_revComp,0.596,none,none,Non-coding
NC_066868.1_7448665_7448830_Cucumis_melo_revComp,0.063,none,none,Non-coding
NC_066863.1_28002758_28002868_Cucumis_melo_revComp,-1.495,none,none,Non-coding
OffNeg_NC_066862.1_1940061_1940189_Cucumis_melo_revComp,0.337,none,none,Non-coding
Shuf_NC_066863.1_4172735_4173048_Cucumis_melo_revComp,-1.459,none,none,Non-coding
Shuf_NC_066864.1_1262156_1261927_Cucumis_melo_revComp,1.067,none,none,Coding
Shuf_NC_066860.1_20863704_20863858_Cucumis_melo_revComp,0.000e+00,none,none,Non-coding
OffNeg_NC_066861.1_29095128_29094990_Cucumis_melo_revComp,0.988,none,none,Non-coding
Shuf_NC_066867.1_733514_733628_Cucumis_melo_revComp,-0.542,none,none,Non-coding
OffPos_NC_066860.1_9831721_9831848_Cucumis_melo_revComp,-1.31,none,none,Non-coding
NC_066862.1_2449312_2450455_Cucumis_melo_revComp,-0.73,none,none,Non-coding
NC_066862.1_7442170_7441819_Cucumis_melo_revComp,-0.806,none,none,Non-coding
NC_066867.1_15347660_15347798_Cucumis_melo_revComp,-1.598,none,none,Non-coding
Shuf_NC_066859.1_23863069_23862414_Cucumis_melo_revComp,-0.642,none,none,Non-coding
NC_066863.1_432845_432948_Cucumis_melo_revComp,-0.63,none,none,Non-coding
OffPos_NC_066868.1_8244878_8245019_Cucumis_melo_revComp,0.552,none,none,Non-coding
Shuf_NC_066865.1_23417898_23417508_Cucumis_melo_revComp,-1.081,none,none,Non-coding
NC_066863.1_28395660_28395790_Cucumis_melo_revComp,-0.556,none,none,Non-coding
OffNeg_NC_066868.1_14870208_14869887_Cucumis_melo_revComp,-0.795,none,none,Non-coding
NC_066863.1_309889_309973_Cucumis_melo_revComp,-1.043,none,none,Non-coding
OffPos_NC_066860.1_3902482_3902331_Cucumis_melo_revComp,-0.655,none,none,Non-coding
OffPos_NC_066857.1_36747366_36747559_Cucumis_melo_revComp,-0.542,none,none,Non-coding
NC_066868.1_10564598_10564955_Cucumis_melo_revComp,-1.215,none,none,Non-coding
Shuf_NC_066862.1_2480241_2479854_Cucumis_melo_revComp,-1.468,none,none,Non-coding
OffPos_NC_066864.1_8543836_8543932_Cucumis_melo_revComp,0.048,none,none,Non-coding
OffPos_NC_066857.1_307584_307766_Cucumis_melo_revComp,-0.245,none,none,Non-coding
Shuf_NC_066862.1_27595570_27595474_Cucumis_melo_revComp,-1.569,none,none,Non-coding
NC_066859.1_26757278_26756894_Cucumis_melo_revComp,-1.074,none,none,Non-coding
OffPos_NC_066867.1_30271666_30271565_Cucumis_melo_revComp,0.109,none,none,Coding
OffNeg_NC_066865.1_20524626_20525004_Cucumis_melo_revComp,0.223,none,none,Non-coding
OffPos_NC_066864.1_3163996_3162911_Cucumis_melo_revComp,0.107,none,none,Coding
OffNeg_NC_066861.1_22382567_22382476_Cucumis_melo_revComp,0.101,none,none,Non-coding
NC_066865.1_23417898_23417508_Cucumis_melo_revComp,-1.623,none,none,Non-coding
OffNeg_NC_066864.1_11709272_11709163_Cucumis_melo_revComp,-0.145,none,none,Non-coding
Shuf_NC_066863.1_28395660_28395790_Cucumis_melo_revComp,-1.0,none,none,Non-coding
NC_066862.1_1854519_1854618_Cucumis_melo_revComp,-1.062,none,none,Non-coding
NC_066859.1_23863069_23862414_Cucumis_melo_revComp,-1.561,none,none,Non-coding
OffNeg_NC_066864.1_961943_961445_Cucumis_melo_revComp,-0.217,none,none,Non-coding
OffPos_NC_066860.1_34603580_34603743_Cucumis_melo_revComp,-0.306,none,none,Non-coding
OffNeg_NC_066862.1_1749399_1749524_Cucumis_melo_revComp,-0.535,none,none,Non-coding
NC_066861.1_1387705_1387584_Cucumis_melo_revComp,-1.036,none,none,Non-coding
NC_066858.1_1293476_1293371_Cucumis_melo_revComp,0.027,none,none,Coding
NC_066860.1_9497183_9497050_Cucumis_melo_revComp,0.000e+00,none,none,Non-coding
Shuf_NC_066857.1_2914258_2914426_Cucumis_melo_revComp,-0.699,none,none,Non-coding
Shuf_NC_066868.1_10564598_10564955_Cucumis_melo_revComp,-1.594,none,none,Non-coding
OffPos_NC_066868.1_25653471_25653597_Cucumis_melo_revComp,-0.555,none,none,Non-coding
OffPos_NC_066857.1_34442833_34442593_Cucumis_melo_revComp,-10000.0,none,none,Non-coding
NC_066862.1_27595570_27595474_Cucumis_melo_revComp,-0.794,none,none,Non-coding
Shuf_NC_066859.1_26757278_26756894_Cucumis_melo_revComp,-1.1,none,none,Non-coding
Shuf_NC_066865.1_2000346_2000223_Cucumis_melo_revComp,-1.445,none,none,Non-coding
Shuf_NC_066863.1_28002758_28002868_Cucumis_melo_revComp,-10000.0,none,none,Non-coding
NC_066858.1_7825044_7825159_Cucumis_melo_revComp,-1.5,none,none,Non-coding
OffPos_NC_066860.1_2442124_2441983_Cucumis_melo_revComp,0.945,none,none,Non-coding
Shuf_NC_066857.1_3186680_3187211_Cucumis_melo_revComp,-1.049,none,none,Non-coding
OffNeg_NC_066860.1_5466045_5466138_Cucumis_melo_revComp,0.276,none,none,Non-coding
OffNeg_NC_066863.1_27924560_27924421_Cucumis_melo_revComp,-10000.0,none,none,Non-coding
OffNeg_NC_066868.1_24184082_24184722_Cucumis_melo_revComp,0.8,none,none,Non-coding
NC_066860.1_20863704_20863858_Cucumis_melo_revComp,-1.258,none,none,Non-coding
OffPos_NC_066857.1_16451381_16451266_Cucumis_melo_revComp,-0.578,none,none,Non-coding
OffPos_NC_066857.1_31835027_31834910_Cucumis_melo_revComp,0.994,none,none,Non-coding
Shuf_NC_066867.1_15347660_15347798_Cucumis_melo_revComp,-1.956,none,none,Non-coding
NC_066860.1_3295847_3296114_Cucumis_melo_revComp,-1.218,none,none,Non-coding
OffNeg_NC_066857.1_34037083_34036989_Cucumis_melo_revComp,0.626,none,none,Non-coding
OffPos_NC_066866.1_1449555_1449437_Cucumis_melo_revComp,-0.97,none,none,Non-coding
NC_066858.1_23554077_23554203_Cucumis_melo_revComp,-1.358,none,none,Non-coding
OffNeg_NC_066862.1_2297874_2298094_Cucumis_melo_revComp,-1.556,none,none,Non-coding
NC_066864.1_5694894_5694534_Cucumis_melo_revComp,-1.317,none,none,Non-coding
OffPos_NC_066865.1_17985447_17985320_Cucumis_melo_revComp,-1.521,none,none,Non-coding
OffNeg_NC_066858.1_1737426_1737548_Cucumis_melo_revComp,3.052,none,none,Non-coding
Shuf_NC_066861.1_8707605_8707517_Cucumis_melo_revComp,-1.316,none,none,Non-coding
NC_066858.1_22137045_22136947_Cucumis_melo_revComp,-0.948,none,none,Non-coding
OffPos_NC_066868.1_22956720_22956558_Cucumis_melo_revComp,0.492,none,none,Coding
Shuf_NC_066860.1_3483753_3483917_Cucumis_melo_revComp,-1.004,none,none,Non-coding
Shuf_NC_066861.1_1001201_1001393_Cucumis_melo_revComp,-0.923,none,none,Non-coding
OffPos_NC_066866.1_1537009_1537439_Cucumis_melo_revComp,0.629,none,none,Coding
Shuf_NC_066866.1_6432937_6433072_Cucumis_melo_revComp,-0.752,none,none,Non-coding
OffPos_NC_066857.1_28952234_28952411_Cucumis_melo_revComp,0.683,none,none,Non-coding
Shuf_NC_066859.1_29091823_29091712_Cucumis_melo_revComp,-0.451,none,none,Non-coding
Shuf_NC_066857.1_30374414_30373299_Cucumis_melo_revComp,-0.869,none,none,Non-coding
NC_066864.1_345391_345476_Cucumis_melo_revComp,-0.588,none,none,Non-coding
OffNeg_NC_066868.1_23693351_23693486_Cucumis_melo_revComp,4.403,none,none,Non-coding
OffNeg_NC_066866.1_1759409_1760219_Cucumis_melo_revComp,-0.403,none,none,Non-coding
OffPos_NC_066861.1_21008131_21007986_Cucumis_melo_revComp,-10000.0,none,none,Non-coding
NC_066862.1_27437284_27437431_Cucumis_melo_revComp,-1.09,none,none,Non-coding
Shuf_NC_066858.1_13972228_13972783_Cucumis_melo_revComp,-0.701,none,none,Non-coding
NC_066865.1_2297871_2297632_Cucumis_melo_revComp,-0.788,none,none,Non-coding
OffNeg_NC_066862.1_2473307_2473460_Cucumis_melo_revComp,-1.252,none,none,Non-coding
OffNeg_NC_066858.1_1665370_1665529_Cucumis_melo_revComp,0.569,none,none,Non-coding
Shuf_NC_066863.1_8332544_8332436_Cucumis_melo_revComp,-1.467,none,none,Non-coding
OffNeg_NC_066857.1_1519602_1519505_Cucumis_melo_revComp,0.844,none,none,Non-coding
NC_066857.1_30374414_30373299_Cucumis_melo_revComp,-0.365,none,none,Non-coding
NC_066859.1_29091823_29091712_Cucumis_melo_revComp,-1.31,none,none,Non-coding
OffPos_NC_066863.1_26091271_26091632_Cucumis_melo_revComp,-0.228,none,none,Non-coding
NC_066858.1_13972228_13972783_Cucumis_melo_revComp,-0.908,none,none,Non-coding
Shuf_NC_066862.1_27437284_27437431_Cucumis_melo_revComp,-0.778,none,none,Non-coding
OffNeg_NC_066857.1_32499935_32500387_Cucumis_melo_revComp,0.82,none,none,Non-coding
OffPos_NC_066866.1_2391614_2391321_Cucumis_melo_revComp,1.064,none,none,Non-coding
OffPos_NC_066865.1_23797384_23797803_Cucumis_melo_revComp,1.027,none,none,Non-coding
OffNeg_NC_066861.1_3152638_3152550_Cucumis_melo_revComp,-1.135,none,none,Non-coding
Shuf_NC_066858.1_23554077_23554203_Cucumis_melo_revComp,-0.964,none,none,Non-coding
NC_066861.1_3753908_3754036_Cucumis_melo_revComp,-0.609,none,none,Non-coding
NC_066860.1_456612_456704_Cucumis_melo_revComp,-0.633,none,none,Non-coding
OffNeg_NC_066863.1_27343617_27343444_Cucumis_melo_revComp,-0.248,none,none,Non-coding
Shuf_NC_066858.1_22137045_22136947_Cucumis_melo_revComp,-0.306,none,none,Non-coding
OffNeg_NC_066857.1_37180275_37180395_Cucumis_melo_revComp,0.701,none,none,Non-coding
OffPos_NC_066868.1_8378451_8378217_Cucumis_melo_revComp,0.152,none,none,Coding
OffPos_NC_066864.1_15615069_15614891_Cucumis_melo_revComp,-0.444,none,none,Non-coding
OffNeg_NC_066866.1_7794839_7794943_Cucumis_melo_revComp,0.119,none,none,Non-coding
Shuf_NC_066860.1_21522020_21522124_Cucumis_melo_revComp,-0.648,none,none,Non-coding
OffNeg_NC_066868.1_24659919_24659703_Cucumis_melo_revComp,-0.317,none,none,Non-coding
Shuf_NC_066868.1_24621623_24621489_Cucumis_melo_revComp,-0.339,none,none,Non-coding
NC_066867.1_33039026_33038924_Cucumis_melo_revComp,-0.332,none,none,Non-coding
